Created by:,MLEM,
Model Description:, 2COMPCL.FOR - 2 compart., CL param. - linear variance,
LognormalPopulationOption,
Iteration,    'CLt                  ', 'Vc                   ', 'CLd                  ', 'Vp                   ', 'CLt/CLt              ', 'Vc/CLt               ', 'Vc/Vc                ', 'CLd/CLt              ', 'CLd/Vc               ', 'CLd/CLd              ', 'Vp/CLt               ', 'Vp/Vc                ', 'Vp/CLd               ', 'Vp/Vp                ', 'SDinter              ', 'SDslope              ', '-2LogLikelihood      ',
191,            13.6014    ,             28.6223    ,             4.58466    ,             20.5878    ,            0.679355E-01,             0.00000    ,            0.652301E-01,             0.00000    ,             0.00000    ,             2.94250    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.111941E-02,             1.51561    ,            0.391544E-01,             526.672    ,
192,            13.6140    ,             28.6250    ,             4.36754    ,             20.5844    ,            0.684979E-01,             0.00000    ,            0.659127E-01,             0.00000    ,             0.00000    ,             2.93492    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.109570E-02,             1.52956    ,            0.406634E-01,             525.175    ,
193,            13.5981    ,             28.6338    ,             4.58347    ,             20.5956    ,            0.678087E-01,             0.00000    ,            0.657831E-01,             0.00000    ,             0.00000    ,             2.95219    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.109402E-02,             1.51843    ,            0.400253E-01,             526.741    ,
194,            13.5929    ,             28.5457    ,             4.59427    ,             20.5981    ,            0.681008E-01,             0.00000    ,            0.660225E-01,             0.00000    ,             0.00000    ,             3.03374    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.109253E-02,             1.53723    ,            0.389067E-01,             526.251    ,
195,            13.6066    ,             28.6878    ,             4.42110    ,             20.6229    ,            0.677971E-01,             0.00000    ,            0.684257E-01,             0.00000    ,             0.00000    ,             2.92250    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.111634E-02,             1.52635    ,            0.384908E-01,             526.340    ,
196,            13.6095    ,             28.6304    ,             4.54269    ,             20.6376    ,            0.679918E-01,             0.00000    ,            0.678124E-01,             0.00000    ,             0.00000    ,             3.07349    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.111089E-02,             1.53866    ,            0.379897E-01,             526.423    ,
197,            13.6016    ,             28.5218    ,             4.73758    ,             20.6463    ,            0.681491E-01,             0.00000    ,            0.668180E-01,             0.00000    ,             0.00000    ,             3.03863    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.111457E-02,             1.52768    ,            0.383215E-01,             526.683    ,
198,            13.5976    ,             28.5194    ,             4.67566    ,             20.6569    ,            0.681473E-01,             0.00000    ,            0.663387E-01,             0.00000    ,             0.00000    ,             3.03784    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.113435E-02,             1.52780    ,            0.378571E-01,             526.806    ,
199,            13.5964    ,             28.5605    ,             4.65947    ,             20.6648    ,            0.683417E-01,             0.00000    ,            0.661871E-01,             0.00000    ,             0.00000    ,             2.98507    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.115846E-02,             1.52853    ,            0.381377E-01,             526.838    ,
200,            13.6094    ,             28.5030    ,             4.71904    ,             20.6750    ,            0.687377E-01,             0.00000    ,            0.671747E-01,             0.00000    ,             0.00000    ,             2.97472    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.118037E-02,             1.53813    ,            0.381141E-01,             526.048    ,
201,            13.6022    ,             28.5797    ,             4.62068    ,             20.6852    ,            0.682611E-01,             0.00000    ,            0.663877E-01,             0.00000    ,             0.00000    ,             2.99159    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.117346E-02,             1.52641    ,            0.384170E-01,             526.611    ,
202,            13.6286    ,             28.6127    ,             4.13989    ,             20.6940    ,            0.692866E-01,             0.00000    ,            0.656614E-01,             0.00000    ,             0.00000    ,             3.38213    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.113015E-02,             1.52343    ,            0.380120E-01,             525.265    ,
203,            13.6205    ,             28.6909    ,             4.13427    ,             20.6992    ,            0.685569E-01,             0.00000    ,            0.648416E-01,             0.00000    ,             0.00000    ,             3.32243    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.119535E-02,             1.52134    ,            0.389121E-01,             525.563    ,
204,            13.5946    ,             28.5862    ,             4.44729    ,             20.7110    ,            0.679260E-01,             0.00000    ,            0.647760E-01,             0.00000    ,             0.00000    ,             3.19987    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.119273E-02,             1.51634    ,            0.387223E-01,             526.754    ,
205,            13.5850    ,             28.5857    ,             4.39028    ,             20.7310    ,            0.677887E-01,             0.00000    ,            0.648170E-01,             0.00000    ,             0.00000    ,             3.13654    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.118089E-02,             1.50138    ,            0.395125E-01,             525.793    ,
206,            13.5962    ,             28.5480    ,             4.59307    ,             20.7440    ,            0.679473E-01,             0.00000    ,            0.651154E-01,             0.00000    ,             0.00000    ,             3.09059    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.118029E-02,             1.50948    ,            0.388692E-01,             526.886    ,
207,            13.5945    ,             28.5696    ,             4.60677    ,             20.7606    ,            0.677974E-01,             0.00000    ,            0.651536E-01,             0.00000    ,             0.00000    ,             3.04607    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.117336E-02,             1.50815    ,            0.387815E-01,             526.682    ,
208,            13.6013    ,             28.5865    ,             4.57700    ,             20.7642    ,            0.683487E-01,             0.00000    ,            0.644965E-01,             0.00000    ,             0.00000    ,             3.11844    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.117522E-02,             1.51089    ,            0.385384E-01,             526.564    ,
209,            13.6004    ,             28.3461    ,             5.12379    ,             20.8012    ,            0.677552E-01,             0.00000    ,            0.605333E-01,             0.00000    ,             0.00000    ,             3.97985    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.118194E-02,             1.51593    ,            0.381204E-01,             525.532    ,
210,            13.6000    ,             28.3177    ,             4.68218    ,             20.8127    ,            0.681938E-01,             0.00000    ,            0.602279E-01,             0.00000    ,             0.00000    ,             3.52461    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.119518E-02,             1.52035    ,            0.381143E-01,             526.890    ,
211,            13.6010    ,             28.5233    ,             4.55829    ,             20.8352    ,            0.684304E-01,             0.00000    ,            0.621450E-01,             0.00000    ,             0.00000    ,             3.20244    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.119847E-02,             1.51399    ,            0.384171E-01,             526.794    ,
212,            13.6006    ,             28.5265    ,             4.54552    ,             20.8457    ,            0.680750E-01,             0.00000    ,            0.632432E-01,             0.00000    ,             0.00000    ,             3.17134    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.122471E-02,             1.51308    ,            0.383049E-01,             526.491    ,
213,            13.5894    ,             28.7149    ,             4.49097    ,             20.8620    ,            0.680029E-01,             0.00000    ,            0.643958E-01,             0.00000    ,             0.00000    ,             2.97589    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.121362E-02,             1.51173    ,            0.387382E-01,             526.298    ,
214,            13.6101    ,             28.4148    ,             4.71728    ,             20.8624    ,            0.687312E-01,             0.00000    ,            0.643807E-01,             0.00000    ,             0.00000    ,             3.11986    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.126912E-02,             1.51147    ,            0.387183E-01,             525.637    ,
215,            13.6009    ,             28.5081    ,             4.69607    ,             20.8782    ,            0.681870E-01,             0.00000    ,            0.642590E-01,             0.00000    ,             0.00000    ,             3.03733    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.126284E-02,             1.51257    ,            0.384141E-01,             526.650    ,
216,            13.6033    ,             28.5850    ,             4.66513    ,             20.8932    ,            0.683569E-01,             0.00000    ,            0.641532E-01,             0.00000    ,             0.00000    ,             2.94647    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.127323E-02,             1.52120    ,            0.380482E-01,             526.743    ,
217,            13.5792    ,             28.8753    ,             4.39153    ,             20.9161    ,            0.673538E-01,             0.00000    ,            0.627827E-01,             0.00000    ,             0.00000    ,             2.87245    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.122528E-02,             1.54076    ,            0.385050E-01,             525.129    ,
218,            13.5946    ,             28.6670    ,             4.56715    ,             20.9280    ,            0.679547E-01,             0.00000    ,            0.646732E-01,             0.00000    ,             0.00000    ,             2.89778    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.122506E-02,             1.53075    ,            0.383293E-01,             526.485    ,
219,            13.6177    ,             28.6357    ,             4.41401    ,             20.9504    ,            0.694573E-01,             0.00000    ,            0.659701E-01,             0.00000    ,             0.00000    ,             3.14705    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.124947E-02,             1.52152    ,            0.384307E-01,             526.175    ,
220,            13.6045    ,             28.6452    ,             4.48174    ,             20.9563    ,            0.684344E-01,             0.00000    ,            0.652736E-01,             0.00000    ,             0.00000    ,             3.04699    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.124032E-02,             1.51015    ,            0.384222E-01,             526.469    ,
221,            13.5940    ,             28.5310    ,             4.67838    ,             20.9715    ,            0.681210E-01,             0.00000    ,            0.652727E-01,             0.00000    ,             0.00000    ,             3.03973    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.124460E-02,             1.51182    ,            0.381132E-01,             526.675    ,
222,            13.6044    ,             28.5010    ,             4.64259    ,             20.9856    ,            0.683893E-01,             0.00000    ,            0.651597E-01,             0.00000    ,             0.00000    ,             3.00997    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.124945E-02,             1.52541    ,            0.375509E-01,             526.438    ,
223,            13.5966    ,             28.5369    ,             4.57274    ,             20.9912    ,            0.684956E-01,             0.00000    ,            0.664731E-01,             0.00000    ,             0.00000    ,             2.92109    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.126281E-02,             1.52247    ,            0.380155E-01,             526.246    ,
224,            13.5971    ,             28.5136    ,             4.64584    ,             21.0012    ,            0.683048E-01,             0.00000    ,            0.655641E-01,             0.00000    ,             0.00000    ,             3.06708    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.130256E-02,             1.52607    ,            0.376889E-01,             526.388    ,
225,            13.5961    ,             28.7390    ,             4.39738    ,             21.0153    ,            0.677262E-01,             0.00000    ,            0.715787E-01,             0.00000    ,             0.00000    ,             2.94108    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.130474E-02,             1.51362    ,            0.382959E-01,             526.211    ,
226,            13.6040    ,             28.6106    ,             4.48468    ,             21.0279    ,            0.682406E-01,             0.00000    ,            0.691286E-01,             0.00000    ,             0.00000    ,             3.01117    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.133085E-02,             1.51887    ,            0.377933E-01,             526.312    ,
227,            13.6126    ,             28.5971    ,             4.45209    ,             21.0337    ,            0.687065E-01,             0.00000    ,            0.664419E-01,             0.00000    ,             0.00000    ,             3.09650    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.133942E-02,             1.52517    ,            0.374887E-01,             525.969    ,
228,            13.5930    ,             28.6025    ,             4.36064    ,             21.0438    ,            0.683446E-01,             0.00000    ,            0.664367E-01,             0.00000    ,             0.00000    ,             3.07061    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.131996E-02,             1.60949    ,            0.359003E-01,             525.746    ,
229,            13.6024    ,             28.4931    ,             4.61744    ,             21.0519    ,            0.681128E-01,             0.00000    ,            0.662379E-01,             0.00000    ,             0.00000    ,             3.00283    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.132625E-02,             1.53859    ,            0.381316E-01,             526.078    ,
230,            13.5955    ,             28.5297    ,             4.64091    ,             21.0655    ,            0.680252E-01,             0.00000    ,            0.659203E-01,             0.00000    ,             0.00000    ,             2.94386    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.132882E-02,             1.52506    ,            0.382403E-01,             526.495    ,
231,            13.6051    ,             28.5730    ,             4.57776    ,             21.0842    ,            0.682819E-01,             0.00000    ,            0.658500E-01,             0.00000    ,             0.00000    ,             3.04411    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.134084E-02,             1.51761    ,            0.382918E-01,             526.282    ,
232,            13.6024    ,             28.5340    ,             4.55963    ,             21.0971    ,            0.683070E-01,             0.00000    ,            0.665895E-01,             0.00000    ,             0.00000    ,             3.06019    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.135695E-02,             1.50881    ,            0.381257E-01,             526.370    ,
233,            13.6056    ,             28.5130    ,             4.55614    ,             21.1202    ,            0.683543E-01,             0.00000    ,            0.663014E-01,             0.00000    ,             0.00000    ,             3.02381    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.133545E-02,             1.51194    ,            0.379410E-01,             525.819    ,
234,            13.5827    ,             28.5361    ,             4.55290    ,             21.1290    ,            0.679374E-01,             0.00000    ,            0.660456E-01,             0.00000    ,             0.00000    ,             3.04330    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.132275E-02,             1.50913    ,            0.382930E-01,             526.326    ,
235,            13.6016    ,             28.4614    ,             4.75445    ,             21.1321    ,            0.682794E-01,             0.00000    ,            0.655433E-01,             0.00000    ,             0.00000    ,             3.02907    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.133280E-02,             1.51042    ,            0.382846E-01,             526.165    ,
236,            13.6068    ,             28.5932    ,             4.56793    ,             21.1707    ,            0.687880E-01,             0.00000    ,            0.643032E-01,             0.00000    ,             0.00000    ,             2.98085    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.137148E-02,             1.52609    ,            0.379169E-01,             525.990    ,
237,            13.6084    ,             28.5296    ,             4.56027    ,             21.1886    ,            0.684985E-01,             0.00000    ,            0.646076E-01,             0.00000    ,             0.00000    ,             3.00643    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.137978E-02,             1.52921    ,            0.374108E-01,             526.310    ,
238,            13.6002    ,             28.4891    ,             4.66601    ,             21.2053    ,            0.678362E-01,             0.00000    ,            0.643429E-01,             0.00000    ,             0.00000    ,             3.17791    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.138441E-02,             1.52390    ,            0.374571E-01,             526.172    ,
239,            13.6109    ,             28.9385    ,             4.36422    ,             21.2207    ,            0.686842E-01,             0.00000    ,            0.612700E-01,             0.00000    ,             0.00000    ,             2.92178    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.134662E-02,             1.49739    ,            0.388160E-01,             524.986    ,
240,            13.6117    ,             29.0728    ,             4.27572    ,             21.2247    ,            0.687028E-01,             0.00000    ,            0.582968E-01,             0.00000    ,             0.00000    ,             2.83802    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.137846E-02,             1.48768    ,            0.405078E-01,             526.466    ,
241,            13.6074    ,             29.2576    ,             4.01022    ,             21.2476    ,            0.686755E-01,             0.00000    ,            0.570075E-01,             0.00000    ,             0.00000    ,             2.83590    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.138377E-02,             1.47784    ,            0.422092E-01,             526.154    ,
242,            13.6362    ,             29.4027    ,             3.76704    ,             21.2551    ,            0.689792E-01,             0.00000    ,            0.586117E-01,             0.00000    ,             0.00000    ,             2.84109    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.139167E-02,             1.46273    ,            0.434304E-01,             525.575    ,
243,            13.6251    ,             29.4143    ,             3.81103    ,             21.2797    ,            0.688482E-01,             0.00000    ,            0.577328E-01,             0.00000    ,             0.00000    ,             2.82572    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.139907E-02,             1.43164    ,            0.449856E-01,             525.726    ,
244,            13.6224    ,             29.4625    ,             3.75747    ,             21.3023    ,            0.688293E-01,             0.00000    ,            0.567764E-01,             0.00000    ,             0.00000    ,             2.82934    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.142523E-02,             1.40745    ,            0.462197E-01,             525.872    ,
245,            13.6167    ,             29.5655    ,             3.60575    ,             21.3336    ,            0.685876E-01,             0.00000    ,            0.557959E-01,             0.00000    ,             0.00000    ,             2.88063    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.141289E-02,             1.37654    ,            0.482880E-01,             525.303    ,
246,            13.6053    ,             29.3555    ,             3.82319    ,             21.3442    ,            0.677430E-01,             0.00000    ,            0.557623E-01,             0.00000    ,             0.00000    ,             3.07002    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.138969E-02,             1.36844    ,            0.490098E-01,             525.121    ,
247,            13.5849    ,             29.4104    ,             3.11612    ,             21.3550    ,            0.667166E-01,             0.00000    ,            0.538063E-01,             0.00000    ,             0.00000    ,             3.57835    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.133614E-02,             1.35473    ,            0.501913E-01,             523.477    ,
248,            13.6329    ,             29.4556    ,             3.26464    ,             21.3781    ,            0.689365E-01,             0.00000    ,            0.535496E-01,             0.00000    ,             0.00000    ,             3.65381    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.134808E-02,             1.33340    ,            0.504535E-01,             524.876    ,
249,            13.6371    ,             29.1559    ,             3.67073    ,             21.4473    ,            0.693205E-01,             0.00000    ,            0.537721E-01,             0.00000    ,             0.00000    ,             3.60371    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.147349E-02,             1.35073    ,            0.488692E-01,             524.362    ,
250,            13.6192    ,             29.4754    ,             3.38208    ,             21.4786    ,            0.683205E-01,             0.00000    ,            0.548155E-01,             0.00000    ,             0.00000    ,             3.24621    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.148820E-02,             1.35478    ,            0.490407E-01,             525.486    ,
251,            13.6180    ,             29.5604    ,             3.39414    ,             21.5059    ,            0.684505E-01,             0.00000    ,            0.546697E-01,             0.00000    ,             0.00000    ,             3.18704    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.148644E-02,             1.34119    ,            0.497048E-01,             525.586    ,
252,            13.6159    ,             29.5771    ,             3.33628    ,             21.5283    ,            0.685538E-01,             0.00000    ,            0.544146E-01,             0.00000    ,             0.00000    ,             3.16709    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.149458E-02,             1.32481    ,            0.506529E-01,             525.315    ,
253,            13.6191    ,             29.6529    ,             3.30621    ,             21.5496    ,            0.687334E-01,             0.00000    ,            0.552588E-01,             0.00000    ,             0.00000    ,             3.13939    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.155266E-02,             1.31701    ,            0.510808E-01,             525.453    ,
254,            13.6226    ,             29.6127    ,             3.34287    ,             21.5573    ,            0.681530E-01,             0.00000    ,            0.554775E-01,             0.00000    ,             0.00000    ,             3.07829    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.164207E-02,             1.32233    ,            0.510818E-01,             525.100    ,
255,            13.6277    ,             29.6308    ,             3.36029    ,             21.5751    ,            0.685377E-01,             0.00000    ,            0.551053E-01,             0.00000    ,             0.00000    ,             3.13137    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.164015E-02,             1.32143    ,            0.509892E-01,             525.172    ,
256,            13.6221    ,             29.6060    ,             3.31077    ,             21.5958    ,            0.687177E-01,             0.00000    ,            0.547370E-01,             0.00000    ,             0.00000    ,             3.13375    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.163145E-02,             1.33635    ,            0.505442E-01,             525.088    ,
257,            13.6225    ,             29.6647    ,             3.31175    ,             21.6140    ,            0.689612E-01,             0.00000    ,            0.554989E-01,             0.00000    ,             0.00000    ,             3.24214    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.162585E-02,             1.31436    ,            0.514577E-01,             524.978    ,
258,            13.6250    ,             29.6514    ,             3.31658    ,             21.6427    ,            0.687719E-01,             0.00000    ,            0.546514E-01,             0.00000    ,             0.00000    ,             3.16741    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.163250E-02,             1.29990    ,            0.521793E-01,             525.426    ,
259,            13.6244    ,             29.6469    ,             3.32352    ,             21.6757    ,            0.685015E-01,             0.00000    ,            0.542292E-01,             0.00000    ,             0.00000    ,             3.16385    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.161808E-02,             1.30626    ,            0.516287E-01,             525.278    ,
260,            13.6135    ,             29.5211    ,             3.36994    ,             21.6948    ,            0.683206E-01,             0.00000    ,            0.541050E-01,             0.00000    ,             0.00000    ,             3.38807    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.164359E-02,             1.30430    ,            0.513068E-01,             524.710    ,
261,            13.6157    ,             29.5144    ,             3.37309    ,             21.7057    ,            0.684845E-01,             0.00000    ,            0.531175E-01,             0.00000    ,             0.00000    ,             3.29802    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.166979E-02,             1.30073    ,            0.514544E-01,             524.935    ,
262,            13.6171    ,             29.5731    ,             3.28794    ,             21.7316    ,            0.681765E-01,             0.00000    ,            0.534422E-01,             0.00000    ,             0.00000    ,             3.34618    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.169887E-02,             1.30382    ,            0.514670E-01,             525.314    ,
263,            13.6004    ,             29.5742    ,             3.17634    ,             21.7539    ,            0.682688E-01,             0.00000    ,            0.530584E-01,             0.00000    ,             0.00000    ,             3.39778    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.165866E-02,             1.28963    ,            0.524950E-01,             524.177    ,
264,            13.6124    ,             29.6052    ,             3.14981    ,             21.7699    ,            0.685164E-01,             0.00000    ,            0.527662E-01,             0.00000    ,             0.00000    ,             3.39384    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.166259E-02,             1.29410    ,            0.524122E-01,             524.911    ,
265,            13.6223    ,             29.5695    ,             3.07866    ,             21.8023    ,            0.684914E-01,             0.00000    ,            0.525547E-01,             0.00000    ,             0.00000    ,             3.50471    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.173455E-02,             1.28551    ,            0.530660E-01,             524.662    ,
266,            13.6125    ,             29.6480    ,             3.10054    ,             21.8198    ,            0.686696E-01,             0.00000    ,            0.536295E-01,             0.00000    ,             0.00000    ,             3.34383    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.175783E-02,             1.27852    ,            0.530431E-01,             524.982    ,
267,            13.6172    ,             29.6477    ,             3.19497    ,             21.8531    ,            0.685540E-01,             0.00000    ,            0.534483E-01,             0.00000    ,             0.00000    ,             3.31471    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.176202E-02,             1.27554    ,            0.528917E-01,             525.284    ,
268,            13.6218    ,             29.5888    ,             3.11532    ,             21.8639    ,            0.684246E-01,             0.00000    ,            0.532984E-01,             0.00000    ,             0.00000    ,             3.38809    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.175063E-02,             1.29067    ,            0.523655E-01,             524.239    ,
269,            13.6162    ,             29.5725    ,             3.20342    ,             21.8924    ,            0.685500E-01,             0.00000    ,            0.529545E-01,             0.00000    ,             0.00000    ,             3.39060    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.174812E-02,             1.29707    ,            0.519675E-01,             524.983    ,
270,            13.6111    ,             29.5714    ,             3.27156    ,             21.9205    ,            0.683488E-01,             0.00000    ,            0.528475E-01,             0.00000    ,             0.00000    ,             3.34362    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.174832E-02,             1.28830    ,            0.522553E-01,             524.986    ,
271,            13.6199    ,             29.6307    ,             3.24537    ,             21.9420    ,            0.693136E-01,             0.00000    ,            0.549405E-01,             0.00000    ,             0.00000    ,             3.25487    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.178605E-02,             1.29273    ,            0.519958E-01,             524.797    ,
272,            13.6375    ,             29.5804    ,             3.20829    ,             21.9754    ,            0.693815E-01,             0.00000    ,            0.540744E-01,             0.00000    ,             0.00000    ,             3.24837    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.176261E-02,             1.32748    ,            0.505450E-01,             524.518    ,
273,            13.6246    ,             29.6513    ,             3.00719    ,             22.0007    ,            0.683535E-01,             0.00000    ,            0.534660E-01,             0.00000    ,             0.00000    ,             3.59103    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.170752E-02,             1.30852    ,            0.515468E-01,             523.266    ,
274,            13.6236    ,             29.5965    ,             3.19944    ,             22.0244    ,            0.687078E-01,             0.00000    ,            0.527149E-01,             0.00000    ,             0.00000    ,             3.43028    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.171354E-02,             1.29020    ,            0.521842E-01,             525.077    ,
275,            13.6114    ,             29.5827    ,             3.19292    ,             22.0638    ,            0.682647E-01,             0.00000    ,            0.529285E-01,             0.00000    ,             0.00000    ,             3.44067    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.171419E-02,             1.28370    ,            0.524143E-01,             524.746    ,
276,            13.6127    ,             29.3479    ,             3.57242    ,             22.0644    ,            0.682735E-01,             0.00000    ,            0.522329E-01,             0.00000    ,             0.00000    ,             3.44329    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.174949E-02,             1.30135    ,            0.509059E-01,             524.048    ,
277,            13.6211    ,             29.4256    ,             3.36191    ,             22.0930    ,            0.686391E-01,             0.00000    ,            0.523671E-01,             0.00000    ,             0.00000    ,             3.46792    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.178674E-02,             1.30766    ,            0.503494E-01,             524.518    ,
278,            13.6113    ,             29.5135    ,             3.28125    ,             22.1184    ,            0.684285E-01,             0.00000    ,            0.516313E-01,             0.00000    ,             0.00000    ,             3.40215    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.177311E-02,             1.29148    ,            0.513455E-01,             524.707    ,
279,            13.6140    ,             29.5298    ,             3.23285    ,             22.1526    ,            0.684806E-01,             0.00000    ,            0.524072E-01,             0.00000    ,             0.00000    ,             3.36714    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.176640E-02,             1.29475    ,            0.513165E-01,             524.613    ,
280,            13.6293    ,             29.5466    ,             3.24968    ,             22.1893    ,            0.690165E-01,             0.00000    ,            0.518491E-01,             0.00000    ,             0.00000    ,             3.41418    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.184672E-02,             1.30105    ,            0.512025E-01,             524.318    ,
281,            13.5450    ,             29.0946    ,             3.65899    ,             22.2008    ,            0.656792E-01,             0.00000    ,            0.524679E-01,             0.00000    ,             0.00000    ,             3.65265    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.179804E-02,             1.36327    ,            0.500519E-01,             522.887    ,
282,            13.6075    ,             29.3353    ,             3.36946    ,             22.2222    ,            0.676010E-01,             0.00000    ,            0.515078E-01,             0.00000    ,             0.00000    ,             3.36438    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.177368E-02,             1.32917    ,            0.507611E-01,             524.314    ,
283,            13.6189    ,             29.4524    ,             3.32881    ,             22.2540    ,            0.686171E-01,             0.00000    ,            0.513089E-01,             0.00000    ,             0.00000    ,             3.30743    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.175803E-02,             1.30719    ,            0.513785E-01,             524.496    ,
284,            13.6124    ,             29.4625    ,             3.35405    ,             22.2731    ,            0.684724E-01,             0.00000    ,            0.513643E-01,             0.00000    ,             0.00000    ,             3.37103    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.178161E-02,             1.29869    ,            0.515270E-01,             524.504    ,
285,            13.6425    ,             29.4940    ,             3.13908    ,             22.2972    ,            0.691397E-01,             0.00000    ,            0.523381E-01,             0.00000    ,             0.00000    ,             3.48703    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.179590E-02,             1.32439    ,            0.503157E-01,             523.872    ,
286,            13.6187    ,             29.5396    ,             3.15032    ,             22.3178    ,            0.690168E-01,             0.00000    ,            0.519482E-01,             0.00000    ,             0.00000    ,             3.57391    ,             0.00000    ,             0.00000    ,             0.00000    ,            0.179761E-02,             1.31150    ,            0.506119E-01,             524.138    ,
