iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,beta_Q_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
643,450.859,2,20.2332,23.8892,13.542,1.51857,0.0407658,-0.403649,0.682228,0.222883,0.926928,0.250318,0.892166
644,451.723,2,20.6265,24.1456,12.0088,1.48846,0.0429876,-0.416401,0.508597,0.211837,0.897463,0.258683,0.926004
645,450.448,2,20.5827,24.0479,11.3905,1.48848,0.0428255,-0.41063,0.235657,0.223085,0.927436,0.243576,0.863481
646,455.247,2,20.9315,24.5392,11.7944,1.57314,0.040532,-0.425501,0.489102,0.218979,0.84779,0.257476,0.938614
647,451.32,2,20.9675,24.5643,12.5324,1.61098,0.0368516,-0.430046,0.209957,0.226946,0.912533,0.248918,0.857443
648,444.231,2,20.63,24.4758,12.5369,1.55427,0.0345237,-0.414128,0.332214,0.22628,0.932874,0.254129,0.874507
649,460.085,2,20.4173,25.0767,12.1971,1.55439,0.0398333,-0.405778,-0.0243559,0.22487,1.02169,0.25605,0.925919
650,453.609,2,20.9368,24.7424,11.6941,1.60764,0.0355045,-0.423005,0.0929188,0.222554,0.987815,0.242696,0.969259
651,455.717,2,20.7398,24.9596,11.7466,1.5492,0.0387906,-0.417577,-0.275606,0.217861,1.01037,0.23969,1.01689
652,462.985,2,20.9676,25.1614,11.5715,1.59276,0.039443,-0.426421,-0.266456,0.217498,0.994772,0.248508,1.04769
653,469.088,2,20.6753,25.423,11.6062,1.62166,0.0393966,-0.411956,-0.00368369,0.224923,0.976766,0.260495,1.11908
654,466.819,2,20.4265,25.6083,12.7669,1.65453,0.0394909,-0.405769,0.0227699,0.222951,0.905959,0.251952,1.13657
655,458.033,2,20.3468,25.1027,13.7344,1.54079,0.042423,-0.39811,0.524691,0.223703,0.93862,0.252379,1.03407
656,458.958,2,20.4529,25.2644,13.2945,1.49061,0.0446068,-0.409976,0.67082,0.215588,1.00271,0.262958,0.952176
657,453.484,2,20.3422,25.1124,12.7867,1.46387,0.0450762,-0.407814,0.446184,0.211611,0.974071,0.249391,0.947305
658,452.7,2,20.5984,24.9092,12.362,1.3736,0.0483275,-0.414363,-0.250467,0.219936,0.990537,0.236421,0.973552
659,457.553,2,20.4971,24.8192,12.3037,1.3226,0.053087,-0.410062,0.223566,0.221601,0.942657,0.247021,0.974648
660,455.527,2,20.4431,24.7825,12.5733,1.34027,0.0498841,-0.411221,0.181428,0.216888,0.928042,0.249142,1.09145
661,460.26,2,20.3724,24.936,13.017,1.39442,0.0496522,-0.409022,-0.383259,0.220919,0.923536,0.248325,1.05628
662,457.499,2,20.1451,24.8378,12.4558,1.39443,0.0507643,-0.392879,0.0162416,0.218928,0.948266,0.245578,0.984137
663,448.832,2,20.1773,24.932,13.0656,1.31382,0.0492008,-0.388673,0.870706,0.223385,0.958211,0.239061,1.05155
664,452.503,2,19.9342,25.0092,12.1568,1.31381,0.0496255,-0.381689,1.3611,0.220627,0.946066,0.241383,1.08137
665,449.609,2,20.4027,25.1053,13.0802,1.31381,0.0494205,-0.408928,1.86542,0.222085,0.948306,0.240933,0.996011
666,453.37,2,20.2904,25.2138,12.9507,1.36369,0.0469838,-0.397489,1.90019,0.224932,1.016,0.24191,0.977316
667,452.585,2,20.2956,25.3279,13.5381,1.40757,0.0444123,-0.397774,1.59939,0.221001,1.02783,0.245459,0.979671
668,463.418,2,20.7455,25.3239,13.1454,1.39358,0.0469835,-0.419905,1.24382,0.230946,1.10688,0.254469,0.979824
669,452.5,2,20.7101,25.3063,13.2805,1.46746,0.0383935,-0.410585,1.20695,0.230741,1.11532,0.261796,0.987184
670,448.757,2,20.3028,25.2595,12.6006,1.51208,0.034483,-0.393254,0.698066,0.229314,1.08349,0.267016,0.935146
671,451.322,2,20.1252,24.939,12.3496,1.4788,0.0382367,-0.389125,0.818378,0.223558,1.00289,0.279896,0.92427
672,460.677,2,20.1092,24.7552,13.0368,1.51017,0.041764,-0.38938,0.448215,0.221535,0.988641,0.28138,0.914109
673,458.312,2,20.3245,24.5332,12.2773,1.57141,0.0372054,-0.398412,0.926914,0.223457,1.00445,0.293023,0.904131
674,459.22,2,20.1092,24.1761,12.4864,1.61499,0.0353895,-0.391033,0.77204,0.22622,1.09306,0.293124,0.814814
675,463.41,2,19.8816,23.554,12.8392,1.67706,0.0342664,-0.386922,0.41827,0.22499,1.12592,0.294735,0.769026
676,468.459,2,20.2042,23.2546,13.5862,1.64084,0.0375481,-0.398242,-0.200753,0.226111,1.22008,0.288457,0.795018
677,472.837,2,20.3457,23.3848,13.7234,1.66259,0.0411609,-0.402394,-0.284298,0.227195,1.11478,0.290607,0.8068
678,474.263,2,20.3374,23.3413,13.1697,1.68979,0.0407578,-0.40111,-0.00471533,0.229092,1.03534,0.295989,0.871911
679,471.014,2,20.3589,23.497,13.1716,1.6898,0.0402674,-0.401098,0.555965,0.220555,1.01184,0.299078,0.88463
680,465.784,2,20.2348,23.258,13.4117,1.62606,0.0415942,-0.394309,0.777889,0.216753,1.06805,0.297889,0.847117
681,460.884,2,20.1194,23.2169,13.4182,1.5718,0.0411221,-0.389986,0.580653,0.217281,1.10922,0.30927,0.798945
682,465.08,2,20.5704,23.2329,14.4517,1.5718,0.0415359,-0.412614,0.450342,0.219487,1.08195,0.3262,0.791173
683,466.547,2,20.3007,23.2405,13.9989,1.52548,0.0435379,-0.403902,0.21467,0.21735,1.12309,0.322666,0.8268
684,460.979,2,20.6114,23.257,13.596,1.47258,0.0445979,-0.415386,0.270408,0.220672,1.1418,0.311152,0.818302
685,465.564,2,20.474,23.4407,14.7206,1.50033,0.0435837,-0.411094,1.09375,0.222717,1.14618,0.30331,0.853074
686,460.401,2,20.2212,23.4651,15.2634,1.50749,0.0413433,-0.401886,1.29981,0.222273,1.16822,0.290698,0.873358
687,467.933,2,20.0595,23.4635,15.2021,1.51232,0.0444743,-0.390983,1.76496,0.217857,1.10387,0.299224,0.887687
688,463.838,2,19.9911,23.5128,14.4326,1.48793,0.0457636,-0.388078,1.67041,0.219268,1.11637,0.296297,0.851895
689,468.051,2,20.1146,23.9337,13.7103,1.43171,0.0485831,-0.392791,2.05356,0.223562,1.13368,0.304592,0.863635
690,471.342,2,20.6018,23.9628,14.4331,1.47067,0.0478942,-0.41354,2.24882,0.222656,1.12058,0.301547,0.91418
691,465.935,2,20.6302,24.3884,13.8761,1.50345,0.0464093,-0.413267,2.1389,0.224689,1.06272,0.287391,0.930133
692,461.352,2,20.9235,24.4297,13.3756,1.47924,0.0466517,-0.42569,1.77431,0.220052,1.07432,0.267411,0.946202
693,451.915,2,20.5141,24.6159,13.7378,1.47607,0.045503,-0.408701,1.98435,0.219783,0.982483,0.252893,0.931277
694,460.228,2,20.4241,24.7983,13.1418,1.4665,0.0472301,-0.403741,1.8602,0.21876,0.960353,0.239934,1.01235
695,459.682,2,20.5027,25.1226,12.0846,1.44466,0.0459939,-0.409748,1.72904,0.218674,1.03386,0.244248,1.04453
696,470.098,2,20.618,25.0727,11.0303,1.50687,0.0455571,-0.412633,2.00023,0.21777,1.0318,0.256869,1.05699
697,465.495,2,20.3915,25.0596,10.754,1.54732,0.0442715,-0.397745,2.24771,0.226544,0.925368,0.261305,1.07165
698,462.351,2,20.5556,24.9043,11.1098,1.56635,0.0417418,-0.405087,2.85599,0.228718,0.883029,0.271875,1.0792
699,457.412,2,20.7636,24.796,11.643,1.49868,0.0448727,-0.413698,2.89945,0.22448,0.851209,0.277311,1.03201
700,444.408,2,20.7702,24.3485,12.1687,1.45235,0.0430546,-0.415849,3.00904,0.224007,0.830463,0.27485,0.985219
701,445.936,2,20.5603,24.7311,11.9336,1.42428,0.0434787,-0.406361,2.55553,0.220251,0.818286,0.272812,0.98279
702,448.415,2,20.6219,24.6964,12.1328,1.4243,0.0433198,-0.412506,2.85374,0.222752,0.829789,0.272918,0.941084
703,452.863,2,20.7559,24.3309,12.4302,1.4367,0.0457926,-0.417475,2.77495,0.225729,0.819646,0.272793,0.881189
704,448.786,2,20.8596,24.0469,12.3447,1.46038,0.0433123,-0.42196,2.89241,0.226495,0.834703,0.270401,0.888412
705,446.727,2,20.6326,23.9867,12.4075,1.40997,0.0453638,-0.412384,2.6086,0.225495,0.823025,0.267704,0.896541
706,442.807,2,20.531,24.5271,12.037,1.39915,0.0453434,-0.40928,2.5744,0.220637,0.798181,0.272569,0.879292
707,449.028,2,20.7318,24.8489,11.9979,1.39109,0.0466199,-0.416475,2.32129,0.222045,0.797993,0.275889,0.884126
708,444.145,2,20.3791,24.8764,12.1842,1.46704,0.0414195,-0.401238,2.08711,0.223307,0.794123,0.271769,0.880297
709,448.58,2,20.2954,25.1103,11.702,1.46705,0.0421408,-0.397782,1.89802,0.22388,0.795524,0.280832,0.870639
710,459.608,2,20.4082,25.5072,11.6248,1.52946,0.0410564,-0.404297,1.24983,0.22734,0.840925,0.282505,0.884367
711,456.318,2,20.5188,25.5272,12.2308,1.55262,0.0395467,-0.411732,1.17392,0.228833,0.851168,0.285483,0.905458
712,449.192,2,20.5289,25.7101,12.281,1.47215,0.0422289,-0.41168,0.933035,0.228017,0.844669,0.285741,0.90236
713,453.742,2,20.4772,25.6586,11.6118,1.47216,0.0433629,-0.41003,0.964458,0.229045,0.82909,0.290521,0.892718
714,450.778,2,20.4465,25.4469,11.4303,1.45226,0.0440117,-0.407072,0.598312,0.224292,0.83255,0.284751,0.913534
715,443.261,2,20.2926,25.1522,12.0731,1.45222,0.0422681,-0.398548,0.716158,0.221173,0.804439,0.285236,0.917049
716,456.516,2,20.195,25.1817,11.7855,1.49068,0.0413524,-0.393867,0.600581,0.219663,0.814731,0.281716,0.99678
717,462.8,2,20.1467,25.0686,12.162,1.52664,0.0409706,-0.391309,0.65112,0.220479,0.826017,0.285431,1.05763
718,457.649,2,20.4197,24.7944,11.7021,1.56499,0.0400767,-0.398699,0.535499,0.224302,0.85097,0.271577,1.00562
719,454.58,2,20.6673,24.86,12.0608,1.55048,0.0401436,-0.412442,0.521948,0.222923,0.880907,0.266936,0.983828
720,467.001,2,20.5545,24.8406,12.5309,1.58749,0.0414589,-0.413435,0.367798,0.218805,0.898296,0.276662,0.952774
721,458.535,2,20.535,24.8516,12.6355,1.58749,0.0411746,-0.415189,0.300867,0.214583,0.884851,0.288856,0.919035
722,457.944,2,20.6978,24.8129,12.5017,1.59867,0.0421863,-0.419189,0.243255,0.215729,0.836085,0.285711,0.883423
723,457.389,2,20.5129,25.0617,12.0052,1.59872,0.0451693,-0.411015,-0.0347431,0.215552,0.777783,0.290575,0.823996
724,456.965,2,20.71,25.007,12.0522,1.59872,0.0451823,-0.418814,0.0659653,0.218373,0.750619,0.288124,0.824928
725,459.804,2,20.8996,25.196,11.6162,1.52753,0.0489284,-0.427824,0.645846,0.216503,0.752146,0.291471,0.836763
726,461.624,2,20.8935,25.1226,11.848,1.50828,0.0502207,-0.428173,0.924281,0.223085,0.762206,0.295897,0.811631
727,455.026,2,20.6475,25.2205,11.9204,1.47148,0.0508526,-0.414861,0.53081,0.222457,0.742404,0.292714,0.836422
728,451.264,2,20.653,25.1718,12.2008,1.53765,0.0466585,-0.416523,0.47412,0.216427,0.750597,0.289522,0.798415
729,454.588,2,20.5833,25.0327,12.0812,1.57455,0.0437708,-0.418881,0.635319,0.219393,0.749312,0.292107,0.800206
730,450.346,2,20.4856,24.8077,12.5612,1.54597,0.045278,-0.413715,0.885404,0.218716,0.72515,0.275085,0.836573
731,456.303,2,20.7489,24.6436,12.9562,1.52036,0.047823,-0.420009,1.31253,0.222133,0.713292,0.273537,0.845072
732,452.076,2,20.7598,24.4296,13.2262,1.52031,0.0451865,-0.420468,1.60712,0.219812,0.741084,0.283124,0.872927
733,443.398,2,20.7597,24.1522,13.0958,1.50144,0.0436371,-0.419424,2.04838,0.220894,0.762781,0.285592,0.820341
734,447.674,2,20.6864,24.1313,12.6069,1.4801,0.0446451,-0.416081,1.62544,0.220819,0.73836,0.289869,0.823476
735,449.638,2,20.7034,24.3748,12.6278,1.4595,0.0450308,-0.416824,1.31045,0.221186,0.756395,0.294922,0.833524
736,444.389,2,20.6514,24.3821,12.5113,1.46937,0.0428486,-0.415984,1.12788,0.222281,0.766777,0.297078,0.819816
737,447.956,2,20.2423,24.2558,12.9992,1.52607,0.0404931,-0.400537,0.98588,0.22292,0.762056,0.297474,0.793245
738,448.441,2,20.1909,24.332,12.8656,1.57118,0.038853,-0.396214,0.954657,0.221321,0.767044,0.301818,0.760032
739,439.506,2,20.1645,24.3512,13.2175,1.5498,0.0384344,-0.395294,1.11621,0.221565,0.763075,0.303673,0.734183
740,448.524,2,20.2582,24.2484,13.6452,1.56202,0.0384576,-0.402382,1.50263,0.222552,0.750875,0.311276,0.735617
741,451.847,2,20.122,24.2841,13.8223,1.56203,0.0390949,-0.401844,1.7618,0.220142,0.763058,0.309253,0.76813
742,455.224,2,20.1437,24.3053,14.0321,1.58564,0.039195,-0.39971,1.66309,0.221588,0.794164,0.310107,0.749621
743,457.388,2,20.3587,24.3892,13.7048,1.59061,0.0405737,-0.40664,1.85088,0.220183,0.804776,0.310662,0.750827
744,457.992,2,20.5011,24.2958,13.4458,1.59061,0.0402588,-0.413142,1.97943,0.221063,0.836819,0.318686,0.746571
745,453.143,2,20.4685,24.2823,13.7194,1.56654,0.0404516,-0.412088,2.02518,0.218952,0.851345,0.3316,0.739756
746,450.754,2,20.363,24.3109,13.9149,1.56654,0.0398998,-0.407284,1.96265,0.215692,0.864445,0.338987,0.707772
747,454.31,2,20.3259,24.1429,13.9848,1.5542,0.0400347,-0.402776,1.81264,0.217992,0.850728,0.347722,0.727123
748,463.307,2,20.4884,23.8855,14.0919,1.56206,0.0417284,-0.410372,1.77159,0.216837,0.84898,0.355267,0.73092
749,462.227,2,20.5827,24.0278,14.3847,1.55064,0.0429016,-0.412159,1.71984,0.221353,0.858835,0.359374,0.73081
750,459.461,2,20.4536,24.1178,14.2646,1.5758,0.0419012,-0.403808,1.654,0.220115,0.859783,0.365402,0.717018
751,457.812,2,20.4661,23.951,14.3288,1.58358,0.0412493,-0.405314,1.64463,0.217788,0.840917,0.359049,0.747016
752,458.944,2,20.6313,24.1289,14.3813,1.58356,0.0406168,-0.413931,1.53238,0.218312,0.875586,0.34374,0.775615
753,458.111,2,20.5046,24.1865,14.2759,1.63673,0.0368778,-0.408045,1.49791,0.221164,0.90359,0.333006,0.769813
754,460.194,2,20.4174,23.9738,14.0318,1.67747,0.0336599,-0.404138,1.63572,0.224224,0.93481,0.338213,0.75159
755,451.585,2,20.4851,24.0338,13.9663,1.64031,0.0340543,-0.404927,1.97983,0.224854,0.92553,0.333799,0.768677
756,451.02,2,20.552,24.1853,13.4992,1.64026,0.0327784,-0.408841,2.24625,0.222444,0.934396,0.335843,0.766955
757,454.072,2,20.6321,24.2595,13.6995,1.64026,0.032918,-0.413242,2.14684,0.220999,0.904055,0.335682,0.795561
758,445.252,2,20.582,24.3822,13.6198,1.61963,0.0321732,-0.411346,2.17212,0.219035,0.882618,0.329641,0.823879
759,451.237,2,20.6258,24.5032,13.3969,1.60311,0.0338267,-0.415688,2.33592,0.2215,0.84601,0.323968,0.834205
760,452.484,2,20.4543,24.5941,13.0779,1.60312,0.0338576,-0.40951,2.23862,0.224124,0.832508,0.322806,0.841326
761,449.195,2,20.4396,24.648,13.1485,1.58183,0.0333779,-0.407038,2.09063,0.226167,0.85226,0.323483,0.861952
762,444.596,2,20.5801,24.6794,13.3094,1.53003,0.0344824,-0.410456,1.81706,0.22721,0.865462,0.322221,0.872211
763,448.84,2,20.4288,24.6452,13.3509,1.55694,0.0336495,-0.404683,1.73741,0.229159,0.848682,0.322647,0.84829
764,451.927,2,20.4753,24.6057,12.9854,1.54365,0.0341312,-0.406915,1.91288,0.227129,0.838139,0.329484,0.893876
765,450.193,2,20.3886,24.6271,12.7126,1.5225,0.0356146,-0.40478,2.15548,0.222407,0.834849,0.336001,0.890162
766,449.22,2,20.5558,24.8354,13.1611,1.53736,0.0354859,-0.412473,2.10744,0.2217,0.832577,0.328849,0.878399
767,439.932,2,20.459,24.9426,13.0495,1.5085,0.0365309,-0.407408,2.13759,0.220674,0.818127,0.322818,0.853829
768,441.376,2,20.4425,25.1029,12.9444,1.48407,0.0378582,-0.403956,2.17626,0.222596,0.800753,0.315732,0.844446
769,445.677,2,20.3966,25.0163,13.1401,1.50649,0.0370002,-0.402456,2.29292,0.223311,0.799377,0.311931,0.837879
770,453.349,2,20.3534,24.9761,12.7759,1.52182,0.037497,-0.398794,2.17942,0.224941,0.812378,0.304759,0.853128
771,455.866,2,20.4313,24.9915,12.5742,1.52185,0.0384436,-0.40128,2.13141,0.226225,0.836481,0.301122,0.861885
772,464.38,2,20.44,25.0101,12.3596,1.51098,0.0405154,-0.402748,2.24889,0.226565,0.874454,0.295391,0.903345
773,460.95,2,20.585,24.9785,12.2762,1.5353,0.039402,-0.411499,2.00727,0.225641,0.904415,0.294436,0.925613
774,462.229,2,20.6525,24.9064,12.4409,1.54249,0.0401035,-0.417281,2.01161,0.224238,0.901017,0.296855,0.932904
775,478.477,2,20.6616,24.702,12.2075,1.57301,0.0409593,-0.419519,1.62631,0.22613,0.941895,0.297496,0.952685
776,466.959,2,20.5146,24.496,12.3465,1.56365,0.0423685,-0.412442,1.53248,0.225538,0.923228,0.298072,0.959239
777,462.764,2,20.416,24.3968,12.6822,1.58057,0.0409279,-0.406597,1.34431,0.224274,0.929454,0.293867,0.974142
778,467.068,2,20.2411,24.1925,12.7142,1.58058,0.0418805,-0.399796,1.24331,0.220999,0.940191,0.288541,0.987735
779,469.817,2,20.3243,24.1517,12.5045,1.57254,0.0414436,-0.40356,1.18075,0.222033,0.959238,0.291866,1.03909
780,476.183,2,20.369,24.1213,12.3217,1.58843,0.0422661,-0.402236,1.44448,0.223281,0.99624,0.29077,1.01283
781,460.26,2,20.5301,24.1821,12.1108,1.5785,0.0417234,-0.407534,1.34546,0.222635,0.979343,0.28885,1.0067
782,465.344,2,20.7411,24.3251,11.9951,1.58176,0.0402929,-0.415074,1.40459,0.223946,0.975606,0.290994,1.04097
783,480.694,2,20.8397,24.5478,11.7294,1.58178,0.041148,-0.417338,1.48064,0.22735,1.0265,0.292255,1.07482
784,473.69,2,20.7612,24.955,11.5365,1.5818,0.0421928,-0.416347,1.52054,0.226258,1.01078,0.289238,1.09488
785,463.212,2,20.6979,25.1503,11.3954,1.55703,0.0431307,-0.415527,1.62672,0.224559,1.00314,0.279777,1.08765
786,467.824,2,20.6753,25.186,11.4304,1.56234,0.0434052,-0.416662,1.63236,0.22275,1.00888,0.270586,1.08115
787,454.155,2,20.6165,25.1899,11.541,1.56232,0.0424508,-0.415969,1.60007,0.220622,0.969658,0.266163,1.06369
788,459.27,2,20.6688,25.2273,11.6812,1.54763,0.0426002,-0.417607,1.44971,0.22223,0.954417,0.259428,1.07797
789,461.523,2,20.8208,25.2044,11.7099,1.53907,0.0440505,-0.422664,1.21407,0.220265,0.928259,0.256967,1.06257
790,463.387,2,20.7462,25.0759,12.0089,1.53909,0.0451726,-0.422714,1.02824,0.218188,0.92195,0.25606,1.03614
791,458.705,2,20.6868,25.0522,12.3796,1.52087,0.045673,-0.41839,0.891177,0.219258,0.92397,0.25066,1.03369
792,459.717,2,20.6563,25.0858,12.4879,1.48758,0.0471541,-0.414064,0.755558,0.220281,0.926221,0.244777,1.04776
793,455.452,2,20.6015,25.1127,12.2795,1.49061,0.0457774,-0.412753,0.766207,0.219908,0.933439,0.24258,1.05286
794,454.862,2,20.5763,25.1344,12.3989,1.48452,0.0456749,-0.41025,0.815089,0.219971,0.92721,0.23607,1.06982
795,453.208,2,20.5977,25.1398,12.5194,1.47175,0.0458226,-0.411244,0.839079,0.221103,0.920776,0.233583,1.06313
796,452.961,2,20.4566,25.1108,12.2228,1.47747,0.045065,-0.407581,0.877572,0.220942,0.911363,0.230933,1.06717
797,459.121,2,20.5807,25.0141,12.1818,1.47747,0.0448753,-0.412506,0.960161,0.221134,0.929591,0.2329,1.06419
798,464.746,2,20.659,25.0291,12.2163,1.45922,0.0463233,-0.415213,1.10898,0.222061,0.965652,0.236372,1.04793
799,457.896,2,20.741,24.9017,12.2458,1.47056,0.0451084,-0.416784,1.323,0.223128,0.980545,0.239304,1.03771
800,455.906,2,20.7412,24.969,12.3622,1.46091,0.0453864,-0.417349,1.55815,0.222267,0.974947,0.246748,1.00854
801,453.689,2,20.8252,24.9907,12.3564,1.46953,0.0447342,-0.419748,1.66216,0.222997,0.959297,0.255253,0.967148
802,449.774,2,20.8892,24.8488,12.4572,1.45026,0.0450241,-0.423603,1.6267,0.223017,0.937255,0.26065,0.949277
803,453.947,2,20.6942,24.7671,12.7132,1.4592,0.0448717,-0.416602,1.74939,0.22318,0.910071,0.26402,0.940075
804,448.344,2,20.6833,24.7133,12.746,1.44406,0.0451977,-0.416187,1.62163,0.224097,0.892423,0.267949,0.918765
805,449.904,2,20.6481,24.6339,12.6683,1.44404,0.0443251,-0.414923,1.65937,0.225328,0.905006,0.269039,0.915606
806,454.658,2,20.7382,24.7763,12.2573,1.45128,0.0435864,-0.41806,1.71892,0.226734,0.903569,0.270298,0.93394
807,464.234,2,20.7563,24.805,12.292,1.48173,0.0429486,-0.419855,1.86936,0.225047,0.923145,0.27405,0.933599
808,455.67,2,20.8295,24.8481,12.4184,1.48172,0.0427836,-0.421321,1.91722,0.223909,0.945527,0.274668,0.92784
809,460.41,2,20.6717,24.8785,12.4833,1.49023,0.0425085,-0.416327,1.76463,0.222688,0.971816,0.27833,0.916357
810,452.719,2,20.6936,24.7959,12.6816,1.48482,0.0420251,-0.418052,1.85943,0.222329,0.993289,0.278508,0.904029
811,460.619,2,20.548,24.7757,12.5509,1.5113,0.0411347,-0.41334,1.69356,0.222532,1.01777,0.276282,0.889127
812,459.388,2,20.5835,24.755,12.5791,1.51642,0.0411233,-0.415756,1.66568,0.222041,1.03468,0.277007,0.878632
813,450.672,2,20.5683,24.6917,12.5772,1.50688,0.0410165,-0.415064,1.83247,0.22246,1.03263,0.274579,0.871546
814,458.89,2,20.6775,24.7401,12.6484,1.50689,0.0417099,-0.416945,1.86243,0.221958,1.04577,0.275682,0.860533
815,462.632,2,20.687,24.7429,12.7477,1.52207,0.0404549,-0.417074,1.84671,0.222802,1.05821,0.278148,0.88817
816,460.048,2,20.721,24.7114,12.8191,1.53199,0.0397296,-0.417638,1.70265,0.224989,1.05892,0.278814,0.894568
817,458.432,2,20.665,24.7309,12.7122,1.52466,0.0401279,-0.413872,1.7473,0.226044,1.05057,0.278561,0.900841
818,456.49,2,20.6774,24.7889,12.6911,1.52466,0.0397807,-0.414636,1.68945,0.226077,1.04765,0.274073,0.924895
819,456.937,2,20.7382,24.8063,12.688,1.51523,0.0403918,-0.41797,1.67345,0.22494,1.03324,0.271331,0.940165
820,451.071,2,20.6958,24.7317,12.8508,1.50641,0.0407115,-0.417849,1.63345,0.223766,1.04126,0.263226,0.930798
821,448.853,2,20.6136,24.6925,12.8936,1.51784,0.0397452,-0.415438,1.50733,0.223626,1.04306,0.259311,0.908675
822,452.223,2,20.6137,24.7123,12.7499,1.51174,0.039938,-0.413097,1.3186,0.22303,1.05649,0.25789,0.897794
823,453.755,2,20.6801,24.6425,12.7988,1.49503,0.0404949,-0.415513,1.41975,0.224298,1.06688,0.26122,0.884886
824,457.702,2,20.5503,24.6234,12.8228,1.49504,0.0414098,-0.410517,1.39971,0.222677,1.04986,0.265494,0.875362
825,457.984,2,20.553,24.6727,12.6106,1.51669,0.0407336,-0.411184,1.35382,0.222646,1.03463,0.269361,0.86703
826,457.679,2,20.6904,24.8481,12.4384,1.53742,0.040334,-0.416531,1.35756,0.221672,1.00922,0.273349,0.858451
827,458.664,2,20.6687,24.9389,12.2688,1.53741,0.0400336,-0.414486,1.59088,0.223202,0.998717,0.278151,0.873381
828,451.379,2,20.6662,24.9866,12.2021,1.53237,0.04006,-0.41425,1.45574,0.223595,0.967709,0.280498,0.87647
829,456.904,2,20.6394,24.921,12.0289,1.53237,0.0398101,-0.411691,1.43071,0.224219,0.970551,0.28356,0.876874
830,449.319,2,20.7387,24.9073,12.0152,1.50944,0.0403801,-0.415772,1.31831,0.223521,0.949363,0.286004,0.888192
831,451.776,2,20.7844,24.8789,12.0732,1.49338,0.0409594,-0.418051,1.35805,0.224782,0.943802,0.285581,0.887526
832,450.684,2,20.779,24.8396,12.185,1.47056,0.0419151,-0.418068,1.42219,0.223827,0.937342,0.28438,0.894417
833,461.369,2,20.7862,24.8772,12.1576,1.48064,0.0422409,-0.418408,1.33212,0.22273,0.928119,0.289792,0.895979
834,461.694,2,20.806,24.8478,12.1543,1.49968,0.0419608,-0.418272,1.24309,0.223617,0.915762,0.292568,0.897819
835,464.603,2,20.7585,24.9172,11.9679,1.5107,0.042385,-0.416649,1.1625,0.223899,0.912407,0.293225,0.897824
836,459.297,2,20.6218,24.8559,11.891,1.52339,0.0424747,-0.412156,1.20909,0.222767,0.899602,0.292791,0.889396
837,453.119,2,20.4986,24.739,11.8921,1.52664,0.0422131,-0.408047,1.20188,0.221904,0.885383,0.292437,0.885908
838,454.781,2,20.5802,24.7671,11.7995,1.52665,0.0425826,-0.411096,1.12376,0.221388,0.87597,0.292542,0.874988
839,446.226,2,20.604,24.7327,11.7863,1.53772,0.0415665,-0.41392,1.24876,0.220284,0.850484,0.289294,0.876308
840,452.399,2,20.6288,24.8105,11.8771,1.54708,0.0412806,-0.416064,1.39975,0.219559,0.834982,0.288471,0.875542
841,461.216,2,20.6715,24.7631,11.785,1.55743,0.041614,-0.416866,1.297,0.220021,0.821186,0.289789,0.87935
842,458.314,2,20.7707,24.6901,11.8922,1.57137,0.0419967,-0.420747,1.28412,0.219123,0.806438,0.286964,0.873238
843,458.853,2,20.7706,24.7142,11.7804,1.57137,0.0422455,-0.420723,1.1701,0.219163,0.807097,0.286923,0.880234
844,459.176,2,20.8386,24.7938,11.6139,1.5783,0.0423315,-0.421723,1.17384,0.220117,0.795448,0.289533,0.877244
845,459.018,2,20.9073,24.7125,11.5106,1.5862,0.0422717,-0.424451,1.24898,0.22008,0.780128,0.290163,0.88627
846,460.074,2,20.9274,24.6428,11.4501,1.6131,0.0408645,-0.424483,1.15143,0.222107,0.779163,0.289067,0.882382
847,459.107,2,20.9627,24.6803,11.4956,1.62513,0.0397199,-0.425429,1.04948,0.224085,0.781783,0.290633,0.888856
848,455.907,2,21.0293,24.7103,11.4571,1.62848,0.0384173,-0.42737,0.977248,0.225369,0.771785,0.29406,0.918222
849,449.125,2,21.0249,24.7995,11.3249,1.63367,0.0369765,-0.42679,0.861784,0.226679,0.765371,0.293625,0.924601
850,447.358,2,20.9342,24.8988,11.3424,1.62801,0.0366784,-0.423243,0.974414,0.226484,0.767677,0.289607,0.921456
851,449.328,2,20.9038,24.9756,11.3725,1.628,0.0365373,-0.422637,1.02511,0.226177,0.768621,0.286047,0.918645
852,446.651,2,20.8684,25.0449,11.4709,1.61794,0.0365184,-0.421679,1.14498,0.224442,0.77718,0.284984,0.91211
853,453.773,2,20.7587,25.0981,11.6848,1.61088,0.0367326,-0.419045,1.16454,0.222362,0.78113,0.283677,0.932034
854,457.297,2,20.739,25.049,11.793,1.59805,0.0377523,-0.418378,1.27243,0.221876,0.793691,0.281233,0.932629
855,462.104,2,20.7744,25.0562,11.8607,1.60516,0.0378653,-0.42035,1.25752,0.220646,0.815047,0.278848,0.938231
856,458.692,2,20.7486,25.0209,11.8367,1.58814,0.0385818,-0.419051,1.24213,0.221023,0.829092,0.278423,0.949832
857,459.797,2,20.7744,24.9479,11.8694,1.58347,0.0391259,-0.419627,1.21632,0.221257,0.841334,0.275993,0.952803
