iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,c,omega_Cl,omega_Q,omega_V1,omega_V2
1594,21.7197,2,13.4422,2.65934,28.5553,40.1961,0.575824,0.481789,0.261817,2.15759,0.172422,1.01008e-07
1595,24.4849,2,13.6146,3.12437,28.1198,40.1961,0.576895,0.481789,0.267245,2.14448,0.191839,9.66483e-08
1596,18.8327,2,13.5571,3.30205,27.8295,40.1961,0.555063,0.481789,0.262749,2.09407,0.20232,1.03657e-07
1597,19.2371,2,13.5917,2.58076,28.0835,40.1961,0.540686,0.481789,0.26279,2.36261,0.19518,1.09845e-07
1598,18.8917,2,13.648,2.49782,28.3643,40.1961,0.549565,0.481789,0.263986,2.40849,0.192822,9.688e-08
1599,15.5817,2,13.5092,2.66762,28.0867,40.1961,0.540596,0.481789,0.25894,2.383,0.1954,9.60768e-08
1600,16.9831,2,13.4199,2.78803,28.3363,40.1961,0.538857,0.481789,0.264369,2.41503,0.182767,1.04012e-07
1601,15.0753,2,13.5102,2.45064,27.7547,40.1961,0.529255,0.489989,0.262154,2.4283,0.185696,9.8695e-08
1602,11.612,2,13.4396,2.68081,27.6129,40.1961,0.516412,0.489989,0.263798,2.40413,0.194996,9.52032e-08
1603,17.4965,2,13.4448,2.94272,27.8004,40.1961,0.530174,0.489989,0.255116,2.29545,0.193347,9.90583e-08
1604,11.1023,2,13.5182,3.20963,27.7796,40.1961,0.520603,0.489989,0.265318,2.24333,0.187804,1.0147e-07
1605,13.2055,2,13.4564,3.32766,27.8353,40.1961,0.516607,0.489989,0.262411,2.18178,0.193104,1.07247e-07
1606,14.7133,2,13.5086,3.1224,27.6699,40.1961,0.514804,0.489989,0.265179,2.24309,0.198571,1.05395e-07
1607,4.84448,2,13.4656,2.96453,27.5147,40.1961,0.504396,0.489989,0.264361,2.20797,0.19923,9.89916e-08
1608,-0.160247,2,13.4919,3.36444,27.3676,40.1961,0.506343,0.489989,0.263525,2.06341,0.187744,9.23127e-08
1609,5.63993,2,13.5189,3.27481,27.6979,40.1961,0.514951,0.489989,0.261797,2.07091,0.198098,8.63918e-08
1610,8.19148,2,13.4092,3.53822,27.4782,40.1961,0.527642,0.489989,0.259035,1.95047,0.204126,8.25375e-08
1611,9.71084,2,13.4567,3.17443,27.5802,40.1961,0.534324,0.489989,0.255181,2.03617,0.195253,8.377e-08
1612,11.3433,2,13.5285,3.00509,27.755,40.1961,0.54636,0.489989,0.258822,2.12577,0.187006,7.79839e-08
1613,20.6351,2,13.5377,3.02558,27.9442,40.1961,0.561568,0.489989,0.257919,2.11722,0.186966,8.48399e-08
1614,19.8707,2,13.5457,2.86532,28.319,40.1961,0.554796,0.489989,0.261607,2.15212,0.189177,9.22411e-08
1615,16.7682,2,13.5723,2.24792,28.7213,40.1961,0.557151,0.489989,0.263446,2.32146,0.185846,8.24183e-08
1616,17.7203,2,13.5806,2.57191,28.8146,40.1961,0.566562,0.489989,0.263211,2.27936,0.181193,7.61641e-08
1617,18.4191,2,13.5147,2.41862,29.0198,40.1961,0.567416,0.489989,0.255027,2.34294,0.181014,7.56607e-08
1618,19.2136,2,13.5107,2.5582,28.1861,40.1961,0.568359,0.489989,0.254976,2.42692,0.178152,7.45641e-08
1619,3.92129,2,13.4555,2.80831,28.0576,40.1961,0.550251,0.489989,0.264628,2.23899,0.171796,7.04999e-08
1620,4.06966,2,13.5386,3.00208,28.2493,40.1961,0.547512,0.489989,0.264181,2.21062,0.168301,6.77673e-08
1621,-1.63562,2,13.4913,3.10773,28.1627,40.1961,0.544618,0.484857,0.264056,2.12869,0.169908,6.62149e-08
1622,-6.08785,2,13.5136,3.47219,27.8068,40.1961,0.533705,0.484857,0.258992,2.04552,0.182448,6.28915e-08
1623,-6.76354,2,13.4574,3.6211,27.5912,40.1961,0.527987,0.484857,0.260868,2.09466,0.189516,5.7528e-08
1624,2.26886,2,13.5806,3.53808,27.5696,40.1961,0.538919,0.484857,0.262677,2.11859,0.201619,5.89301e-08
1625,-0.885218,2,13.5434,3.2295,27.9133,40.1961,0.539911,0.484857,0.266817,2.1797,0.191152,5.82586e-08
1626,-1.16798,2,13.3925,3.25857,28.3353,40.1961,0.542715,0.484857,0.261197,2.11635,0.184709,5.73248e-08
1627,-9.1684,2,13.4741,3.44635,28.1227,40.1961,0.522586,0.484857,0.263292,2.09785,0.190823,5.91434e-08
1628,-8.89414,2,13.4168,3.22213,28.0961,40.1961,0.523282,0.484857,0.260679,2.14673,0.185834,5.65015e-08
1629,-1.11947,2,13.4543,3.14671,28.0805,40.1961,0.537274,0.484857,0.259199,2.17184,0.183924,5.65399e-08
1630,-6.70525,2,13.4684,3.01235,28.4668,40.1961,0.534105,0.484857,0.264194,2.07455,0.194024,5.29151e-08
1631,-10.5887,2,13.5652,2.81261,28.5161,40.1961,0.533066,0.484857,0.263098,2.15066,0.186748,4.99223e-08
1632,-12.693,2,13.6006,3.14613,28.2366,40.1961,0.529166,0.484857,0.265248,2.10166,0.182318,4.97849e-08
1633,-6.96679,2,13.6195,3.28762,28.2439,40.1961,0.536773,0.484857,0.274492,2.00628,0.189119,5.10562e-08
1634,-3.90586,2,13.5208,3.21247,28.1662,40.1961,0.540768,0.484857,0.270415,2.07089,0.19962,4.9104e-08
1635,-5.30251,2,13.4866,3.15726,28.6801,40.1961,0.540675,0.484857,0.269773,2.13817,0.200679,4.61381e-08
1636,3.69473,2,13.5862,3.8045,28.6071,40.1961,0.566374,0.484857,0.265369,2.11482,0.201598,4.3759e-08
1637,-13.4037,2,13.4657,3.73219,28.4899,40.1961,0.560168,0.484857,0.257365,1.9523,0.188151,4.06477e-08
1638,-15.5101,2,13.4007,3.64427,28.1699,40.1961,0.551741,0.484857,0.26422,1.94303,0.186897,3.72563e-08
1639,-21.88,2,13.5057,3.51467,27.8186,40.1961,0.543169,0.484857,0.264796,1.93907,0.178544,3.67852e-08
1640,-17.2069,2,13.4346,3.65692,27.8738,40.1961,0.542316,0.484857,0.26216,1.95093,0.180782,3.66362e-08
1641,-29.1829,2,13.4015,3.67455,27.9257,40.1961,0.578969,0.45402,0.260072,1.97,0.173971,3.42047e-08
1642,-27.4816,2,13.5223,3.48695,27.9972,40.1961,0.570298,0.45402,0.267374,2.00787,0.177376,3.40968e-08
1643,-20.6166,2,13.5011,3.32915,27.6353,40.1961,0.579108,0.45402,0.262769,2.09183,0.184133,3.33194e-08
1644,-18.196,2,13.51,3.42585,27.6777,40.1961,0.585498,0.45402,0.255272,2.04815,0.200113,3.30293e-08
1645,-19.0639,2,13.4865,3.30461,27.7023,40.1961,0.595116,0.45402,0.260829,2.07513,0.196189,3.0265e-08
1646,-22.2195,2,13.4824,3.18692,27.6795,40.1961,0.595948,0.45402,0.262377,2.06579,0.193739,2.88137e-08
1647,-23.3323,2,13.4561,3.06396,27.6696,40.1961,0.593399,0.45402,0.262725,2.05328,0.19646,2.78174e-08
1648,-30.795,2,13.4837,3.05207,27.8716,40.1961,0.583852,0.45402,0.259527,2.0894,0.19309,2.62333e-08
1649,-30.1728,2,13.4281,3.1575,27.8894,40.1961,0.578225,0.45402,0.261835,2.07782,0.184659,2.72916e-08
1650,-30.7498,2,13.4852,3.16392,27.7892,40.1961,0.570142,0.45402,0.266447,2.11067,0.180236,2.90944e-08
1651,-24.904,2,13.5136,3.24052,28.0126,40.1961,0.570585,0.45402,0.269936,2.08685,0.188423,3.02079e-08
1652,-12.7691,2,13.5156,2.90784,27.9334,40.1961,0.591576,0.45402,0.263513,2.3215,0.183822,3.07698e-08
1653,-22.12,2,13.4869,2.87608,28.0515,40.1961,0.584417,0.45402,0.262619,2.41278,0.183611,2.99318e-08
1654,-29.3475,2,13.5263,2.4439,27.8685,40.1961,0.571272,0.45402,0.268734,2.44836,0.18764,2.78164e-08
1655,-21.4618,2,13.507,2.2536,27.9366,40.1961,0.576773,0.45402,0.274899,2.51745,0.198888,2.55932e-08
1656,-15.4793,2,13.4931,2.11733,27.8232,40.1961,0.585594,0.45402,0.270624,2.62776,0.205133,2.5273e-08
1657,-18.0328,2,13.5158,2.12206,27.9285,40.1961,0.583894,0.45402,0.265133,2.63554,0.201754,2.73381e-08
1658,-16.1818,2,13.5097,2.01385,27.9867,40.1961,0.591371,0.45402,0.263294,2.63735,0.204064,2.61611e-08
1659,-21.7528,2,13.4861,1.97222,27.7597,40.1961,0.587236,0.45402,0.261061,2.64648,0.196568,2.59481e-08
1660,-17.126,2,13.4992,1.92873,27.6804,40.1961,0.597716,0.45402,0.258805,2.6327,0.197994,2.48756e-08
1661,-21.0018,2,13.421,1.96684,27.707,40.1961,0.584877,0.459332,0.258833,2.57453,0.199545,2.47517e-08
1662,-20.2085,2,13.4961,1.81103,27.9971,40.1961,0.582315,0.459332,0.261457,2.68772,0.202911,2.40738e-08
1663,-24.2144,2,13.4602,1.85022,28.0984,40.1961,0.575891,0.459332,0.2609,2.61074,0.196821,2.49378e-08
1664,-25.6318,2,13.4407,2.14964,28.0114,40.1961,0.567184,0.459332,0.268115,2.39621,0.204489,2.61599e-08
1665,-20.4426,2,13.4566,2.54107,27.9362,40.1961,0.573107,0.459332,0.264343,2.35375,0.210023,2.60321e-08
1666,-12.0987,2,13.5012,2.47001,27.5699,40.1961,0.585134,0.459332,0.270103,2.44281,0.213572,2.61794e-08
1667,-23.335,2,13.4796,2.44651,27.844,40.1961,0.58453,0.459332,0.263129,2.40611,0.204492,2.49736e-08
1668,-30.2437,2,13.521,2.39274,27.9954,40.1961,0.578873,0.459332,0.260316,2.38719,0.191435,2.40753e-08
1669,-22.7097,2,13.6057,2.26038,28.1245,40.1961,0.581318,0.459332,0.262491,2.48764,0.19844,2.36235e-08
1670,-29.1143,2,13.632,2.37758,28.1685,40.1961,0.580602,0.459332,0.266082,2.35302,0.18723,2.4251e-08
1671,-36.8862,2,13.5343,2.21275,28.1611,40.1961,0.564543,0.459332,0.261977,2.39723,0.188152,2.30105e-08
1672,-32.1111,2,13.5086,2.22195,28.0587,40.1961,0.565106,0.459332,0.259266,2.41061,0.191948,2.26398e-08
1673,-25.3364,2,13.5375,2.16421,27.9464,40.1961,0.574942,0.459332,0.266811,2.44568,0.182699,2.3467e-08
1674,-27.7707,2,13.486,2.16039,28.0373,40.1961,0.574447,0.459332,0.265352,2.50398,0.182729,2.29445e-08
1675,-33.3207,2,13.4507,2.10977,28.0147,40.1961,0.567338,0.459332,0.261266,2.54055,0.182797,2.2374e-08
1676,-29.4041,2,13.4454,2.073,27.93,40.1961,0.578424,0.459332,0.2608,2.58846,0.182923,2.04067e-08
1677,-33.3301,2,13.4689,2.09872,28.0274,40.1961,0.583119,0.459332,0.258033,2.51797,0.181154,1.95165e-08
1678,-33.626,2,13.4863,2.16887,27.9747,40.1961,0.582395,0.459332,0.255644,2.49614,0.190421,1.82775e-08
1679,-24.8736,2,13.5214,2.10756,28.0907,40.1961,0.592361,0.459332,0.253029,2.57353,0.19162,1.86666e-08
1680,-15.3294,2,13.5212,2.4967,27.6749,40.1961,0.609855,0.459332,0.256475,2.52744,0.187332,2.00836e-08
1681,-25.3125,2,13.518,2.43621,28.0781,40.1961,0.647525,0.437494,0.261711,2.48623,0.1948,1.85253e-08
1682,-31.7345,2,13.5324,2.58386,28.371,40.1961,0.63985,0.437494,0.265769,2.38644,0.194374,1.7504e-08
1683,-35.7635,2,13.4912,2.12869,28.1733,40.1961,0.630272,0.437494,0.266873,2.5643,0.18772,1.59687e-08
1684,-32.3112,2,13.4628,2.14098,27.8362,40.1961,0.630672,0.437494,0.263051,2.56199,0.196601,1.54983e-08
1685,-29.468,2,13.4412,2.01929,27.6412,40.1961,0.638427,0.437494,0.254967,2.72982,0.193542,1.49012e-08
1686,39.9276,2,13.4379,2.55548,27.5831,40.1961,0.643938,0.437494,0.255226,2.56366,0.193548,9.53224e-08
1687,18.7829,2,13.4548,2.39608,27.5115,40.1961,0.639116,0.437494,0.261547,2.50495,0.186686,9.36071e-08
1688,8.94383,2,13.5222,2.61422,27.7268,40.1961,0.623416,0.437494,0.2617,2.39046,0.186827,9.0486e-08
1689,5.48425,2,13.492,2.69452,27.9721,40.1961,0.614853,0.437494,0.255197,2.36005,0.179549,8.82322e-08
1690,9.71464,2,13.4281,2.99376,28.1033,40.1961,0.620767,0.437494,0.255282,2.22297,0.175711,8.76091e-08
1691,19.4321,2,13.5251,3.04116,28.0652,40.1961,0.635557,0.437494,0.257571,2.17228,0.181265,8.9932e-08
1692,15.1266,2,13.5445,3.23788,28.2117,40.1961,0.63397,0.437494,0.259592,2.14437,0.179483,9.41013e-08
1693,18.9018,2,13.5628,3.13347,28.2015,40.1961,0.634855,0.437494,0.261291,2.16958,0.181807,9.68697e-08
1694,15.7004,2,13.5049,3.1403,28.4218,40.1961,0.63792,0.437494,0.259508,2.11058,0.181759,9.40481e-08
1695,6.00617,2,13.4501,3.07086,28.4787,40.1961,0.626879,0.437494,0.259043,2.07176,0.1826,8.86403e-08
1696,4.17186,2,13.4719,3.16989,28.4386,40.1961,0.615141,0.437494,0.258958,2.10166,0.185598,8.54296e-08
1697,3.14522,2,13.4973,3.18188,28.5538,40.1961,0.6069,0.437494,0.266766,2.03717,0.194744,8.26183e-08
1698,-1.53684,2,13.4597,3.06734,28.6627,40.1961,0.599243,0.437494,0.271036,2.04729,0.196991,7.69522e-08
1699,2.23801,2,13.5122,2.85315,28.7114,40.1961,0.599525,0.437494,0.268592,2.0936,0.199247,7.58274e-08
1700,5.56606,2,13.4852,2.67107,28.5451,40.1961,0.600812,0.437494,0.259378,2.14482,0.208077,7.68719e-08
1701,7.68785,2,13.5315,2.75098,28.5405,40.1961,0.639902,0.420864,0.254771,2.08033,0.208532,7.88929e-08
1702,12.939,2,13.5139,2.79547,28.5188,40.1961,0.640263,0.420864,0.261118,2.11214,0.208488,8.41054e-08
1703,21.4232,2,13.5088,2.84418,28.5963,40.1961,0.652786,0.420864,0.259371,2.08116,0.206475,9.37943e-08
1704,15.0142,2,13.5483,2.65695,28.7885,40.1961,0.653372,0.420864,0.258269,2.12054,0.205143,9.42958e-08
1705,22.8557,2,13.5651,2.3199,28.9781,40.1961,0.659912,0.420864,0.256537,2.23351,0.207445,9.62712e-08
1706,25.6112,2,13.5846,2.39098,28.7801,40.1961,0.6639,0.420864,0.26105,2.16038,0.210887,1.03883e-07
1707,25.9478,2,13.5316,2.3636,29.0729,40.1961,0.664778,0.420864,0.259248,2.21098,0.207578,1.06829e-07
1708,22.7704,2,13.5197,2.42733,28.8242,40.1961,0.671043,0.420864,0.258749,2.19846,0.199715,1.05737e-07
1709,31.8791,2,13.5063,2.47636,28.7184,40.1961,0.683848,0.420864,0.259557,2.18602,0.20851,1.02818e-07
1710,19.0422,2,13.5377,2.70606,28.6933,40.1961,0.67884,0.420864,0.259686,2.17863,0.205585,9.71101e-08
1711,24.5215,2,13.4976,2.95478,28.4634,40.1961,0.669978,0.420864,0.263036,2.30129,0.207488,9.66998e-08
1712,17.5838,2,13.5453,3.16704,27.9819,40.1961,0.661173,0.420864,0.269754,2.2811,0.200573,9.74808e-08
1713,19.9046,2,13.5085,2.97568,27.9713,40.1961,0.665721,0.420864,0.268302,2.22442,0.198462,9.56605e-08
1714,19.2494,2,13.4934,2.84367,27.911,40.1961,0.675716,0.420864,0.261207,2.2159,0.199618,8.9353e-08
1715,18.1429,2,13.5069,2.89791,28.0366,40.1961,0.6684,0.420864,0.265584,2.23252,0.203324,8.82813e-08
1716,10.6385,2,13.5679,2.94528,28.1927,40.1961,0.660559,0.420864,0.263744,2.16711,0.196973,8.99732e-08
1717,14.8328,2,13.5727,2.74598,28.4047,40.1961,0.65897,0.420864,0.264244,2.21914,0.198693,8.67629e-08
1718,20.0119,2,13.58,2.59776,28.4057,40.1961,0.666557,0.420864,0.262736,2.27677,0.192264,8.85571e-08
1719,13.9797,2,13.4788,2.8282,28.484,40.1961,0.661403,0.420864,0.261242,2.19343,0.19117,8.9545e-08
1720,23.3008,2,13.4719,2.54496,28.3591,40.1961,0.67429,0.420864,0.257853,2.30131,0.182345,9.15472e-08
1721,9.7829,2,13.5221,2.72069,28.268,40.1961,0.662643,0.422763,0.2614,2.21504,0.181613,8.92793e-08
1722,12.1305,2,13.5128,2.84991,28.346,40.1961,0.655986,0.422763,0.261877,2.20481,0.181191,8.97637e-08
1723,16.2354,2,13.5024,2.95832,28.3923,40.1961,0.66406,0.422763,0.261639,2.18865,0.179264,8.79515e-08
1724,6.77594,2,13.4619,3.18508,28.0716,40.1961,0.654717,0.422763,0.262279,2.15669,0.178746,8.52655e-08
1725,13.4743,2,13.5184,3.17487,27.9281,40.1961,0.663599,0.422763,0.260208,2.15324,0.179469,8.28911e-08
1726,16.9068,2,13.505,3.26049,27.7893,40.1961,0.664241,0.422763,0.259562,2.12087,0.184524,8.70387e-08
1727,18.3823,2,13.4913,3.26221,27.7647,40.1961,0.66922,0.422763,0.25606,2.11912,0.187433,8.76877e-08
1728,18.8325,2,13.4753,3.06242,27.786,40.1961,0.666403,0.422763,0.259712,2.17808,0.185832,9.06437e-08
1729,9.10723,2,13.4702,2.9586,28.034,40.1961,0.657429,0.422763,0.260751,2.18469,0.18678,8.62912e-08
1730,12.9204,2,13.4332,3.18561,28.269,40.1961,0.664243,0.422763,0.264023,2.11456,0.182046,8.25537e-08
1731,15.0685,2,13.5155,3.21997,28.4999,40.1961,0.673316,0.422763,0.261867,2.05751,0.182118,8.20462e-08
1732,19.4993,2,13.4383,3.19493,28.4347,40.1961,0.674829,0.422763,0.261465,2.20461,0.187556,7.88766e-08
1733,13.1007,2,13.4977,3.00294,28.4624,40.1961,0.669817,0.422763,0.26724,2.3166,0.18229,7.7098e-08
1734,-5.34863,2,13.551,3.26316,28.5057,40.1961,0.651771,0.422763,0.266682,2.24573,0.1824,7.13116e-08
1735,-3.84188,2,13.5073,3.46821,28.3838,40.1961,0.642222,0.422763,0.265547,2.09272,0.182778,7.17345e-08
1736,5.76085,2,13.5238,3.50495,28.1807,40.1961,0.650584,0.422763,0.267023,2.01103,0.182715,7.22958e-08
1737,7.30685,2,13.554,3.30864,28.3019,40.1961,0.650477,0.422763,0.265301,2.03611,0.185902,7.44681e-08
1738,23.138,2,13.524,2.89683,28.1396,40.1961,0.651562,0.422763,0.259713,2.28697,0.190647,8.41162e-08
1739,20.8345,2,13.5688,2.73065,28.2534,40.1961,0.65209,0.422763,0.260933,2.37072,0.191103,9.04872e-08
1740,14.9958,2,13.56,2.87179,28.0958,40.1961,0.652769,0.422763,0.2644,2.29912,0.193099,8.90543e-08
1741,17.778,2,13.4935,2.81819,28.0601,40.1961,0.69298,0.402043,0.262781,2.23746,0.196826,9.2978e-08
1742,17.1213,2,13.5342,2.65515,28.0357,40.1961,0.694021,0.402043,0.265043,2.23984,0.196645,9.32487e-08
1743,13.569,2,13.532,2.84216,28.0899,40.1961,0.694947,0.402043,0.265836,2.1549,0.192514,9.31014e-08
1744,16.7593,2,13.5741,2.77806,28.3221,40.1961,0.689857,0.402043,0.265337,2.1823,0.197271,9.62466e-08
1745,24.7102,2,13.5303,2.41238,28.7521,40.1961,0.694732,0.402043,0.262221,2.27233,0.208797,9.49581e-08
1746,26.7649,2,13.4731,2.1511,28.7437,40.1961,0.704758,0.402043,0.258864,2.40202,0.207457,9.16348e-08
1747,33.1907,2,13.5173,2.21694,28.7104,40.1961,0.71855,0.402043,0.263378,2.39095,0.208839,9.34637e-08
1748,25.0024,2,13.5529,2.37871,28.4805,40.1961,0.727936,0.402043,0.264426,2.35815,0.202634,8.86205e-08
1749,27.5905,2,13.5498,2.46611,28.4744,40.1961,0.730221,0.402043,0.26444,2.34566,0.20544,8.76788e-08
1750,19.6543,2,13.582,2.6387,28.2798,40.1961,0.724056,0.402043,0.261063,2.2692,0.205622,8.8736e-08
1751,16.851,2,13.5456,2.49615,28.3206,40.1961,0.716139,0.402043,0.26116,2.28695,0.203257,8.60749e-08
1752,18.0555,2,13.5184,2.46314,28.1542,40.1961,0.718913,0.402043,0.257907,2.28363,0.194656,8.50918e-08
1753,15.5007,2,13.4952,2.35201,28.1915,40.1961,0.719022,0.402043,0.255979,2.30971,0.193928,8.08743e-08
1754,13.5851,2,13.4881,2.58287,28.2791,40.1961,0.706001,0.402043,0.260003,2.2982,0.197368,8.17912e-08
1755,18.2122,2,13.4755,2.83941,28.2345,40.1961,0.707998,0.402043,0.263846,2.25932,0.194769,8.29064e-08
1756,1.83111,2,13.4644,2.86208,28.018,40.1961,0.697694,0.402043,0.263773,2.28491,0.189237,7.64905e-08
1757,10.0175,2,13.5398,2.90881,28.0595,40.1961,0.698846,0.402043,0.265433,2.27861,0.189822,7.43205e-08
1758,10.5617,2,13.5826,3.06019,27.9455,40.1961,0.697366,0.402043,0.266537,2.24811,0.193198,7.37241e-08
1759,16.5409,2,13.5567,2.91699,28.1002,40.1961,0.705356,0.402043,0.266075,2.26585,0.191324,7.45113e-08
1760,13.5545,2,13.5517,2.94449,28.2209,40.1961,0.708272,0.402043,0.26656,2.22883,0.191114,7.42816e-08
1761,8.46161,2,13.5298,3.07418,28.1453,40.1961,0.708705,0.402931,0.26705,2.15665,0.189152,7.14271e-08
1762,13.062,2,13.5031,3.11197,28.1291,40.1961,0.708985,0.402931,0.266177,2.14644,0.189388,7.25131e-08
1763,18.1851,2,13.5019,2.98686,28.1085,40.1961,0.710141,0.402931,0.261912,2.2814,0.190766,7.31728e-08
1764,14.9365,2,13.455,3.15014,27.8899,40.1961,0.712646,0.402931,0.258493,2.23672,0.185009,7.61442e-08
1765,9.00051,2,13.4743,2.97602,27.6521,40.1961,0.708513,0.402931,0.260137,2.29762,0.187671,7.14594e-08
1766,6.06279,2,13.4787,2.78131,27.713,40.1961,0.693594,0.402931,0.260379,2.33709,0.188744,7.32799e-08
1767,8.10255,2,13.5169,2.53843,27.7656,40.1961,0.697383,0.402931,0.259829,2.36338,0.184514,7.14155e-08
1768,9.48715,2,13.5619,2.38217,27.9049,40.1961,0.698323,0.402931,0.263417,2.41572,0.18215,7.00806e-08
1769,8.02116,2,13.568,2.40172,28.1715,40.1961,0.695656,0.402931,0.265183,2.32653,0.186068,7.14537e-08
1770,13.0912,2,13.5532,2.38139,28.2335,40.1961,0.703817,0.402931,0.265231,2.3022,0.18525,7.11539e-08
1771,11.4322,2,13.5484,2.57998,28.1471,40.1961,0.699004,0.402931,0.264856,2.2722,0.191931,7.2977e-08
1772,8.87347,2,13.5911,2.67776,28.3194,40.1961,0.69968,0.402931,0.262805,2.23393,0.192484,7.24549e-08
1773,12.6978,2,13.622,2.66659,28.2552,40.1961,0.699993,0.402931,0.267493,2.20491,0.19832,7.20418e-08
1774,14.995,2,13.5271,2.62886,28.4034,40.1961,0.708616,0.402931,0.268547,2.17117,0.19911,6.92167e-08
1775,4.78903,2,13.5436,2.66398,28.278,40.1961,0.702698,0.402931,0.26932,2.20713,0.201491,6.50199e-08
1776,3.15714,2,13.5481,2.56294,28.2076,40.1961,0.694359,0.402931,0.268459,2.267,0.206858,6.19446e-08
1777,4.88227,2,13.5793,2.71301,28.0309,40.1961,0.693373,0.402931,0.268156,2.24235,0.205585,6.18777e-08
1778,3.93231,2,13.5583,2.7232,27.9715,40.1961,0.688558,0.402931,0.265878,2.30659,0.204177,6.19197e-08
1779,12.9566,2,13.5269,2.66653,27.8671,40.1961,0.689907,0.402931,0.265168,2.39544,0.203,6.44299e-08
1780,6.86193,2,13.5204,2.94675,27.8979,40.1961,0.691636,0.402931,0.262974,2.34194,0.200835,6.48024e-08
1781,-0.393221,2,13.5206,3.03124,27.7614,40.1961,0.675753,0.408292,0.263247,2.28076,0.198011,6.5104e-08
1782,-4.72699,2,13.5002,3.06102,27.816,40.1961,0.663701,0.408292,0.262833,2.26026,0.2013,6.40971e-08
1783,-1.76994,2,13.4739,3.24173,27.8349,40.1961,0.664769,0.408292,0.257505,2.16988,0.203586,6.35999e-08
1784,8.7568,2,13.4607,3.48277,27.9044,40.1961,0.676,0.408292,0.259038,2.10001,0.203569,6.39661e-08
1785,9.42041,2,13.469,3.3373,27.8009,40.1961,0.678306,0.408292,0.26011,2.16191,0.204256,6.45749e-08
1786,13.5692,2,13.4832,3.32188,27.7513,40.1961,0.686897,0.408292,0.260916,2.23623,0.201108,6.45778e-08
1787,14.0743,2,13.5283,3.19015,27.817,40.1961,0.694724,0.408292,0.262654,2.28901,0.196136,6.47053e-08
1788,15.6896,2,13.5298,2.97767,27.8687,40.1961,0.695321,0.408292,0.265914,2.32919,0.192872,6.77714e-08
1789,13.4961,2,13.5204,2.90631,27.9604,40.1961,0.693157,0.408292,0.268412,2.40145,0.192786,6.7352e-08
1790,7.49074,2,13.5025,2.98542,27.9474,40.1961,0.688409,0.408292,0.267889,2.43914,0.193975,6.46735e-08
1791,11.5123,2,13.4868,3.1497,27.9198,40.1961,0.685745,0.408292,0.265794,2.37167,0.194352,6.81036e-08
1792,-0.372984,2,13.5094,3.21746,28.0238,40.1961,0.678989,0.408292,0.267934,2.30818,0.190399,6.68036e-08
1793,7.22038,2,13.5055,3.01014,28.1077,40.1961,0.676863,0.408292,0.266907,2.3291,0.193143,6.72254e-08
1794,10.4225,2,13.4663,2.96733,27.9071,40.1961,0.680976,0.408292,0.26642,2.31527,0.19244,6.73233e-08
1795,1.26472,2,13.4784,2.97659,27.942,40.1961,0.676899,0.408292,0.266052,2.30868,0.196628,6.35021e-08
1796,8.66285,2,13.4536,2.9938,27.8876,40.1961,0.67977,0.408292,0.264291,2.32027,0.192479,6.46844e-08
1797,17.1814,2,13.4963,2.9029,27.7496,40.1961,0.686359,0.408292,0.262053,2.34295,0.194041,6.8496e-08
1798,9.39624,2,13.5313,2.86117,27.6623,40.1961,0.689925,0.408292,0.262505,2.30142,0.195157,6.7571e-08
1799,12.4609,2,13.5085,2.61669,27.7119,40.1961,0.69492,0.408292,0.261088,2.36416,0.193154,6.61657e-08
1800,5.66788,2,13.4768,2.47012,27.8012,40.1961,0.694635,0.408292,0.259626,2.3912,0.192409,6.30742e-08
1801,7.65792,2,13.4821,2.49899,27.9057,40.1961,0.66968,0.420851,0.256397,2.37171,0.194399,6.27734e-08
1802,15.0477,2,13.4596,2.4987,27.8624,40.1961,0.671815,0.420851,0.25496,2.40256,0.194062,6.48536e-08
1803,9.26547,2,13.4582,2.7975,27.5697,40.1961,0.668398,0.420851,0.255048,2.31906,0.198395,6.59923e-08
1804,16.5159,2,13.4654,2.83195,27.2782,40.1961,0.669429,0.420851,0.256823,2.29735,0.204768,6.83608e-08
1805,15.4272,2,13.4734,2.99712,27.3055,40.1961,0.671115,0.420851,0.258893,2.25578,0.208921,6.86093e-08
1806,13.1822,2,13.4285,3.02483,27.2947,40.1961,0.664589,0.420851,0.258749,2.25684,0.208067,7.17612e-08
1807,13.3017,2,13.4483,3.13307,27.3222,40.1961,0.666429,0.420851,0.260893,2.22235,0.208988,7.13771e-08
1808,3.10605,2,13.4564,3.07773,27.3767,40.1961,0.655172,0.420851,0.26013,2.23119,0.206183,7.25937e-08
1809,8.98148,2,13.4667,2.88854,27.4646,40.1961,0.653316,0.420851,0.260592,2.22631,0.207343,7.2929e-08
1810,0.0515796,2,13.4895,2.90405,27.7198,40.1961,0.64829,0.420851,0.263763,2.16741,0.20534,7.1708e-08
1811,1.75084,2,13.4718,2.72944,27.8996,40.1961,0.648164,0.420851,0.259467,2.21128,0.205373,6.79547e-08
1812,10.0488,2,13.4734,2.69394,28.0481,40.1961,0.652863,0.420851,0.259783,2.25275,0.20386,6.72097e-08
1813,6.35693,2,13.4565,2.61818,28.2263,40.1961,0.650581,0.420851,0.26074,2.23685,0.20492,6.82555e-08
1814,8.47865,2,13.4654,2.61315,28.2966,40.1961,0.651089,0.420851,0.262571,2.23939,0.203717,6.92525e-08
