Iteracion,Par,Parametro,Covariable,Criterio,Par1,LRT,BICc
14,Q_logtIMCKGM2,Q,logtIMCKGM2,1,7,485.06,534.64
14,Q_logtPROGDL,Q,logtPROGDL,0,25,485.06,534.64
14,Q_logtRAL,Q,logtRAL,0,27,485.06,534.64
14,Q_logtRAN,Q,logtRAN,0,46,485.06,534.64
14,Q_logtSCM2,Q,logtSCM2,0,6,485.06,534.64
14,Q_logtWTKG,Q,logtWTKG,0,39,485.06,534.64
14,Q_tSCRMGDL,Q,tSCRMGDL,0,37,485.06,534.64
14,V2_ANTU,V2,ANTU,0,55,485.06,534.64
14,V2_LLP,V2,LLP,0,53,485.06,534.64
14,V2_LMP,V2,LMP,0,21,485.06,534.64
14,V2_SEXF,V2,SEXF,1,2,485.06,534.64
14,V2_logtAGEA,V2,logtAGEA,0,60,485.06,534.64
14,V2_logtALBGDL,V2,logtALBGDL,0,31,485.06,534.64
14,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,29,485.06,534.64
14,V2_logtHCM,V2,logtHCM,0,18,485.06,534.64
14,V2_logtIMCKGM2,V2,logtIMCKGM2,0,44,485.06,534.64
14,V2_logtPROGDL,V2,logtPROGDL,0,41,485.06,534.64
14,V2_logtRAL,V2,logtRAL,0,11,485.06,534.64
14,V2_logtRAN,V2,logtRAN,0,28,485.06,534.64
14,V2_logtSCM2,V2,logtSCM2,0,47,485.06,534.64
14,V2_logtWTKG,V2,logtWTKG,0,1,485.06,534.64
14,V2_tSCRMGDL,V2,tSCRMGDL,0,3,485.06,534.64
15,Cl_ANTU,Cl,ANTU,0,22,487.12,536.7
15,Cl_LLP,Cl,LLP,0,42,487.12,536.7
15,Cl_LMP,Cl,LMP,1,58,487.12,536.7
15,Cl_SEXF,Cl,SEXF,0,59,487.12,536.7
15,Cl_logtAGEA,Cl,logtAGEA,0,23,487.12,536.7
15,Cl_logtALBGDL,Cl,logtALBGDL,0,52,487.12,536.7
15,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,13,487.12,536.7
15,Cl_logtHCM,Cl,logtHCM,0,40,487.12,536.7
15,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,487.12,536.7
15,Cl_logtPROGDL,Cl,logtPROGDL,0,10,487.12,536.7
15,Cl_logtRAL,Cl,logtRAL,0,49,487.12,536.7
15,Cl_logtRAN,Cl,logtRAN,0,17,487.12,536.7
15,Cl_logtSCM2,Cl,logtSCM2,0,32,487.12,536.7
15,Cl_logtWTKG,Cl,logtWTKG,0,8,487.12,536.7
15,Cl_tSCRMGDL,Cl,tSCRMGDL,1,9,487.12,536.7
15,V1_ANTU,V1,ANTU,0,50,487.12,536.7
15,V1_LLP,V1,LLP,0,45,487.12,536.7
15,V1_LMP,V1,LMP,0,12,487.12,536.7
15,V1_SEXF,V1,SEXF,0,20,487.12,536.7
15,V1_logtAGEA,V1,logtAGEA,0,16,487.12,536.7
15,V1_logtALBGDL,V1,logtALBGDL,0,57,487.12,536.7
15,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,30,487.12,536.7
15,V1_logtHCM,V1,logtHCM,0,33,487.12,536.7
15,V1_logtIMCKGM2,V1,logtIMCKGM2,0,15,487.12,536.7
15,V1_logtPROGDL,V1,logtPROGDL,1,19,487.12,536.7
15,V1_logtRAL,V1,logtRAL,0,36,487.12,536.7
15,V1_logtRAN,V1,logtRAN,0,34,487.12,536.7
15,V1_logtSCM2,V1,logtSCM2,0,35,487.12,536.7
15,V1_logtWTKG,V1,logtWTKG,0,54,487.12,536.7
15,V1_tSCRMGDL,V1,tSCRMGDL,1,5,487.12,536.7
15,Q_ANTU,Q,ANTU,0,51,487.12,536.7
15,Q_LLP,Q,LLP,0,48,487.12,536.7
15,Q_LMP,Q,LMP,0,14,487.12,536.7
15,Q_SEXF,Q,SEXF,0,38,487.12,536.7
15,Q_logtAGEA,Q,logtAGEA,0,4,487.12,536.7
15,Q_logtALBGDL,Q,logtALBGDL,0,56,487.12,536.7
15,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,26,487.12,536.7
15,Q_logtHCM,Q,logtHCM,0,43,487.12,536.7
15,Q_logtIMCKGM2,Q,logtIMCKGM2,1,7,487.12,536.7
15,Q_logtPROGDL,Q,logtPROGDL,0,25,487.12,536.7
15,Q_logtRAL,Q,logtRAL,0,27,487.12,536.7
15,Q_logtRAN,Q,logtRAN,0,46,487.12,536.7
15,Q_logtSCM2,Q,logtSCM2,0,6,487.12,536.7
15,Q_logtWTKG,Q,logtWTKG,0,39,487.12,536.7
15,Q_tSCRMGDL,Q,tSCRMGDL,0,37,487.12,536.7
15,V2_ANTU,V2,ANTU,0,55,487.12,536.7
15,V2_LLP,V2,LLP,0,53,487.12,536.7
15,V2_LMP,V2,LMP,0,21,487.12,536.7
15,V2_SEXF,V2,SEXF,1,2,487.12,536.7
15,V2_logtAGEA,V2,logtAGEA,0,60,487.12,536.7
15,V2_logtALBGDL,V2,logtALBGDL,0,31,487.12,536.7
15,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,29,487.12,536.7
15,V2_logtHCM,V2,logtHCM,0,18,487.12,536.7
15,V2_logtIMCKGM2,V2,logtIMCKGM2,0,44,487.12,536.7
15,V2_logtPROGDL,V2,logtPROGDL,0,41,487.12,536.7
15,V2_logtRAL,V2,logtRAL,0,11,487.12,536.7
15,V2_logtRAN,V2,logtRAN,0,28,487.12,536.7
15,V2_logtSCM2,V2,logtSCM2,0,47,487.12,536.7
15,V2_logtWTKG,V2,logtWTKG,0,1,487.12,536.7
15,V2_tSCRMGDL,V2,tSCRMGDL,0,3,487.12,536.7
16,Cl_ANTU,Cl,ANTU,0,22,489.57,539.15
16,Cl_LLP,Cl,LLP,0,42,489.57,539.15
16,Cl_LMP,Cl,LMP,1,58,489.57,539.15
16,Cl_SEXF,Cl,SEXF,0,59,489.57,539.15
16,Cl_logtAGEA,Cl,logtAGEA,0,23,489.57,539.15
16,Cl_logtALBGDL,Cl,logtALBGDL,0,52,489.57,539.15
16,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,13,489.57,539.15
16,Cl_logtHCM,Cl,logtHCM,0,40,489.57,539.15
16,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,489.57,539.15
16,Cl_logtPROGDL,Cl,logtPROGDL,0,10,489.57,539.15
16,Cl_logtRAL,Cl,logtRAL,0,49,489.57,539.15
16,Cl_logtRAN,Cl,logtRAN,0,17,489.57,539.15
16,Cl_logtSCM2,Cl,logtSCM2,0,32,489.57,539.15
16,Cl_logtWTKG,Cl,logtWTKG,1,8,489.57,539.15
16,Cl_tSCRMGDL,Cl,tSCRMGDL,1,9,489.57,539.15
16,V1_ANTU,V1,ANTU,0,50,489.57,539.15
16,V1_LLP,V1,LLP,0,45,489.57,539.15
16,V1_LMP,V1,LMP,0,12,489.57,539.15
16,V1_SEXF,V1,SEXF,0,20,489.57,539.15
16,V1_logtAGEA,V1,logtAGEA,0,16,489.57,539.15
16,V1_logtALBGDL,V1,logtALBGDL,0,57,489.57,539.15
16,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,30,489.57,539.15
16,V1_logtHCM,V1,logtHCM,0,33,489.57,539.15
16,V1_logtIMCKGM2,V1,logtIMCKGM2,0,15,489.57,539.15
16,V1_logtPROGDL,V1,logtPROGDL,0,19,489.57,539.15
16,V1_logtRAL,V1,logtRAL,0,36,489.57,539.15
16,V1_logtRAN,V1,logtRAN,0,34,489.57,539.15
16,V1_logtSCM2,V1,logtSCM2,0,35,489.57,539.15
16,V1_logtWTKG,V1,logtWTKG,0,54,489.57,539.15
16,V1_tSCRMGDL,V1,tSCRMGDL,1,5,489.57,539.15
16,Q_ANTU,Q,ANTU,0,51,489.57,539.15
16,Q_LLP,Q,LLP,0,48,489.57,539.15
16,Q_LMP,Q,LMP,0,14,489.57,539.15
16,Q_SEXF,Q,SEXF,0,38,489.57,539.15
16,Q_logtAGEA,Q,logtAGEA,0,4,489.57,539.15
16,Q_logtALBGDL,Q,logtALBGDL,0,56,489.57,539.15
16,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,26,489.57,539.15
16,Q_logtHCM,Q,logtHCM,0,43,489.57,539.15
16,Q_logtIMCKGM2,Q,logtIMCKGM2,1,7,489.57,539.15
16,Q_logtPROGDL,Q,logtPROGDL,0,25,489.57,539.15
16,Q_logtRAL,Q,logtRAL,0,27,489.57,539.15
16,Q_logtRAN,Q,logtRAN,0,46,489.57,539.15
16,Q_logtSCM2,Q,logtSCM2,0,6,489.57,539.15
16,Q_logtWTKG,Q,logtWTKG,0,39,489.57,539.15
16,Q_tSCRMGDL,Q,tSCRMGDL,0,37,489.57,539.15
16,V2_ANTU,V2,ANTU,0,55,489.57,539.15
16,V2_LLP,V2,LLP,0,53,489.57,539.15
16,V2_LMP,V2,LMP,0,21,489.57,539.15
16,V2_SEXF,V2,SEXF,1,2,489.57,539.15
16,V2_logtAGEA,V2,logtAGEA,0,60,489.57,539.15
16,V2_logtALBGDL,V2,logtALBGDL,0,31,489.57,539.15
16,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,29,489.57,539.15
16,V2_logtHCM,V2,logtHCM,0,18,489.57,539.15
16,V2_logtIMCKGM2,V2,logtIMCKGM2,0,44,489.57,539.15
16,V2_logtPROGDL,V2,logtPROGDL,0,41,489.57,539.15
16,V2_logtRAL,V2,logtRAL,0,11,489.57,539.15
16,V2_logtRAN,V2,logtRAN,0,28,489.57,539.15
16,V2_logtSCM2,V2,logtSCM2,0,47,489.57,539.15
16,V2_logtWTKG,V2,logtWTKG,0,1,489.57,539.15
16,V2_tSCRMGDL,V2,tSCRMGDL,0,3,489.57,539.15
17,Cl_ANTU,Cl,ANTU,0,22,477.53,532.53
17,Cl_LLP,Cl,LLP,0,42,477.53,532.53
17,Cl_LMP,Cl,LMP,1,58,477.53,532.53
17,Cl_SEXF,Cl,SEXF,0,59,477.53,532.53
17,Cl_logtAGEA,Cl,logtAGEA,0,23,477.53,532.53
17,Cl_logtALBGDL,Cl,logtALBGDL,0,52,477.53,532.53
17,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,13,477.53,532.53
17,Cl_logtHCM,Cl,logtHCM,0,40,477.53,532.53
17,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,477.53,532.53
17,Cl_logtPROGDL,Cl,logtPROGDL,0,10,477.53,532.53
17,Cl_logtRAL,Cl,logtRAL,0,49,477.53,532.53
17,Cl_logtRAN,Cl,logtRAN,0,17,477.53,532.53
17,Cl_logtSCM2,Cl,logtSCM2,0,32,477.53,532.53
17,Cl_logtWTKG,Cl,logtWTKG,1,8,477.53,532.53
17,Cl_tSCRMGDL,Cl,tSCRMGDL,1,9,477.53,532.53
17,V1_ANTU,V1,ANTU,0,50,477.53,532.53
17,V1_LLP,V1,LLP,0,45,477.53,532.53
17,V1_LMP,V1,LMP,0,12,477.53,532.53
17,V1_SEXF,V1,SEXF,0,20,477.53,532.53
17,V1_logtAGEA,V1,logtAGEA,0,16,477.53,532.53
17,V1_logtALBGDL,V1,logtALBGDL,0,57,477.53,532.53
17,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,30,477.53,532.53
17,V1_logtHCM,V1,logtHCM,0,33,477.53,532.53
17,V1_logtIMCKGM2,V1,logtIMCKGM2,0,15,477.53,532.53
17,V1_logtPROGDL,V1,logtPROGDL,1,19,477.53,532.53
17,V1_logtRAL,V1,logtRAL,0,36,477.53,532.53
17,V1_logtRAN,V1,logtRAN,0,34,477.53,532.53
17,V1_logtSCM2,V1,logtSCM2,0,35,477.53,532.53
17,V1_logtWTKG,V1,logtWTKG,0,54,477.53,532.53
17,V1_tSCRMGDL,V1,tSCRMGDL,1,5,477.53,532.53
17,Q_ANTU,Q,ANTU,0,51,477.53,532.53
17,Q_LLP,Q,LLP,0,48,477.53,532.53
17,Q_LMP,Q,LMP,0,14,477.53,532.53
17,Q_SEXF,Q,SEXF,0,38,477.53,532.53
17,Q_logtAGEA,Q,logtAGEA,0,4,477.53,532.53
17,Q_logtALBGDL,Q,logtALBGDL,0,56,477.53,532.53
17,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,26,477.53,532.53
17,Q_logtHCM,Q,logtHCM,0,43,477.53,532.53
17,Q_logtIMCKGM2,Q,logtIMCKGM2,1,7,477.53,532.53
17,Q_logtPROGDL,Q,logtPROGDL,0,25,477.53,532.53
17,Q_logtRAL,Q,logtRAL,1,27,477.53,532.53
17,Q_logtRAN,Q,logtRAN,0,46,477.53,532.53
17,Q_logtSCM2,Q,logtSCM2,0,6,477.53,532.53
17,Q_logtWTKG,Q,logtWTKG,0,39,477.53,532.53
17,Q_tSCRMGDL,Q,tSCRMGDL,0,37,477.53,532.53
17,V2_ANTU,V2,ANTU,0,55,477.53,532.53
17,V2_LLP,V2,LLP,0,53,477.53,532.53
17,V2_LMP,V2,LMP,0,21,477.53,532.53
17,V2_SEXF,V2,SEXF,1,2,477.53,532.53
17,V2_logtAGEA,V2,logtAGEA,0,60,477.53,532.53
17,V2_logtALBGDL,V2,logtALBGDL,0,31,477.53,532.53
17,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,29,477.53,532.53
17,V2_logtHCM,V2,logtHCM,0,18,477.53,532.53
17,V2_logtIMCKGM2,V2,logtIMCKGM2,0,44,477.53,532.53
17,V2_logtPROGDL,V2,logtPROGDL,0,41,477.53,532.53
17,V2_logtRAL,V2,logtRAL,0,11,477.53,532.53
17,V2_logtRAN,V2,logtRAN,0,28,477.53,532.53
17,V2_logtSCM2,V2,logtSCM2,0,47,477.53,532.53
17,V2_logtWTKG,V2,logtWTKG,0,1,477.53,532.53
17,V2_tSCRMGDL,V2,tSCRMGDL,0,3,477.53,532.53
18,Cl_ANTU,Cl,ANTU,0,22,477.78,532.77
18,Cl_LLP,Cl,LLP,0,42,477.78,532.77
18,Cl_LMP,Cl,LMP,1,58,477.78,532.77
18,Cl_SEXF,Cl,SEXF,0,59,477.78,532.77
18,Cl_logtAGEA,Cl,logtAGEA,0,23,477.78,532.77
18,Cl_logtALBGDL,Cl,logtALBGDL,0,52,477.78,532.77
18,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,13,477.78,532.77
18,Cl_logtHCM,Cl,logtHCM,0,40,477.78,532.77
18,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,477.78,532.77
18,Cl_logtPROGDL,Cl,logtPROGDL,0,10,477.78,532.77
18,Cl_logtRAL,Cl,logtRAL,0,49,477.78,532.77
18,Cl_logtRAN,Cl,logtRAN,0,17,477.78,532.77
18,Cl_logtSCM2,Cl,logtSCM2,0,32,477.78,532.77
18,Cl_logtWTKG,Cl,logtWTKG,1,8,477.78,532.77
18,Cl_tSCRMGDL,Cl,tSCRMGDL,1,9,477.78,532.77
18,V1_ANTU,V1,ANTU,0,50,477.78,532.77
18,V1_LLP,V1,LLP,0,45,477.78,532.77
18,V1_LMP,V1,LMP,0,12,477.78,532.77
18,V1_SEXF,V1,SEXF,0,20,477.78,532.77
18,V1_logtAGEA,V1,logtAGEA,0,16,477.78,532.77
18,V1_logtALBGDL,V1,logtALBGDL,0,57,477.78,532.77
18,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,30,477.78,532.77
18,V1_logtHCM,V1,logtHCM,0,33,477.78,532.77
18,V1_logtIMCKGM2,V1,logtIMCKGM2,0,15,477.78,532.77
18,V1_logtPROGDL,V1,logtPROGDL,1,19,477.78,532.77
18,V1_logtRAL,V1,logtRAL,0,36,477.78,532.77
18,V1_logtRAN,V1,logtRAN,0,34,477.78,532.77
18,V1_logtSCM2,V1,logtSCM2,0,35,477.78,532.77
18,V1_logtWTKG,V1,logtWTKG,0,54,477.78,532.77
18,V1_tSCRMGDL,V1,tSCRMGDL,1,5,477.78,532.77
18,Q_ANTU,Q,ANTU,0,51,477.78,532.77
18,Q_LLP,Q,LLP,0,48,477.78,532.77
18,Q_LMP,Q,LMP,0,14,477.78,532.77
18,Q_SEXF,Q,SEXF,0,38,477.78,532.77
18,Q_logtAGEA,Q,logtAGEA,0,4,477.78,532.77
18,Q_logtALBGDL,Q,logtALBGDL,0,56,477.78,532.77
18,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,26,477.78,532.77
18,Q_logtHCM,Q,logtHCM,0,43,477.78,532.77
18,Q_logtIMCKGM2,Q,logtIMCKGM2,1,7,477.78,532.77
18,Q_logtPROGDL,Q,logtPROGDL,0,25,477.78,532.77
18,Q_logtRAL,Q,logtRAL,0,27,477.78,532.77
18,Q_logtRAN,Q,logtRAN,0,46,477.78,532.77
18,Q_logtSCM2,Q,logtSCM2,0,6,477.78,532.77
18,Q_logtWTKG,Q,logtWTKG,0,39,477.78,532.77
18,Q_tSCRMGDL,Q,tSCRMGDL,0,37,477.78,532.77
18,V2_ANTU,V2,ANTU,0,55,477.78,532.77
18,V2_LLP,V2,LLP,0,53,477.78,532.77
18,V2_LMP,V2,LMP,0,21,477.78,532.77
18,V2_SEXF,V2,SEXF,1,2,477.78,532.77
18,V2_logtAGEA,V2,logtAGEA,0,60,477.78,532.77
18,V2_logtALBGDL,V2,logtALBGDL,0,31,477.78,532.77
18,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,29,477.78,532.77
18,V2_logtHCM,V2,logtHCM,0,18,477.78,532.77
18,V2_logtIMCKGM2,V2,logtIMCKGM2,0,44,477.78,532.77
18,V2_logtPROGDL,V2,logtPROGDL,1,41,477.78,532.77
18,V2_logtRAL,V2,logtRAL,0,11,477.78,532.77
18,V2_logtRAN,V2,logtRAN,0,28,477.78,532.77
18,V2_logtSCM2,V2,logtSCM2,0,47,477.78,532.77
18,V2_logtWTKG,V2,logtWTKG,0,1,477.78,532.77
18,V2_tSCRMGDL,V2,tSCRMGDL,0,3,477.78,532.77
19,Cl_ANTU,Cl,ANTU,0,22,475.9,530.9
19,Cl_LLP,Cl,LLP,0,42,475.9,530.9
19,Cl_LMP,Cl,LMP,1,58,475.9,530.9
19,Cl_SEXF,Cl,SEXF,0,59,475.9,530.9
19,Cl_logtAGEA,Cl,logtAGEA,0,23,475.9,530.9
19,Cl_logtALBGDL,Cl,logtALBGDL,0,52,475.9,530.9
19,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,13,475.9,530.9
19,Cl_logtHCM,Cl,logtHCM,0,40,475.9,530.9
19,Cl_logtIMCKGM2,Cl,logtIMCKGM2,1,24,475.9,530.9
19,Cl_logtPROGDL,Cl,logtPROGDL,0,10,475.9,530.9
19,Cl_logtRAL,Cl,logtRAL,0,49,475.9,530.9
19,Cl_logtRAN,Cl,logtRAN,0,17,475.9,530.9
19,Cl_logtSCM2,Cl,logtSCM2,0,32,475.9,530.9
19,Cl_logtWTKG,Cl,logtWTKG,1,8,475.9,530.9
19,Cl_tSCRMGDL,Cl,tSCRMGDL,1,9,475.9,530.9
19,V1_ANTU,V1,ANTU,0,50,475.9,530.9
19,V1_LLP,V1,LLP,0,45,475.9,530.9
19,V1_LMP,V1,LMP,0,12,475.9,530.9
19,V1_SEXF,V1,SEXF,0,20,475.9,530.9
19,V1_logtAGEA,V1,logtAGEA,0,16,475.9,530.9
19,V1_logtALBGDL,V1,logtALBGDL,0,57,475.9,530.9
19,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,30,475.9,530.9
19,V1_logtHCM,V1,logtHCM,0,33,475.9,530.9
19,V1_logtIMCKGM2,V1,logtIMCKGM2,0,15,475.9,530.9
19,V1_logtPROGDL,V1,logtPROGDL,1,19,475.9,530.9
19,V1_logtRAL,V1,logtRAL,0,36,475.9,530.9
19,V1_logtRAN,V1,logtRAN,0,34,475.9,530.9
19,V1_logtSCM2,V1,logtSCM2,0,35,475.9,530.9
19,V1_logtWTKG,V1,logtWTKG,0,54,475.9,530.9
19,V1_tSCRMGDL,V1,tSCRMGDL,1,5,475.9,530.9
19,Q_ANTU,Q,ANTU,0,51,475.9,530.9
19,Q_LLP,Q,LLP,0,48,475.9,530.9
19,Q_LMP,Q,LMP,0,14,475.9,530.9
19,Q_SEXF,Q,SEXF,0,38,475.9,530.9
19,Q_logtAGEA,Q,logtAGEA,0,4,475.9,530.9
19,Q_logtALBGDL,Q,logtALBGDL,0,56,475.9,530.9
19,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,26,475.9,530.9
19,Q_logtHCM,Q,logtHCM,0,43,475.9,530.9
19,Q_logtIMCKGM2,Q,logtIMCKGM2,1,7,475.9,530.9
19,Q_logtPROGDL,Q,logtPROGDL,0,25,475.9,530.9
19,Q_logtRAL,Q,logtRAL,0,27,475.9,530.9
19,Q_logtRAN,Q,logtRAN,0,46,475.9,530.9
19,Q_logtSCM2,Q,logtSCM2,0,6,475.9,530.9
19,Q_logtWTKG,Q,logtWTKG,0,39,475.9,530.9
19,Q_tSCRMGDL,Q,tSCRMGDL,0,37,475.9,530.9
19,V2_ANTU,V2,ANTU,0,55,475.9,530.9
19,V2_LLP,V2,LLP,0,53,475.9,530.9
19,V2_LMP,V2,LMP,0,21,475.9,530.9
19,V2_SEXF,V2,SEXF,1,2,475.9,530.9
19,V2_logtAGEA,V2,logtAGEA,0,60,475.9,530.9
19,V2_logtALBGDL,V2,logtALBGDL,0,31,475.9,530.9
19,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,29,475.9,530.9
19,V2_logtHCM,V2,logtHCM,0,18,475.9,530.9
19,V2_logtIMCKGM2,V2,logtIMCKGM2,0,44,475.9,530.9
19,V2_logtPROGDL,V2,logtPROGDL,0,41,475.9,530.9
19,V2_logtRAL,V2,logtRAL,0,11,475.9,530.9
19,V2_logtRAN,V2,logtRAN,0,28,475.9,530.9
19,V2_logtSCM2,V2,logtSCM2,0,47,475.9,530.9
19,V2_logtWTKG,V2,logtWTKG,0,1,475.9,530.9
19,V2_tSCRMGDL,V2,tSCRMGDL,0,3,475.9,530.9
20,Cl_ANTU,Cl,ANTU,0,22,481.89,534.17
20,Cl_LLP,Cl,LLP,0,42,481.89,534.17
20,Cl_LMP,Cl,LMP,1,58,481.89,534.17
20,Cl_SEXF,Cl,SEXF,0,59,481.89,534.17
20,Cl_logtAGEA,Cl,logtAGEA,0,23,481.89,534.17
20,Cl_logtALBGDL,Cl,logtALBGDL,0,52,481.89,534.17
20,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,13,481.89,534.17
20,Cl_logtHCM,Cl,logtHCM,0,40,481.89,534.17
20,Cl_logtIMCKGM2,Cl,logtIMCKGM2,1,24,481.89,534.17
20,Cl_logtPROGDL,Cl,logtPROGDL,0,10,481.89,534.17
20,Cl_logtRAL,Cl,logtRAL,0,49,481.89,534.17
20,Cl_logtRAN,Cl,logtRAN,0,17,481.89,534.17
20,Cl_logtSCM2,Cl,logtSCM2,0,32,481.89,534.17
20,Cl_logtWTKG,Cl,logtWTKG,1,8,481.89,534.17
20,Cl_tSCRMGDL,Cl,tSCRMGDL,1,9,481.89,534.17
20,V1_ANTU,V1,ANTU,0,50,481.89,534.17
20,V1_LLP,V1,LLP,0,45,481.89,534.17
20,V1_LMP,V1,LMP,0,12,481.89,534.17
20,V1_SEXF,V1,SEXF,0,20,481.89,534.17
20,V1_logtAGEA,V1,logtAGEA,0,16,481.89,534.17
20,V1_logtALBGDL,V1,logtALBGDL,0,57,481.89,534.17
20,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,30,481.89,534.17
20,V1_logtHCM,V1,logtHCM,0,33,481.89,534.17
20,V1_logtIMCKGM2,V1,logtIMCKGM2,0,15,481.89,534.17
20,V1_logtPROGDL,V1,logtPROGDL,1,19,481.89,534.17
20,V1_logtRAL,V1,logtRAL,0,36,481.89,534.17
20,V1_logtRAN,V1,logtRAN,0,34,481.89,534.17
20,V1_logtSCM2,V1,logtSCM2,0,35,481.89,534.17
20,V1_logtWTKG,V1,logtWTKG,0,54,481.89,534.17
20,V1_tSCRMGDL,V1,tSCRMGDL,0,5,481.89,534.17
20,Q_ANTU,Q,ANTU,0,51,481.89,534.17
20,Q_LLP,Q,LLP,0,48,481.89,534.17
20,Q_LMP,Q,LMP,0,14,481.89,534.17
20,Q_SEXF,Q,SEXF,0,38,481.89,534.17
20,Q_logtAGEA,Q,logtAGEA,0,4,481.89,534.17
20,Q_logtALBGDL,Q,logtALBGDL,0,56,481.89,534.17
20,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,26,481.89,534.17
20,Q_logtHCM,Q,logtHCM,0,43,481.89,534.17
20,Q_logtIMCKGM2,Q,logtIMCKGM2,1,7,481.89,534.17
20,Q_logtPROGDL,Q,logtPROGDL,0,25,481.89,534.17
20,Q_logtRAL,Q,logtRAL,0,27,481.89,534.17
20,Q_logtRAN,Q,logtRAN,0,46,481.89,534.17
20,Q_logtSCM2,Q,logtSCM2,0,6,481.89,534.17
20,Q_logtWTKG,Q,logtWTKG,0,39,481.89,534.17
20,Q_tSCRMGDL,Q,tSCRMGDL,0,37,481.89,534.17
20,V2_ANTU,V2,ANTU,0,55,481.89,534.17
20,V2_LLP,V2,LLP,0,53,481.89,534.17
20,V2_LMP,V2,LMP,0,21,481.89,534.17
20,V2_SEXF,V2,SEXF,1,2,481.89,534.17
20,V2_logtAGEA,V2,logtAGEA,0,60,481.89,534.17
20,V2_logtALBGDL,V2,logtALBGDL,0,31,481.89,534.17
20,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,29,481.89,534.17
20,V2_logtHCM,V2,logtHCM,0,18,481.89,534.17
20,V2_logtIMCKGM2,V2,logtIMCKGM2,0,44,481.89,534.17
20,V2_logtPROGDL,V2,logtPROGDL,0,41,481.89,534.17
20,V2_logtRAL,V2,logtRAL,0,11,481.89,534.17
20,V2_logtRAN,V2,logtRAN,0,28,481.89,534.17
20,V2_logtSCM2,V2,logtSCM2,0,47,481.89,534.17
20,V2_logtWTKG,V2,logtWTKG,0,1,481.89,534.17
20,V2_tSCRMGDL,V2,tSCRMGDL,0,3,481.89,534.17
21,Cl_ANTU,Cl,ANTU,0,22,483.69,535.98
21,Cl_LLP,Cl,LLP,0,42,483.69,535.98
21,Cl_LMP,Cl,LMP,0,58,483.69,535.98
21,Cl_SEXF,Cl,SEXF,0,59,483.69,535.98
21,Cl_logtAGEA,Cl,logtAGEA,0,23,483.69,535.98
21,Cl_logtALBGDL,Cl,logtALBGDL,0,52,483.69,535.98
21,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,13,483.69,535.98
21,Cl_logtHCM,Cl,logtHCM,0,40,483.69,535.98
21,Cl_logtIMCKGM2,Cl,logtIMCKGM2,1,24,483.69,535.98
21,Cl_logtPROGDL,Cl,logtPROGDL,0,10,483.69,535.98
21,Cl_logtRAL,Cl,logtRAL,0,49,483.69,535.98
21,Cl_logtRAN,Cl,logtRAN,0,17,483.69,535.98
21,Cl_logtSCM2,Cl,logtSCM2,0,32,483.69,535.98
21,Cl_logtWTKG,Cl,logtWTKG,1,8,483.69,535.98
21,Cl_tSCRMGDL,Cl,tSCRMGDL,1,9,483.69,535.98
21,V1_ANTU,V1,ANTU,0,50,483.69,535.98
21,V1_LLP,V1,LLP,0,45,483.69,535.98
21,V1_LMP,V1,LMP,0,12,483.69,535.98
21,V1_SEXF,V1,SEXF,0,20,483.69,535.98
21,V1_logtAGEA,V1,logtAGEA,0,16,483.69,535.98
21,V1_logtALBGDL,V1,logtALBGDL,0,57,483.69,535.98
21,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,30,483.69,535.98
21,V1_logtHCM,V1,logtHCM,0,33,483.69,535.98
