iteration,convergenceIndicator,phase,Cl_pop,Q2_pop,Q3_pop,V1_pop,V2_pop,V3_pop,a,omega_Cl,omega_Q2,omega_Q3,omega_V1,omega_V2,omega_V3
1602,-1759.43,2,13.5694,5.41825e-08,2.10901,28.9831,207.178,36.3114,0.182119,0.21422,1.24963e-07,2.23021,1.07162e-07,7.223e-08,8.74684e-08
1603,-1756.99,2,13.5338,5.41825e-08,2.26929,28.9831,207.178,36.3114,0.185412,0.218809,1.21513e-07,2.26484,1.04932e-07,7.08264e-08,8.15206e-08
1604,-1770.19,2,13.5547,5.41825e-08,1.89814,28.9831,207.178,36.3114,0.181477,0.214741,1.12238e-07,2.58859,9.95693e-08,6.60792e-08,7.45648e-08
1605,-1773.63,2,13.6024,5.41825e-08,2.22637,28.9831,207.178,36.3114,0.183033,0.218035,1.02593e-07,2.4477,9.87958e-08,6.49732e-08,6.94743e-08
1606,-1762.2,2,13.5336,5.41825e-08,2.36181,28.9831,207.178,36.3114,0.184035,0.227162,1.06391e-07,2.46231,1.0279e-07,6.34115e-08,7.58608e-08
1607,-1776.35,2,13.5156,5.41825e-08,2.26176,28.9831,207.178,36.3114,0.175893,0.231459,1.11498e-07,2.52982,9.21982e-08,6.21922e-08,7.91074e-08
1608,-1773.25,2,13.5992,5.41825e-08,2.53746,28.9831,207.178,36.3114,0.173084,0.241265,1.17703e-07,2.58616,9.70745e-08,5.69163e-08,7.97234e-08
1609,-1768.48,2,13.6266,5.41825e-08,2.53809,28.9831,207.178,36.3114,0.175656,0.223689,1.30454e-07,2.46215,1.02351e-07,5.41578e-08,8.31564e-08
1610,-1773.46,2,13.6464,5.41825e-08,2.48895,28.9831,207.178,36.3114,0.177347,0.222193,1.21319e-07,2.40981,9.71381e-08,5.56592e-08,8.15732e-08
1611,-1777.37,2,13.5534,5.41825e-08,2.40738,28.9831,207.178,36.3114,0.175691,0.228727,1.11753e-07,2.44578,9.41722e-08,5.74706e-08,7.9706e-08
1612,-1786.38,2,13.634,5.41825e-08,2.40097,28.9831,207.178,36.3114,0.17458,0.235131,1.08808e-07,2.3815,8.85919e-08,5.54295e-08,7.34711e-08
1613,-1776.76,2,13.5931,5.41825e-08,2.28899,28.9831,207.178,36.3114,0.178587,0.229591,1.04425e-07,2.47191,9.1031e-08,5.1591e-08,8e-08
1614,-1782.86,2,13.6272,5.41825e-08,2.42488,28.9831,207.178,36.3114,0.175636,0.217067,1.11061e-07,2.45879,9.20483e-08,4.93852e-08,8.29362e-08
1615,-1780.53,2,13.6209,5.41825e-08,2.73115,28.9831,207.178,36.3114,0.176057,0.219755,1.21864e-07,2.32348,8.64305e-08,4.82079e-08,8.71718e-08
1616,-1774.06,2,13.5518,5.41825e-08,2.49548,28.9831,207.178,36.3114,0.179669,0.230326,1.11159e-07,2.3332,8.80017e-08,4.87073e-08,9.11868e-08
1617,-1772.92,2,13.6482,5.41825e-08,2.55286,28.9831,207.178,36.3114,0.181411,0.220153,1.06788e-07,2.33407,9.45904e-08,4.95916e-08,9.20593e-08
1618,-1776.25,2,13.7579,5.41825e-08,2.78593,28.9831,207.178,36.3114,0.181362,0.223742,1.0634e-07,2.35387,9.22742e-08,4.69687e-08,9.26687e-08
1619,-1771.77,2,13.7422,5.41825e-08,2.74562,28.9831,207.178,36.3114,0.181445,0.214073,1.03694e-07,2.49098,9.03956e-08,5.06997e-08,9.65007e-08
1620,-1769.25,2,13.7433,5.41825e-08,2.34095,28.9831,207.178,36.3114,0.184312,0.224368,1.0759e-07,2.63201,8.52289e-08,4.43629e-08,1.01493e-07
1621,-1778.23,2,13.7585,5.41825e-08,2.52323,28.9831,207.178,36.3114,0.183854,0.229328,1.04984e-07,2.45802,8.75043e-08,4.00615e-08,1.00112e-07
1622,-1771.58,2,13.7295,5.41825e-08,2.42133,28.9831,207.178,36.3114,0.181496,0.2323,1.02419e-07,2.41034,9.01955e-08,4.34033e-08,1.09303e-07
1623,-1773.73,2,13.6618,5.41825e-08,2.34988,28.9831,207.178,36.3114,0.182266,0.21533,9.37972e-08,2.32837,1.02029e-07,4.58184e-08,1.07481e-07
1624,-1783.77,2,13.7204,5.41825e-08,2.50612,28.9831,207.178,36.3114,0.178197,0.214793,8.58996e-08,2.27226,9.72784e-08,4.89375e-08,1.07727e-07
1625,-1776.18,2,13.5834,5.41825e-08,2.58861,28.9831,207.178,36.3114,0.177442,0.215658,8.15127e-08,2.35416,9.17979e-08,5.34847e-08,1.18878e-07
1626,-1775.83,2,13.5664,5.41825e-08,2.33049,28.9831,207.178,36.3114,0.178461,0.22276,7.49673e-08,2.40011,9.50102e-08,5.35135e-08,1.18442e-07
1627,-1775.82,2,13.7552,5.41825e-08,2.83307,28.9831,207.178,36.3114,0.178402,0.230273,7.47572e-08,2.3577,9.57044e-08,5.85799e-08,1.0788e-07
1628,-1778.54,2,13.7046,5.41825e-08,2.76471,28.9831,207.178,36.3114,0.175765,0.22678,7.53141e-08,2.33374,9.44988e-08,6.32872e-08,1.06293e-07
1629,-1774.87,2,13.7481,5.41825e-08,2.90286,28.9831,207.178,36.3114,0.176132,0.227462,7.56601e-08,2.28004,9.67757e-08,6.64294e-08,1.05091e-07
1630,-1776.31,2,13.7448,5.41825e-08,2.97515,28.9831,207.178,36.3114,0.178128,0.223282,7.30009e-08,2.13855,9.53404e-08,6.49632e-08,1.13955e-07
1631,-1771.98,2,13.6714,5.41825e-08,3.05607,28.9831,207.178,36.3114,0.179,0.217958,7.17626e-08,2.11026,9.66695e-08,7.07966e-08,1.1554e-07
1632,-1772.13,2,13.7203,5.41825e-08,3.05062,28.9831,207.178,36.3114,0.177981,0.226344,7.48836e-08,2.15686,9.70734e-08,7.05218e-08,1.10904e-07
1633,-1773.56,2,13.6475,5.41825e-08,2.91786,28.9831,207.178,36.3114,0.176059,0.229193,7.73782e-08,2.10991,9.7855e-08,6.93713e-08,1.14184e-07
1634,-1781.89,2,13.7051,5.41825e-08,3.21808,28.9831,207.178,36.3114,0.173705,0.223826,7.9851e-08,1.95745,9.25776e-08,6.66513e-08,1.21808e-07
1635,-1775.87,2,13.6839,5.41825e-08,3.33422,28.9831,207.178,36.3114,0.171102,0.227445,8.95416e-08,2.02348,9.09407e-08,6.81177e-08,1.19887e-07
1636,-1782.04,2,13.6965,5.41825e-08,2.64322,28.9831,207.178,36.3114,0.170493,0.225762,7.83937e-08,2.25847,9.90579e-08,6.57892e-08,1.09175e-07
1637,-1775.06,2,13.6977,5.41825e-08,2.43779,28.9831,207.178,36.3114,0.169497,0.230419,7.72747e-08,2.42183,9.29771e-08,6.9041e-08,1.17518e-07
1638,-1769.66,2,13.7026,5.41825e-08,2.11971,28.9831,207.178,36.3114,0.169528,0.228727,8.14047e-08,2.65491,9.06539e-08,6.66593e-08,1.26306e-07
1639,-1776.27,2,13.7351,5.41825e-08,2.61132,28.9831,207.178,36.3114,0.174185,0.228959,7.73621e-08,2.51615,8.46684e-08,6.57521e-08,1.19263e-07
1640,-1780.76,2,13.6748,5.41825e-08,2.68557,28.9831,207.178,36.3114,0.17498,0.224755,7.61126e-08,2.62395,8.15611e-08,5.65506e-08,1.23538e-07
1641,-1776.23,2,13.6454,5.41825e-08,2.52286,28.9831,207.178,36.3114,0.175547,0.221761,8.15448e-08,2.43059,8.52432e-08,5.27938e-08,1.32688e-07
1642,-1775.81,2,13.6487,5.41825e-08,2.21146,28.9831,207.178,36.3114,0.173173,0.230675,8.24169e-08,2.54934,8.36852e-08,5.35263e-08,1.3377e-07
1643,-1785.84,2,13.6477,5.41825e-08,2.6418,28.9831,207.178,36.3114,0.171996,0.23562,8.64578e-08,2.33475,7.89441e-08,4.81629e-08,1.38597e-07
1644,-1786.82,2,13.6526,5.41825e-08,2.85024,28.9831,207.178,36.3114,0.173509,0.240394,8.44731e-08,2.24634,7.71664e-08,4.73277e-08,1.29175e-07
1645,-1797.1,2,13.5773,5.41825e-08,3.06957,28.9831,207.178,36.3114,0.175476,0.237776,7.62992e-08,2.0551,6.99325e-08,4.54691e-08,1.33848e-07
1646,-1790.57,2,13.6335,5.41825e-08,2.88621,28.9831,207.178,36.3114,0.173051,0.233516,8.02375e-08,2.19544,7.29587e-08,4.18295e-08,1.42083e-07
1647,-1799.34,2,13.6987,5.41825e-08,2.90393,28.9831,207.178,36.3114,0.172318,0.226178,8.53627e-08,2.06909,6.73104e-08,4.17e-08,1.3846e-07
1648,-1797.8,2,13.6805,5.41825e-08,2.6847,28.9831,207.178,36.3114,0.173753,0.222879,9.03549e-08,2.16098,6.16795e-08,4.23453e-08,1.2593e-07
1649,-1800.9,2,13.7378,5.41825e-08,2.71421,28.9831,207.178,36.3114,0.171025,0.222523,9.15538e-08,2.11011,6.17963e-08,4.21408e-08,1.29492e-07
1650,-1796.15,2,13.7791,5.41825e-08,3.1571,28.9831,207.178,36.3114,0.172365,0.239429,8.93315e-08,2.12599,6.59914e-08,4.09086e-08,1.20422e-07
1651,-1803.18,2,13.764,5.41825e-08,3.07879,28.9831,207.178,36.3114,0.170281,0.236265,8.88843e-08,2.10497,6.53548e-08,4.10578e-08,1.1917e-07
1652,-1799.12,2,13.6916,5.41825e-08,2.94723,28.9831,207.178,36.3114,0.174078,0.231454,8.86379e-08,2.21575,5.8613e-08,3.87245e-08,1.2505e-07
1653,-1809.59,2,13.7306,5.41825e-08,2.87873,28.9831,207.178,36.3114,0.172473,0.228174,8.99531e-08,2.21887,5.8285e-08,3.67679e-08,1.15214e-07
1654,-1806.44,2,13.7823,5.41825e-08,2.73407,28.9831,207.178,36.3114,0.172771,0.230438,9.05045e-08,2.31471,5.62656e-08,3.59142e-08,1.11729e-07
1655,-1826.4,2,13.8492,5.41825e-08,2.87143,28.9831,207.178,36.3114,0.171807,0.231999,8.37965e-08,2.28766,5.0259e-08,3.23721e-08,1.06229e-07
1656,-1826.81,2,13.7778,5.41825e-08,2.93062,28.9831,207.178,36.3114,0.16941,0.233673,8.12428e-08,2.26947,4.80952e-08,3.17173e-08,1.06287e-07
1657,-1825.63,2,13.7348,5.41825e-08,2.78994,28.9831,207.178,36.3114,0.170385,0.23451,8.09537e-08,2.33842,4.57343e-08,2.92171e-08,1.08197e-07
1658,-1814.61,2,13.7671,5.41825e-08,2.8662,28.9831,207.178,36.3114,0.172312,0.238522,8.59539e-08,2.2668,4.67817e-08,3.11394e-08,1.07082e-07
1659,-1817.58,2,13.7227,5.41825e-08,2.86707,28.9831,207.178,36.3114,0.171777,0.233941,8.69672e-08,2.18213,4.98856e-08,3.38394e-08,1.01186e-07
1660,-1827.62,2,13.6615,5.41825e-08,2.8457,28.9831,207.178,36.3114,0.170698,0.229777,8.6373e-08,2.16684,4.5574e-08,3.10503e-08,1.08471e-07
1661,-1825.29,2,13.6884,5.41825e-08,2.89419,28.9831,207.178,36.3114,0.171878,0.227012,8.261e-08,2.21461,4.33174e-08,3.21781e-08,1.05337e-07
1662,-1812.15,2,13.6742,5.41825e-08,2.57234,28.9831,207.178,36.3114,0.173941,0.225967,9.23746e-08,2.29216,4.7341e-08,3.23392e-08,9.83889e-08
1663,-1806.54,2,13.6077,5.41825e-08,2.51887,28.9831,207.178,36.3114,0.176402,0.230482,1.01139e-07,2.27978,4.90305e-08,3.23653e-08,9.6152e-08
1664,-1803.08,2,13.6038,5.41825e-08,2.61072,28.9831,207.178,36.3114,0.179087,0.227279,1.09926e-07,2.39344,4.85183e-08,3.40756e-08,8.77125e-08
1665,-1824.09,2,13.5755,5.41825e-08,2.46658,28.9831,207.178,36.3114,0.1772,0.219532,1.04075e-07,2.32892,4.60154e-08,3.23905e-08,8.4215e-08
1666,-1821.6,2,13.5776,5.41825e-08,2.50224,28.9831,207.178,36.3114,0.175371,0.22291,1.01969e-07,2.34143,4.2316e-08,3.37554e-08,8.47391e-08
1667,-1819.84,2,13.4976,5.41825e-08,2.15941,28.9831,207.178,36.3114,0.174983,0.225433,1.0148e-07,2.51769,4.13924e-08,3.17346e-08,8.53015e-08
1668,-1822.69,2,13.6558,5.41825e-08,2.1425,28.9831,207.178,36.3114,0.175979,0.216242,9.91099e-08,2.62077,4.20328e-08,3.0099e-08,8.28225e-08
1669,-1817.69,2,13.6068,5.41825e-08,1.96401,28.9831,207.178,36.3114,0.180674,0.217917,1.00698e-07,2.63258,4.20613e-08,2.8655e-08,7.71809e-08
1670,-1819,2,13.5728,5.41825e-08,1.96683,28.9831,207.178,36.3114,0.182642,0.222722,9.8205e-08,2.72906,4.10676e-08,2.87829e-08,7.17408e-08
1671,-1824.17,2,13.4358,5.41825e-08,2.06072,28.9831,207.178,36.3114,0.182573,0.228411,9.49939e-08,2.6922,4.28478e-08,2.63944e-08,7.01965e-08
1672,-1810.92,2,13.4495,5.41825e-08,2.23873,28.9831,207.178,36.3114,0.183738,0.229859,9.63409e-08,2.63587,4.64344e-08,2.8611e-08,7.01838e-08
1673,-1818.66,2,13.5616,5.41825e-08,2.14592,28.9831,207.178,36.3114,0.180741,0.225171,9.66777e-08,2.63272,5.30199e-08,2.8025e-08,6.74578e-08
1674,-1824.44,2,13.5891,5.41825e-08,1.92437,28.9831,207.178,36.3114,0.179521,0.221659,1.02929e-07,2.58272,5.26041e-08,2.63978e-08,6.43199e-08
1675,-1822.6,2,13.641,5.41825e-08,1.87261,28.9831,207.178,36.3114,0.179604,0.2249,1.06487e-07,2.5731,5.05028e-08,2.6282e-08,6.23017e-08
1676,-1821.7,2,13.6111,5.41825e-08,1.88179,28.9831,207.178,36.3114,0.177912,0.227326,1.19755e-07,2.42549,5.07166e-08,2.72945e-08,5.95931e-08
1677,-1825.51,2,13.6435,5.41825e-08,2.25848,28.9831,207.178,36.3114,0.173779,0.226393,1.19843e-07,2.39549,5.14433e-08,2.96312e-08,5.91935e-08
1678,-1819.22,2,13.7061,5.41825e-08,2.29887,28.9831,207.178,36.3114,0.175685,0.220931,1.22915e-07,2.40019,5.13671e-08,2.9798e-08,5.93441e-08
1679,-1822.16,2,13.7066,5.41825e-08,2.34554,28.9831,207.178,36.3114,0.179781,0.214516,1.13178e-07,2.36804,5.25838e-08,2.83343e-08,5.95892e-08
1680,-1833.28,2,13.7244,5.41825e-08,2.37274,28.9831,207.178,36.3114,0.175419,0.222844,1.09351e-07,2.46606,5.31533e-08,2.71465e-08,5.5934e-08
1681,-1814.03,2,13.7414,5.41825e-08,2.5375,28.9831,207.178,36.3114,0.177727,0.224198,1.09351e-07,2.6349,5.60578e-08,2.71346e-08,5.78236e-08
1682,-1827.95,2,13.6737,5.41825e-08,2.63988,28.9831,207.178,36.3114,0.178703,0.227,1.01219e-07,2.5417,5.66458e-08,2.68035e-08,5.46836e-08
1683,-1831.98,2,13.7008,5.41825e-08,2.67247,28.9831,207.178,36.3114,0.176963,0.227738,1.05823e-07,2.43366,5.42696e-08,2.71252e-08,5.22421e-08
1684,-1840.48,2,13.7072,5.41825e-08,2.9529,28.9831,207.178,36.3114,0.174688,0.228134,1.02222e-07,2.29445,5.46242e-08,2.61116e-08,5.18229e-08
1685,-1826.91,2,13.767,5.41825e-08,3.16461,28.9831,207.178,36.3114,0.173504,0.231388,1.06651e-07,2.37236,5.49389e-08,2.61927e-08,5.57043e-08
1686,-1827.47,2,13.8067,5.41825e-08,3.16535,28.9831,207.178,36.3114,0.173888,0.229024,1.07211e-07,2.32699,5.51707e-08,2.67988e-08,5.768e-08
1687,-1832.3,2,13.7855,5.41825e-08,3.11803,28.9831,207.178,36.3114,0.172985,0.23188,1.07442e-07,2.31177,5.29115e-08,2.80549e-08,5.56585e-08
1688,-1831.4,2,13.8463,5.41825e-08,3.30728,28.9831,207.178,36.3114,0.173199,0.227681,1.11155e-07,2.2055,5.4896e-08,2.76246e-08,5.51433e-08
1689,-1847.7,2,13.8578,5.41825e-08,3.48661,28.9831,207.178,36.3114,0.168198,0.225289,1.09294e-07,2.1978,5.56296e-08,2.4871e-08,5.66069e-08
1690,-1837.13,2,13.7952,5.41825e-08,3.14945,28.9831,207.178,36.3114,0.168178,0.226367,1.10951e-07,2.26577,5.56695e-08,2.68e-08,5.19552e-08
1691,-1837.79,2,13.7659,5.41825e-08,3.33293,28.9831,207.178,36.3114,0.169881,0.224447,1.11903e-07,2.26241,5.40763e-08,2.76951e-08,4.90184e-08
1692,-1838.49,2,13.77,5.41825e-08,3.08968,28.9831,207.178,36.3114,0.172176,0.233648,1.05857e-07,2.26812,5.24048e-08,2.69274e-08,4.82146e-08
1693,-1840.15,2,13.6772,5.41825e-08,3.14474,28.9831,207.178,36.3114,0.171954,0.240685,1.06048e-07,2.22784,4.95922e-08,2.75151e-08,4.79605e-08
1694,-1840.88,2,13.6814,5.41825e-08,3.33674,28.9831,207.178,36.3114,0.177509,0.237219,1.04812e-07,2.13807,4.72688e-08,2.68715e-08,4.4523e-08
1695,-1842.87,2,13.6235,5.41825e-08,3.16038,28.9831,207.178,36.3114,0.175866,0.228257,1.16418e-07,2.14472,4.61051e-08,2.68647e-08,4.30483e-08
1696,-1846.58,2,13.665,5.41825e-08,3.32902,28.9831,207.178,36.3114,0.174377,0.223154,1.25589e-07,2.0515,4.41138e-08,2.63238e-08,4.4015e-08
1697,-1839.9,2,13.6951,5.41825e-08,3.07015,28.9831,207.178,36.3114,0.175437,0.222578,1.37633e-07,2.06025,4.08997e-08,2.67226e-08,4.39007e-08
1698,-1837.93,2,13.6721,5.41825e-08,2.92009,28.9831,207.178,36.3114,0.178383,0.22264,1.35299e-07,2.10518,3.7023e-08,2.98157e-08,4.2059e-08
1699,-1838.27,2,13.6127,5.41825e-08,2.76242,28.9831,207.178,36.3114,0.181281,0.225895,1.31893e-07,2.09673,3.66512e-08,2.79781e-08,4.26426e-08
1700,-1838.22,2,13.6756,5.41825e-08,2.8586,28.9831,207.178,36.3114,0.177542,0.22895,1.35551e-07,2.12366,3.77161e-08,2.74779e-08,4.59489e-08
1701,-1837.77,2,13.6926,5.41825e-08,2.78384,28.9831,207.178,36.3114,0.1759,0.230109,1.38725e-07,2.17969,3.71503e-08,2.64345e-08,4.92058e-08
1702,-1838.23,2,13.6411,5.41825e-08,2.63348,28.9831,207.178,36.3114,0.172511,0.231238,1.40044e-07,2.2647,3.85703e-08,2.59992e-08,5.13377e-08
1703,-1840.55,2,13.6055,5.41825e-08,2.93116,28.9831,207.178,36.3114,0.173444,0.233885,1.38939e-07,2.20702,3.87455e-08,2.59112e-08,4.88365e-08
1704,-1831.04,2,13.6724,5.41825e-08,2.87105,28.9831,207.178,36.3114,0.172685,0.236617,1.43433e-07,2.26196,4.08261e-08,2.63725e-08,4.97143e-08
1705,-1850.6,2,13.6312,5.41825e-08,2.86993,28.9831,207.178,36.3114,0.1714,0.238105,1.42938e-07,2.16904,4.291e-08,2.37769e-08,4.54916e-08
1706,-1852.63,2,13.6203,5.41825e-08,2.77119,28.9831,207.178,36.3114,0.170734,0.237347,1.39506e-07,2.1204,4.13814e-08,2.22717e-08,4.61603e-08
1707,-1847.3,2,13.6467,5.41825e-08,2.57018,28.9831,207.178,36.3114,0.171774,0.232145,1.36124e-07,2.2459,4.10997e-08,2.12105e-08,4.64078e-08
1708,-1833.07,2,13.6854,5.41825e-08,2.41654,28.9831,207.178,36.3114,0.172337,0.23102,1.42093e-07,2.29075,4.40392e-08,2.24911e-08,4.70636e-08
1709,-1829.13,2,13.6753,5.41825e-08,2.56606,28.9831,207.178,36.3114,0.17562,0.231386,1.55651e-07,2.32195,4.46919e-08,2.18655e-08,4.58007e-08
1710,-1831.38,2,13.6771,5.41825e-08,2.52503,28.9831,207.178,36.3114,0.175366,0.22986,1.60025e-07,2.39478,4.59724e-08,2.15322e-08,4.58363e-08
1711,-1830.21,2,13.7055,5.41825e-08,2.78733,28.9831,207.178,36.3114,0.179225,0.230038,1.67911e-07,2.36079,4.5132e-08,1.9584e-08,4.59913e-08
1712,-1824.45,2,13.7305,5.41825e-08,2.87421,28.9831,207.178,36.3114,0.177281,0.230451,1.85354e-07,2.2698,4.51157e-08,2.13203e-08,4.78289e-08
1713,-1815.05,2,13.7491,5.41825e-08,2.76801,28.9831,207.178,36.3114,0.178566,0.231138,1.91053e-07,2.26159,4.66361e-08,2.25889e-08,4.95562e-08
1714,-1827.51,2,13.7044,5.41825e-08,2.65419,28.9831,207.178,36.3114,0.178592,0.229744,1.90913e-07,2.1771,4.63849e-08,2.17003e-08,5.00441e-08
1715,-1831.19,2,13.6846,5.41825e-08,2.5794,28.9831,207.178,36.3114,0.175986,0.225713,1.90396e-07,2.13679,4.81725e-08,2.05741e-08,5.24551e-08
1716,-1823.2,2,13.6666,5.41825e-08,2.69255,28.9831,207.178,36.3114,0.174297,0.225567,2.03186e-07,2.16091,4.93751e-08,2.01928e-08,5.46969e-08
1717,-1821.4,2,13.6743,5.41825e-08,2.64533,28.9831,207.178,36.3114,0.174502,0.224326,2.18842e-07,2.26323,4.7474e-08,1.90693e-08,5.69869e-08
1718,-1819.21,2,13.6659,5.41825e-08,2.66834,28.9831,207.178,36.3114,0.173106,0.222934,2.37103e-07,2.32243,4.72431e-08,1.90956e-08,5.79943e-08
1719,-1813.72,2,13.6819,5.41825e-08,2.4962,28.9831,207.178,36.3114,0.17407,0.227142,2.53828e-07,2.34475,4.48754e-08,1.88782e-08,6.10655e-08
1720,-1830.15,2,13.6652,5.41825e-08,2.47509,28.9831,207.178,36.3114,0.172598,0.226791,2.44956e-07,2.35512,4.35487e-08,1.88213e-08,5.75547e-08
1721,-1824.03,2,13.598,5.41825e-08,2.54498,28.9831,207.178,36.3114,0.173882,0.228422,2.4908e-07,2.35943,4.18962e-08,1.92878e-08,5.3931e-08
1722,-1815.91,2,13.5742,5.41825e-08,2.24044,28.9831,207.178,36.3114,0.173441,0.231144,2.65201e-07,2.44954,4.29306e-08,1.9135e-08,5.38479e-08
1723,-1818.51,2,13.5571,5.41825e-08,2.19385,28.9831,207.178,36.3114,0.171654,0.234909,2.59849e-07,2.55963,4.30147e-08,1.96708e-08,5.47949e-08
1724,-1821.88,2,13.5908,5.41825e-08,2.28897,28.9831,207.178,36.3114,0.172261,0.229009,2.49788e-07,2.48374,4.14382e-08,2.08521e-08,5.59501e-08
1725,-1817.67,2,13.5733,5.41825e-08,2.29569,28.9831,207.178,36.3114,0.172686,0.223306,2.52286e-07,2.43303,4.43169e-08,2.03983e-08,5.6888e-08
1726,-1818.67,2,13.6259,5.41825e-08,2.49889,28.9831,207.178,36.3114,0.172992,0.224318,2.57343e-07,2.4863,4.27184e-08,1.92154e-08,5.98133e-08
1727,-1820.25,2,13.664,5.41825e-08,2.55728,28.9831,207.178,36.3114,0.173275,0.228655,2.71945e-07,2.43831,4.2851e-08,1.86238e-08,5.67049e-08
1728,-1816.71,2,13.7135,5.41825e-08,2.54918,28.9831,207.178,36.3114,0.174745,0.232531,2.8868e-07,2.37489,3.89636e-08,1.91493e-08,5.7335e-08
1729,-1815.82,2,13.7008,5.41825e-08,2.79078,28.9831,207.178,36.3114,0.175416,0.233655,2.82873e-07,2.28518,4.00077e-08,1.97611e-08,5.76011e-08
1730,-1816.41,2,13.6225,5.41825e-08,2.88874,28.9831,207.178,36.3114,0.176827,0.227669,2.80632e-07,2.25025,4.10963e-08,1.87337e-08,5.99142e-08
1731,-1833.74,2,13.5873,5.41825e-08,2.90992,28.9831,207.178,36.3114,0.175564,0.226332,2.67043e-07,2.1359,4.10487e-08,1.77445e-08,5.83658e-08
1732,-1818.33,2,13.559,5.41825e-08,2.79696,28.9831,207.178,36.3114,0.177628,0.226767,2.49684e-07,2.08941,4.22255e-08,1.83107e-08,6.04736e-08
1733,-1824.41,2,13.6228,5.41825e-08,2.84015,28.9831,207.178,36.3114,0.17803,0.227431,2.52294e-07,2.1489,4.053e-08,1.81598e-08,5.77378e-08
1734,-1828.03,2,13.6731,5.41825e-08,2.83754,28.9831,207.178,36.3114,0.178741,0.22547,2.58679e-07,2.1686,3.91823e-08,1.69746e-08,5.65916e-08
1735,-1822,2,13.7507,5.41825e-08,2.95336,28.9831,207.178,36.3114,0.181724,0.225092,2.60819e-07,2.11208,3.75608e-08,1.75259e-08,5.49344e-08
1736,-1818.78,2,13.735,5.41825e-08,2.99404,28.9831,207.178,36.3114,0.179318,0.228221,2.70603e-07,2.12776,3.88872e-08,1.81517e-08,5.59682e-08
1737,-1824.55,2,13.7632,5.41825e-08,3.09029,28.9831,207.178,36.3114,0.177511,0.230285,2.80796e-07,2.12852,3.82175e-08,1.77167e-08,5.68689e-08
1738,-1839.47,2,13.7538,5.41825e-08,3.0318,28.9831,207.178,36.3114,0.175788,0.230289,2.63568e-07,2.00695,3.73129e-08,1.87294e-08,5.31592e-08
1739,-1830,2,13.727,5.41825e-08,3.09707,28.9831,207.178,36.3114,0.177059,0.228204,2.55624e-07,1.96893,3.81201e-08,1.84378e-08,5.31527e-08
1740,-1823.62,2,13.7734,5.41825e-08,3.05906,28.9831,207.178,36.3114,0.177578,0.222572,2.60091e-07,2.03058,3.96527e-08,1.89885e-08,5.16391e-08
1741,-1829.64,2,13.8291,5.41825e-08,3.10314,28.9831,207.178,36.3114,0.17795,0.224694,2.71308e-07,2.03766,3.93998e-08,1.87137e-08,4.7836e-08
1742,-1836.26,2,13.7354,5.41825e-08,2.97493,28.9831,207.178,36.3114,0.176339,0.228211,2.63673e-07,2.04721,3.84978e-08,1.89831e-08,4.61319e-08
1743,-1835.34,2,13.691,5.41825e-08,3.04543,28.9831,207.178,36.3114,0.174087,0.22984,2.57147e-07,2.12709,3.74813e-08,1.95691e-08,4.61802e-08
1744,-1836.55,2,13.6494,5.41825e-08,2.93248,28.9831,207.178,36.3114,0.173609,0.23058,2.51541e-07,2.18369,3.76185e-08,1.92331e-08,4.49919e-08
1745,-1837.61,2,13.6712,5.41825e-08,2.79092,28.9831,207.178,36.3114,0.174547,0.232434,2.44306e-07,2.22468,3.77877e-08,1.79453e-08,4.47409e-08
1746,-1835.69,2,13.7125,5.41825e-08,2.70609,28.9831,207.178,36.3114,0.174573,0.232554,2.48431e-07,2.23849,3.91799e-08,1.66615e-08,4.54009e-08
1747,-1835.3,2,13.7858,5.41825e-08,2.72992,28.9831,207.178,36.3114,0.17556,0.233323,2.52836e-07,2.15092,4.07637e-08,1.68987e-08,4.26388e-08
1748,-1832.8,2,13.8124,5.41825e-08,2.59329,28.9831,207.178,36.3114,0.17496,0.227779,2.59078e-07,2.21181,4.17847e-08,1.67762e-08,4.29536e-08
1749,-1818.54,2,13.8021,5.41825e-08,2.66207,28.9831,207.178,36.3114,0.175624,0.229628,2.62993e-07,2.31633,4.49168e-08,1.72569e-08,4.35328e-08
1750,-1818.24,2,13.7268,5.41825e-08,2.49819,28.9831,207.178,36.3114,0.178259,0.230898,2.6007e-07,2.4102,4.52053e-08,1.69203e-08,4.42853e-08
1751,-1834.57,2,13.6638,5.41825e-08,2.72174,28.9831,207.178,36.3114,0.179432,0.224879,2.49919e-07,2.33256,4.46991e-08,1.62848e-08,4.3475e-08
1752,-1836.58,2,13.646,5.41825e-08,2.7335,28.9831,207.178,36.3114,0.17862,0.223316,2.33717e-07,2.29955,4.35116e-08,1.65151e-08,4.45734e-08
1753,-1838.81,2,13.6737,5.41825e-08,2.59458,28.9831,207.178,36.3114,0.178492,0.228732,2.298e-07,2.33616,4.07818e-08,1.64025e-08,4.28836e-08
1754,-1837.64,2,13.7568,5.41825e-08,2.54944,28.9831,207.178,36.3114,0.177911,0.225317,2.26462e-07,2.35174,4.20306e-08,1.59474e-08,4.26821e-08
1755,-1856.11,2,13.7245,5.41825e-08,2.76022,28.9831,207.178,36.3114,0.176248,0.225569,2.15347e-07,2.35581,3.95029e-08,1.50696e-08,4.14256e-08
