trans_Cl_vs_SCRMGDL_abscissa,trans_Cl_vs_SCRMGDL_spline,trans_Cl_vs_SCRMGDL_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtWTKG_abscissa,trans_Cl_vs_logtWTKG_spline,trans_Cl_vs_logtWTKG_regression,trans_Cl_vs_tSCRMGDL_abscissa,trans_Cl_vs_tSCRMGDL_spline,trans_Cl_vs_tSCRMGDL_regression,trans_Q_vs_SCRMGDL_abscissa,trans_Q_vs_SCRMGDL_spline,trans_Q_vs_SCRMGDL_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtWTKG_abscissa,trans_Q_vs_logtWTKG_spline,trans_Q_vs_logtWTKG_regression,trans_Q_vs_tSCRMGDL_abscissa,trans_Q_vs_tSCRMGDL_spline,trans_Q_vs_tSCRMGDL_regression,trans_V1_vs_SCRMGDL_abscissa,trans_V1_vs_SCRMGDL_spline,trans_V1_vs_SCRMGDL_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtWTKG_abscissa,trans_V1_vs_logtWTKG_spline,trans_V1_vs_logtWTKG_regression,trans_V1_vs_tSCRMGDL_abscissa,trans_V1_vs_tSCRMGDL_spline,trans_V1_vs_tSCRMGDL_regression,trans_V2_vs_SCRMGDL_abscissa,trans_V2_vs_SCRMGDL_spline,trans_V2_vs_SCRMGDL_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtWTKG_abscissa,trans_V2_vs_logtWTKG_spline,trans_V2_vs_logtWTKG_regression,trans_V2_vs_tSCRMGDL_abscissa,trans_V2_vs_tSCRMGDL_spline,trans_V2_vs_tSCRMGDL_regression,split
0.628485,2.47498,2.545,74.0303,2.72243,2.6712,0.0667463,2.74942,2.65794,1.16386,2.47498,2.545,0.628485,2.52456,3.2896,74.0303,3.14183,3.32868,0.0667463,3.07988,3.31334,1.16386,2.52456,3.2896,0.628485,3.07191,3.18508,74.0303,3.19662,3.13821,0.0667463,3.16687,3.14556,1.16386,3.07191,3.18508,0.628485,2.93283,2.4687,74.0303,2.34697,2.38004,0.0667463,2.28094,2.38987,1.16386,2.93283,2.4687,All
0.636162,2.46424,2.53904,74.3434,2.63568,2.67452,0.0710117,2.74462,2.66103,1.17808,2.46424,2.53904,0.636162,2.53363,3.29367,74.3434,3.1461,3.33264,0.0710117,3.09436,3.31706,1.17808,2.53363,3.29367,0.636162,3.0719,3.18539,74.3434,3.15067,3.13603,0.0710117,3.17329,3.14345,1.17808,3.0719,3.18539,0.636162,2.91144,2.46256,74.3434,2.16077,2.37259,0.0710117,2.29079,2.38177,1.17808,2.91144,2.46256,All
0.643838,2.45836,2.53307,74.6566,2.54892,2.67784,0.075277,2.73982,2.66413,1.19229,2.45836,2.53307,0.643838,2.56608,3.29774,74.6566,3.15036,3.33661,0.075277,3.10884,3.32078,1.19229,2.56608,3.29774,0.643838,3.07583,3.18569,74.6566,3.10471,3.13385,0.075277,3.17971,3.14134,1.19229,3.07583,3.18569,0.643838,2.86308,2.45642,74.6566,1.97456,2.36514,0.075277,2.30063,2.37367,1.19229,2.86308,2.45642,All
0.651515,2.45247,2.52711,74.9697,2.46216,2.68116,0.0795424,2.73502,2.66723,1.20651,2.45247,2.52711,0.651515,2.59852,3.30181,74.9697,3.15463,3.34057,0.0795424,3.12333,3.3245,1.20651,2.59852,3.30181,0.651515,3.07977,3.186,74.9697,3.05876,3.13167,0.0795424,3.18614,3.13923,1.20651,3.07977,3.186,0.651515,2.81472,2.45029,74.9697,1.78836,2.35769,0.0795424,2.31048,2.36556,1.20651,2.81472,2.45029,All
0.659192,2.44659,2.52115,75.2828,2.49069,2.68449,0.0838078,2.73022,2.67033,1.22073,2.44659,2.52115,0.659192,2.63096,3.30588,75.2828,3.19264,3.34453,0.0838078,3.13781,3.32822,1.22073,2.63096,3.30588,0.659192,3.0837,3.1863,75.2828,3.07068,3.12949,0.0838078,3.19256,3.13712,1.22073,3.0837,3.1863,0.659192,2.76636,2.44415,75.2828,1.82983,2.35024,0.0838078,2.32033,2.35746,1.22073,2.76636,2.44415,All
0.666869,2.44071,2.51519,75.596,2.53157,2.68781,0.0880732,2.72542,2.67343,1.23494,2.44071,2.51519,0.666869,2.6634,3.30995,75.596,3.23427,3.34849,0.0880732,3.15229,3.33195,1.23494,2.6634,3.30995,0.666869,3.08764,3.18661,75.596,3.08881,3.12731,0.0880732,3.19898,3.13501,1.23494,3.08764,3.18661,0.666869,2.71801,2.43801,75.596,1.89569,2.34279,0.0880732,2.33018,2.34936,1.23494,2.71801,2.43801,All
0.674545,2.43482,2.50923,75.9091,2.57246,2.69113,0.0923385,2.64973,2.67653,1.24916,2.43482,2.50923,0.674545,2.69584,3.31402,75.9091,3.27589,3.35245,0.0923385,3.15175,3.33567,1.24916,2.69584,3.31402,0.674545,3.09157,3.18691,75.9091,3.10693,3.12513,0.0923385,3.15762,3.1329,1.24916,3.09157,3.18691,0.674545,2.66965,2.43187,75.9091,1.96156,2.33534,0.0923385,2.1723,2.34126,1.24916,2.66965,2.43187,All
0.682222,2.42894,2.50327,76.2222,2.61334,2.69445,0.0966039,2.56542,2.67962,1.26337,2.42894,2.50327,0.682222,2.72828,3.31809,76.2222,3.31752,3.35641,0.0966039,3.14938,3.33939,1.26337,2.72828,3.31809,0.682222,3.09551,3.18722,76.2222,3.12506,3.12295,0.0966039,3.11043,3.13079,1.26337,3.09551,3.18722,0.682222,2.62129,2.42573,76.2222,2.02742,2.32789,0.0966039,1.99402,2.33316,1.26337,2.62129,2.42573,All
0.689899,2.42306,2.4973,76.5354,2.65422,2.69777,0.100869,2.4811,2.68272,1.27759,2.42306,2.4973,0.689899,2.76072,3.32216,76.5354,3.35915,3.36037,0.100869,3.14701,3.34311,1.27759,2.76072,3.32216,0.689899,3.09944,3.18753,76.5354,3.14318,3.12077,0.100869,3.06325,3.12868,1.27759,3.09944,3.18753,0.689899,2.57293,2.41959,76.5354,2.09329,2.32044,0.100869,1.81575,2.32506,1.27759,2.57293,2.41959,All
0.697576,2.41717,2.49134,76.8485,2.69511,2.7011,0.105135,2.49076,2.68582,1.29181,2.41717,2.49134,0.697576,2.79317,3.32624,76.8485,3.40078,3.36433,0.105135,3.1794,3.34683,1.29181,2.79317,3.32624,0.697576,3.10338,3.18783,76.8485,3.16131,3.11859,0.105135,3.06546,3.12656,1.29181,3.10338,3.18783,0.697576,2.52457,2.41346,76.8485,2.15915,2.31299,0.105135,1.82009,2.31696,1.29181,2.52457,2.41346,All
0.705253,2.41129,2.48538,77.1616,2.73599,2.70442,0.1094,2.53266,2.68892,1.30602,2.41129,2.48538,0.705253,2.82561,3.33031,77.1616,3.44241,3.36829,0.1094,3.22371,3.35055,1.30602,2.82561,3.33031,0.705253,3.10732,3.18814,77.1616,3.17943,3.11641,0.1094,3.08461,3.12445,1.30602,3.10732,3.18814,0.705253,2.47622,2.40732,77.1616,2.22501,2.30554,0.1094,1.88709,2.30886,1.30602,2.47622,2.40732,All
0.712929,2.40541,2.47942,77.4747,2.77687,2.70774,0.113665,2.57456,2.69202,1.32024,2.40541,2.47942,0.712929,2.85805,3.33438,77.4747,3.48403,3.37225,0.113665,3.26803,3.35427,1.32024,2.85805,3.33438,0.712929,3.11125,3.18844,77.4747,3.19756,3.11423,0.113665,3.10377,3.12234,1.32024,3.11125,3.18844,0.712929,2.42786,2.40118,77.4747,2.29088,2.29809,0.113665,1.95409,2.30075,1.32024,2.42786,2.40118,All
0.720606,2.39952,2.47346,77.7879,2.81776,2.71106,0.117931,2.61646,2.69512,1.33446,2.39952,2.47346,0.720606,2.89049,3.33845,77.7879,3.52566,3.37621,0.117931,3.31235,3.35799,1.33446,2.89049,3.33845,0.720606,3.11519,3.18875,77.7879,3.21569,3.11205,0.117931,3.12293,3.12023,1.33446,3.11519,3.18875,0.720606,2.3795,2.39504,77.7879,2.35674,2.29064,0.117931,2.0211,2.29265,1.33446,2.3795,2.39504,All
0.728283,2.39364,2.46749,78.101,2.84574,2.71438,0.122196,2.65836,2.69821,1.34867,2.39364,2.46749,0.728283,2.92293,3.34252,78.101,3.55458,3.38017,0.122196,3.35667,3.36172,1.34867,2.92293,3.34252,0.728283,3.11912,3.18905,78.101,3.22604,3.10987,0.122196,3.14208,3.11812,1.34867,3.11912,3.18905,0.728283,2.33114,2.3889,78.101,2.40211,2.28319,0.122196,2.0881,2.28455,1.34867,2.33114,2.3889,All
0.73596,2.38776,2.46153,78.4141,2.84662,2.7177,0.126462,2.70025,2.70131,1.36289,2.38776,2.46153,0.73596,2.95537,3.34659,78.4141,3.55681,3.38413,0.126462,3.40098,3.36544,1.36289,2.95537,3.34659,0.73596,3.12306,3.18936,78.4141,3.22006,3.10769,0.126462,3.16124,3.11601,1.36289,3.12306,3.18936,0.73596,2.28278,2.38277,78.4141,2.40445,2.27574,0.126462,2.1551,2.27645,1.36289,2.28278,2.38277,All
0.743636,2.38187,2.45557,78.7273,2.8475,2.72103,0.130727,2.74215,2.70441,1.3771,2.38187,2.45557,0.743636,2.98781,3.35066,78.7273,3.55905,3.38809,0.130727,3.4453,3.36916,1.3771,2.98781,3.35066,0.743636,3.12699,3.18966,78.7273,3.21408,3.10551,0.130727,3.18039,3.1139,1.3771,3.12699,3.18966,0.743636,2.23443,2.37663,78.7273,2.40678,2.26829,0.130727,2.2221,2.26835,1.3771,2.23443,2.37663,All
0.751313,2.37599,2.44961,79.0404,2.84838,2.72435,0.134992,2.78405,2.70751,1.39132,2.37599,2.44961,0.751313,3.02025,3.35473,79.0404,3.56128,3.39205,0.134992,3.48962,3.37288,1.39132,3.02025,3.35473,0.751313,3.13093,3.18997,79.0404,3.2081,3.10333,0.134992,3.19955,3.11179,1.39132,3.13093,3.18997,0.751313,2.18607,2.37049,79.0404,2.40911,2.26084,0.134992,2.28911,2.26025,1.39132,2.18607,2.37049,All
0.75899,2.37011,2.44365,79.3535,2.84926,2.72767,0.139258,2.82595,2.71061,1.40554,2.37011,2.44365,0.75899,3.0527,3.3588,79.3535,3.56351,3.39601,0.139258,3.53394,3.3766,1.40554,3.0527,3.3588,0.75899,3.13486,3.19028,79.3535,3.20212,3.10115,0.139258,3.21871,3.10968,1.40554,3.13486,3.19028,0.75899,2.13771,2.36435,79.3535,2.41144,2.25339,0.139258,2.35611,2.25215,1.40554,2.13771,2.36435,All
0.766667,2.36422,2.43769,79.6667,2.85014,2.73099,0.143523,2.84523,2.71371,1.41975,2.36422,2.43769,0.766667,3.08514,3.36287,79.6667,3.56575,3.39998,0.143523,3.55513,3.38032,1.41975,3.08514,3.36287,0.766667,3.1388,3.19058,79.6667,3.19614,3.09897,0.143523,3.22367,3.10757,1.41975,3.1388,3.19058,0.766667,2.08935,2.35821,79.6667,2.41377,2.24594,0.143523,2.38786,2.24405,1.41975,2.08935,2.35821,All
0.774343,2.35834,2.43172,79.9798,2.85102,2.73431,0.147788,2.84596,2.7168,1.43397,2.35834,2.43172,0.774343,3.11758,3.36695,79.9798,3.56798,3.40394,0.147788,3.55735,3.38404,1.43397,3.11758,3.36695,0.774343,3.14273,3.19089,79.9798,3.19015,3.09679,0.147788,3.21698,3.10546,1.43397,3.14273,3.19089,0.774343,2.04099,2.35208,79.9798,2.41611,2.23849,0.147788,2.39069,2.23594,1.43397,2.04099,2.35208,All
0.78202,2.35246,2.42576,80.2929,2.8519,2.73764,0.152054,2.84669,2.7199,1.44819,2.35246,2.42576,0.78202,3.15002,3.37102,80.2929,3.57021,3.4079,0.152054,3.55957,3.38776,1.44819,3.15002,3.37102,0.78202,3.14667,3.19119,80.2929,3.18417,3.09461,0.152054,3.2103,3.10335,1.44819,3.14667,3.19119,0.78202,1.99264,2.34594,80.2929,2.41844,2.23104,0.152054,2.39352,2.22784,1.44819,1.99264,2.34594,All
0.789697,2.34657,2.4198,80.6061,2.85279,2.74096,0.156319,2.84743,2.723,1.4624,2.34657,2.4198,0.789697,3.18246,3.37509,80.6061,3.57245,3.41186,0.156319,3.56179,3.39149,1.4624,3.18246,3.37509,0.789697,3.1506,3.1915,80.6061,3.17819,3.09243,0.156319,3.20362,3.10123,1.4624,3.1506,3.1915,0.789697,1.94428,2.3398,80.6061,2.42077,2.22359,0.156319,2.39636,2.21974,1.4624,1.94428,2.3398,All
0.797374,2.34069,2.41384,80.9192,2.85367,2.74428,0.160585,2.84816,2.7261,1.47662,2.34069,2.41384,0.797374,3.2149,3.37916,80.9192,3.57468,3.41582,0.160585,3.56401,3.39521,1.47662,3.2149,3.37916,0.797374,3.15454,3.1918,80.9192,3.17221,3.09025,0.160585,3.19694,3.09912,1.47662,3.15454,3.1918,0.797374,1.89592,2.33366,80.9192,2.4231,2.21614,0.160585,2.39919,2.21164,1.47662,1.89592,2.33366,All
0.805051,2.33481,2.40788,81.2323,2.85455,2.7476,0.16485,2.84889,2.7292,1.49083,2.33481,2.40788,0.805051,3.24734,3.38323,81.2323,3.57691,3.41978,0.16485,3.56623,3.39893,1.49083,3.24734,3.38323,0.805051,3.15847,3.19211,81.2323,3.16623,3.08807,0.16485,3.19025,3.09701,1.49083,3.15847,3.19211,0.805051,1.84756,2.32752,81.2323,2.42544,2.20869,0.16485,2.40203,2.20354,1.49083,1.84756,2.32752,All
0.812727,2.32892,2.40191,81.5455,2.85543,2.75092,0.169115,2.84962,2.7323,1.50505,2.32892,2.40191,0.812727,3.27979,3.3873,81.5455,3.57915,3.42374,0.169115,3.56845,3.40265,1.50505,3.27979,3.3873,0.812727,3.16241,3.19241,81.5455,3.16025,3.08589,0.169115,3.18357,3.0949,1.50505,3.16241,3.19241,0.812727,1.7992,2.32139,81.5455,2.42777,2.20124,0.169115,2.40486,2.19544,1.50505,1.7992,2.32139,All
0.820404,2.32308,2.39595,81.8586,2.85631,2.75425,0.173381,2.85035,2.73539,1.51927,2.32308,2.39595,0.820404,3.31199,3.39137,81.8586,3.58138,3.4277,0.173381,3.57068,3.40637,1.51927,3.31199,3.39137,0.820404,3.16668,3.19272,81.8586,3.15427,3.08371,0.173381,3.17689,3.09279,1.51927,3.16668,3.19272,0.820404,1.75546,2.31525,81.8586,2.4301,2.19379,0.173381,2.4077,2.18734,1.51927,1.75546,2.31525,All
0.828081,2.31795,2.38999,82.1717,2.85719,2.75757,0.177646,2.85108,2.73849,1.53348,2.31795,2.38999,0.828081,3.33986,3.39544,82.1717,3.58361,3.43166,0.177646,3.5729,3.41009,1.53348,3.33986,3.39544,0.828081,3.17695,3.19302,82.1717,3.14829,3.08153,0.177646,3.17021,3.09068,1.53348,3.17695,3.19302,0.828081,1.7947,2.30911,82.1717,2.43243,2.18634,0.177646,2.41053,2.17924,1.53348,1.7947,2.30911,All
0.835758,2.31283,2.38403,82.4848,2.85807,2.76089,0.181911,2.85181,2.74159,1.5477,2.31283,2.38403,0.835758,3.36774,3.39951,82.4848,3.58585,3.43562,0.181911,3.57512,3.41381,1.5477,3.36774,3.39951,0.835758,3.18723,3.19333,82.4848,3.14231,3.07935,0.181911,3.16352,3.08857,1.5477,3.18723,3.19333,0.835758,1.83394,2.30297,82.4848,2.43476,2.17889,0.181911,2.41336,2.17113,1.5477,1.83394,2.30297,All
0.843434,2.3077,2.37807,82.798,2.85895,2.76421,0.186177,2.85254,2.74469,1.56192,2.3077,2.37807,0.843434,3.39562,3.40358,82.798,3.58808,3.43958,0.186177,3.57734,3.41753,1.56192,3.39562,3.40358,0.843434,3.1975,3.19364,82.798,3.13633,3.07717,0.186177,3.15684,3.08646,1.56192,3.1975,3.19364,0.843434,1.87319,2.29683,82.798,2.4371,2.17144,0.186177,2.4162,2.16303,1.56192,1.87319,2.29683,All
0.851111,2.30258,2.37211,83.1111,2.85983,2.76753,0.190442,2.85327,2.74779,1.57613,2.30258,2.37211,0.851111,3.42349,3.40765,83.1111,3.59031,3.44354,0.190442,3.57956,3.42126,1.57613,3.42349,3.40765,0.851111,3.20778,3.19394,83.1111,3.13035,3.07499,0.190442,3.15016,3.08435,1.57613,3.20778,3.19394,0.851111,1.91243,2.29069,83.1111,2.43943,2.16399,0.190442,2.41903,2.15493,1.57613,1.91243,2.29069,All
0.858788,2.29745,2.36614,83.4242,2.86071,2.77085,0.194708,2.854,2.75089,1.59035,2.29745,2.36614,0.858788,3.45137,3.41173,83.4242,3.59255,3.4475,0.194708,3.58178,3.42498,1.59035,3.45137,3.41173,0.858788,3.21806,3.19425,83.4242,3.12437,3.07281,0.194708,3.14348,3.08224,1.59035,3.21806,3.19425,0.858788,1.95167,2.28456,83.4242,2.44176,2.15654,0.194708,2.42187,2.14683,1.59035,1.95167,2.28456,All
0.866465,2.29233,2.36018,83.7374,2.8616,2.77418,0.198973,2.85473,2.75398,1.60456,2.29233,2.36018,0.866465,3.47925,3.4158,83.7374,3.59478,3.45146,0.198973,3.584,3.4287,1.60456,3.47925,3.4158,0.866465,3.22833,3.19455,83.7374,3.11839,3.07063,0.198973,3.13679,3.08013,1.60456,3.22833,3.19455,0.866465,1.99091,2.27842,83.7374,2.44409,2.14909,0.198973,2.4247,2.13873,1.60456,1.99091,2.27842,All
0.874141,2.2872,2.35422,84.0505,2.86248,2.7775,0.203238,2.85547,2.75708,1.61878,2.2872,2.35422,0.874141,3.50712,3.41987,84.0505,3.59701,3.45542,0.203238,3.58622,3.43242,1.61878,3.50712,3.41987,0.874141,3.23861,3.19486,84.0505,3.11241,3.06846,0.203238,3.13011,3.07802,1.61878,3.23861,3.19486,0.874141,2.03016,2.27228,84.0505,2.44643,2.14164,0.203238,2.42753,2.13063,1.61878,2.03016,2.27228,All
0.881818,2.28208,2.34826,84.3636,2.86336,2.78082,0.207504,2.8562,2.76018,1.633,2.28208,2.34826,0.881818,3.535,3.42394,84.3636,3.59925,3.45938,0.207504,3.58844,3.43614,1.633,3.535,3.42394,0.881818,3.24889,3.19516,84.3636,3.10643,3.06628,0.207504,3.12343,3.0759,1.633,3.24889,3.19516,0.881818,2.0694,2.26614,84.3636,2.44876,2.13419,0.207504,2.43037,2.12253,1.633,2.0694,2.26614,All
0.889495,2.27695,2.3423,84.6768,2.86424,2.78414,0.211769,2.85693,2.76328,1.64721,2.27695,2.3423,0.889495,3.56288,3.42801,84.6768,3.60148,3.46335,0.211769,3.59067,3.43986,1.64721,3.56288,3.42801,0.889495,3.25916,3.19547,84.6768,3.10045,3.0641,0.211769,3.11675,3.07379,1.64721,3.25916,3.19547,0.889495,2.10864,2.26,84.6768,2.45109,2.12674,0.211769,2.4332,2.11443,1.64721,2.10864,2.26,All
0.897172,2.27183,2.33633,84.9899,2.86512,2.78746,0.216034,2.85766,2.76638,1.66143,2.27183,2.33633,0.897172,3.59075,3.43208,84.9899,3.60371,3.46731,0.216034,3.59289,3.44358,1.66143,3.59075,3.43208,0.897172,3.26944,3.19577,84.9899,3.09447,3.06192,0.216034,3.11006,3.07168,1.66143,3.26944,3.19577,0.897172,2.14789,2.25387,84.9899,2.45342,2.11929,0.216034,2.43604,2.10632,1.66143,2.14789,2.25387,All
0.904848,2.2667,2.33037,85.303,2.866,2.79079,0.2203,2.85839,2.76948,1.67565,2.2667,2.33037,0.904848,3.61863,3.43615,85.303,3.60595,3.47127,0.2203,3.59511,3.4473,1.67565,3.61863,3.43615,0.904848,3.27972,3.19608,85.303,3.08849,3.05974,0.2203,3.10338,3.06957,1.67565,3.27972,3.19608,0.904848,2.18713,2.24773,85.303,2.45575,2.11184,0.2203,2.43887,2.09822,1.67565,2.18713,2.24773,All
0.912525,2.26158,2.32441,85.6162,2.86688,2.79411,0.224565,2.85912,2.77257,1.68986,2.26158,2.32441,0.912525,3.64651,3.44022,85.6162,3.60818,3.47523,0.224565,3.59733,3.45103,1.68986,3.64651,3.44022,0.912525,3.28999,3.19639,85.6162,3.08251,3.05756,0.224565,3.0967,3.06746,1.68986,3.28999,3.19639,0.912525,2.22637,2.24159,85.6162,2.45809,2.10439,0.224565,2.4417,2.09012,1.68986,2.22637,2.24159,All
0.920202,2.25645,2.31845,85.9293,2.86776,2.79743,0.228831,2.85985,2.77567,1.70408,2.25645,2.31845,0.920202,3.67438,3.44429,85.9293,3.61041,3.47919,0.228831,3.59955,3.45475,1.70408,3.67438,3.44429,0.920202,3.30027,3.19669,85.9293,3.07653,3.05538,0.228831,3.09002,3.06535,1.70408,3.30027,3.19669,0.920202,2.26561,2.23545,85.9293,2.46042,2.09694,0.228831,2.44454,2.08202,1.70408,2.26561,2.23545,All
0.927879,2.25132,2.31249,86.2424,2.86864,2.80075,0.233096,2.86058,2.77877,1.71829,2.25132,2.31249,0.927879,3.70226,3.44836,86.2424,3.61265,3.48315,0.233096,3.60177,3.45847,1.71829,3.70226,3.44836,0.927879,3.31054,3.197,86.2424,3.07055,3.0532,0.233096,3.08333,3.06324,1.71829,3.31054,3.197,0.927879,2.30486,2.22931,86.2424,2.46275,2.08949,0.233096,2.44737,2.07392,1.71829,2.30486,2.22931,All
0.935556,2.2462,2.30653,86.5556,2.86953,2.80407,0.237361,2.86131,2.78187,1.73251,2.2462,2.30653,0.935556,3.73014,3.45244,86.5556,3.61488,3.48711,0.237361,3.60399,3.46219,1.73251,3.73014,3.45244,0.935556,3.32082,3.1973,86.5556,3.06457,3.05102,0.237361,3.07665,3.06113,1.73251,3.32082,3.1973,0.935556,2.3441,2.22318,86.5556,2.46508,2.08204,0.237361,2.45021,2.06582,1.73251,2.3441,2.22318,All
0.943232,2.24107,2.30056,86.8687,2.87041,2.8074,0.241627,2.86204,2.78497,1.74673,2.24107,2.30056,0.943232,3.75801,3.45651,86.8687,3.61711,3.49107,0.241627,3.60621,3.46591,1.74673,3.75801,3.45651,0.943232,3.3311,3.19761,86.8687,3.05859,3.04884,0.241627,3.06997,3.05902,1.74673,3.3311,3.19761,0.943232,2.38334,2.21704,86.8687,2.46742,2.07459,0.241627,2.45304,2.05772,1.74673,2.38334,2.21704,All
0.950909,2.23595,2.2946,87.1818,2.87129,2.81072,0.245892,2.86277,2.78807,1.76094,2.23595,2.2946,0.950909,3.78589,3.46058,87.1818,3.61935,3.49503,0.245892,3.60844,3.46963,1.76094,3.78589,3.46058,0.950909,3.34137,3.19791,87.1818,3.05261,3.04666,0.245892,3.06328,3.05691,1.76094,3.34137,3.19791,0.950909,2.42259,2.2109,87.1818,2.46975,2.06714,0.245892,2.45587,2.04962,1.76094,2.42259,2.2109,All
0.958586,2.23082,2.28864,87.4949,2.87217,2.81404,0.250157,2.86351,2.79117,1.77516,2.23082,2.28864,0.958586,3.81377,3.46465,87.4949,3.62158,3.49899,0.250157,3.61066,3.47335,1.77516,3.81377,3.46465,0.958586,3.35165,3.19822,87.4949,3.04663,3.04448,0.250157,3.0566,3.0548,1.77516,3.35165,3.19822,0.958586,2.46183,2.20476,87.4949,2.47208,2.05969,0.250157,2.45871,2.04152,1.77516,2.46183,2.20476,All
0.966263,2.2257,2.28268,87.8081,2.87305,2.81736,0.254423,2.86424,2.79426,1.78938,2.2257,2.28268,0.966263,3.84164,3.46872,87.8081,3.62381,3.50295,0.254423,3.61288,3.47707,1.78938,3.84164,3.46872,0.966263,3.36193,3.19852,87.8081,3.04065,3.0423,0.254423,3.04992,3.05268,1.78938,3.36193,3.19852,0.966263,2.50107,2.19862,87.8081,2.47441,2.05224,0.254423,2.46154,2.03341,1.78938,2.50107,2.19862,All
0.973939,2.22057,2.27672,88.1212,2.87393,2.82068,0.258688,2.86497,2.79736,1.80359,2.22057,2.27672,0.973939,3.86952,3.47279,88.1212,3.62605,3.50691,0.258688,3.6151,3.4808,1.80359,3.86952,3.47279,0.973939,3.3722,3.19883,88.1212,3.03467,3.04012,0.258688,3.04324,3.05057,1.80359,3.3722,3.19883,0.973939,2.54031,2.19249,88.1212,2.47674,2.04479,0.258688,2.46438,2.02531,1.80359,2.54031,2.19249,All
0.981616,2.21545,2.27075,88.4343,2.87481,2.824,0.262954,2.8657,2.80046,1.81781,2.21545,2.27075,0.981616,3.8974,3.47686,88.4343,3.62828,3.51087,0.262954,3.61732,3.48452,1.81781,3.8974,3.47686,0.981616,3.38248,3.19913,88.4343,3.02869,3.03794,0.262954,3.03655,3.04846,1.81781,3.38248,3.19913,0.981616,2.57956,2.18635,88.4343,2.47908,2.03734,0.262954,2.46721,2.01721,1.81781,2.57956,2.18635,All
0.989293,2.21032,2.26479,88.7475,2.87569,2.82733,0.267219,2.86643,2.80356,1.83202,2.21032,2.26479,0.989293,3.92527,3.48093,88.7475,3.63051,3.51483,0.267219,3.61954,3.48824,1.83202,3.92527,3.48093,0.989293,3.39276,3.19944,88.7475,3.02271,3.03576,0.267219,3.02987,3.04635,1.83202,3.39276,3.19944,0.989293,2.6188,2.18021,88.7475,2.48141,2.02989,0.267219,2.47005,2.00911,1.83202,2.6188,2.18021,All
0.99697,2.2052,2.25883,89.0606,2.87657,2.83065,0.271484,2.86716,2.80666,1.84624,2.2052,2.25883,0.99697,3.95315,3.485,89.0606,3.63275,3.51879,0.271484,3.62176,3.49196,1.84624,3.95315,3.485,0.99697,3.40303,3.19975,89.0606,3.01673,3.03358,0.271484,3.02319,3.04424,1.84624,3.40303,3.19975,0.99697,2.65804,2.17407,89.0606,2.48374,2.02244,0.271484,2.47288,2.00101,1.84624,2.65804,2.17407,All
1.00465,2.20007,2.25287,89.3737,2.87746,2.83397,0.27575,2.86789,2.80976,1.86046,2.20007,2.25287,1.00465,3.98103,3.48907,89.3737,3.63498,3.52275,0.27575,3.62398,3.49568,1.86046,3.98103,3.48907,1.00465,3.41331,3.20005,89.3737,3.01075,3.0314,0.27575,3.01651,3.04213,1.86046,3.41331,3.20005,1.00465,2.69729,2.16793,89.3737,2.48607,2.01499,0.27575,2.47571,1.99291,1.86046,2.69729,2.16793,All
1.01232,2.19494,2.24691,89.6869,2.87834,2.83729,0.280015,2.86862,2.81285,1.87467,2.19494,2.24691,1.01232,4.0089,3.49315,89.6869,3.63721,3.52672,0.280015,3.62621,3.4994,1.87467,4.0089,3.49315,1.01232,3.42358,3.20036,89.6869,3.00477,3.02922,0.280015,3.00982,3.04002,1.87467,3.42358,3.20036,1.01232,2.73653,2.16179,89.6869,2.48841,2.00754,0.280015,2.47855,1.98481,1.87467,2.73653,2.16179,All
1.02,2.18982,2.24095,90,2.87922,2.84061,0.28428,2.86935,2.81595,1.88889,2.18982,2.24095,1.02,4.03678,3.49722,90,3.63945,3.53068,0.28428,3.62843,3.50312,1.88889,4.03678,3.49722,1.02,3.43386,3.20066,90,2.99879,3.02704,0.28428,3.00314,3.03791,1.88889,3.43386,3.20066,1.02,2.77577,2.15566,90,2.49074,2.00009,0.28428,2.48138,1.97671,1.88889,2.77577,2.15566,All
