4,442; 5,585
4,501; 5,473
4,559; 5,361
4,610; 5,272
4,660; 5,182
4,710; 5,092
4,760; 5,003
4,794; 4,958
4,844; 4,868
4,894; 4,779
4,927; 4,734
4,977; 4,644
5,011; 4,599
5,094; 4,465
5,128; 4,420
5,161; 4,375
5,212; 4,285
5,245; 4,241
5,278; 4,196
5,312; 4,151
5,345; 4,106
5,379; 4,061
5,412; 4,017
5,546; 3,837
5,579; 3,792
5,613; 3,748
5,646; 3,703
5,680; 3,658
5,713; 3,613
5,830; 3,479
5,864; 3,434
5,947; 3,344
5,981; 3,299
6,064; 3,210
6,098; 3,165
6,148; 3,120
6,181; 3,075
6,231; 3,030
6,315; 2,941
6,365; 2,896
6,415; 2,851
6,449; 2,806
6,499; 2,761
6,549; 2,717
6,599; 2,672
6,650; 2,627
6,700; 2,582
6,750; 2,537
6,800; 2,492
6,850; 2,448
6,967; 2,358
7,017; 2,313
7,084; 2,268
7,134; 2,223
7,201; 2,179
7,251; 2,134
7,318; 2,089
7,385; 2,044
7,452; 1,999
7,511; 1,954
7,578; 1,910
7,787; 1,775
7,870; 1,730
8,104; 1,596
8,188; 1,551
8,271; 1,506
8,355; 1,461
8,447; 1,417
8,539; 1,372
8,639; 1,327
8,740; 1,282
8,840; 1,237
8,949; 1,192
9,057; 1,148
9,174; 1,103
9,300; 1,058
9,417; 1,013
9,551; 0,968
9,684; 0,923
9,835; 0,879
9,985; 0,834
10,136; 0,789
10,303; 0,744
10,328; 0,744
10,487; 0,699
10,671; 0,654
10,696; 0,654
10,871; 0,610
10,897; 0,610
11,089; 0,565
11,114; 0,565
11,323; 0,520
11,356; 0,520
11,574; 0,475
11,607; 0,475
11,858; 0,430
11,891; 0,430
