iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,omega_Cl,omega_Q,omega_V1,omega_V2,r
3342,17.8738,2,13.6625,62.9007,18.1283,16.0158,3.25776,0.260455,1.15588,2.5637e-08,0.511796,0.677547
3343,2.94439,2,13.6606,62.9237,18.1283,16.0187,3.25382,0.260088,1.15672,2.56746e-08,0.511043,0.677701
3344,16.0217,2,13.6619,62.9678,18.1283,16.0234,3.25556,0.260361,1.15743,2.57086e-08,0.510053,0.677419
3345,14.6628,2,13.661,63.0195,18.1283,16.0308,3.25584,0.260589,1.15764,2.5759e-08,0.509621,0.677419
3346,12.1432,2,13.6595,63.0992,18.1283,16.0299,3.25572,0.260582,1.15922,2.57471e-08,0.50923,0.677311
3347,24.5544,2,13.6601,63.2124,18.1283,16.0217,3.25715,0.260935,1.1622,2.58454e-08,0.50993,0.677685
3348,24.4035,2,13.6648,63.3309,18.1283,16.0179,3.26324,0.26085,1.16345,2.5886e-08,0.509925,0.677768
3349,17.1713,2,13.6654,63.4106,18.1283,16.0207,3.26797,0.260885,1.16503,2.58757e-08,0.509675,0.677894
3350,17.2973,2,13.6662,63.4588,18.1283,16.0136,3.26883,0.260648,1.16639,2.58807e-08,0.509477,0.677363
3351,9.88243,2,13.6646,63.4556,18.1283,16.009,3.26538,0.260351,1.16673,2.58777e-08,0.509674,0.676868
3352,9.76345,2,13.6681,63.4929,18.1283,16.0072,3.26387,0.260672,1.16658,2.58396e-08,0.510325,0.677012
3353,10.5553,2,13.668,63.6318,18.1283,16.0067,3.26641,0.260625,1.16766,2.58061e-08,0.510502,0.677406
3354,6.04237,2,13.6673,63.6896,18.1283,15.9983,3.26601,0.260508,1.16803,2.5772e-08,0.510386,0.677622
3355,12.815,2,13.6637,63.7935,18.1283,15.9909,3.26706,0.260367,1.16841,2.57852e-08,0.510428,0.677745
3356,6.70588,2,13.661,63.8549,18.1283,16.0027,3.26266,0.260297,1.16899,2.57678e-08,0.510575,0.677574
3357,5.10046,2,13.6583,63.9159,18.1283,16.007,3.26178,0.260078,1.16873,2.573e-08,0.510782,0.677792
3358,8.10918,2,13.6562,63.8787,18.1283,16.0081,3.26251,0.259735,1.16709,2.57181e-08,0.511033,0.677695
3359,3.69295,2,13.6545,63.8348,18.1283,16.0152,3.26228,0.259607,1.16729,2.56717e-08,0.510613,0.677926
3360,16.1054,2,13.6517,63.9002,18.1283,15.9977,3.26483,0.259528,1.16954,2.56379e-08,0.511557,0.678086
3361,5.60414,2,13.6459,63.9099,18.1283,15.9962,3.26255,0.259254,1.16972,2.56155e-08,0.511642,0.677879
3362,16.1533,2,13.6419,63.914,18.1283,16.0115,3.26299,0.259014,1.16987,2.56206e-08,0.513218,0.677826
3363,17.0087,2,13.6409,63.8624,18.1283,16.0165,3.25819,0.259524,1.16965,2.56571e-08,0.514294,0.67741
3364,12.8344,2,13.6365,63.8675,18.1283,16.0254,3.25851,0.259734,1.1697,2.56388e-08,0.514608,0.677545
3365,1.13214,2,13.6397,63.935,18.1283,16.0214,3.25816,0.259772,1.16963,2.55896e-08,0.514048,0.677959
3366,11.0484,2,13.6426,63.9646,18.1283,16.0308,3.2597,0.259872,1.16924,2.55902e-08,0.513833,0.678057
3367,6.39098,2,13.6363,64.0021,18.1283,16.0328,3.26197,0.259689,1.16858,2.55584e-08,0.513124,0.678258
3368,6.33454,2,13.6361,64.0213,18.1283,16.0301,3.26419,0.25981,1.16733,2.55355e-08,0.512424,0.678514
3369,7.814,2,13.6412,63.9935,18.1283,16.0251,3.26654,0.260005,1.16466,2.54831e-08,0.512062,0.678398
3370,11.6058,2,13.641,64.0962,18.1283,16.0294,3.26541,0.26007,1.16611,2.54664e-08,0.511379,0.678128
3371,13.0404,2,13.6505,64.195,18.1283,16.033,3.26714,0.260299,1.16624,2.54791e-08,0.511425,0.678456
3372,4.81948,2,13.6521,64.2249,18.1283,16.0391,3.26774,0.259908,1.16651,2.54532e-08,0.51145,0.678705
3373,7.29152,2,13.652,64.3841,18.1283,16.0356,3.26615,0.260104,1.16941,2.5447e-08,0.511387,0.679343
3374,19.2464,2,13.6513,64.4126,18.1283,16.0649,3.26443,0.260199,1.1704,2.5448e-08,0.511763,0.678745
3375,15.9646,2,13.6483,64.4097,18.1283,16.0666,3.26476,0.259963,1.17111,2.54567e-08,0.511651,0.678231
3376,6.47907,2,13.6488,64.31,18.1283,16.0709,3.26298,0.26016,1.16969,2.54525e-08,0.511753,0.678362
3377,1.73555,2,13.6497,64.2186,18.1283,16.0772,3.25863,0.260264,1.16782,2.54257e-08,0.51236,0.678393
3378,6.8638,2,13.6489,64.137,18.1283,16.0816,3.25778,0.260412,1.16665,2.53903e-08,0.512668,0.67827
3379,9.25657,2,13.6496,64.0037,18.1283,16.0842,3.25753,0.260338,1.16507,2.53617e-08,0.513148,0.677928
3380,5.88007,2,13.6443,63.8927,18.1283,16.0782,3.25439,0.260155,1.16402,2.5364e-08,0.513826,0.677635
3381,13.2613,2,13.6439,63.8311,18.1283,16.0726,3.25639,0.260233,1.16351,2.53653e-08,0.514133,0.677788
3382,13.2391,2,13.6461,63.7966,18.1283,16.0674,3.26069,0.260258,1.16237,2.53353e-08,0.514029,0.677734
3383,3.73498,2,13.6479,63.8264,18.1283,16.054,3.25849,0.260366,1.16289,2.53363e-08,0.513471,0.677902
3384,7.62033,2,13.6484,63.8503,18.1283,16.0566,3.25668,0.260443,1.16364,2.53152e-08,0.512723,0.677624
3385,9.03476,2,13.6499,63.8861,18.1283,16.0517,3.25726,0.26068,1.16364,2.52935e-08,0.512429,0.677768
3386,2.63752,2,13.6488,63.9144,18.1283,16.0479,3.25803,0.260544,1.16298,2.5224e-08,0.512007,0.677825
3387,2.29207,2,13.6491,63.896,18.1283,16.0577,3.2561,0.260475,1.16226,2.51513e-08,0.512243,0.677644
3388,7.98427,2,13.65,63.898,18.1283,16.065,3.25525,0.260826,1.1621,2.51344e-08,0.511713,0.677605
3389,8.76041,2,13.6438,63.9229,18.1283,16.0693,3.25653,0.260684,1.16246,2.51628e-08,0.511674,0.678059
3390,10.9983,2,13.6404,63.8244,18.1283,16.0791,3.25135,0.260721,1.1619,2.51991e-08,0.512115,0.677543
3391,2.08462,2,13.6403,63.7453,18.1283,16.0793,3.24915,0.260881,1.1612,2.51865e-08,0.511436,0.677645
3392,10.9452,2,13.6413,63.7089,18.1283,16.0828,3.24977,0.260946,1.16202,2.51325e-08,0.510904,0.677284
3393,17.7323,2,13.6408,63.7312,18.1283,16.0882,3.25314,0.260955,1.16382,2.51651e-08,0.51038,0.677436
3394,17.2447,2,13.6389,63.7709,18.1283,16.0995,3.25397,0.26075,1.16422,2.51689e-08,0.510892,0.677044
3395,9.19168,2,13.6398,63.8411,18.1283,16.1097,3.25494,0.260447,1.16566,2.51559e-08,0.510786,0.677128
3396,14.7099,2,13.6358,63.94,18.1283,16.1203,3.25889,0.260476,1.16621,2.51265e-08,0.510835,0.677177
3397,3.25553,2,13.6379,63.9724,18.1283,16.1194,3.25654,0.260709,1.16639,2.51074e-08,0.511077,0.677604
3398,7.8851,2,13.6339,63.9359,18.1283,16.1119,3.26131,0.260548,1.16599,2.50764e-08,0.51169,0.678253
3399,3.63579,2,13.626,63.8615,18.1283,16.1078,3.263,0.260386,1.16478,2.50512e-08,0.511235,0.67842
3400,3.30425,2,13.6253,63.8414,18.1283,16.1071,3.26466,0.260627,1.1628,2.50181e-08,0.511152,0.678857
3401,20.2833,2,13.6258,63.8291,18.1283,16.1103,3.26697,0.261204,1.16144,2.50399e-08,0.511563,0.678923
3402,9.8002,2,13.6296,63.8408,18.1283,16.1163,3.26861,0.261497,1.16028,2.50058e-08,0.511356,0.679028
3403,10.6596,2,13.6332,63.8416,18.1283,16.1166,3.27236,0.26133,1.15925,2.50383e-08,0.511399,0.679508
3404,12.235,2,13.6348,63.8317,18.1283,16.1022,3.27281,0.261145,1.15925,2.50581e-08,0.512206,0.679726
3405,7.20625,2,13.6308,63.8198,18.1283,16.0968,3.27224,0.260869,1.1593,2.50398e-08,0.512796,0.679799
3406,13.597,2,13.6279,63.8034,18.1283,16.1075,3.26984,0.260944,1.15794,2.50553e-08,0.51401,0.679454
3407,14.1582,2,13.6329,63.7409,18.1283,16.1087,3.27333,0.261125,1.15596,2.5052e-08,0.514687,0.679716
3408,12.3173,2,13.6363,63.7616,18.1283,16.1165,3.27497,0.261202,1.15513,2.50296e-08,0.514977,0.679723
3409,6.26504,2,13.6378,63.7187,18.1283,16.1183,3.27566,0.261327,1.15371,2.50356e-08,0.514495,0.679994
3410,9.94224,2,13.6376,63.7411,18.1283,16.116,3.27532,0.261234,1.15346,2.50366e-08,0.514518,0.680068
3411,14.0019,2,13.6376,63.7262,18.1283,16.122,3.2771,0.261285,1.1529,2.50525e-08,0.514232,0.680098
3412,14.8018,2,13.6364,63.7637,18.1283,16.1196,3.27932,0.261073,1.15272,2.50687e-08,0.514115,0.679993
3413,9.92032,2,13.6361,63.7477,18.1283,16.1171,3.27914,0.261095,1.15183,2.50841e-08,0.513697,0.679967
3414,17.4781,2,13.6375,63.7078,18.1283,16.1225,3.27961,0.261259,1.15062,2.51391e-08,0.513445,0.679789
3415,15.0015,2,13.6405,63.7288,18.1283,16.1176,3.28038,0.261188,1.1505,2.51703e-08,0.513096,0.679538
3416,17.9387,2,13.6419,63.7932,18.1283,16.1035,3.28284,0.261222,1.15152,2.51871e-08,0.512949,0.679754
3417,12.4835,2,13.6441,63.8007,18.1283,16.0941,3.28231,0.261565,1.15217,2.51828e-08,0.512738,0.679917
3418,9.86826,2,13.6415,63.7009,18.1283,16.0904,3.28288,0.26133,1.15096,2.51901e-08,0.513158,0.67983
3419,6.99421,2,13.6411,63.6896,18.1283,16.1001,3.28304,0.2613,1.15015,2.52253e-08,0.512789,0.680104
3420,18.1598,2,13.6409,63.7595,18.1283,16.101,3.28483,0.261197,1.151,2.52305e-08,0.513132,0.680123
3421,25.9035,2,13.6425,63.8615,18.1283,16.0995,3.28484,0.261405,1.15373,2.52794e-08,0.51324,0.680087
3422,28.1326,2,13.6404,63.9788,18.1283,16.0997,3.28506,0.261466,1.15763,2.53226e-08,0.513488,0.680014
3423,18.7281,2,13.6399,64.0182,18.1283,16.1063,3.2868,0.261416,1.15851,2.53133e-08,0.51388,0.680014
3424,17.5122,2,13.6406,64.0716,18.1283,16.1064,3.28496,0.261291,1.15831,2.53329e-08,0.513823,0.679427
3425,4.80282,2,13.6383,64.0992,18.1283,16.1094,3.28542,0.261125,1.15786,2.52863e-08,0.51387,0.679607
3426,12.2939,2,13.6398,64.0582,18.1283,16.1058,3.28601,0.261173,1.15676,2.53126e-08,0.513764,0.679716
3427,8.2702,2,13.6391,63.9961,18.1283,16.0969,3.28974,0.261032,1.1557,2.52994e-08,0.51328,0.679972
3428,7.06386,2,13.6363,63.9624,18.1283,16.0968,3.29112,0.261058,1.15493,2.53063e-08,0.513241,0.680469
3429,18.0424,2,13.6329,64.0255,18.1283,16.1029,3.29299,0.261114,1.15582,2.53208e-08,0.513692,0.680663
3430,13.1448,2,13.635,64.0063,18.1283,16.096,3.29377,0.26107,1.15583,2.53322e-08,0.513665,0.68075
3431,13.8397,2,13.6367,63.9793,18.1283,16.0848,3.29301,0.261295,1.15507,2.53247e-08,0.514603,0.680985
3432,3.82791,2,13.64,63.9143,18.1283,16.0772,3.28924,0.261345,1.1554,2.52912e-08,0.515174,0.681019
3433,15.0967,2,13.6418,63.7835,18.1283,16.075,3.28859,0.261376,1.15405,2.53156e-08,0.515195,0.680772
3434,10.773,2,13.6354,63.717,18.1283,16.0758,3.29054,0.261442,1.15332,2.52959e-08,0.515115,0.68092
3435,25.4111,2,13.6332,63.7193,18.1283,16.0749,3.29533,0.26178,1.15363,2.52926e-08,0.514956,0.680995
3436,13.4513,2,13.6314,63.6602,18.1283,16.083,3.29652,0.261919,1.15281,2.52984e-08,0.514767,0.680996
3437,10.6576,2,13.6337,63.6295,18.1283,16.0701,3.29529,0.261867,1.1518,2.52738e-08,0.515628,0.680757
3438,6.85627,2,13.6336,63.6165,18.1283,16.0638,3.29438,0.261686,1.15179,2.52373e-08,0.515798,0.680565
3439,11.1025,2,13.6315,63.6104,18.1283,16.0511,3.29533,0.261568,1.15176,2.52239e-08,0.515773,0.680649
3440,7.43651,2,13.6333,63.5152,18.1283,16.0421,3.29713,0.261589,1.15081,2.52004e-08,0.515736,0.680827
3441,-0.185952,2,13.636,63.4229,18.1283,16.0419,3.29461,0.261818,1.14897,2.51699e-08,0.515465,0.680715
3442,14.0535,2,13.6368,63.4734,18.1283,16.0361,3.29508,0.261924,1.1492,2.51799e-08,0.515621,0.680914
3443,18.3974,2,13.6362,63.4775,18.1283,16.034,3.29734,0.261764,1.14941,2.51735e-08,0.515563,0.680717
3444,16.5601,2,13.6342,63.4344,18.1283,16.0308,3.29857,0.261452,1.14949,2.51792e-08,0.515788,0.680487
3445,7.56847,2,13.6331,63.4428,18.1283,16.0293,3.29669,0.2613,1.14977,2.52088e-08,0.515823,0.680587
3446,12.8488,2,13.6336,63.4507,18.1283,16.0278,3.29824,0.261046,1.15021,2.51829e-08,0.516023,0.680543
3447,6.72394,2,13.6327,63.4442,18.1283,16.0318,3.29861,0.260939,1.14926,2.5164e-08,0.516073,0.680677
3448,22.8243,2,13.6326,63.4564,18.1283,16.0266,3.30189,0.260947,1.14971,2.51747e-08,0.51653,0.680675
3449,12.5121,2,13.6284,63.3972,18.1283,16.0328,3.30036,0.261048,1.14913,2.51934e-08,0.516144,0.680445
3450,9.60882,2,13.6231,63.3731,18.1283,16.0361,3.30047,0.260932,1.14841,2.51998e-08,0.516163,0.680502
3451,16.71,2,13.6252,63.4133,18.1283,16.0418,3.30116,0.260912,1.149,2.52007e-08,0.516296,0.680491
3452,18.0925,2,13.6266,63.4184,18.1283,16.0454,3.30185,0.260945,1.14926,2.51985e-08,0.516666,0.680372
3453,8.83678,2,13.6285,63.441,18.1283,16.0407,3.29935,0.261035,1.14928,2.52091e-08,0.51665,0.680329
3454,10.1594,2,13.6257,63.4355,18.1283,16.038,3.29752,0.261022,1.1493,2.52518e-08,0.517065,0.68056
3455,11.4141,2,13.625,63.4134,18.1283,16.033,3.29609,0.261053,1.14901,2.52868e-08,0.516851,0.680526
3456,13.5656,2,13.6234,63.3908,18.1283,16.0342,3.29909,0.261169,1.14835,2.52755e-08,0.516395,0.680645
3457,15.8827,2,13.6243,63.3669,18.1283,16.0309,3.29814,0.261321,1.14832,2.5307e-08,0.51607,0.680549
3458,6.75603,2,13.6247,63.3555,18.1283,16.0318,3.29876,0.261533,1.14754,2.52911e-08,0.515948,0.680852
3459,10.6796,2,13.6234,63.3743,18.1283,16.0308,3.29699,0.261852,1.14838,2.52982e-08,0.515868,0.680995
3460,18.1177,2,13.6221,63.3959,18.1283,16.0312,3.29539,0.262026,1.14924,2.53193e-08,0.515789,0.680758
3461,-0.890458,2,13.6224,63.3652,18.1283,16.0304,3.29448,0.261927,1.14852,2.52963e-08,0.515653,0.680953
3462,-3.12695,2,13.6218,63.3679,18.1283,16.0299,3.29287,0.261913,1.14822,2.52723e-08,0.515331,0.68123
3463,0.890639,2,13.6208,63.3253,18.1283,16.0329,3.29119,0.261894,1.14775,2.52511e-08,0.515129,0.681273
3464,5.39091,2,13.619,63.326,18.1283,16.0355,3.29134,0.261658,1.14751,2.52725e-08,0.515114,0.681613
3465,13.7342,2,13.6181,63.3605,18.1283,16.0367,3.29159,0.26182,1.14773,2.5298e-08,0.515091,0.68192
3466,20.0613,2,13.619,63.3591,18.1283,16.0452,3.29494,0.262059,1.14702,2.52787e-08,0.514839,0.681777
3467,2.10254,2,13.6184,63.4018,18.1283,16.0449,3.29444,0.262055,1.14698,2.52629e-08,0.514541,0.682014
3468,4.16889,2,13.6181,63.4365,18.1283,16.0458,3.29342,0.262103,1.14745,2.52553e-08,0.514239,0.682293
3469,10.2988,2,13.6184,63.4407,18.1283,16.0441,3.29144,0.262317,1.14794,2.52586e-08,0.514334,0.682391
3470,1.32099,2,13.6178,63.4388,18.1283,16.0433,3.29134,0.26251,1.14756,2.52496e-08,0.513676,0.682686
3471,7.08157,2,13.6181,63.4118,18.1283,16.0459,3.29083,0.262702,1.14641,2.52547e-08,0.513653,0.682894
3472,12.957,2,13.6181,63.3924,18.1283,16.0483,3.28892,0.262811,1.14565,2.52978e-08,0.51409,0.682944
3473,11.259,2,13.6137,63.406,18.1283,16.0548,3.28666,0.262756,1.14606,2.53105e-08,0.514173,0.682678
3474,13.0322,2,13.6148,63.4241,18.1283,16.0514,3.28605,0.26281,1.14746,2.5327e-08,0.5142,0.682852
3475,6.07012,2,13.6163,63.4659,18.1283,16.0468,3.28525,0.262926,1.14781,2.53158e-08,0.514035,0.683016
3476,7.05178,2,13.6167,63.4779,18.1283,16.0459,3.28618,0.263088,1.14738,2.52816e-08,0.514124,0.68322
3477,18.2329,2,13.6161,63.4867,18.1283,16.0444,3.28729,0.263019,1.14842,2.52904e-08,0.514311,0.683236
3478,9.23011,2,13.6167,63.4667,18.1283,16.0443,3.2855,0.26325,1.14788,2.52955e-08,0.514758,0.68335
3479,5.01433,2,13.618,63.4385,18.1283,16.046,3.28646,0.263165,1.14722,2.52959e-08,0.514704,0.683687
3480,7.42995,2,13.6174,63.4297,18.1283,16.0471,3.28616,0.263159,1.14692,2.53093e-08,0.51447,0.68376
3481,11.2787,2,13.6171,63.4003,18.1283,16.0547,3.28681,0.263215,1.14624,2.53175e-08,0.514447,0.683874
3482,16.6142,2,13.6183,63.3964,18.1283,16.0575,3.28652,0.263148,1.14629,2.5354e-08,0.514494,0.683789
3483,9.98743,2,13.6192,63.4112,18.1283,16.0575,3.2858,0.263123,1.14632,2.53451e-08,0.51476,0.6838
3484,15.9124,2,13.6215,63.45,18.1283,16.049,3.28758,0.263228,1.14732,2.53211e-08,0.514332,0.683707
3485,3.6031,2,13.6208,63.428,18.1283,16.0451,3.28702,0.262922,1.14722,2.52903e-08,0.514126,0.683491
3486,1.00403,2,13.623,63.4053,18.1283,16.0413,3.28622,0.262833,1.14691,2.52768e-08,0.513957,0.683619
3487,11.7978,2,13.6241,63.3837,18.1283,16.0357,3.28753,0.263079,1.14595,2.52602e-08,0.513686,0.683644
3488,8.32121,2,13.6235,63.4161,18.1283,16.0319,3.2875,0.263059,1.14567,2.52591e-08,0.513503,0.683634
3489,15.5552,2,13.6225,63.4558,18.1283,16.0258,3.28841,0.263217,1.1455,2.52796e-08,0.513142,0.683716
3490,17.2714,2,13.6242,63.4166,18.1283,16.0288,3.28959,0.263359,1.14472,2.52635e-08,0.512882,0.68345
3491,5.91196,2,13.6225,63.3841,18.1283,16.0262,3.28914,0.26348,1.14387,2.5233e-08,0.512887,0.683347
3492,5.96153,2,13.6215,63.3763,18.1283,16.0254,3.29028,0.263474,1.14372,2.51992e-08,0.512699,0.68339
3493,3.95713,2,13.6196,63.3516,18.1283,16.0141,3.28859,0.263423,1.14373,2.51878e-08,0.5128,0.683423
3494,15.92,2,13.6178,63.2782,18.1283,16.0174,3.28972,0.263322,1.14297,2.52189e-08,0.512924,0.683355
3495,16.9299,2,13.6193,63.2436,18.1283,16.0196,3.28924,0.26326,1.14327,2.526e-08,0.512998,0.683267
3496,7.09147,2,13.6197,63.2529,18.1283,16.0171,3.28842,0.263254,1.14364,2.52411e-08,0.512856,0.683241
3497,8.86278,2,13.6206,63.2547,18.1283,16.021,3.28773,0.263148,1.14447,2.52651e-08,0.512531,0.683306
3498,5.60207,2,13.6206,63.2626,18.1283,16.0166,3.28806,0.263128,1.14406,2.52714e-08,0.512299,0.683497
3499,9.32733,2,13.6215,63.262,18.1283,16.0136,3.28715,0.263045,1.14472,2.52696e-08,0.51222,0.683518
3500,13.3496,2,13.6211,63.277,18.1283,16.0137,3.28821,0.262885,1.14495,2.52461e-08,0.512745,0.683507
3501,17.1788,2,13.6211,63.2794,18.1283,16.0134,3.28839,0.262871,1.14508,2.52444e-08,0.512752,0.683487
3502,7.17699,2,13.6213,63.2795,18.1283,16.0139,3.28834,0.262882,1.14503,2.52417e-08,0.512768,0.683485
3503,1.8054,2,13.6211,63.2769,18.1283,16.0144,3.28814,0.262871,1.14496,2.52425e-08,0.512802,0.683504
3504,3.36328,2,13.6211,63.2739,18.1283,16.0141,3.28794,0.262882,1.14487,2.52429e-08,0.512851,0.683529
3505,16.1168,2,13.621,63.2728,18.1283,16.0136,3.28805,0.262869,1.14486,2.5245e-08,0.512848,0.683524
3506,12.8513,2,13.6208,63.273,18.1283,16.0134,3.2882,0.262875,1.14489,2.52454e-08,0.512858,0.683551
3507,17.8078,2,13.6202,63.2724,18.1283,16.0128,3.28859,0.262868,1.14486,2.52439e-08,0.512884,0.683553
3508,9.25573,2,13.6201,63.2714,18.1283,16.0128,3.28854,0.262858,1.14488,2.52419e-08,0.512895,0.68354
3509,-6.24027,2,13.6201,63.2676,18.1283,16.0133,3.28838,0.26286,1.14473,2.52357e-08,0.512896,0.683553
3510,4.07934,2,13.62,63.2611,18.1283,16.0129,3.28823,0.262862,1.14467,2.52337e-08,0.512888,0.683546
3511,8.06999,2,13.62,63.2636,18.1283,16.013,3.28794,0.262859,1.14469,2.52342e-08,0.512892,0.683527
3512,15.6719,2,13.6201,63.2688,18.1283,16.0126,3.28803,0.262863,1.14475,2.52329e-08,0.512921,0.683524
3513,11.3939,2,13.6202,63.2693,18.1283,16.0121,3.28787,0.262856,1.14475,2.52309e-08,0.51302,0.683513
3514,20.7194,2,13.6206,63.267,18.1283,16.012,3.28803,0.262861,1.1447,2.52348e-08,0.513071,0.683516
3515,6.37971,2,13.6204,63.2668,18.1283,16.0123,3.28782,0.262845,1.14469,2.5236e-08,0.513109,0.683517
3516,10.3925,2,13.6201,63.2673,18.1283,16.0121,3.28779,0.262827,1.14468,2.52337e-08,0.513203,0.683508
3517,11.8625,2,13.6202,63.2682,18.1283,16.0126,3.2879,0.262815,1.14465,2.52329e-08,0.513235,0.683497
3518,10.8805,2,13.62,63.2649,18.1283,16.0122,3.28806,0.26282,1.14461,2.52324e-08,0.513229,0.683517
3519,9.38707,2,13.6198,63.2648,18.1283,16.0124,3.28822,0.262794,1.14464,2.52339e-08,0.513182,0.683533
3520,9.51554,2,13.62,63.2656,18.1283,16.0121,3.28817,0.262782,1.1447,2.52364e-08,0.51315,0.683549
3521,5.41828,2,13.62,63.2723,18.1283,16.0119,3.28806,0.262779,1.14471,2.52356e-08,0.513163,0.68357
3522,5.73312,2,13.6199,63.2725,18.1283,16.0115,3.28808,0.262776,1.14465,2.52347e-08,0.513143,0.683585
3523,7.63332,2,13.6198,63.2783,18.1283,16.0119,3.28806,0.262762,1.14475,2.52322e-08,0.513145,0.683588
3524,8.94289,2,13.62,63.2772,18.1283,16.012,3.28816,0.26273,1.14473,2.52345e-08,0.513164,0.683602
3525,10.8215,2,13.6201,63.2722,18.1283,16.0121,3.28827,0.262718,1.14468,2.52365e-08,0.513175,0.683612
3526,22.4259,2,13.62,63.2723,18.1283,16.0125,3.28852,0.262735,1.14466,2.5237e-08,0.513194,0.683605
3527,8.39271,2,13.62,63.2735,18.1283,16.0123,3.28834,0.26273,1.14464,2.52365e-08,0.513251,0.683603
3528,10.609,2,13.6198,63.2703,18.1283,16.0123,3.28832,0.262723,1.14456,2.52373e-08,0.51332,0.683612
3529,2.09153,2,13.6197,63.2681,18.1283,16.0128,3.28813,0.262711,1.14447,2.52372e-08,0.513373,0.683632
3530,7.13824,2,13.6196,63.266,18.1283,16.0133,3.28825,0.262718,1.14438,2.52322e-08,0.513397,0.683639
3531,10.1295,2,13.6198,63.2634,18.1283,16.0126,3.28804,0.262717,1.14439,2.52287e-08,0.513437,0.683598
3532,8.61777,2,13.6197,63.264,18.1283,16.0125,3.28807,0.262706,1.14431,2.52267e-08,0.513453,0.68358
3533,3.02971,2,13.6197,63.2629,18.1283,16.012,3.28777,0.262716,1.14423,2.5228e-08,0.513488,0.683598
3534,7.79142,2,13.6197,63.2603,18.1283,16.0123,3.28756,0.262701,1.14422,2.52274e-08,0.513498,0.683569
3535,3.56538,2,13.6198,63.2601,18.1283,16.0118,3.28749,0.262692,1.14417,2.5229e-08,0.51351,0.683598
3536,10.6801,2,13.6198,63.2596,18.1283,16.0118,3.28726,0.262693,1.14414,2.52353e-08,0.513507,0.683594
3537,9.13197,2,13.6198,63.2555,18.1283,16.0115,3.28726,0.262688,1.14408,2.52386e-08,0.51347,0.683599
3538,9.88289,2,13.6199,63.2523,18.1283,16.0112,3.28715,0.262716,1.14406,2.52396e-08,0.513452,0.683608
3539,0.0384049,2,13.6202,63.256,18.1283,16.0116,3.28689,0.262732,1.14407,2.52363e-08,0.513411,0.683609
3540,10.0707,2,13.6198,63.2555,18.1283,16.0114,3.28695,0.262707,1.14412,2.52372e-08,0.513388,0.683614
3541,16.4467,2,13.6199,63.261,18.1283,16.0114,3.28713,0.262695,1.14419,2.52365e-08,0.513407,0.683611
3542,13.5233,2,13.6198,63.2648,18.1283,16.0108,3.28676,0.262706,1.14428,2.52405e-08,0.513463,0.683608
3543,7.07905,2,13.6201,63.2639,18.1283,16.0105,3.28667,0.262699,1.1443,2.52411e-08,0.513519,0.683638
3544,16.9458,2,13.62,63.263,18.1283,16.0107,3.2868,0.26268,1.14433,2.52406e-08,0.513571,0.683634
3545,10.717,2,13.6197,63.2603,18.1283,16.0102,3.28687,0.262657,1.14425,2.5239e-08,0.513591,0.683627
3546,17.5745,2,13.6198,63.255,18.1283,16.0099,3.28691,0.262659,1.14422,2.52424e-08,0.513614,0.68364
3547,3.59756,2,13.6199,63.2484,18.1283,16.0097,3.28686,0.262668,1.14409,2.52426e-08,0.513604,0.683664
3548,-0.335354,2,13.6199,63.249,18.1283,16.0095,3.28678,0.262661,1.14416,2.52395e-08,0.513595,0.683694
3549,7.85908,2,13.6198,63.2498,18.1283,16.0094,3.28682,0.262651,1.14415,2.52368e-08,0.513581,0.683683
3550,15.8954,2,13.6199,63.2472,18.1283,16.0099,3.28685,0.262664,1.14416,2.52399e-08,0.513543,0.683681
3551,19.95,2,13.6203,63.2417,18.1283,16.0104,3.28705,0.262675,1.14414,2.52407e-08,0.513555,0.683672
3552,15.52,2,13.6202,63.2374,18.1283,16.0101,3.28737,0.262665,1.14406,2.52441e-08,0.513543,0.68369
3553,17.2951,2,13.6203,63.2387,18.1283,16.0098,3.28755,0.262647,1.14416,2.52401e-08,0.513534,0.683663
3554,10.079,2,13.6202,63.2421,18.1283,16.0099,3.28751,0.26266,1.1442,2.52384e-08,0.513503,0.683654
3555,5.0476,2,13.6199,63.2442,18.1283,16.0092,3.28752,0.262661,1.14416,2.52374e-08,0.513497,0.683673
3556,15.3417,2,13.62,63.2488,18.1283,16.0091,3.28753,0.262669,1.14418,2.52394e-08,0.513487,0.683678
3557,3.64738,2,13.62,63.2506,18.1283,16.009,3.28721,0.262678,1.14425,2.52391e-08,0.51347,0.683682
3558,19.3681,2,13.62,63.2553,18.1283,16.0089,3.28724,0.262703,1.14437,2.52411e-08,0.513455,0.683692
3559,27.1188,2,13.6199,63.2614,18.1283,16.0082,3.28763,0.262724,1.14459,2.52414e-08,0.513422,0.683699
3560,4.93974,2,13.6197,63.2642,18.1283,16.0083,3.28739,0.262711,1.14465,2.52409e-08,0.51342,0.683689
3561,10.8736,2,13.6197,63.2683,18.1283,16.0079,3.28741,0.262712,1.14476,2.52397e-08,0.513442,0.683713
3562,13.559,2,13.6197,63.2676,18.1283,16.0084,3.28725,0.26272,1.14478,2.5242e-08,0.513484,0.68371
3563,18.5411,2,13.6197,63.267,18.1283,16.0087,3.28752,0.262718,1.14477,2.52457e-08,0.513453,0.683717
