Iteracion,Par,Parametro,Covariable,Criterio,Par1,LRT,BICc
62,Cl_logtRAN,Cl,logtRAN,0,40,466.43,510.59
62,Cl_logtSCM2,Cl,logtSCM2,0,38,466.43,510.59
62,Cl_logtWTKG,Cl,logtWTKG,0,23,466.43,510.59
62,Cl_tSCRMGDL,Cl,tSCRMGDL,1,35,466.43,510.59
62,V1_ANTU,V1,ANTU,0,10,466.43,510.59
62,V1_LLP,V1,LLP,0,48,466.43,510.59
62,V1_LMP,V1,LMP,0,11,466.43,510.59
62,V1_SEXF,V1,SEXF,0,1,466.43,510.59
62,V1_logtAGEA,V1,logtAGEA,0,30,466.43,510.59
62,V1_logtALBGDL,V1,logtALBGDL,0,3,466.43,510.59
62,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,4,466.43,510.59
62,V1_logtHCM,V1,logtHCM,0,7,466.43,510.59
62,V1_logtIMCKGM2,V1,logtIMCKGM2,0,27,466.43,510.59
62,V1_logtPROGDL,V1,logtPROGDL,0,39,466.43,510.59
62,V1_logtRAL,V1,logtRAL,0,14,466.43,510.59
62,V1_logtRAN,V1,logtRAN,0,36,466.43,510.59
62,V1_logtSCM2,V1,logtSCM2,0,15,466.43,510.59
62,V1_logtWTKG,V1,logtWTKG,0,22,466.43,510.59
62,V1_tSCRMGDL,V1,tSCRMGDL,1,31,466.43,510.59
62,Q_ANTU,Q,ANTU,0,9,466.43,510.59
62,Q_LLP,Q,LLP,1,45,466.43,510.59
62,Q_LMP,Q,LMP,0,16,466.43,510.59
62,Q_SEXF,Q,SEXF,0,18,466.43,510.59
62,Q_logtAGEA,Q,logtAGEA,0,5,466.43,510.59
62,Q_logtALBGDL,Q,logtALBGDL,0,51,466.43,510.59
62,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,60,466.43,510.59
62,Q_logtHCM,Q,logtHCM,0,50,466.43,510.59
62,Q_logtIMCKGM2,Q,logtIMCKGM2,0,43,466.43,510.59
62,Q_logtPROGDL,Q,logtPROGDL,0,59,466.43,510.59
62,Q_logtRAL,Q,logtRAL,0,32,466.43,510.59
62,Q_logtRAN,Q,logtRAN,0,57,466.43,510.59
62,Q_logtSCM2,Q,logtSCM2,0,6,466.43,510.59
62,Q_logtWTKG,Q,logtWTKG,0,26,466.43,510.59
62,Q_tSCRMGDL,Q,tSCRMGDL,0,13,466.43,510.59
62,V2_ANTU,V2,ANTU,0,42,466.43,510.59
62,V2_LLP,V2,LLP,0,37,466.43,510.59
62,V2_LMP,V2,LMP,0,56,466.43,510.59
62,V2_SEXF,V2,SEXF,0,17,466.43,510.59
62,V2_logtAGEA,V2,logtAGEA,0,29,466.43,510.59
62,V2_logtALBGDL,V2,logtALBGDL,0,20,466.43,510.59
62,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,28,466.43,510.59
62,V2_logtHCM,V2,logtHCM,0,58,466.43,510.59
62,V2_logtIMCKGM2,V2,logtIMCKGM2,0,54,466.43,510.59
62,V2_logtPROGDL,V2,logtPROGDL,0,12,466.43,510.59
62,V2_logtRAL,V2,logtRAL,0,53,466.43,510.59
62,V2_logtRAN,V2,logtRAN,0,8,466.43,510.59
62,V2_logtSCM2,V2,logtSCM2,0,33,466.43,510.59
62,V2_logtWTKG,V2,logtWTKG,1,19,466.43,510.59
62,V2_tSCRMGDL,V2,tSCRMGDL,0,2,466.43,510.59
63,Cl_ANTU,Cl,ANTU,0,44,472.86,517.02
63,Cl_LLP,Cl,LLP,0,25,472.86,517.02
63,Cl_LMP,Cl,LMP,0,49,472.86,517.02
63,Cl_SEXF,Cl,SEXF,0,46,472.86,517.02
63,Cl_logtAGEA,Cl,logtAGEA,0,47,472.86,517.02
63,Cl_logtALBGDL,Cl,logtALBGDL,0,52,472.86,517.02
63,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,41,472.86,517.02
63,Cl_logtHCM,Cl,logtHCM,0,34,472.86,517.02
63,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,472.86,517.02
63,Cl_logtPROGDL,Cl,logtPROGDL,0,55,472.86,517.02
63,Cl_logtRAL,Cl,logtRAL,0,21,472.86,517.02
63,Cl_logtRAN,Cl,logtRAN,0,40,472.86,517.02
63,Cl_logtSCM2,Cl,logtSCM2,0,38,472.86,517.02
63,Cl_logtWTKG,Cl,logtWTKG,0,23,472.86,517.02
63,Cl_tSCRMGDL,Cl,tSCRMGDL,1,35,472.86,517.02
63,V1_ANTU,V1,ANTU,0,10,472.86,517.02
63,V1_LLP,V1,LLP,0,48,472.86,517.02
63,V1_LMP,V1,LMP,0,11,472.86,517.02
63,V1_SEXF,V1,SEXF,0,1,472.86,517.02
63,V1_logtAGEA,V1,logtAGEA,0,30,472.86,517.02
63,V1_logtALBGDL,V1,logtALBGDL,0,3,472.86,517.02
63,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,4,472.86,517.02
63,V1_logtHCM,V1,logtHCM,0,7,472.86,517.02
63,V1_logtIMCKGM2,V1,logtIMCKGM2,0,27,472.86,517.02
63,V1_logtPROGDL,V1,logtPROGDL,0,39,472.86,517.02
63,V1_logtRAL,V1,logtRAL,0,14,472.86,517.02
63,V1_logtRAN,V1,logtRAN,0,36,472.86,517.02
63,V1_logtSCM2,V1,logtSCM2,0,15,472.86,517.02
63,V1_logtWTKG,V1,logtWTKG,0,22,472.86,517.02
63,V1_tSCRMGDL,V1,tSCRMGDL,0,31,472.86,517.02
63,Q_ANTU,Q,ANTU,1,9,472.86,517.02
63,Q_LLP,Q,LLP,1,45,472.86,517.02
63,Q_LMP,Q,LMP,0,16,472.86,517.02
63,Q_SEXF,Q,SEXF,0,18,472.86,517.02
63,Q_logtAGEA,Q,logtAGEA,0,5,472.86,517.02
63,Q_logtALBGDL,Q,logtALBGDL,0,51,472.86,517.02
63,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,60,472.86,517.02
63,Q_logtHCM,Q,logtHCM,0,50,472.86,517.02
63,Q_logtIMCKGM2,Q,logtIMCKGM2,0,43,472.86,517.02
63,Q_logtPROGDL,Q,logtPROGDL,0,59,472.86,517.02
63,Q_logtRAL,Q,logtRAL,0,32,472.86,517.02
63,Q_logtRAN,Q,logtRAN,0,57,472.86,517.02
63,Q_logtSCM2,Q,logtSCM2,0,6,472.86,517.02
63,Q_logtWTKG,Q,logtWTKG,0,26,472.86,517.02
63,Q_tSCRMGDL,Q,tSCRMGDL,0,13,472.86,517.02
63,V2_ANTU,V2,ANTU,0,42,472.86,517.02
63,V2_LLP,V2,LLP,0,37,472.86,517.02
63,V2_LMP,V2,LMP,0,56,472.86,517.02
63,V2_SEXF,V2,SEXF,0,17,472.86,517.02
63,V2_logtAGEA,V2,logtAGEA,0,29,472.86,517.02
63,V2_logtALBGDL,V2,logtALBGDL,0,20,472.86,517.02
63,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,28,472.86,517.02
63,V2_logtHCM,V2,logtHCM,0,58,472.86,517.02
63,V2_logtIMCKGM2,V2,logtIMCKGM2,0,54,472.86,517.02
63,V2_logtPROGDL,V2,logtPROGDL,0,12,472.86,517.02
63,V2_logtRAL,V2,logtRAL,0,53,472.86,517.02
63,V2_logtRAN,V2,logtRAN,0,8,472.86,517.02
63,V2_logtSCM2,V2,logtSCM2,0,33,472.86,517.02
63,V2_logtWTKG,V2,logtWTKG,1,19,472.86,517.02
63,V2_tSCRMGDL,V2,tSCRMGDL,0,2,472.86,517.02
64,Cl_ANTU,Cl,ANTU,0,44,470.81,514.97
64,Cl_LLP,Cl,LLP,0,25,470.81,514.97
64,Cl_LMP,Cl,LMP,0,49,470.81,514.97
64,Cl_SEXF,Cl,SEXF,0,46,470.81,514.97
64,Cl_logtAGEA,Cl,logtAGEA,0,47,470.81,514.97
64,Cl_logtALBGDL,Cl,logtALBGDL,0,52,470.81,514.97
64,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,41,470.81,514.97
64,Cl_logtHCM,Cl,logtHCM,0,34,470.81,514.97
64,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,470.81,514.97
64,Cl_logtPROGDL,Cl,logtPROGDL,0,55,470.81,514.97
64,Cl_logtRAL,Cl,logtRAL,0,21,470.81,514.97
64,Cl_logtRAN,Cl,logtRAN,0,40,470.81,514.97
64,Cl_logtSCM2,Cl,logtSCM2,0,38,470.81,514.97
64,Cl_logtWTKG,Cl,logtWTKG,0,23,470.81,514.97
64,Cl_tSCRMGDL,Cl,tSCRMGDL,1,35,470.81,514.97
64,V1_ANTU,V1,ANTU,0,10,470.81,514.97
64,V1_LLP,V1,LLP,0,48,470.81,514.97
64,V1_LMP,V1,LMP,0,11,470.81,514.97
64,V1_SEXF,V1,SEXF,0,1,470.81,514.97
64,V1_logtAGEA,V1,logtAGEA,0,30,470.81,514.97
64,V1_logtALBGDL,V1,logtALBGDL,0,3,470.81,514.97
64,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,4,470.81,514.97
64,V1_logtHCM,V1,logtHCM,0,7,470.81,514.97
64,V1_logtIMCKGM2,V1,logtIMCKGM2,0,27,470.81,514.97
64,V1_logtPROGDL,V1,logtPROGDL,0,39,470.81,514.97
64,V1_logtRAL,V1,logtRAL,0,14,470.81,514.97
64,V1_logtRAN,V1,logtRAN,0,36,470.81,514.97
64,V1_logtSCM2,V1,logtSCM2,0,15,470.81,514.97
64,V1_logtWTKG,V1,logtWTKG,0,22,470.81,514.97
64,V1_tSCRMGDL,V1,tSCRMGDL,0,31,470.81,514.97
64,Q_ANTU,Q,ANTU,0,9,470.81,514.97
64,Q_LLP,Q,LLP,1,45,470.81,514.97
64,Q_LMP,Q,LMP,0,16,470.81,514.97
64,Q_SEXF,Q,SEXF,0,18,470.81,514.97
64,Q_logtAGEA,Q,logtAGEA,1,5,470.81,514.97
64,Q_logtALBGDL,Q,logtALBGDL,0,51,470.81,514.97
64,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,60,470.81,514.97
64,Q_logtHCM,Q,logtHCM,0,50,470.81,514.97
64,Q_logtIMCKGM2,Q,logtIMCKGM2,0,43,470.81,514.97
64,Q_logtPROGDL,Q,logtPROGDL,0,59,470.81,514.97
64,Q_logtRAL,Q,logtRAL,0,32,470.81,514.97
64,Q_logtRAN,Q,logtRAN,0,57,470.81,514.97
64,Q_logtSCM2,Q,logtSCM2,0,6,470.81,514.97
64,Q_logtWTKG,Q,logtWTKG,0,26,470.81,514.97
64,Q_tSCRMGDL,Q,tSCRMGDL,0,13,470.81,514.97
64,V2_ANTU,V2,ANTU,0,42,470.81,514.97
64,V2_LLP,V2,LLP,0,37,470.81,514.97
64,V2_LMP,V2,LMP,0,56,470.81,514.97
64,V2_SEXF,V2,SEXF,0,17,470.81,514.97
64,V2_logtAGEA,V2,logtAGEA,0,29,470.81,514.97
64,V2_logtALBGDL,V2,logtALBGDL,0,20,470.81,514.97
64,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,28,470.81,514.97
64,V2_logtHCM,V2,logtHCM,0,58,470.81,514.97
64,V2_logtIMCKGM2,V2,logtIMCKGM2,0,54,470.81,514.97
64,V2_logtPROGDL,V2,logtPROGDL,0,12,470.81,514.97
64,V2_logtRAL,V2,logtRAL,0,53,470.81,514.97
64,V2_logtRAN,V2,logtRAN,0,8,470.81,514.97
64,V2_logtSCM2,V2,logtSCM2,0,33,470.81,514.97
64,V2_logtWTKG,V2,logtWTKG,1,19,470.81,514.97
64,V2_tSCRMGDL,V2,tSCRMGDL,0,2,470.81,514.97
65,Cl_ANTU,Cl,ANTU,0,44,499.96,544.13
65,Cl_LLP,Cl,LLP,0,25,499.96,544.13
65,Cl_LMP,Cl,LMP,0,49,499.96,544.13
65,Cl_SEXF,Cl,SEXF,0,46,499.96,544.13
65,Cl_logtAGEA,Cl,logtAGEA,0,47,499.96,544.13
65,Cl_logtALBGDL,Cl,logtALBGDL,0,52,499.96,544.13
65,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,41,499.96,544.13
65,Cl_logtHCM,Cl,logtHCM,0,34,499.96,544.13
65,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,499.96,544.13
65,Cl_logtPROGDL,Cl,logtPROGDL,0,55,499.96,544.13
65,Cl_logtRAL,Cl,logtRAL,0,21,499.96,544.13
65,Cl_logtRAN,Cl,logtRAN,0,40,499.96,544.13
65,Cl_logtSCM2,Cl,logtSCM2,0,38,499.96,544.13
65,Cl_logtWTKG,Cl,logtWTKG,0,23,499.96,544.13
65,Cl_tSCRMGDL,Cl,tSCRMGDL,1,35,499.96,544.13
65,V1_ANTU,V1,ANTU,0,10,499.96,544.13
65,V1_LLP,V1,LLP,0,48,499.96,544.13
65,V1_LMP,V1,LMP,0,11,499.96,544.13
65,V1_SEXF,V1,SEXF,0,1,499.96,544.13
65,V1_logtAGEA,V1,logtAGEA,0,30,499.96,544.13
65,V1_logtALBGDL,V1,logtALBGDL,0,3,499.96,544.13
65,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,4,499.96,544.13
65,V1_logtHCM,V1,logtHCM,0,7,499.96,544.13
65,V1_logtIMCKGM2,V1,logtIMCKGM2,0,27,499.96,544.13
65,V1_logtPROGDL,V1,logtPROGDL,0,39,499.96,544.13
65,V1_logtRAL,V1,logtRAL,0,14,499.96,544.13
65,V1_logtRAN,V1,logtRAN,0,36,499.96,544.13
65,V1_logtSCM2,V1,logtSCM2,0,15,499.96,544.13
65,V1_logtWTKG,V1,logtWTKG,0,22,499.96,544.13
65,V1_tSCRMGDL,V1,tSCRMGDL,0,31,499.96,544.13
65,Q_ANTU,Q,ANTU,0,9,499.96,544.13
65,Q_LLP,Q,LLP,1,45,499.96,544.13
65,Q_LMP,Q,LMP,0,16,499.96,544.13
65,Q_SEXF,Q,SEXF,0,18,499.96,544.13
65,Q_logtAGEA,Q,logtAGEA,0,5,499.96,544.13
65,Q_logtALBGDL,Q,logtALBGDL,0,51,499.96,544.13
65,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,1,60,499.96,544.13
65,Q_logtHCM,Q,logtHCM,0,50,499.96,544.13
65,Q_logtIMCKGM2,Q,logtIMCKGM2,0,43,499.96,544.13
65,Q_logtPROGDL,Q,logtPROGDL,0,59,499.96,544.13
65,Q_logtRAL,Q,logtRAL,0,32,499.96,544.13
65,Q_logtRAN,Q,logtRAN,0,57,499.96,544.13
65,Q_logtSCM2,Q,logtSCM2,0,6,499.96,544.13
65,Q_logtWTKG,Q,logtWTKG,0,26,499.96,544.13
65,Q_tSCRMGDL,Q,tSCRMGDL,0,13,499.96,544.13
65,V2_ANTU,V2,ANTU,0,42,499.96,544.13
65,V2_LLP,V2,LLP,0,37,499.96,544.13
65,V2_LMP,V2,LMP,0,56,499.96,544.13
65,V2_SEXF,V2,SEXF,0,17,499.96,544.13
65,V2_logtAGEA,V2,logtAGEA,0,29,499.96,544.13
65,V2_logtALBGDL,V2,logtALBGDL,0,20,499.96,544.13
65,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,28,499.96,544.13
65,V2_logtHCM,V2,logtHCM,0,58,499.96,544.13
65,V2_logtIMCKGM2,V2,logtIMCKGM2,0,54,499.96,544.13
65,V2_logtPROGDL,V2,logtPROGDL,0,12,499.96,544.13
65,V2_logtRAL,V2,logtRAL,0,53,499.96,544.13
65,V2_logtRAN,V2,logtRAN,0,8,499.96,544.13
65,V2_logtSCM2,V2,logtSCM2,0,33,499.96,544.13
65,V2_logtWTKG,V2,logtWTKG,1,19,499.96,544.13
65,V2_tSCRMGDL,V2,tSCRMGDL,0,2,499.96,544.13
66,Cl_ANTU,Cl,ANTU,0,44,466.55,510.71
66,Cl_LLP,Cl,LLP,0,25,466.55,510.71
66,Cl_LMP,Cl,LMP,0,49,466.55,510.71
66,Cl_SEXF,Cl,SEXF,0,46,466.55,510.71
66,Cl_logtAGEA,Cl,logtAGEA,0,47,466.55,510.71
66,Cl_logtALBGDL,Cl,logtALBGDL,0,52,466.55,510.71
66,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,41,466.55,510.71
66,Cl_logtHCM,Cl,logtHCM,0,34,466.55,510.71
66,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,466.55,510.71
66,Cl_logtPROGDL,Cl,logtPROGDL,0,55,466.55,510.71
66,Cl_logtRAL,Cl,logtRAL,0,21,466.55,510.71
66,Cl_logtRAN,Cl,logtRAN,0,40,466.55,510.71
66,Cl_logtSCM2,Cl,logtSCM2,0,38,466.55,510.71
66,Cl_logtWTKG,Cl,logtWTKG,0,23,466.55,510.71
66,Cl_tSCRMGDL,Cl,tSCRMGDL,1,35,466.55,510.71
66,V1_ANTU,V1,ANTU,0,10,466.55,510.71
66,V1_LLP,V1,LLP,0,48,466.55,510.71
66,V1_LMP,V1,LMP,0,11,466.55,510.71
66,V1_SEXF,V1,SEXF,0,1,466.55,510.71
66,V1_logtAGEA,V1,logtAGEA,0,30,466.55,510.71
66,V1_logtALBGDL,V1,logtALBGDL,0,3,466.55,510.71
66,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,4,466.55,510.71
66,V1_logtHCM,V1,logtHCM,0,7,466.55,510.71
66,V1_logtIMCKGM2,V1,logtIMCKGM2,0,27,466.55,510.71
66,V1_logtPROGDL,V1,logtPROGDL,0,39,466.55,510.71
66,V1_logtRAL,V1,logtRAL,0,14,466.55,510.71
66,V1_logtRAN,V1,logtRAN,0,36,466.55,510.71
66,V1_logtSCM2,V1,logtSCM2,0,15,466.55,510.71
66,V1_logtWTKG,V1,logtWTKG,0,22,466.55,510.71
66,V1_tSCRMGDL,V1,tSCRMGDL,0,31,466.55,510.71
66,Q_ANTU,Q,ANTU,0,9,466.55,510.71
66,Q_LLP,Q,LLP,1,45,466.55,510.71
66,Q_LMP,Q,LMP,0,16,466.55,510.71
66,Q_SEXF,Q,SEXF,0,18,466.55,510.71
66,Q_logtAGEA,Q,logtAGEA,0,5,466.55,510.71
66,Q_logtALBGDL,Q,logtALBGDL,0,51,466.55,510.71
66,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,60,466.55,510.71
66,Q_logtHCM,Q,logtHCM,0,50,466.55,510.71
66,Q_logtIMCKGM2,Q,logtIMCKGM2,1,43,466.55,510.71
66,Q_logtPROGDL,Q,logtPROGDL,0,59,466.55,510.71
66,Q_logtRAL,Q,logtRAL,0,32,466.55,510.71
66,Q_logtRAN,Q,logtRAN,0,57,466.55,510.71
66,Q_logtSCM2,Q,logtSCM2,0,6,466.55,510.71
66,Q_logtWTKG,Q,logtWTKG,0,26,466.55,510.71
66,Q_tSCRMGDL,Q,tSCRMGDL,0,13,466.55,510.71
66,V2_ANTU,V2,ANTU,0,42,466.55,510.71
66,V2_LLP,V2,LLP,0,37,466.55,510.71
66,V2_LMP,V2,LMP,0,56,466.55,510.71
66,V2_SEXF,V2,SEXF,0,17,466.55,510.71
66,V2_logtAGEA,V2,logtAGEA,0,29,466.55,510.71
66,V2_logtALBGDL,V2,logtALBGDL,0,20,466.55,510.71
66,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,28,466.55,510.71
66,V2_logtHCM,V2,logtHCM,0,58,466.55,510.71
66,V2_logtIMCKGM2,V2,logtIMCKGM2,0,54,466.55,510.71
66,V2_logtPROGDL,V2,logtPROGDL,0,12,466.55,510.71
66,V2_logtRAL,V2,logtRAL,0,53,466.55,510.71
66,V2_logtRAN,V2,logtRAN,0,8,466.55,510.71
66,V2_logtSCM2,V2,logtSCM2,0,33,466.55,510.71
66,V2_logtWTKG,V2,logtWTKG,1,19,466.55,510.71
66,V2_tSCRMGDL,V2,tSCRMGDL,0,2,466.55,510.71
67,Cl_ANTU,Cl,ANTU,0,44,475.41,519.57
67,Cl_LLP,Cl,LLP,0,25,475.41,519.57
67,Cl_LMP,Cl,LMP,0,49,475.41,519.57
67,Cl_SEXF,Cl,SEXF,0,46,475.41,519.57
67,Cl_logtAGEA,Cl,logtAGEA,0,47,475.41,519.57
67,Cl_logtALBGDL,Cl,logtALBGDL,0,52,475.41,519.57
67,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,41,475.41,519.57
67,Cl_logtHCM,Cl,logtHCM,0,34,475.41,519.57
67,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,475.41,519.57
67,Cl_logtPROGDL,Cl,logtPROGDL,0,55,475.41,519.57
67,Cl_logtRAL,Cl,logtRAL,0,21,475.41,519.57
67,Cl_logtRAN,Cl,logtRAN,0,40,475.41,519.57
67,Cl_logtSCM2,Cl,logtSCM2,0,38,475.41,519.57
67,Cl_logtWTKG,Cl,logtWTKG,0,23,475.41,519.57
67,Cl_tSCRMGDL,Cl,tSCRMGDL,1,35,475.41,519.57
67,V1_ANTU,V1,ANTU,0,10,475.41,519.57
67,V1_LLP,V1,LLP,0,48,475.41,519.57
67,V1_LMP,V1,LMP,0,11,475.41,519.57
67,V1_SEXF,V1,SEXF,0,1,475.41,519.57
67,V1_logtAGEA,V1,logtAGEA,0,30,475.41,519.57
67,V1_logtALBGDL,V1,logtALBGDL,0,3,475.41,519.57
67,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,4,475.41,519.57
67,V1_logtHCM,V1,logtHCM,0,7,475.41,519.57
67,V1_logtIMCKGM2,V1,logtIMCKGM2,0,27,475.41,519.57
67,V1_logtPROGDL,V1,logtPROGDL,0,39,475.41,519.57
67,V1_logtRAL,V1,logtRAL,0,14,475.41,519.57
67,V1_logtRAN,V1,logtRAN,0,36,475.41,519.57
67,V1_logtSCM2,V1,logtSCM2,0,15,475.41,519.57
67,V1_logtWTKG,V1,logtWTKG,0,22,475.41,519.57
67,V1_tSCRMGDL,V1,tSCRMGDL,0,31,475.41,519.57
67,Q_ANTU,Q,ANTU,0,9,475.41,519.57
67,Q_LLP,Q,LLP,1,45,475.41,519.57
67,Q_LMP,Q,LMP,0,16,475.41,519.57
67,Q_SEXF,Q,SEXF,0,18,475.41,519.57
67,Q_logtAGEA,Q,logtAGEA,0,5,475.41,519.57
67,Q_logtALBGDL,Q,logtALBGDL,0,51,475.41,519.57
67,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,60,475.41,519.57
67,Q_logtHCM,Q,logtHCM,0,50,475.41,519.57
67,Q_logtIMCKGM2,Q,logtIMCKGM2,0,43,475.41,519.57
67,Q_logtPROGDL,Q,logtPROGDL,0,59,475.41,519.57
67,Q_logtRAL,Q,logtRAL,1,32,475.41,519.57
67,Q_logtRAN,Q,logtRAN,0,57,475.41,519.57
67,Q_logtSCM2,Q,logtSCM2,0,6,475.41,519.57
67,Q_logtWTKG,Q,logtWTKG,0,26,475.41,519.57
67,Q_tSCRMGDL,Q,tSCRMGDL,0,13,475.41,519.57
67,V2_ANTU,V2,ANTU,0,42,475.41,519.57
67,V2_LLP,V2,LLP,0,37,475.41,519.57
67,V2_LMP,V2,LMP,0,56,475.41,519.57
67,V2_SEXF,V2,SEXF,0,17,475.41,519.57
67,V2_logtAGEA,V2,logtAGEA,0,29,475.41,519.57
67,V2_logtALBGDL,V2,logtALBGDL,0,20,475.41,519.57
67,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,28,475.41,519.57
67,V2_logtHCM,V2,logtHCM,0,58,475.41,519.57
67,V2_logtIMCKGM2,V2,logtIMCKGM2,0,54,475.41,519.57
67,V2_logtPROGDL,V2,logtPROGDL,0,12,475.41,519.57
67,V2_logtRAL,V2,logtRAL,0,53,475.41,519.57
67,V2_logtRAN,V2,logtRAN,0,8,475.41,519.57
67,V2_logtSCM2,V2,logtSCM2,0,33,475.41,519.57
67,V2_logtWTKG,V2,logtWTKG,1,19,475.41,519.57
67,V2_tSCRMGDL,V2,tSCRMGDL,0,2,475.41,519.57
68,Cl_ANTU,Cl,ANTU,0,44,497.99,542.15
68,Cl_LLP,Cl,LLP,0,25,497.99,542.15
68,Cl_LMP,Cl,LMP,0,49,497.99,542.15
68,Cl_SEXF,Cl,SEXF,0,46,497.99,542.15
68,Cl_logtAGEA,Cl,logtAGEA,0,47,497.99,542.15
68,Cl_logtALBGDL,Cl,logtALBGDL,0,52,497.99,542.15
68,Cl_logtCLCRMLMIN,Cl,logtCLCRMLMIN,0,41,497.99,542.15
68,Cl_logtHCM,Cl,logtHCM,0,34,497.99,542.15
68,Cl_logtIMCKGM2,Cl,logtIMCKGM2,0,24,497.99,542.15
68,Cl_logtPROGDL,Cl,logtPROGDL,0,55,497.99,542.15
68,Cl_logtRAL,Cl,logtRAL,0,21,497.99,542.15
68,Cl_logtRAN,Cl,logtRAN,0,40,497.99,542.15
68,Cl_logtSCM2,Cl,logtSCM2,0,38,497.99,542.15
68,Cl_logtWTKG,Cl,logtWTKG,0,23,497.99,542.15
68,Cl_tSCRMGDL,Cl,tSCRMGDL,1,35,497.99,542.15
68,V1_ANTU,V1,ANTU,0,10,497.99,542.15
68,V1_LLP,V1,LLP,0,48,497.99,542.15
68,V1_LMP,V1,LMP,0,11,497.99,542.15
68,V1_SEXF,V1,SEXF,0,1,497.99,542.15
68,V1_logtAGEA,V1,logtAGEA,0,30,497.99,542.15
68,V1_logtALBGDL,V1,logtALBGDL,0,3,497.99,542.15
68,V1_logtCLCRMLMIN,V1,logtCLCRMLMIN,0,4,497.99,542.15
68,V1_logtHCM,V1,logtHCM,0,7,497.99,542.15
68,V1_logtIMCKGM2,V1,logtIMCKGM2,0,27,497.99,542.15
68,V1_logtPROGDL,V1,logtPROGDL,0,39,497.99,542.15
68,V1_logtRAL,V1,logtRAL,0,14,497.99,542.15
68,V1_logtRAN,V1,logtRAN,0,36,497.99,542.15
68,V1_logtSCM2,V1,logtSCM2,0,15,497.99,542.15
68,V1_logtWTKG,V1,logtWTKG,0,22,497.99,542.15
68,V1_tSCRMGDL,V1,tSCRMGDL,0,31,497.99,542.15
68,Q_ANTU,Q,ANTU,0,9,497.99,542.15
68,Q_LLP,Q,LLP,1,45,497.99,542.15
68,Q_LMP,Q,LMP,0,16,497.99,542.15
68,Q_SEXF,Q,SEXF,0,18,497.99,542.15
68,Q_logtAGEA,Q,logtAGEA,0,5,497.99,542.15
68,Q_logtALBGDL,Q,logtALBGDL,0,51,497.99,542.15
68,Q_logtCLCRMLMIN,Q,logtCLCRMLMIN,0,60,497.99,542.15
68,Q_logtHCM,Q,logtHCM,0,50,497.99,542.15
68,Q_logtIMCKGM2,Q,logtIMCKGM2,0,43,497.99,542.15
68,Q_logtPROGDL,Q,logtPROGDL,0,59,497.99,542.15
68,Q_logtRAL,Q,logtRAL,0,32,497.99,542.15
68,Q_logtRAN,Q,logtRAN,0,57,497.99,542.15
68,Q_logtSCM2,Q,logtSCM2,0,6,497.99,542.15
68,Q_logtWTKG,Q,logtWTKG,0,26,497.99,542.15
68,Q_tSCRMGDL,Q,tSCRMGDL,0,13,497.99,542.15
68,V2_ANTU,V2,ANTU,1,42,497.99,542.15
68,V2_LLP,V2,LLP,0,37,497.99,542.15
68,V2_LMP,V2,LMP,0,56,497.99,542.15
68,V2_SEXF,V2,SEXF,0,17,497.99,542.15
68,V2_logtAGEA,V2,logtAGEA,0,29,497.99,542.15
68,V2_logtALBGDL,V2,logtALBGDL,0,20,497.99,542.15
68,V2_logtCLCRMLMIN,V2,logtCLCRMLMIN,0,28,497.99,542.15
68,V2_logtHCM,V2,logtHCM,0,58,497.99,542.15
68,V2_logtIMCKGM2,V2,logtIMCKGM2,0,54,497.99,542.15
68,V2_logtPROGDL,V2,logtPROGDL,0,12,497.99,542.15
68,V2_logtRAL,V2,logtRAL,0,53,497.99,542.15
68,V2_logtRAN,V2,logtRAN,0,8,497.99,542.15
