iteration,convergenceIndicator,phase,Cl_pop,Q2_pop,Q3_pop,V1_pop,V2_pop,V3_pop,a,omega_Cl,omega_Q2,omega_Q3,omega_V1,omega_V2,omega_V3
2050,-458.322,2,13.5001,27.3928,4.44049e-05,23.6054,12.8302,8.37265,1.89922,0.260779,0.914465,5.33529e-08,0.286139,0.808927,5.41125e-08
2051,-463.551,2,13.5002,27.3912,4.44049e-05,23.6059,12.83,8.37265,1.89918,0.260777,0.914522,5.33481e-08,0.286141,0.809014,5.41184e-08
2052,-458.699,2,13.5001,27.3888,4.44049e-05,23.6058,12.8293,8.37265,1.89922,0.260773,0.91459,5.33475e-08,0.286125,0.809074,5.41182e-08
2053,-456.06,2,13.5,27.387,4.44049e-05,23.606,12.8283,8.37265,1.89924,0.260782,0.914694,5.33469e-08,0.286102,0.809098,5.41252e-08
2054,-460.127,2,13.4999,27.3845,4.44049e-05,23.6058,12.8271,8.37265,1.89924,0.260784,0.914788,5.33433e-08,0.286106,0.809191,5.4125e-08
2055,-460.472,2,13.4998,27.3849,4.44049e-05,23.6053,12.8276,8.37265,1.89924,0.26078,0.914941,5.33401e-08,0.286123,0.809212,5.41231e-08
2056,-466.85,2,13.4999,27.3831,4.44049e-05,23.6052,12.8274,8.37265,1.8992,0.26078,0.915068,5.33383e-08,0.286133,0.809171,5.41212e-08
2057,-472.539,2,13.4999,27.3826,4.44049e-05,23.6053,12.8262,8.37265,1.89911,0.260784,0.91506,5.33332e-08,0.286147,0.809186,5.41245e-08
2058,-462.992,2,13.4998,27.3825,4.44049e-05,23.6056,12.8255,8.37265,1.89911,0.260787,0.915022,5.33396e-08,0.286162,0.80918,5.41205e-08
2059,-473.999,2,13.4999,27.384,4.44049e-05,23.6056,12.825,8.37265,1.89903,0.26079,0.914954,5.33456e-08,0.286134,0.809192,5.41217e-08
2060,-473.557,2,13.5,27.3865,4.44049e-05,23.6055,12.8239,8.37265,1.89902,0.260796,0.914847,5.33411e-08,0.286113,0.809189,5.41214e-08
2061,-461.501,2,13.5,27.3895,4.44049e-05,23.6051,12.8226,8.37265,1.89908,0.260793,0.914806,5.33427e-08,0.286092,0.809276,5.4117e-08
2062,-460.955,2,13.5002,27.3933,4.44049e-05,23.6043,12.8214,8.37265,1.89916,0.260789,0.914706,5.33409e-08,0.28608,0.809297,5.41201e-08
2063,-454.136,2,13.5002,27.3962,4.44049e-05,23.6035,12.8203,8.37265,1.89927,0.260774,0.914579,5.33427e-08,0.286093,0.80929,5.41255e-08
2064,-473.875,2,13.5002,27.3948,4.44049e-05,23.6035,12.8188,8.37265,1.89923,0.26077,0.914485,5.33437e-08,0.286099,0.809302,5.41215e-08
2065,-473.47,2,13.5003,27.3954,4.44049e-05,23.6036,12.8168,8.37265,1.89915,0.260768,0.914413,5.33448e-08,0.286125,0.809352,5.41158e-08
2066,-465.933,2,13.5004,27.397,4.44049e-05,23.6036,12.8147,8.37265,1.89911,0.260764,0.914278,5.33456e-08,0.286153,0.809437,5.41181e-08
2067,-464.463,2,13.5004,27.3972,4.44049e-05,23.6039,12.8132,8.37265,1.89918,0.260761,0.914157,5.33408e-08,0.286174,0.809421,5.41168e-08
2068,-458.408,2,13.5004,27.3951,4.44049e-05,23.6045,12.8121,8.37265,1.89919,0.260754,0.914066,5.33454e-08,0.286196,0.809459,5.41221e-08
2069,-465.504,2,13.5004,27.3951,4.44049e-05,23.6051,12.8109,8.37265,1.89917,0.260754,0.91393,5.33453e-08,0.286257,0.80945,5.41208e-08
2070,-476.358,2,13.5005,27.3957,4.44049e-05,23.6053,12.8101,8.37265,1.89916,0.260756,0.913779,5.33379e-08,0.286281,0.809419,5.41171e-08
2071,-470.007,2,13.5006,27.3956,4.44049e-05,23.6054,12.8095,8.37265,1.89915,0.260756,0.913654,5.33323e-08,0.28631,0.809395,5.41196e-08
2072,-466.89,2,13.5006,27.3938,4.44049e-05,23.6058,12.8079,8.37265,1.89917,0.260748,0.913528,5.33379e-08,0.286345,0.809339,5.4114e-08
2073,-464.296,2,13.5006,27.3956,4.44049e-05,23.6061,12.8065,8.37265,1.89924,0.26074,0.913415,5.33389e-08,0.286373,0.809238,5.41114e-08
2074,-469.76,2,13.5006,27.3991,4.44049e-05,23.6064,12.8053,8.37265,1.89922,0.260741,0.913277,5.33381e-08,0.286404,0.8092,5.41133e-08
2075,-472.781,2,13.5005,27.4016,4.44049e-05,23.6064,12.8048,8.37265,1.8992,0.260747,0.913133,5.33353e-08,0.286424,0.80918,5.41109e-08
2076,-476.332,2,13.5006,27.4033,4.44049e-05,23.6064,12.8035,8.37265,1.89916,0.260753,0.912982,5.33301e-08,0.286429,0.809187,5.41097e-08
2077,-463.092,2,13.5007,27.4075,4.44049e-05,23.6059,12.8024,8.37265,1.89913,0.260757,0.913029,5.33324e-08,0.286453,0.809193,5.4107e-08
2078,-464.337,2,13.5009,27.4128,4.44049e-05,23.6054,12.8016,8.37265,1.89907,0.260758,0.913018,5.33407e-08,0.286458,0.809192,5.411e-08
2079,-460.751,2,13.501,27.4146,4.44049e-05,23.6049,12.8017,8.37265,1.89912,0.260746,0.912928,5.33532e-08,0.286457,0.809162,5.41067e-08
2080,-461.794,2,13.501,27.4187,4.44049e-05,23.6043,12.8018,8.37265,1.89915,0.26075,0.912821,5.33543e-08,0.286463,0.809155,5.41101e-08
2081,-466.996,2,13.501,27.4217,4.44049e-05,23.6039,12.8016,8.37265,1.89914,0.260748,0.912755,5.33525e-08,0.286482,0.809124,5.41131e-08
2082,-472.215,2,13.501,27.4234,4.44049e-05,23.6034,12.8014,8.37265,1.89914,0.260751,0.912719,5.33534e-08,0.28648,0.809089,5.41048e-08
2083,-468.173,2,13.5009,27.4257,4.44049e-05,23.6032,12.8004,8.37265,1.89914,0.260748,0.912673,5.33505e-08,0.286482,0.809128,5.41018e-08
2084,-464.389,2,13.501,27.429,4.44049e-05,23.6031,12.7996,8.37265,1.89917,0.260752,0.91257,5.33473e-08,0.286474,0.809155,5.41066e-08
2085,-459.82,2,13.5008,27.4323,4.44049e-05,23.6031,12.7994,8.37265,1.89926,0.260746,0.912533,5.33496e-08,0.286456,0.809158,5.41037e-08
2086,-474.848,2,13.5008,27.4345,4.44049e-05,23.603,12.7987,8.37265,1.89919,0.260738,0.912493,5.3351e-08,0.286443,0.809207,5.41015e-08
2087,-464.537,2,13.5007,27.4371,4.44049e-05,23.6029,12.7982,8.37265,1.89916,0.260728,0.912435,5.33563e-08,0.286455,0.809338,5.40973e-08
2088,-474.628,2,13.5006,27.4385,4.44049e-05,23.6029,12.7982,8.37265,1.89908,0.260724,0.912358,5.33543e-08,0.286472,0.80938,5.4095e-08
2089,-472.686,2,13.5006,27.4378,4.44049e-05,23.6029,12.7976,8.37265,1.89904,0.26073,0.912202,5.3358e-08,0.286499,0.80942,5.40862e-08
2090,-469.17,2,13.5006,27.4356,4.44049e-05,23.6032,12.7978,8.37265,1.89904,0.260734,0.912058,5.33613e-08,0.286544,0.809399,5.40773e-08
2091,-465.597,2,13.5006,27.4342,4.44049e-05,23.6036,12.7974,8.37265,1.899,0.260741,0.911931,5.33652e-08,0.286597,0.809339,5.40793e-08
2092,-480.262,2,13.5006,27.4325,4.44049e-05,23.6035,12.7977,8.37265,1.89888,0.260745,0.911905,5.33603e-08,0.28663,0.809288,5.40775e-08
2093,-475.044,2,13.5007,27.4293,4.44049e-05,23.6035,12.798,8.37265,1.89881,0.260749,0.911851,5.33565e-08,0.286662,0.809226,5.40761e-08
2094,-464.033,2,13.5007,27.4263,4.44049e-05,23.6036,12.7986,8.37265,1.89879,0.260749,0.911874,5.33549e-08,0.286709,0.80916,5.40783e-08
2095,-463.065,2,13.5007,27.4224,4.44049e-05,23.6041,12.7998,8.37265,1.89871,0.260753,0.911862,5.33573e-08,0.286755,0.8092,5.40802e-08
2096,-460.961,2,13.5008,27.419,4.44049e-05,23.6042,12.8003,8.37265,1.8987,0.260752,0.911857,5.33619e-08,0.286797,0.809241,5.40747e-08
2097,-464.015,2,13.5008,27.4188,4.44049e-05,23.6041,12.7994,8.37265,1.89872,0.260758,0.911871,5.33603e-08,0.286831,0.809208,5.40682e-08
2098,-467.359,2,13.5008,27.4195,4.44049e-05,23.6036,12.799,8.37265,1.89868,0.260762,0.91183,5.33574e-08,0.286878,0.809236,5.40653e-08
2099,-461.804,2,13.5009,27.4227,4.44049e-05,23.6029,12.798,8.37265,1.89868,0.260769,0.911791,5.33614e-08,0.286909,0.809281,5.40577e-08
2100,-459.579,2,13.501,27.4231,4.44049e-05,23.6022,12.7977,8.37265,1.89867,0.26077,0.911742,5.3374e-08,0.286924,0.80929,5.40557e-08
2101,-459.54,2,13.5009,27.427,4.44049e-05,23.6015,12.7978,8.37265,1.89866,0.260771,0.911781,5.33786e-08,0.286948,0.809295,5.40542e-08
2102,-464.033,2,13.5009,27.4323,4.44049e-05,23.6009,12.797,8.37265,1.89867,0.260765,0.911838,5.33747e-08,0.286972,0.809327,5.40499e-08
2103,-463.496,2,13.501,27.4353,4.44049e-05,23.6001,12.796,8.37265,1.89866,0.260763,0.911889,5.33744e-08,0.286983,0.809317,5.405e-08
2104,-466.119,2,13.501,27.4393,4.44049e-05,23.5996,12.7952,8.37265,1.89864,0.260759,0.911913,5.33765e-08,0.286981,0.809357,5.40456e-08
2105,-461.49,2,13.5009,27.4429,4.44049e-05,23.5992,12.7949,8.37265,1.89867,0.260757,0.911898,5.33786e-08,0.286961,0.809372,5.40491e-08
2106,-451.511,2,13.5008,27.4429,4.44049e-05,23.5991,12.795,8.37265,1.89878,0.260764,0.911839,5.33763e-08,0.286938,0.809393,5.40603e-08
2107,-458.322,2,13.5008,27.4446,4.44049e-05,23.5986,12.7962,8.37265,1.89875,0.260766,0.911968,5.33754e-08,0.286926,0.809464,5.40655e-08
2108,-472.191,2,13.5008,27.4487,4.44049e-05,23.5978,12.7977,8.37265,1.89866,0.260768,0.911997,5.33768e-08,0.286916,0.809489,5.40662e-08
2109,-459.592,2,13.5008,27.4505,4.44049e-05,23.597,12.7988,8.37265,1.89877,0.260751,0.912041,5.33725e-08,0.286908,0.809522,5.40614e-08
2110,-464.046,2,13.5007,27.4511,4.44049e-05,23.5968,12.7994,8.37265,1.89873,0.260753,0.912007,5.3381e-08,0.286911,0.809525,5.40611e-08
2111,-467.119,2,13.5007,27.4484,4.44049e-05,23.5967,12.8002,8.37265,1.89875,0.260751,0.912048,5.33781e-08,0.286904,0.809473,5.40601e-08
2112,-458.745,2,13.5007,27.4461,4.44049e-05,23.5966,12.8002,8.37265,1.89878,0.260758,0.912121,5.33786e-08,0.286899,0.809489,5.40592e-08
2113,-464.28,2,13.5006,27.446,4.44049e-05,23.5962,12.8002,8.37265,1.8987,0.260761,0.912251,5.33808e-08,0.286889,0.809557,5.40603e-08
2114,-471.218,2,13.5007,27.4463,4.44049e-05,23.5957,12.8,8.37265,1.89866,0.260756,0.912329,5.3376e-08,0.28687,0.809607,5.40585e-08
2115,-460.526,2,13.5005,27.4456,4.44049e-05,23.5953,12.8008,8.37265,1.89872,0.260755,0.912385,5.33773e-08,0.286855,0.809661,5.40516e-08
2116,-466.304,2,13.5004,27.4447,4.44049e-05,23.5951,12.8025,8.37265,1.89872,0.260751,0.912404,5.33799e-08,0.286848,0.809655,5.40484e-08
2117,-464.254,2,13.5003,27.4412,4.44049e-05,23.5956,12.8026,8.37265,1.89874,0.260746,0.912362,5.33851e-08,0.286845,0.809664,5.40441e-08
2118,-474.378,2,13.5004,27.4396,4.44049e-05,23.5959,12.8027,8.37265,1.89863,0.260744,0.91233,5.33825e-08,0.286837,0.809725,5.40507e-08
2119,-469.454,2,13.5004,27.4387,4.44049e-05,23.5959,12.8024,8.37265,1.89857,0.260741,0.912335,5.33844e-08,0.286854,0.809732,5.40484e-08
2120,-461.624,2,13.5004,27.4365,4.44049e-05,23.5961,12.8023,8.37265,1.89853,0.260739,0.912381,5.33828e-08,0.286879,0.809722,5.40549e-08
2121,-477.14,2,13.5004,27.4343,4.44049e-05,23.5965,12.8024,8.37265,1.89843,0.260738,0.912428,5.33774e-08,0.286887,0.8097,5.4055e-08
2122,-471.17,2,13.5003,27.4348,4.44049e-05,23.5965,12.8024,8.37265,1.89836,0.260732,0.912446,5.33785e-08,0.286886,0.809718,5.40562e-08
2123,-467.568,2,13.5002,27.4334,4.44049e-05,23.5965,12.8034,8.37265,1.89836,0.260724,0.912412,5.33794e-08,0.286868,0.809714,5.40585e-08
2124,-466.429,2,13.5002,27.4351,4.44049e-05,23.5962,12.8046,8.37265,1.89835,0.26072,0.91239,5.33759e-08,0.286842,0.809763,5.40648e-08
2125,-465.253,2,13.5002,27.4354,4.44049e-05,23.596,12.8055,8.37265,1.89833,0.260711,0.91233,5.33803e-08,0.286812,0.809878,5.4067e-08
2126,-457.721,2,13.5002,27.435,4.44049e-05,23.596,12.8056,8.37265,1.8984,0.260699,0.912297,5.33849e-08,0.286784,0.809945,5.40677e-08
2127,-458.109,2,13.5003,27.4334,4.44049e-05,23.5961,12.8053,8.37265,1.89838,0.2607,0.91233,5.33898e-08,0.286748,0.810048,5.4074e-08
2128,-461.591,2,13.5003,27.4306,4.44049e-05,23.5961,12.8052,8.37265,1.89839,0.260704,0.91234,5.34008e-08,0.286706,0.810085,5.40709e-08
2129,-473.239,2,13.5003,27.4279,4.44049e-05,23.5965,12.8052,8.37265,1.89833,0.260708,0.912344,5.34034e-08,0.286683,0.810096,5.40689e-08
2130,-474.75,2,13.5004,27.4268,4.44049e-05,23.5967,12.8056,8.37265,1.89825,0.260711,0.912271,5.34002e-08,0.286677,0.810167,5.407e-08
2131,-472.926,2,13.5003,27.427,4.44049e-05,23.5968,12.8067,8.37265,1.89822,0.260707,0.912266,5.33949e-08,0.286673,0.810271,5.40622e-08
2132,-463.545,2,13.5003,27.4262,4.44049e-05,23.5966,12.8079,8.37265,1.89823,0.260708,0.912286,5.33896e-08,0.286673,0.810359,5.40628e-08
2133,-465.888,2,13.5003,27.424,4.44049e-05,23.5966,12.8086,8.37265,1.89815,0.260703,0.912334,5.33956e-08,0.286682,0.810389,5.40632e-08
2134,-464.719,2,13.5003,27.4227,4.44049e-05,23.5967,12.8085,8.37265,1.89813,0.260702,0.912345,5.33967e-08,0.286687,0.8104,5.40634e-08
2135,-461.518,2,13.5002,27.4193,4.44049e-05,23.5965,12.8092,8.37265,1.89811,0.260706,0.912414,5.33952e-08,0.28668,0.81049,5.40642e-08
2136,-455.72,2,13.5002,27.4162,4.44049e-05,23.5965,12.8098,8.37265,1.89812,0.260711,0.912518,5.3401e-08,0.286684,0.810516,5.40616e-08
2137,-471.786,2,13.5003,27.4149,4.44049e-05,23.596,12.8097,8.37265,1.89805,0.260723,0.912644,5.34003e-08,0.286673,0.810479,5.40581e-08
2138,-470.16,2,13.5003,27.4137,4.44049e-05,23.5956,12.8091,8.37265,1.89803,0.260718,0.912706,5.33995e-08,0.286658,0.810457,5.40561e-08
2139,-468.861,2,13.5003,27.4114,4.44049e-05,23.5952,12.8089,8.37265,1.89799,0.260715,0.912806,5.34023e-08,0.286642,0.810408,5.40559e-08
2140,-465.579,2,13.5002,27.4129,4.44049e-05,23.5948,12.8086,8.37265,1.898,0.260715,0.912882,5.3404e-08,0.286634,0.810304,5.40542e-08
2141,-467.352,2,13.5002,27.4119,4.44049e-05,23.5944,12.8088,8.37265,1.89799,0.260709,0.912889,5.34046e-08,0.286632,0.810285,5.40541e-08
2142,-474.987,2,13.5002,27.4113,4.44049e-05,23.594,12.8091,8.37265,1.89793,0.260708,0.912955,5.34027e-08,0.286618,0.810231,5.40541e-08
2143,-465.131,2,13.5002,27.4103,4.44049e-05,23.5935,12.8091,8.37265,1.89793,0.260704,0.912944,5.34003e-08,0.286608,0.810238,5.40589e-08
2144,-465.996,2,13.5002,27.4098,4.44049e-05,23.5933,12.8093,8.37265,1.89787,0.260712,0.912966,5.34018e-08,0.286598,0.810224,5.40658e-08
2145,-465.125,2,13.5003,27.408,4.44049e-05,23.5931,12.8083,8.37265,1.89786,0.260722,0.912956,5.33949e-08,0.286586,0.810287,5.40721e-08
2146,-460.673,2,13.5003,27.4069,4.44049e-05,23.5928,12.8079,8.37265,1.89795,0.260726,0.912829,5.3393e-08,0.286561,0.810306,5.40754e-08
2147,-469.868,2,13.5003,27.4051,4.44049e-05,23.5923,12.8079,8.37265,1.89798,0.260732,0.912805,5.3391e-08,0.286536,0.810288,5.40704e-08
2148,-468.646,2,13.5004,27.4068,4.44049e-05,23.5918,12.8081,8.37265,1.89796,0.26074,0.912788,5.33875e-08,0.28652,0.810292,5.40729e-08
2149,-468.17,2,13.5005,27.4083,4.44049e-05,23.5914,12.8078,8.37265,1.89804,0.260747,0.912754,5.33876e-08,0.286492,0.810269,5.40632e-08
2150,-477.41,2,13.5005,27.4069,4.44049e-05,23.5913,12.8071,8.37265,1.89797,0.260756,0.91275,5.33945e-08,0.28647,0.810255,5.40516e-08
2151,-468.657,2,13.5006,27.4088,4.44049e-05,23.5909,12.8061,8.37265,1.89792,0.260757,0.912779,5.34023e-08,0.286457,0.810278,5.40456e-08
2152,-469.412,2,13.5005,27.4115,4.44049e-05,23.5906,12.8059,8.37265,1.89794,0.260758,0.912726,5.33987e-08,0.286437,0.81029,5.4045e-08
2153,-471.124,2,13.5006,27.4141,4.44049e-05,23.5901,12.8053,8.37265,1.89787,0.260761,0.912626,5.34019e-08,0.286435,0.810367,5.40441e-08
2154,-461.445,2,13.5007,27.4172,4.44049e-05,23.5895,12.805,8.37265,1.89794,0.260774,0.91259,5.33973e-08,0.286453,0.810375,5.40386e-08
2155,-472.241,2,13.5007,27.4192,4.44049e-05,23.5885,12.8047,8.37265,1.8979,0.260775,0.912544,5.33929e-08,0.28649,0.810318,5.4039e-08
2156,-475.163,2,13.5007,27.4213,4.44049e-05,23.588,12.8042,8.37265,1.89787,0.260775,0.912416,5.33877e-08,0.286515,0.810239,5.4041e-08
2157,-471.238,2,13.5008,27.4235,4.44049e-05,23.5875,12.8043,8.37265,1.8978,0.260778,0.912328,5.33967e-08,0.286531,0.810239,5.40364e-08
2158,-461.339,2,13.5008,27.4261,4.44049e-05,23.5872,12.804,8.37265,1.89777,0.26078,0.912288,5.34048e-08,0.286549,0.810253,5.40365e-08
2159,-457.677,2,13.5008,27.4284,4.44049e-05,23.5867,12.803,8.37265,1.89782,0.260787,0.912204,5.34145e-08,0.28657,0.81025,5.40299e-08
2160,-460.062,2,13.501,27.4297,4.44049e-05,23.5867,12.8017,8.37265,1.89788,0.2608,0.912186,5.34115e-08,0.286595,0.810278,5.40222e-08
2161,-462.422,2,13.5012,27.4297,4.44049e-05,23.5867,12.8005,8.37265,1.89787,0.260817,0.912126,5.3411e-08,0.286616,0.810331,5.40203e-08
2162,-457.733,2,13.5014,27.4323,4.44049e-05,23.5867,12.7995,8.37265,1.89792,0.260826,0.912141,5.34097e-08,0.286632,0.810378,5.4017e-08
2163,-452.034,2,13.5015,27.4326,4.44049e-05,23.5865,12.7988,8.37265,1.89802,0.260838,0.912133,5.34119e-08,0.286634,0.810355,5.40156e-08
2164,-454.997,2,13.5015,27.4339,4.44049e-05,23.5861,12.7983,8.37265,1.89804,0.260841,0.912088,5.34211e-08,0.28664,0.810355,5.40192e-08
2165,-461.939,2,13.5014,27.438,4.44049e-05,23.5857,12.799,8.37265,1.89806,0.260842,0.912153,5.34249e-08,0.286652,0.81034,5.40129e-08
2166,-467.115,2,13.5014,27.4417,4.44049e-05,23.5852,12.7995,8.37265,1.89804,0.260844,0.912114,5.34296e-08,0.286639,0.810308,5.40149e-08
2167,-472.354,2,13.5015,27.4455,4.44049e-05,23.5848,12.7999,8.37265,1.89805,0.260836,0.91205,5.34273e-08,0.286608,0.810295,5.40162e-08
2168,-476.332,2,13.5015,27.4504,4.44049e-05,23.5845,12.8004,8.37265,1.89796,0.260831,0.912049,5.34314e-08,0.286585,0.810314,5.40139e-08
2169,-461.514,2,13.5015,27.4548,4.44049e-05,23.5843,12.8011,8.37265,1.89797,0.260834,0.912064,5.34323e-08,0.286557,0.810352,5.4018e-08
2170,-464.259,2,13.5016,27.4581,4.44049e-05,23.5839,12.8016,8.37265,1.89801,0.260838,0.912049,5.34332e-08,0.286516,0.810372,5.40182e-08
2171,-465.059,2,13.5015,27.461,4.44049e-05,23.5837,12.8018,8.37265,1.89804,0.260837,0.912036,5.34335e-08,0.286483,0.810374,5.40196e-08
2172,-465.526,2,13.5015,27.4632,4.44049e-05,23.5833,12.8028,8.37265,1.89797,0.260841,0.912054,5.34382e-08,0.286459,0.810377,5.40291e-08
2173,-457.917,2,13.5015,27.4664,4.44049e-05,23.583,12.8041,8.37265,1.89799,0.260844,0.912169,5.34394e-08,0.286431,0.810352,5.40345e-08
2174,-469.096,2,13.5014,27.4672,4.44049e-05,23.5829,12.8055,8.37265,1.89803,0.26084,0.912223,5.3434e-08,0.286408,0.810357,5.40279e-08
2175,-461.1,2,13.5013,27.466,4.44049e-05,23.5827,12.8067,8.37265,1.89802,0.260839,0.912328,5.34338e-08,0.286395,0.810426,5.4028e-08
2176,-470.131,2,13.5013,27.4667,4.44049e-05,23.5826,12.8075,8.37265,1.89803,0.26083,0.912453,5.34274e-08,0.286362,0.810431,5.40258e-08
2177,-466.377,2,13.5012,27.4688,4.44049e-05,23.5824,12.8084,8.37265,1.89806,0.260821,0.912563,5.34273e-08,0.286341,0.810409,5.4019e-08
2178,-452.939,2,13.5013,27.4682,4.44049e-05,23.582,12.8095,8.37265,1.89814,0.260813,0.912628,5.34302e-08,0.286313,0.810381,5.40267e-08
2179,-443.325,2,13.5013,27.4663,4.44049e-05,23.5814,12.8099,8.37265,1.89828,0.260807,0.912732,5.34308e-08,0.286282,0.810426,5.40323e-08
2180,-448.195,2,13.5012,27.4636,4.44049e-05,23.5813,12.8108,8.37265,1.89839,0.260804,0.912862,5.34342e-08,0.286253,0.810467,5.40329e-08
2181,-444.269,2,13.5012,27.4629,4.44049e-05,23.5811,12.811,8.37265,1.89852,0.260799,0.912962,5.34414e-08,0.286221,0.810471,5.40348e-08
2182,-457.938,2,13.5011,27.4618,4.44049e-05,23.5809,12.8114,8.37265,1.89854,0.260802,0.91305,5.34502e-08,0.286189,0.810464,5.40349e-08
2183,-454.381,2,13.5011,27.4624,4.44049e-05,23.5805,12.8112,8.37265,1.89854,0.260803,0.913097,5.34649e-08,0.286163,0.810426,5.40405e-08
2184,-451.214,2,13.5012,27.4615,4.44049e-05,23.5799,12.8115,8.37265,1.89871,0.260807,0.913121,5.34623e-08,0.286132,0.810448,5.40378e-08
2185,-452.955,2,13.5013,27.4585,4.44049e-05,23.5797,12.8112,8.37265,1.89879,0.260815,0.913189,5.34657e-08,0.286104,0.810449,5.40377e-08
2186,-464.396,2,13.5014,27.4547,4.44049e-05,23.5796,12.8106,8.37265,1.89877,0.260821,0.913267,5.34711e-08,0.28607,0.81048,5.40347e-08
2187,-462.454,2,13.5014,27.4513,4.44049e-05,23.5796,12.8104,8.37265,1.89876,0.260822,0.913323,5.34711e-08,0.286046,0.810488,5.40419e-08
2188,-471.622,2,13.5016,27.447,4.44049e-05,23.5796,12.8104,8.37265,1.89872,0.260827,0.913395,5.34711e-08,0.286019,0.810469,5.40385e-08
2189,-474.391,2,13.5018,27.4452,4.44049e-05,23.5795,12.8106,8.37265,1.89872,0.260832,0.913416,5.34649e-08,0.285997,0.810475,5.40326e-08
2190,-459.63,2,13.5018,27.4417,4.44049e-05,23.5798,12.8118,8.37265,1.89875,0.260832,0.913501,5.34649e-08,0.285961,0.810495,5.40361e-08
2191,-463.205,2,13.5018,27.4389,4.44049e-05,23.5804,12.8121,8.37265,1.89872,0.260823,0.913582,5.34667e-08,0.285925,0.810547,5.40428e-08
2192,-466.113,2,13.5017,27.4368,4.44049e-05,23.5811,12.8121,8.37265,1.89874,0.26082,0.913645,5.34674e-08,0.28591,0.810497,5.40396e-08
2193,-466.266,2,13.5016,27.437,4.44049e-05,23.5814,12.812,8.37265,1.89876,0.26082,0.913651,5.34673e-08,0.285904,0.810484,5.40371e-08
2194,-460.059,2,13.5016,27.4372,4.44049e-05,23.5815,12.8124,8.37265,1.89873,0.260815,0.913649,5.34772e-08,0.285905,0.810461,5.40418e-08
2195,-463.897,2,13.5014,27.4372,4.44049e-05,23.5817,12.8133,8.37265,1.89873,0.260807,0.913659,5.34767e-08,0.285921,0.810434,5.40429e-08
2196,-466.04,2,13.5014,27.4362,4.44049e-05,23.5819,12.8138,8.37265,1.89869,0.260805,0.913621,5.348e-08,0.285924,0.810381,5.40505e-08
2197,-457.281,2,13.5015,27.4349,4.44049e-05,23.5822,12.8145,8.37265,1.89873,0.260814,0.91366,5.34832e-08,0.285924,0.810336,5.40504e-08
2198,-468.101,2,13.5015,27.4328,4.44049e-05,23.5825,12.8153,8.37265,1.89874,0.260825,0.913618,5.34781e-08,0.28593,0.81031,5.40501e-08
2199,-466.467,2,13.5015,27.4326,4.44049e-05,23.5824,12.816,8.37265,1.8988,0.260824,0.913642,5.34713e-08,0.285921,0.810263,5.40489e-08
2200,-465.353,2,13.5015,27.4335,4.44049e-05,23.5824,12.8166,8.37265,1.8988,0.260826,0.913679,5.34727e-08,0.285915,0.810178,5.40503e-08
2201,-470.382,2,13.5015,27.431,4.44049e-05,23.5821,12.8171,8.37265,1.8988,0.260832,0.913695,5.34706e-08,0.285899,0.8101,5.40514e-08
2202,-477.424,2,13.5016,27.4295,4.44049e-05,23.5821,12.8178,8.37265,1.89874,0.26084,0.913731,5.34652e-08,0.285887,0.810083,5.40484e-08
2203,-464.752,2,13.5015,27.428,4.44049e-05,23.5825,12.8179,8.37265,1.89878,0.260847,0.913708,5.34679e-08,0.285875,0.810037,5.40444e-08
2204,-455.455,2,13.5016,27.4249,4.44049e-05,23.5832,12.8185,8.37265,1.89876,0.26085,0.913756,5.34767e-08,0.285864,0.810073,5.4048e-08
2205,-463.392,2,13.5016,27.4205,4.44049e-05,23.584,12.8193,8.37265,1.89878,0.26085,0.913807,5.3478e-08,0.285857,0.810056,5.40453e-08
2206,-475.584,2,13.5015,27.4176,4.44049e-05,23.5849,12.8202,8.37265,1.89875,0.260846,0.913837,5.34727e-08,0.285848,0.810038,5.40419e-08
2207,-465.799,2,13.5016,27.4155,4.44049e-05,23.5856,12.8202,8.37265,1.89877,0.260846,0.913868,5.34738e-08,0.285822,0.809989,5.40438e-08
2208,-462.635,2,13.5016,27.4123,4.44049e-05,23.5862,12.8201,8.37265,1.89883,0.260841,0.913857,5.34729e-08,0.285796,0.810012,5.40419e-08
2209,-456.469,2,13.5015,27.4084,4.44049e-05,23.5869,12.8204,8.37265,1.89889,0.260843,0.913873,5.34732e-08,0.285759,0.81007,5.40471e-08
2210,-456.282,2,13.5016,27.4049,4.44049e-05,23.5872,12.8209,8.37265,1.89891,0.260846,0.913891,5.34791e-08,0.285733,0.810114,5.40508e-08
2211,-462.403,2,13.5016,27.4032,4.44049e-05,23.5875,12.8209,8.37265,1.8989,0.260845,0.913994,5.34798e-08,0.285719,0.810128,5.40503e-08
2212,-446.098,2,13.5017,27.3997,4.44049e-05,23.5881,12.8202,8.37265,1.89896,0.260847,0.914095,5.34871e-08,0.285705,0.810211,5.40526e-08
2213,-456.463,2,13.5017,27.3962,4.44049e-05,23.5885,12.8205,8.37265,1.89897,0.260851,0.914166,5.34862e-08,0.285707,0.810245,5.40562e-08
2214,-463.319,2,13.5017,27.3943,4.44049e-05,23.5888,12.821,8.37265,1.899,0.260849,0.914171,5.34853e-08,0.285702,0.81022,5.40577e-08
2215,-466.838,2,13.5016,27.3886,4.44049e-05,23.5891,12.8227,8.37265,1.89898,0.260844,0.91421,5.34856e-08,0.2857,0.810157,5.40612e-08
