iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_logtCLCRMLMIN,omega_Cl,omega_Q,omega_V1,omega_V2
12425,459.662,2,6.67647,24.3602,12.8274,1.52446,0.0430785,0.705135,0.244083,1.00792,0.265012,0.932316
12426,456.469,2,6.67646,24.3601,12.8273,1.52445,0.0430783,0.705136,0.244082,1.00794,0.26501,0.932303
12427,464.499,2,6.67647,24.3601,12.8274,1.52445,0.0430785,0.705135,0.244083,1.00796,0.265008,0.932296
12428,464.181,2,6.67648,24.3601,12.8273,1.52445,0.0430786,0.705132,0.244083,1.00798,0.265005,0.932282
12429,459.069,2,6.67647,24.3601,12.8275,1.52445,0.0430783,0.705133,0.244083,1.00799,0.265003,0.932264
12430,457.083,2,6.67653,24.3601,12.8274,1.52446,0.0430771,0.705123,0.244083,1.008,0.265,0.932265
12431,462.481,2,6.67649,24.3601,12.8273,1.52447,0.0430771,0.70513,0.244083,1.00798,0.264998,0.932267
12432,466.456,2,6.67647,24.36,12.8272,1.52448,0.0430769,0.705134,0.244083,1.00798,0.264995,0.932274
12433,458.095,2,6.67647,24.36,12.8272,1.52448,0.0430767,0.705133,0.244082,1.00797,0.264994,0.932275
12434,456.047,2,6.67646,24.36,12.8273,1.52448,0.0430761,0.705135,0.244083,1.00797,0.26499,0.932276
12435,462.151,2,6.67649,24.36,12.8273,1.52448,0.043076,0.705129,0.244083,1.00797,0.264988,0.932281
12436,457.428,2,6.67648,24.36,12.8274,1.5245,0.0430751,0.705131,0.244083,1.00796,0.264988,0.932275
12437,462.568,2,6.67654,24.36,12.8275,1.5245,0.0430751,0.705121,0.244083,1.00795,0.264991,0.932259
12438,464.261,2,6.67653,24.3599,12.8274,1.52451,0.0430741,0.705123,0.244084,1.00795,0.264994,0.932256
12439,459.556,2,6.67655,24.3598,12.8275,1.52451,0.043074,0.705121,0.244086,1.00794,0.264997,0.932243
12440,462.662,2,6.67658,24.3597,12.8275,1.52451,0.0430739,0.705116,0.244086,1.00794,0.264999,0.932244
12441,462.017,2,6.67659,24.3597,12.8275,1.52451,0.043074,0.705114,0.244087,1.00793,0.265,0.932237
12442,452.598,2,6.67664,24.3597,12.8276,1.52451,0.0430734,0.705107,0.244087,1.00791,0.265,0.932233
12443,458.696,2,6.67666,24.3598,12.8277,1.5245,0.0430739,0.705104,0.244086,1.0079,0.264998,0.932231
12444,459.249,2,6.6767,24.3598,12.8278,1.5245,0.0430741,0.705097,0.244086,1.00791,0.264995,0.932219
12445,453.839,2,6.67668,24.3598,12.8277,1.52449,0.0430738,0.7051,0.244087,1.00792,0.264994,0.932212
12446,462.546,2,6.67665,24.3598,12.8276,1.52447,0.0430743,0.705107,0.244087,1.00793,0.264994,0.93222
12447,456.621,2,6.6767,24.3598,12.8277,1.52446,0.0430747,0.705099,0.244088,1.00792,0.264991,0.932228
12448,447.143,2,6.67674,24.3598,12.8279,1.52444,0.0430737,0.705093,0.244088,1.00792,0.264989,0.932236
12449,450.984,2,6.67677,24.3599,12.828,1.52443,0.0430737,0.705091,0.244088,1.00793,0.264985,0.93223
12450,456.63,2,6.67678,24.36,12.828,1.52441,0.043074,0.70509,0.244088,1.00793,0.264984,0.932228
12451,458.169,2,6.67676,24.3601,12.8279,1.5244,0.043074,0.705092,0.244089,1.00793,0.264982,0.932238
12452,472.169,2,6.6768,24.36,12.8279,1.52441,0.0430742,0.705086,0.244088,1.00792,0.264984,0.932243
12453,464.85,2,6.67681,24.36,12.8278,1.52442,0.0430731,0.705083,0.244088,1.00793,0.264985,0.932254
12454,468.987,2,6.67686,24.36,12.8276,1.52443,0.0430731,0.705075,0.244087,1.00794,0.264986,0.93225
12455,458.548,2,6.67689,24.36,12.8278,1.52443,0.0430725,0.705071,0.244088,1.00795,0.264986,0.932248
12456,458.403,2,6.67688,24.3598,12.8279,1.52443,0.0430719,0.705073,0.244087,1.00795,0.264989,0.932253
12457,462.306,2,6.67684,24.3598,12.8281,1.52444,0.0430712,0.705079,0.244087,1.00795,0.264989,0.932241
12458,470.179,2,6.67678,24.3598,12.8281,1.52445,0.0430708,0.705088,0.244087,1.00797,0.26499,0.932236
12459,469.591,2,6.6768,24.3599,12.8281,1.52447,0.0430704,0.705087,0.244089,1.00797,0.264988,0.93224
12460,466.844,2,6.67681,24.3598,12.828,1.52447,0.0430709,0.705085,0.244088,1.00797,0.264988,0.932244
12461,449.635,2,6.67682,24.3598,12.8279,1.52446,0.0430702,0.705082,0.244088,1.00796,0.264988,0.932241
12462,452.462,2,6.67683,24.3598,12.8279,1.52446,0.0430693,0.705079,0.244088,1.00796,0.264986,0.932239
12463,458.59,2,6.67681,24.3599,12.8279,1.52445,0.0430692,0.705081,0.244088,1.00796,0.264988,0.932228
12464,459.347,2,6.6768,24.3598,12.8278,1.52445,0.0430691,0.705083,0.244088,1.00795,0.264991,0.932223
12465,467.744,2,6.6768,24.3599,12.8277,1.52445,0.043069,0.705084,0.244087,1.00795,0.264996,0.932225
12466,458.219,2,6.6768,24.3599,12.8278,1.52446,0.0430685,0.705083,0.244086,1.00793,0.265002,0.93222
12467,462.474,2,6.6768,24.36,12.8277,1.52447,0.0430672,0.705084,0.244084,1.00792,0.265005,0.932227
12468,470.787,2,6.67681,24.3601,12.8276,1.52447,0.0430675,0.705082,0.244084,1.00793,0.26501,0.932228
12469,467.068,2,6.67681,24.3602,12.8275,1.52448,0.0430673,0.705081,0.244083,1.00791,0.265016,0.932237
12470,468.639,2,6.67682,24.3603,12.8273,1.52448,0.0430675,0.70508,0.244084,1.00789,0.26502,0.932241
12471,470.372,2,6.67685,24.3603,12.8273,1.5245,0.0430672,0.705077,0.244084,1.00788,0.265024,0.932237
12472,474.823,2,6.67686,24.3604,12.8271,1.5245,0.0430673,0.705077,0.244085,1.00789,0.265028,0.932238
12473,463.184,2,6.67681,24.3604,12.8271,1.5245,0.0430676,0.705082,0.244086,1.00789,0.265028,0.932241
12474,459.43,2,6.67682,24.3604,12.827,1.52449,0.0430678,0.705082,0.244085,1.00789,0.265028,0.932232
12475,460.733,2,6.6768,24.3605,12.8268,1.52449,0.0430681,0.705084,0.244085,1.00788,0.265029,0.932235
12476,458.966,2,6.67683,24.3604,12.8269,1.52449,0.0430682,0.705081,0.244085,1.00787,0.265029,0.932218
12477,461.941,2,6.6768,24.3605,12.8268,1.52449,0.0430686,0.705085,0.244086,1.00786,0.265027,0.932207
12478,462.968,2,6.6768,24.3605,12.8267,1.52449,0.0430685,0.705086,0.244086,1.00786,0.265023,0.932213
12479,460.778,2,6.67685,24.3605,12.8266,1.52449,0.0430685,0.705079,0.244086,1.00786,0.265018,0.932221
12480,461.123,2,6.67684,24.3605,12.8264,1.52449,0.0430685,0.705081,0.244086,1.00786,0.265015,0.93223
12481,465.339,2,6.67681,24.3605,12.8263,1.5245,0.0430683,0.705084,0.244086,1.00786,0.265014,0.932229
12482,473.667,2,6.67683,24.3606,12.8262,1.5245,0.0430689,0.705081,0.244086,1.00785,0.265016,0.932223
12483,472.357,2,6.67685,24.3605,12.8261,1.5245,0.0430702,0.705079,0.244087,1.00783,0.265017,0.932225
12484,464.818,2,6.67689,24.3604,12.8261,1.5245,0.0430709,0.705072,0.244086,1.00781,0.26502,0.932222
12485,465.233,2,6.67685,24.3604,12.826,1.52451,0.0430708,0.705077,0.244085,1.00779,0.265022,0.932221
12486,469.026,2,6.67683,24.3604,12.826,1.52451,0.0430713,0.70508,0.244085,1.00779,0.265021,0.932227
12487,462.596,2,6.67686,24.3603,12.826,1.52452,0.0430709,0.705075,0.244085,1.0078,0.265017,0.932224
12488,470.477,2,6.67688,24.3601,12.826,1.52453,0.0430711,0.705071,0.244085,1.00781,0.265014,0.93222
12489,461.587,2,6.67688,24.3599,12.826,1.52453,0.0430706,0.70507,0.244085,1.00782,0.265014,0.932212
12490,463.292,2,6.67686,24.3597,12.826,1.52453,0.0430708,0.705073,0.244085,1.00781,0.265012,0.932217
12491,469.811,2,6.67684,24.3595,12.826,1.52455,0.0430704,0.705076,0.244085,1.00782,0.265009,0.932231
12492,461.302,2,6.67687,24.3594,12.8261,1.52455,0.0430705,0.705072,0.244085,1.00782,0.265006,0.932226
12493,468.529,2,6.6769,24.3593,12.8261,1.52456,0.0430705,0.705067,0.244084,1.00782,0.265005,0.932218
12494,473.484,2,6.67693,24.3592,12.826,1.52457,0.0430713,0.705062,0.244084,1.00782,0.265001,0.932214
12495,457.879,2,6.67686,24.359,12.826,1.52457,0.0430714,0.705071,0.244083,1.00781,0.264998,0.932204
12496,458.987,2,6.67688,24.359,12.8261,1.52457,0.043072,0.705068,0.244084,1.0078,0.264996,0.932191
12497,453.959,2,6.67695,24.359,12.8259,1.52457,0.0430715,0.70506,0.244085,1.00778,0.264994,0.932192
12498,452.917,2,6.67695,24.359,12.8258,1.52456,0.0430713,0.705059,0.244085,1.00777,0.264995,0.932189
12499,458.66,2,6.67699,24.359,12.8257,1.52456,0.0430711,0.705054,0.244086,1.00776,0.264997,0.932174
12500,458.398,2,6.67709,24.3589,12.8256,1.52457,0.0430704,0.70504,0.244086,1.00776,0.264997,0.932164
12501,460.083,2,6.67713,24.3589,12.8256,1.52456,0.0430712,0.705034,0.244086,1.00775,0.264996,0.932159
12502,456.395,2,6.67715,24.3588,12.8257,1.52455,0.0430716,0.705031,0.244085,1.00773,0.264996,0.932154
12503,467.145,2,6.67719,24.3587,12.8257,1.52455,0.0430718,0.705024,0.244085,1.00772,0.264997,0.932149
12504,462.907,2,6.67722,24.3586,12.8258,1.52456,0.0430712,0.705019,0.244086,1.00773,0.264996,0.932147
12505,462.489,2,6.67717,24.3587,12.8259,1.52455,0.0430721,0.705026,0.244086,1.00773,0.264994,0.932144
12506,469.615,2,6.67715,24.3588,12.826,1.52454,0.0430732,0.705029,0.244085,1.00772,0.264994,0.932146
12507,463.009,2,6.67716,24.3589,12.826,1.52454,0.0430736,0.705029,0.244085,1.00772,0.264993,0.932136
12508,469.637,2,6.67712,24.3589,12.8259,1.52455,0.0430742,0.705035,0.244086,1.00772,0.264992,0.93212
12509,461.669,2,6.67712,24.3589,12.8257,1.52455,0.0430748,0.705036,0.244086,1.00771,0.264988,0.932117
12510,458.362,2,6.67713,24.3589,12.8257,1.52455,0.0430747,0.705032,0.244087,1.0077,0.264983,0.932113
12511,456.988,2,6.67711,24.3589,12.8255,1.52455,0.0430748,0.705036,0.244087,1.00769,0.264978,0.932106
12512,453.202,2,6.67704,24.359,12.8254,1.52454,0.0430746,0.705047,0.244088,1.00767,0.264976,0.932115
12513,459.674,2,6.67697,24.3591,12.8252,1.52455,0.0430735,0.705058,0.244088,1.00767,0.264975,0.93212
12514,465.415,2,6.67688,24.3592,12.825,1.52455,0.0430734,0.705072,0.244088,1.00767,0.264976,0.932126
12515,464.072,2,6.67688,24.3593,12.8251,1.52455,0.0430741,0.705071,0.244088,1.00767,0.264973,0.932126
12516,471.879,2,6.67688,24.3593,12.8252,1.52456,0.0430742,0.70507,0.244087,1.00767,0.264973,0.932127
12517,458.023,2,6.67697,24.3594,12.8252,1.52455,0.0430744,0.705056,0.244088,1.00767,0.26497,0.932123
12518,465.895,2,6.67695,24.3595,12.8253,1.52455,0.0430744,0.705057,0.244087,1.00768,0.264968,0.932129
12519,461.953,2,6.67696,24.3596,12.8254,1.52455,0.0430744,0.705056,0.244087,1.00768,0.264964,0.932134
12520,463.967,2,6.67696,24.3596,12.8256,1.52456,0.0430746,0.705055,0.244088,1.00768,0.264962,0.932129
12521,461.702,2,6.67694,24.3595,12.8257,1.52456,0.0430746,0.705061,0.244089,1.00768,0.264962,0.932129
12522,462.472,2,6.67692,24.3595,12.8256,1.52456,0.0430751,0.705065,0.244089,1.00766,0.264964,0.932114
12523,453.127,2,6.67686,24.3596,12.8256,1.52455,0.0430747,0.705075,0.24409,1.00765,0.264962,0.932111
12524,468.312,2,6.67684,24.3595,12.8255,1.52455,0.0430752,0.70508,0.244091,1.00765,0.264961,0.932123
12525,470.004,2,6.67684,24.3596,12.8253,1.52455,0.0430758,0.70508,0.244091,1.00766,0.26496,0.932123
12526,467.241,2,6.67675,24.3596,12.8254,1.52454,0.0430766,0.705093,0.24409,1.00766,0.264958,0.932126
12527,472.921,2,6.67678,24.3597,12.8252,1.52456,0.0430767,0.705089,0.244089,1.00765,0.264957,0.932126
12528,474.376,2,6.67678,24.3598,12.8252,1.52457,0.0430779,0.705089,0.244089,1.00764,0.264957,0.932116
12529,472.163,2,6.6768,24.3597,12.8251,1.52458,0.0430786,0.705087,0.244088,1.00764,0.264954,0.93211
12530,468.475,2,6.67683,24.3597,12.8251,1.52458,0.0430794,0.705083,0.244087,1.00765,0.26495,0.932113
12531,470.565,2,6.6769,24.3597,12.8251,1.52458,0.04308,0.705074,0.244087,1.00765,0.264947,0.932115
12532,473.419,2,6.67696,24.3597,12.8251,1.52457,0.0430809,0.705063,0.244087,1.00767,0.264945,0.932118
12533,470.645,2,6.677,24.3598,12.825,1.52459,0.0430808,0.705058,0.244087,1.00768,0.264942,0.932115
12534,469.284,2,6.67698,24.3599,12.825,1.52458,0.0430815,0.70506,0.244087,1.00769,0.26494,0.93212
12535,468.783,2,6.67702,24.3599,12.825,1.52459,0.0430816,0.705055,0.244088,1.0077,0.264937,0.932112
12536,474.979,2,6.67701,24.36,12.8248,1.5246,0.0430819,0.705057,0.244089,1.00771,0.264936,0.932118
12537,465.096,2,6.67703,24.3601,12.8247,1.5246,0.0430823,0.705054,0.244089,1.00772,0.264933,0.932124
12538,461.835,2,6.67702,24.3602,12.8247,1.52459,0.0430824,0.705055,0.24409,1.00772,0.264932,0.932131
12539,462.717,2,6.67702,24.3603,12.8247,1.52459,0.0430815,0.705056,0.24409,1.00774,0.264932,0.932136
12540,466.967,2,6.67704,24.3604,12.8246,1.5246,0.043081,0.705056,0.244091,1.00776,0.26493,0.932129
12541,457.188,2,6.67709,24.3605,12.8244,1.52461,0.04308,0.705048,0.244092,1.00775,0.264929,0.932133
12542,458.465,2,6.67721,24.3606,12.8243,1.52462,0.0430795,0.705031,0.244092,1.00775,0.264924,0.932145
12543,458.533,2,6.6772,24.3607,12.8242,1.52461,0.0430791,0.705033,0.244093,1.00775,0.264921,0.932155
12544,466.732,2,6.67724,24.3608,12.8239,1.5246,0.0430797,0.705028,0.244094,1.00775,0.26492,0.932177
12545,461.183,2,6.67724,24.3608,12.8237,1.5246,0.0430793,0.705028,0.244094,1.00776,0.264916,0.932182
12546,462.973,2,6.67723,24.3608,12.8236,1.5246,0.0430793,0.705029,0.244095,1.00778,0.26491,0.932188
12547,473.771,2,6.67721,24.3607,12.8235,1.52459,0.0430804,0.70503,0.244094,1.0078,0.264906,0.932196
12548,463.107,2,6.6772,24.3606,12.8234,1.52459,0.0430809,0.705033,0.244094,1.0078,0.264901,0.932194
12549,464.362,2,6.6772,24.3605,12.8234,1.52458,0.0430817,0.705034,0.244094,1.00781,0.2649,0.932193
12550,462.798,2,6.6772,24.3605,12.8233,1.52457,0.0430815,0.705034,0.244095,1.00782,0.264899,0.932203
12551,466.204,2,6.67721,24.3605,12.8232,1.52456,0.0430818,0.705032,0.244094,1.00782,0.2649,0.932217
12552,461.931,2,6.67724,24.3606,12.8232,1.52455,0.0430823,0.70503,0.244096,1.00781,0.264899,0.932224
12553,463.632,2,6.67727,24.3607,12.8232,1.52456,0.0430821,0.705027,0.244096,1.0078,0.2649,0.932228
12554,460.582,2,6.67724,24.3608,12.8233,1.52456,0.0430821,0.705032,0.244097,1.00779,0.264901,0.932223
12555,452.605,2,6.67723,24.3608,12.8233,1.52456,0.0430815,0.705033,0.244097,1.00777,0.264902,0.932208
12556,468.268,2,6.6772,24.3609,12.8232,1.52456,0.043082,0.705038,0.244097,1.00778,0.264901,0.932203
12557,454.594,2,6.67716,24.361,12.8233,1.52455,0.0430815,0.705043,0.244096,1.00778,0.264901,0.932202
12558,455.647,2,6.67714,24.361,12.8232,1.52455,0.0430811,0.705046,0.244095,1.00777,0.264904,0.932198
12559,460.509,2,6.67706,24.3611,12.8232,1.52456,0.0430808,0.705057,0.244094,1.00776,0.264906,0.93219
12560,458.624,2,6.67701,24.3611,12.8232,1.52456,0.0430809,0.705064,0.244093,1.00776,0.264903,0.932185
12561,457.75,2,6.67698,24.3611,12.8231,1.52456,0.0430807,0.705068,0.244092,1.00776,0.264902,0.932179
12562,454.256,2,6.67705,24.3611,12.8231,1.52456,0.0430804,0.705058,0.244092,1.00775,0.264901,0.93217
12563,466.38,2,6.67707,24.3611,12.8232,1.52456,0.0430808,0.705055,0.244092,1.00775,0.264903,0.932163
12564,467.539,2,6.67711,24.361,12.8232,1.52458,0.0430791,0.70505,0.244092,1.00776,0.264907,0.932151
12565,480.971,2,6.67704,24.361,12.8232,1.5246,0.0430792,0.705061,0.244093,1.00777,0.26491,0.93215
12566,463.69,2,6.67703,24.361,12.8233,1.5246,0.0430791,0.705061,0.244093,1.00777,0.264914,0.932143
12567,453.088,2,6.67703,24.361,12.8233,1.52459,0.0430788,0.70506,0.244092,1.00776,0.264915,0.932135
12568,468.933,2,6.67707,24.361,12.8233,1.5246,0.0430791,0.705054,0.244091,1.00775,0.264916,0.932135
12569,466.734,2,6.67707,24.3611,12.8233,1.5246,0.0430792,0.705054,0.24409,1.00776,0.264917,0.93214
12570,458.527,2,6.67705,24.3611,12.8233,1.5246,0.0430792,0.705057,0.24409,1.00775,0.264918,0.932141
12571,471.498,2,6.67699,24.3612,12.8232,1.52458,0.0430801,0.705066,0.24409,1.00776,0.264922,0.932141
12572,467.083,2,6.67697,24.3612,12.8233,1.52458,0.0430804,0.70507,0.24409,1.00776,0.264921,0.932145
12573,466.763,2,6.67696,24.3612,12.8232,1.52457,0.0430808,0.705071,0.244091,1.00778,0.264919,0.932147
12574,465.894,2,6.67694,24.3612,12.8232,1.52457,0.0430809,0.705074,0.244091,1.00779,0.264919,0.932147
12575,464.325,2,6.67698,24.3612,12.8233,1.52458,0.0430806,0.705069,0.244091,1.00779,0.26492,0.93215
12576,460.174,2,6.67698,24.3613,12.8232,1.52457,0.0430809,0.70507,0.244091,1.00778,0.264917,0.93215
12577,466.118,2,6.67704,24.3614,12.8232,1.52458,0.0430812,0.705061,0.244092,1.00778,0.264915,0.932144
12578,454.463,2,6.67704,24.3614,12.8232,1.52458,0.043081,0.705061,0.24409,1.00778,0.26491,0.93214
12579,463.766,2,6.67702,24.3615,12.8231,1.52458,0.0430811,0.705063,0.24409,1.00778,0.264907,0.93214
12580,470.085,2,6.67705,24.3616,12.823,1.52459,0.0430812,0.705059,0.244091,1.00778,0.264907,0.932148
12581,464.599,2,6.67702,24.3616,12.823,1.5246,0.0430807,0.705064,0.244091,1.00779,0.264906,0.932152
12582,456.36,2,6.67701,24.3617,12.8228,1.5246,0.0430798,0.705066,0.24409,1.00778,0.264903,0.932162
12583,473.437,2,6.67705,24.3617,12.823,1.52462,0.04308,0.70506,0.24409,1.00778,0.264904,0.932161
12584,463.017,2,6.67705,24.3618,12.8229,1.52463,0.0430799,0.705059,0.244088,1.00778,0.2649,0.932168
12585,458.77,2,6.67704,24.3618,12.8229,1.52462,0.0430804,0.705059,0.244088,1.00777,0.264897,0.93217
12586,464.31,2,6.677,24.3618,12.8229,1.52462,0.0430806,0.705065,0.244088,1.00778,0.264894,0.932169
12587,456.197,2,6.67697,24.3619,12.8231,1.5246,0.0430805,0.70507,0.244089,1.00778,0.264895,0.932174
12588,462.381,2,6.67701,24.3619,12.8232,1.5246,0.0430803,0.705064,0.24409,1.00778,0.264896,0.932171
12589,467.84,2,6.67703,24.3619,12.8233,1.5246,0.0430804,0.705061,0.244091,1.0078,0.264899,0.932164
12590,472.199,2,6.67708,24.362,12.8233,1.5246,0.0430804,0.705053,0.244093,1.00781,0.264904,0.932159
12591,477.192,2,6.67708,24.362,12.8231,1.52461,0.0430805,0.705054,0.244095,1.00783,0.264907,0.932151
12592,456.336,2,6.67709,24.3621,12.8232,1.5246,0.0430804,0.705051,0.244095,1.00784,0.264909,0.932137
12593,462.394,2,6.67705,24.3622,12.8232,1.52459,0.0430807,0.705057,0.244094,1.00784,0.26491,0.93213
12594,457.586,2,6.67703,24.3622,12.8232,1.52459,0.04308,0.70506,0.244094,1.00784,0.264914,0.932132
12595,468.357,2,6.67703,24.3622,12.8232,1.52459,0.0430803,0.70506,0.244093,1.00785,0.264917,0.932133
12596,464.123,2,6.67702,24.3622,12.8234,1.52459,0.0430807,0.705063,0.244093,1.00784,0.264919,0.932127
12597,473.743,2,6.67696,24.3622,12.8234,1.52459,0.0430816,0.705072,0.244095,1.00784,0.264919,0.932113
12598,461.811,2,6.67691,24.3621,12.8235,1.5246,0.0430809,0.705078,0.244094,1.00785,0.26492,0.932113
12599,459.949,2,6.67688,24.362,12.8235,1.52458,0.0430812,0.705082,0.244093,1.00785,0.264923,0.932115
12600,457.741,2,6.67685,24.3619,12.8235,1.52458,0.0430808,0.705085,0.244092,1.00784,0.264924,0.932116
12601,461.976,2,6.67679,24.3619,12.8237,1.52458,0.0430802,0.705094,0.244092,1.00784,0.264927,0.932117
12602,466.335,2,6.67677,24.3618,12.8238,1.52459,0.0430802,0.705097,0.244092,1.00786,0.264926,0.932112
12603,473.682,2,6.6768,24.3616,12.8239,1.5246,0.0430803,0.705093,0.244092,1.00787,0.264927,0.932098
12604,472.292,2,6.67676,24.3615,12.8238,1.5246,0.0430805,0.705099,0.244092,1.00788,0.26493,0.932105
12605,470.682,2,6.67673,24.3614,12.8237,1.52462,0.0430805,0.705105,0.244092,1.00788,0.264929,0.932092
12606,467.832,2,6.67675,24.3613,12.8237,1.52463,0.0430805,0.705101,0.244093,1.00787,0.264929,0.93209
12607,459.014,2,6.67675,24.3613,12.8238,1.52463,0.0430804,0.705101,0.244093,1.00786,0.26493,0.932088
12608,461.588,2,6.67675,24.3612,12.8238,1.52463,0.0430802,0.705101,0.244092,1.00787,0.264928,0.932093
12609,457.475,2,6.67676,24.3613,12.8237,1.52464,0.0430789,0.705099,0.244093,1.00786,0.264928,0.932098
12610,466.629,2,6.67671,24.3613,12.8236,1.52465,0.0430787,0.705106,0.244095,1.00786,0.264926,0.932103
12611,467.758,2,6.67673,24.3613,12.8236,1.52465,0.0430795,0.705104,0.244093,1.00787,0.26492,0.932107
12612,458.242,2,6.67668,24.3613,12.8236,1.52466,0.0430792,0.705112,0.244092,1.00786,0.264917,0.932099
12613,463.04,2,6.6767,24.3614,12.8235,1.52466,0.0430789,0.70511,0.244093,1.00788,0.264914,0.932094
12614,469.628,2,6.67666,24.3615,12.8234,1.52466,0.0430792,0.705116,0.244092,1.00789,0.264912,0.9321
12615,469.694,2,6.67663,24.3616,12.8234,1.52466,0.0430795,0.705121,0.244091,1.00791,0.264909,0.932112
12616,476.966,2,6.6766,24.3617,12.8234,1.52467,0.0430798,0.705125,0.244091,1.00794,0.264906,0.932112
12617,466.431,2,6.67655,24.3617,12.8235,1.52465,0.0430807,0.705133,0.244091,1.00797,0.264903,0.932112
12618,466.069,2,6.67652,24.3618,12.8235,1.52464,0.0430813,0.705139,0.244091,1.00798,0.264903,0.932115
12619,473.401,2,6.67655,24.3619,12.8236,1.52463,0.0430822,0.705133,0.244091,1.008,0.264904,0.932127
12620,467.68,2,6.67657,24.3619,12.8238,1.52462,0.0430829,0.70513,0.244091,1.00801,0.264905,0.932116
12621,470.434,2,6.6766,24.3619,12.8238,1.5246,0.0430837,0.705125,0.244092,1.00805,0.264905,0.932113
12622,476.866,2,6.67663,24.3618,12.824,1.52462,0.0430833,0.705122,0.244092,1.00806,0.264905,0.932109
12623,472.095,2,6.67674,24.3617,12.8241,1.52463,0.0430835,0.705105,0.244094,1.00808,0.264902,0.932104
12624,464.34,2,6.67679,24.3616,12.8242,1.52463,0.0430836,0.705099,0.244095,1.00809,0.264902,0.932109
12625,468.92,2,6.67681,24.3616,12.8243,1.5246,0.0430848,0.705095,0.244096,1.00811,0.264902,0.932117
12626,465.387,2,6.67676,24.3617,12.8243,1.52458,0.0430854,0.7051,0.244094,1.00812,0.264901,0.932128
12627,463.198,2,6.67671,24.3617,12.8243,1.52458,0.0430855,0.705109,0.244094,1.00814,0.264901,0.932125
12628,459.681,2,6.67664,24.3617,12.8244,1.52458,0.043085,0.705118,0.244094,1.00814,0.264897,0.932123
12629,467.203,2,6.6767,24.3618,12.8244,1.52458,0.0430855,0.70511,0.244094,1.00814,0.264896,0.932145
12630,461.532,2,6.6767,24.3618,12.8244,1.52457,0.0430859,0.70511,0.244095,1.00813,0.264894,0.932162
12631,460.681,2,6.67669,24.3619,12.8244,1.52456,0.0430856,0.705111,0.244095,1.00814,0.264893,0.932173
12632,463.626,2,6.67669,24.362,12.8244,1.52455,0.0430854,0.705111,0.244096,1.00814,0.264893,0.932199
12633,469.048,2,6.67668,24.362,12.8244,1.52454,0.0430857,0.705112,0.244097,1.00815,0.264891,0.932218
12634,458.273,2,6.67664,24.362,12.8245,1.52453,0.043086,0.705117,0.244096,1.00816,0.264887,0.932223
12635,465.971,2,6.67664,24.362,12.8246,1.52451,0.0430871,0.705117,0.244097,1.00816,0.264884,0.932239
12636,465.738,2,6.67664,24.3621,12.8245,1.5245,0.0430875,0.705117,0.244097,1.00817,0.264881,0.932248
12637,473.943,2,6.67665,24.3621,12.8245,1.5245,0.0430884,0.705117,0.244099,1.00816,0.264879,0.93226
12638,477.425,2,6.67664,24.3622,12.8245,1.52451,0.0430888,0.705119,0.2441,1.00817,0.26488,0.93227
12639,467.54,2,6.67661,24.3622,12.8243,1.5245,0.0430889,0.705122,0.244101,1.00817,0.264881,0.932288
12640,464.918,2,6.67661,24.3622,12.8243,1.5245,0.0430889,0.705122,0.244101,1.00817,0.264882,0.932295
12641,476.397,2,6.67659,24.3621,12.8243,1.52451,0.0430889,0.705123,0.2441,1.00818,0.264884,0.932304
12642,465.497,2,6.67655,24.3621,12.8243,1.52452,0.0430883,0.705129,0.244099,1.00819,0.264888,0.932304
12643,467.452,2,6.67654,24.362,12.8244,1.52452,0.0430885,0.70513,0.244099,1.00819,0.26489,0.9323
12644,467.766,2,6.67649,24.362,12.8245,1.52452,0.0430888,0.705138,0.244099,1.00819,0.264893,0.932305
12645,465.624,2,6.67645,24.3619,12.8245,1.52452,0.0430887,0.705143,0.244099,1.00819,0.264895,0.932301
12646,468.974,2,6.67646,24.3619,12.8245,1.52452,0.0430892,0.705142,0.244098,1.00819,0.264898,0.932296
12647,466.324,2,6.67645,24.3621,12.8244,1.52452,0.0430894,0.705143,0.244098,1.00819,0.264901,0.932305
12648,462.98,2,6.67643,24.3622,12.8242,1.52452,0.0430889,0.705145,0.244097,1.0082,0.264904,0.932315
12649,456.176,2,6.67644,24.3623,12.824,1.52452,0.0430882,0.705143,0.244097,1.00818,0.264903,0.932322
12650,465.658,2,6.67645,24.3625,12.8238,1.52452,0.0430882,0.705144,0.244097,1.00817,0.264908,0.932335
12651,464.01,2,6.67652,24.3627,12.8237,1.52452,0.0430877,0.705134,0.244096,1.00816,0.264911,0.932348
12652,465.969,2,6.67654,24.3628,12.8237,1.52452,0.0430876,0.705132,0.244096,1.00816,0.264913,0.932361
12653,457.189,2,6.67658,24.3629,12.8239,1.52452,0.0430871,0.705125,0.244096,1.00814,0.264912,0.932371
12654,457.394,2,6.67657,24.363,12.8239,1.52452,0.0430868,0.705127,0.244097,1.00813,0.264912,0.932368
12655,466.15,2,6.67659,24.3631,12.8239,1.52453,0.0430868,0.705125,0.244096,1.00813,0.264913,0.932373
12656,445.589,2,6.67657,24.3631,12.8239,1.52452,0.0430861,0.705129,0.244097,1.00813,0.264911,0.932357
12657,450.687,2,6.67659,24.3631,12.824,1.52452,0.0430854,0.705126,0.244097,1.00813,0.264909,0.932347
