iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,c,omega_Cl,omega_Q,omega_V1,omega_V2
478,41.0425,1,13.529,41.118,21.7629,17.5754,1.68074,0.00212929,1.7904,0.27031,1.6785,9.98761e-08,0.692924
479,39.5149,1,13.5728,47.4167,21.7629,16.2319,1.68074,0.00216872,1.7904,0.265713,1.73352,8.38942e-08,0.743678
480,41.6335,1,13.5853,43.3852,21.7629,15.9409,1.68074,0.00214332,1.7904,0.273212,1.63395,8.66367e-08,0.700725
481,33.0912,1,13.6922,47.0436,21.7629,15.4573,1.68074,0.0020011,1.7904,0.275722,1.77197,7.19621e-08,0.722871
482,36.1,1,13.5538,49.1534,21.7629,15.2239,1.68074,0.00235425,1.7904,0.260287,1.86935,6.90407e-08,0.725704
483,32.2275,1,13.5784,46.9795,21.7629,15.7499,1.68074,0.00221904,1.7904,0.263435,1.93723,6.69362e-08,0.735987
484,27.4343,1,13.4936,45.2736,21.7629,16.1293,1.68074,0.00205999,1.7904,0.267456,1.86837,5.98552e-08,0.698893
485,20.6929,1,13.6452,36.3815,21.7629,15.7903,1.68074,0.00176082,1.7904,0.264432,1.83841,5.79145e-08,0.724723
486,16.1733,1,13.5562,38.1856,21.7629,16.3032,1.68074,0.00187393,1.7904,0.262841,1.70936,5.91923e-08,0.699224
487,18.7913,1,13.4659,36.3629,21.7629,17.0439,1.68074,0.00186718,1.7904,0.265998,1.76227,5.65131e-08,0.702556
488,17.9642,1,13.4646,30.9405,21.7629,18.0142,1.68074,0.00184497,1.7904,0.266923,1.60896,5.73011e-08,0.702645
489,22.179,1,13.5659,30.3963,21.7629,16.5839,1.68074,0.00202896,1.7904,0.265031,1.55778,6.56531e-08,0.684803
490,14.1841,1,13.4308,29.9078,21.7629,17.2925,1.68074,0.00199244,1.7904,0.259991,1.43328,6.0695e-08,0.695229
491,24.5552,1,13.3644,27.4446,21.7629,16.128,1.68074,0.00215987,1.7904,0.263892,1.50663,6.47571e-08,0.6646
492,26.374,1,13.5374,30.7164,21.7629,15.7505,1.68074,0.00226656,1.7904,0.271257,1.50721,6.68543e-08,0.692436
493,22.451,1,13.5442,33.6676,21.7629,15.3839,1.68074,0.00223077,1.7904,0.270781,1.63905,5.59765e-08,0.701008
494,26.8113,1,13.5674,32.4939,21.7629,15.3898,1.68074,0.0020942,1.7904,0.26758,1.55695,6.43617e-08,0.706482
495,25.6258,1,13.4758,36.1664,21.7629,16.0168,1.68074,0.0023357,1.7904,0.265691,1.4795,6.32762e-08,0.685894
496,21.0999,1,13.4699,34.3988,21.7629,17.2006,1.68074,0.00201616,1.7904,0.26513,1.48835,7.59789e-08,0.719062
497,26.2719,1,13.5663,32.1541,21.7629,18.3771,1.68074,0.0020765,1.7904,0.253646,1.50843,5.95442e-08,0.765684
498,23.0054,1,13.373,34.2948,21.7629,18.6578,1.68074,0.00207902,1.7904,0.256751,1.60515,6.34628e-08,0.749903
499,28.9949,1,13.4226,32.473,21.7629,18.4539,1.68074,0.00237807,1.7904,0.256371,1.61327,6.62818e-08,0.768276
500,25.3671,1,13.4684,38.7998,21.7629,17.7659,1.68074,0.0021946,1.7904,0.253022,1.83502,6.13009e-08,0.704926
501,22.661,1,13.4565,38.0233,21.7629,16.4803,1.68074,0.00220444,1.7904,0.259797,1.62864,5.73708e-08,0.740248
502,30.0504,1,13.6391,39.417,21.7629,16.0429,1.68074,0.00221599,1.7904,0.251805,1.68762,5.79663e-08,0.773623
503,21.8159,1,13.4943,36.1865,21.7629,16.7698,1.68074,0.00221037,1.7904,0.264994,1.77266,5.0157e-08,0.709917
504,20.3245,1,13.4492,32.8105,21.7629,15.7499,1.68074,0.00204222,1.7904,0.26043,1.56629,5.25698e-08,0.74008
505,17.2623,1,13.5501,29.2195,21.7629,15.1465,1.68074,0.00203632,1.7904,0.260821,1.46744,5.20349e-08,0.817612
506,18.9674,1,13.4804,32.76,21.7629,16.9059,1.68074,0.00222521,1.7904,0.264282,1.70385,5.0024e-08,0.759975
507,23.9297,1,13.6114,30.9824,21.7629,17.1285,1.68074,0.00220706,1.7904,0.274872,1.7546,5.14121e-08,0.774705
508,19.8869,1,13.5518,35.7149,21.7629,16.6812,1.68074,0.0022182,1.7904,0.265888,1.72561,4.96231e-08,0.749942
509,23.9551,1,13.5092,32.3982,21.7629,15.4604,1.68074,0.00243082,1.7904,0.254957,1.5727,5.25015e-08,0.823483
510,24.1709,1,13.477,30.9482,21.7629,16.783,1.68074,0.00246689,1.7904,0.257375,1.51368,4.98069e-08,0.787534
511,22.9526,1,13.4125,33.2201,21.7629,16.7215,1.68073,0.0023931,1.7904,0.249471,1.49887,5.30717e-08,0.759382
512,20.0091,1,13.4897,33.4306,21.7629,15.8441,1.68073,0.00231342,1.7904,0.253768,1.49001,5.45512e-08,0.715413
513,20.8245,1,13.4441,35.3107,21.7629,16.5221,1.68073,0.00219578,1.7904,0.26273,1.54241,5.77897e-08,0.643776
514,35.7929,1,13.6007,38.2255,21.7629,16.1536,1.68073,0.00254421,1.7904,0.251645,1.7563,6.20574e-08,0.677343
515,24.3698,1,13.4101,33.2059,21.7629,16.5965,1.68074,0.00199168,1.7904,0.260721,1.55381,5.61449e-08,0.664951
516,22.4473,1,13.5548,33.4418,21.7629,15.987,1.68074,0.00246909,1.7904,0.266046,1.62625,4.9634e-08,0.674149
517,29.8549,1,13.4228,35.0985,21.7629,16.8581,1.68074,0.00248029,1.7904,0.266833,1.76033,5.0733e-08,0.730748
518,28.3903,1,13.6271,31.9336,21.7629,16.6069,1.68074,0.00244583,1.7904,0.264178,1.5354,5.22103e-08,0.767274
519,22.2277,1,13.6975,30.8663,21.7629,15.9757,1.68074,0.00253378,1.7904,0.257672,1.43595,4.9879e-08,0.740881
520,18.8285,1,13.5972,31.5494,21.7629,16.8671,1.68073,0.00222335,1.7904,0.256982,1.49942,4.77516e-08,0.728792
521,18.9815,1,13.3837,28.2608,21.7629,17.129,1.68073,0.00232183,1.7904,0.25915,1.48886,4.56682e-08,0.723771
522,25.4372,1,13.4651,31.3448,21.7629,15.7,1.68074,0.00238991,1.7904,0.259857,1.47092,4.72114e-08,0.723549
523,24.8009,1,13.4667,32.7417,21.7629,15.2446,1.68074,0.00261868,1.7904,0.256834,1.50325,4.24716e-08,0.683941
524,16.5093,1,13.3943,30.8552,21.7629,16.5195,1.68074,0.00250022,1.7904,0.249906,1.41436,3.96977e-08,0.692646
525,26.6813,1,13.4628,31.4929,21.7629,16.7401,1.68074,0.00278598,1.7904,0.246534,1.38587,4.28663e-08,0.737891
526,21.6009,1,13.4489,33.7149,21.7629,16.2109,1.68074,0.00265193,1.7904,0.260715,1.30934,4.17697e-08,0.765146
527,14.3299,1,13.3621,29.8057,21.7629,15.7845,1.68074,0.00214555,1.7904,0.242903,1.32972,4.56717e-08,0.736136
528,13.4606,1,13.4334,30.8824,21.7629,16.3925,1.68074,0.00228343,1.7904,0.255298,1.41181,4.3329e-08,0.727695
529,11.2798,1,13.467,34.972,21.7629,17.8957,1.68074,0.002213,1.7904,0.261322,1.42312,4.09366e-08,0.737447
530,17.355,1,13.4381,32.6552,21.7629,16.482,1.68074,0.00243304,1.7904,0.259631,1.48637,4.2555e-08,0.726443
531,22.4932,1,13.4478,33.789,21.7629,16.9523,1.68074,0.00223583,1.7904,0.263657,1.57961,4.40931e-08,0.777316
532,20.1438,1,13.349,32.492,21.7629,16.906,1.68074,0.00237066,1.7904,0.261956,1.5507,4.56381e-08,0.70363
533,27.3359,1,13.4855,32.2164,21.7629,17.043,1.68074,0.00239932,1.7904,0.273544,1.59421,4.86086e-08,0.653075
534,19.0431,1,13.5593,31.9312,21.7629,16.4716,1.68074,0.00225238,1.7904,0.274535,1.65166,4.05782e-08,0.585559
535,16.6309,1,13.634,34.5995,21.7629,15.5452,1.68074,0.0023108,1.7904,0.265388,1.71706,4.03531e-08,0.634201
536,14.6605,1,13.5967,39.1234,21.7629,15.6894,1.68074,0.00224689,1.7904,0.259517,1.7338,3.50059e-08,0.691042
537,15.1622,1,13.5469,38.5436,21.7629,15.597,1.68074,0.00230643,1.7904,0.266062,1.73291,3.40965e-08,0.687945
538,14.1031,1,13.5988,44.569,21.7629,16.034,1.68074,0.00232464,1.7904,0.257866,1.64274,3.75508e-08,0.636582
539,21.7045,1,13.4547,43.3046,21.7629,16.0962,1.68074,0.00254639,1.7904,0.259916,1.72431,4.11179e-08,0.71781
540,24.156,1,13.4829,50.4561,21.7629,15.5875,1.68074,0.00216535,1.7904,0.253752,1.81025,4.33018e-08,0.730698
541,24.9814,1,13.4952,40.0476,21.7629,16.619,1.68074,0.00210244,1.7904,0.261117,1.74154,4.69086e-08,0.728373
542,21.0531,1,13.592,39.445,21.7629,17.2587,1.68074,0.00197836,1.7904,0.251321,1.80248,4.64769e-08,0.649663
543,16.6024,1,13.6654,36.3417,21.7629,16.5705,1.68074,0.00206742,1.7904,0.258623,1.82522,4.39567e-08,0.707907
544,15.9617,1,13.5194,39.7112,21.7629,17.1729,1.68074,0.00242049,1.7904,0.249411,1.81946,3.70493e-08,0.655508
545,18.3079,1,13.5133,40.1333,21.7629,16.8438,1.68074,0.00238887,1.7904,0.252768,2.01,2.9075e-08,0.718633
546,0.873133,1,13.48,33.2632,21.7629,16.5956,1.68074,0.00224331,1.7904,0.250394,1.83816,2.59209e-08,0.660741
547,-2.03253,1,13.5726,37.5895,21.7629,16.8773,1.68074,0.00224787,1.7904,0.257097,1.65395,2.77928e-08,0.649337
548,4.23776,1,13.4899,40.7383,21.7629,15.8459,1.68074,0.00208633,1.7904,0.257995,1.76943,2.87898e-08,0.661846
549,17.4519,1,13.4825,41.196,21.7629,15.8371,1.68074,0.00269232,1.7904,0.255485,1.85913,3.29285e-08,0.676129
550,8.00647,1,13.584,35.7006,21.7629,16.5357,1.68074,0.00207638,1.7904,0.251044,1.78476,3.17818e-08,0.687317
551,8.44972,1,13.6641,33.7231,21.7629,15.6216,1.68074,0.00220572,1.7904,0.270278,1.74421,3.10706e-08,0.707546
552,9.0944,1,13.6209,36.6058,21.7629,15.0672,1.68074,0.00204651,1.7904,0.262172,1.67497,3.35988e-08,0.721494
553,6.18114,1,13.5742,35.3901,21.7629,16.2012,1.68074,0.00230651,1.7904,0.2564,1.65152,2.98544e-08,0.645057
554,17.9068,1,13.6747,33.3152,21.7629,15.996,1.68074,0.00246219,1.7904,0.27005,1.58122,2.66815e-08,0.730284
555,7.75564,1,13.5248,33.6442,21.7629,17.8857,1.68074,0.00236118,1.7904,0.260515,1.54833,2.4757e-08,0.771076
556,3.50369,1,13.5567,30.8695,21.7629,16.8889,1.68074,0.00243828,1.7904,0.260285,1.61235,2.63265e-08,0.746181
557,6.35803,1,13.6009,33.6008,21.7629,15.0611,1.68074,0.00216207,1.7904,0.268198,1.7433,2.74359e-08,0.758401
558,5.79608,1,13.6728,35.2466,21.7629,14.896,1.68074,0.0022202,1.7904,0.26213,1.81132,2.84512e-08,0.745598
559,13.8231,1,13.6749,43.7197,21.7629,15.1386,1.68074,0.0025018,1.7904,0.259095,1.92291,2.79139e-08,0.775994
560,20.6292,1,13.514,39.2421,21.7629,15.1535,1.68074,0.00278698,1.7904,0.263245,1.92528,2.60828e-08,0.79121
561,12.8625,1,13.5069,38.0955,21.7629,15.3265,1.68074,0.00262733,1.7904,0.25872,2.08498,2.46296e-08,0.754441
562,12.9634,1,13.5193,41.5843,21.7629,15.5486,1.68074,0.00248555,1.7904,0.260243,2.09838,2.0723e-08,0.747665
563,10.0149,1,13.5633,31.4322,21.7629,14.8542,1.68074,0.0027699,1.7904,0.260215,2.20008,1.71118e-08,0.74718
564,11.4976,1,13.4883,30.6821,21.7629,17.2009,1.68074,0.00292688,1.7904,0.260607,1.84358,1.83449e-08,0.706256
565,15.116,1,13.5902,35.7895,21.7629,16.9738,1.68074,0.00302716,1.7904,0.253582,1.88637,2.07039e-08,0.634225
566,12.7587,1,13.6481,37.2313,21.7629,16.1468,1.68074,0.00295563,1.7904,0.268779,1.85309,1.94805e-08,0.648826
567,8.21096,1,13.5258,39.4879,21.7629,16.2264,1.68074,0.00284343,1.7904,0.257337,1.89657,1.86933e-08,0.667259
568,3.09212,1,13.4783,40.7095,21.7629,15.6347,1.68074,0.00282389,1.7904,0.252147,2.08324,1.68003e-08,0.629616
569,-4.12175,1,13.4362,38.1235,21.7629,15.6051,1.68074,0.00265557,1.7904,0.256736,1.82469,1.91582e-08,0.681474
570,-3.02965,1,13.3833,37.0597,21.7629,16.5441,1.68074,0.00252534,1.7904,0.250277,1.90857,2.03535e-08,0.69474
571,-4.19097,1,13.4652,44.1973,21.7629,16.7475,1.68074,0.00240141,1.7904,0.254192,1.95896,2.13751e-08,0.688316
572,-8.89578,1,13.5133,47.2386,21.7629,17.319,1.68074,0.00220213,1.7904,0.260862,2.03669,1.87059e-08,0.718136
573,-3.38538,1,13.5668,42.8976,21.7629,16.6732,1.68074,0.00211273,1.7904,0.260699,1.90862,1.90919e-08,0.715022
574,-3.05097,1,13.5383,40.134,21.7629,16.9511,1.68074,0.00205997,1.7904,0.271818,1.63776,2.05343e-08,0.728552
575,-7.75802,1,13.4675,35.1439,21.7629,17.3798,1.68074,0.00198729,1.7904,0.265834,1.69641,2.19491e-08,0.747113
576,-9.19138,1,13.6069,38.4546,21.7629,17.225,1.68074,0.00222807,1.7904,0.261044,1.78973,1.86493e-08,0.732414
577,-0.686859,1,13.5698,39.0659,21.7629,16.8071,1.68074,0.00220631,1.7904,0.262448,1.84215,2.13327e-08,0.720773
578,2.04781,1,13.4999,36.5121,21.7629,17.5865,1.68074,0.00223873,1.7904,0.253783,1.84569,2.38389e-08,0.737429
579,10.4079,1,13.5618,38.8836,21.7629,15.2873,1.68074,0.00259897,1.7904,0.252684,1.91184,2.4151e-08,0.708966
580,13.275,1,13.4396,47.2863,21.7629,15.8357,1.68074,0.0025554,1.7904,0.261716,1.9924,2.3869e-08,0.689088
581,13.2752,1,13.5356,52.0031,21.7629,16.486,1.68074,0.00254416,1.7904,0.258698,2.06327,2.08739e-08,0.684117
582,13.4708,1,13.566,44.2886,21.7629,15.4918,1.68074,0.00252047,1.7904,0.258447,1.89031,2.20492e-08,0.695255
583,8.39413,1,13.5339,51.0591,21.7629,16.6886,1.68074,0.00294637,1.7904,0.253774,2.08626,2.23863e-08,0.657122
584,3.84576,1,13.4746,48.8165,21.7629,15.7082,1.68074,0.00282778,1.7904,0.246982,2.07232,2.01912e-08,0.636153
585,-0.0336299,1,13.5645,41.5756,21.7629,15.8389,1.68074,0.00220656,1.7904,0.255411,1.92434,2.01343e-08,0.680544
586,1.99189,1,13.4844,39.5195,21.7629,15.1956,1.68074,0.00236973,1.7904,0.267748,1.94986,1.77954e-08,0.750217
587,-1.72238,1,13.4442,35.469,21.7629,14.8957,1.68074,0.00237808,1.7904,0.256001,1.78475,1.74559e-08,0.745627
588,-4.57172,1,13.4813,34.2429,21.7629,16.0802,1.68074,0.00231821,1.7904,0.262746,1.58646,1.87039e-08,0.730137
589,-5.32299,1,13.5265,34.7092,21.7629,16.9114,1.68074,0.00222593,1.7904,0.253067,1.4564,2.14076e-08,0.69758
590,0.569792,1,13.5154,31.6126,21.7629,17.4781,1.68074,0.00224885,1.7904,0.2463,1.45342,2.2033e-08,0.706286
591,-10.5048,1,13.4315,31.3516,21.7629,16.6145,1.68074,0.00217258,1.7904,0.256827,1.56457,2.03589e-08,0.673838
592,-13.9447,1,13.5275,32.9006,21.7629,16.3102,1.68074,0.00218208,1.7904,0.245076,1.51996,1.75026e-08,0.606335
593,-8.0339,1,13.4854,40.7166,21.7629,15.498,1.68074,0.00213051,1.7904,0.255212,1.63527,2.04238e-08,0.661171
594,-16.3598,1,13.4353,41.3653,21.7629,16.7923,1.68074,0.00196621,1.7904,0.256167,1.80582,2.09947e-08,0.632429
595,-11.2124,1,13.5718,39.3385,21.7629,16.5813,1.68074,0.00207402,1.7904,0.262402,1.88208,1.89079e-08,0.680732
596,-4.93362,1,13.5173,39.8283,21.7629,14.7009,1.68074,0.00223774,1.7904,0.262645,1.65553,2.06916e-08,0.709212
597,-17.1298,1,13.5301,35.729,21.7629,15.8141,1.68074,0.00206274,1.7904,0.260933,1.61904,1.79014e-08,0.730436
598,-17.9927,1,13.6121,39.3771,21.7629,16.386,1.68074,0.00190282,1.7904,0.264979,1.70313,1.85347e-08,0.747017
599,-15.8951,1,13.5288,39.803,21.7629,15.362,1.68074,0.00213172,1.7904,0.259167,1.66593,1.65911e-08,0.75129
600,-17.4651,1,13.4985,35.3518,21.7629,15.807,1.68074,0.00194472,1.7904,0.266814,1.68077,1.65997e-08,0.710322
601,-21.5419,1,13.525,39.2872,21.7629,16.3208,1.68074,0.00190968,1.7904,0.266219,1.67286,1.53906e-08,0.727288
602,-16.9343,1,13.5089,41.8736,21.7629,16.2815,1.68074,0.00192584,1.7904,0.256629,1.71966,1.50185e-08,0.746651
603,-17.2445,1,13.5546,36.8542,21.7629,15.6582,1.68074,0.00216182,1.7904,0.259047,1.71202,1.49012e-08,0.700633
604,47.872,1,13.467,36.0109,21.7629,15.5254,1.68074,0.00200942,1.7904,0.258898,1.7559,1.17038e-07,0.740393
605,43.6648,1,13.6558,35.6028,21.7629,15.7393,1.68074,0.0021104,1.7904,0.257918,1.64842,1.20698e-07,0.693549
606,55.5016,1,13.5731,37.2667,21.7629,15.9777,1.68074,0.0024581,1.7904,0.264986,1.62136,1.34432e-07,0.695855
607,53.9898,1,13.6622,40.9976,21.7629,15.891,1.68074,0.00227392,1.7904,0.274601,1.5434,1.32747e-07,0.655419
608,55.2337,1,13.5536,42.0981,21.7629,15.9565,1.68074,0.00223888,1.7904,0.268911,1.60747,1.31775e-07,0.678227
609,52.1457,1,13.4424,37.1164,21.7629,16.327,1.68074,0.00281743,1.7904,0.257273,1.47486,1.08616e-07,0.667942
610,57.0818,1,13.5292,43.6375,21.7629,17.3228,1.68074,0.00261071,1.7904,0.26649,1.68942,1.16509e-07,0.735647
611,55.4909,1,13.3568,39.4689,21.7629,16.9349,1.68074,0.00261657,1.7904,0.255226,1.67874,1.06371e-07,0.763323
612,52.3216,1,13.4399,32.9175,21.7629,16.7834,1.68074,0.00280119,1.7904,0.256455,1.5024,1.02392e-07,0.730762
613,59.295,1,13.5772,33.5951,21.7629,15.9512,1.68074,0.00298719,1.7904,0.255871,1.5767,9.38654e-08,0.721777
614,60.735,1,13.4827,34.2434,21.7629,16.3105,1.68074,0.00291919,1.7904,0.25299,1.5641,1.04655e-07,0.78499
615,55.5915,1,13.4717,37.4499,21.7629,16.355,1.68074,0.00269146,1.7904,0.256626,1.57709,1.11537e-07,0.784634
616,50.596,1,13.5056,35.601,21.7629,16.5784,1.68074,0.00219621,1.7904,0.260494,1.5656,1.19972e-07,0.758751
617,44.6187,1,13.4436,35.7975,21.7629,16.8467,1.68074,0.00207489,1.7904,0.257308,1.68166,1.2264e-07,0.706375
618,37.6184,1,13.4479,32.9062,21.7629,16.4061,1.68074,0.00203359,1.7904,0.255676,1.59099,1.16207e-07,0.668916
619,43.7433,1,13.3465,33.7074,21.7629,18.0111,1.68074,0.00195853,1.7904,0.25401,1.64911,1.14092e-07,0.673402
620,34.5817,1,13.4786,33.9641,21.7629,17.915,1.68074,0.00197565,1.7904,0.252011,1.5374,1.15116e-07,0.654363
621,32.1868,1,13.4647,34.8293,21.7629,17.1289,1.68074,0.00197048,1.7904,0.24942,1.58181,1.11942e-07,0.652302
622,29.0857,1,13.5241,37.6448,21.7629,16.7692,1.68074,0.00194586,1.7904,0.261052,1.61716,1.0129e-07,0.668106
623,36.436,1,13.5277,41.7792,21.7629,16.9978,1.68074,0.00203118,1.7904,0.25222,1.7084,1.09497e-07,0.679248
624,27.947,1,13.5789,36.4248,21.7629,16.1007,1.68074,0.00185593,1.7904,0.258415,1.71564,9.38467e-08,0.637653
625,39.0387,1,13.6007,39.0526,21.7629,15.744,1.68074,0.00203204,1.7904,0.257408,1.71228,1.00519e-07,0.638494
626,42.5056,1,13.5953,33.979,21.7629,15.3599,1.68074,0.00207163,1.7904,0.270935,1.75484,1.00143e-07,0.669848
627,39.1091,1,13.5426,40.8518,21.7629,16.0445,1.68074,0.00173263,1.7904,0.270339,1.75474,1.08517e-07,0.685131
628,44.739,1,13.6492,35.4704,21.7629,15.4278,1.68074,0.00211321,1.7904,0.268361,1.66897,1.2235e-07,0.643972
629,44.4339,1,13.4938,31.9638,21.7629,15.8376,1.68074,0.00225489,1.7904,0.259734,1.60739,1.17852e-07,0.694441
630,38.9582,1,13.6212,32.2699,21.7629,16.2387,1.68074,0.00214042,1.7904,0.265446,1.62953,1.123e-07,0.687615
631,40.5172,1,13.4623,30.5905,21.7629,17.2289,1.68074,0.00216473,1.7904,0.262075,1.68488,1.10758e-07,0.660097
632,47.0761,1,13.6473,31.4809,21.7629,16.2993,1.68074,0.00210491,1.7904,0.269036,1.6278,1.14245e-07,0.662677
633,41.6947,1,13.4784,31.2164,21.7629,17.0964,1.68074,0.00208059,1.7904,0.25875,1.49072,1.22353e-07,0.650001
634,37.958,1,13.4175,30.9049,21.7629,16.9323,1.68074,0.00212232,1.7904,0.255758,1.56963,1.05064e-07,0.725005
635,30.646,1,13.5256,31.8422,21.7629,17.1013,1.68074,0.00201285,1.7904,0.256077,1.55693,9.51923e-08,0.713454
636,27.3412,1,13.5705,35.7561,21.7629,16.9202,1.68074,0.00198325,1.7904,0.258955,1.59621,8.52522e-08,0.726746
637,35.0149,1,13.43,33.4397,21.7629,17.7223,1.68074,0.00230986,1.7904,0.252312,1.70787,8.62777e-08,0.690676
638,35.7697,1,13.5671,33.7729,21.7629,17.111,1.68074,0.00219067,1.7904,0.261565,1.69961,8.7245e-08,0.742644
639,35.5273,1,13.5648,31.0116,21.7629,15.5927,1.68074,0.00224515,1.7904,0.262835,1.56642,7.32656e-08,0.772574
640,29.8509,1,13.3615,32.9883,21.7629,15.8394,1.68074,0.00233416,1.7904,0.251559,1.57216,6.53906e-08,0.742347
641,25.551,1,13.4818,32.7559,21.7629,16.6774,1.68074,0.00235212,1.7904,0.258551,1.58959,5.93099e-08,0.703153
642,20.7035,1,13.597,31.753,21.7629,16.1405,1.68074,0.00222077,1.7904,0.265489,1.53052,6.23321e-08,0.670071
643,26.8839,1,13.7711,34.0787,21.7629,15.775,1.68074,0.00224692,1.7904,0.262635,1.5814,6.3524e-08,0.721726
644,29.7907,1,13.5801,35.6746,21.7629,17.0563,1.68074,0.00216811,1.7904,0.26622,1.607,7.18994e-08,0.698023
645,30.641,1,13.4052,39.0312,21.7629,17.9514,1.68074,0.00208918,1.7904,0.266529,1.5663,7.63557e-08,0.687677
646,35.0787,1,13.5493,34.2428,21.7629,16.3887,1.68074,0.00235631,1.7904,0.26493,1.64265,7.5129e-08,0.698512
647,30.1762,1,13.4323,38.0838,21.7629,17.7488,1.68074,0.0021086,1.7904,0.260852,1.73,8.08106e-08,0.685219
648,30.2847,1,13.4299,33.0525,21.7629,17.9527,1.68074,0.00221543,1.7904,0.259382,1.62479,7.88739e-08,0.653982
649,29.0546,1,13.4055,32.9245,21.7629,17.3582,1.68074,0.00217329,1.7904,0.260272,1.70416,7.38888e-08,0.664194
650,22.1123,1,13.5978,33.79,21.7629,16.8316,1.68074,0.00205939,1.7904,0.261813,1.65569,7.30804e-08,0.635243
651,25.7122,1,13.7118,38.1807,21.7629,17.3491,1.68074,0.00180218,1.7904,0.269473,1.85544,6.66074e-08,0.651644
652,41.613,1,13.4757,44.7852,21.7629,16.8464,1.68074,0.00218188,1.7904,0.262468,1.84259,6.57497e-08,0.682311
653,34.9335,1,13.617,44.9952,21.7629,16.7189,1.68074,0.00202924,1.7904,0.253897,1.86758,7.25775e-08,0.755186
654,41.8416,1,13.5446,45.276,21.7629,16.695,1.68074,0.00234928,1.7904,0.256724,1.96178,7.42621e-08,0.726481
655,38.4624,1,13.5507,41.8595,21.7629,16.0555,1.68074,0.00235318,1.7904,0.262786,1.7709,7.60485e-08,0.618432
656,40.8795,1,13.644,37.1509,21.7629,16.4246,1.68074,0.00235196,1.7904,0.267241,1.64926,7.53355e-08,0.644038
657,29.0982,1,13.5278,34.2713,21.7629,16.4488,1.68074,0.00223077,1.7904,0.266384,1.54634,7.67959e-08,0.724957
658,28.7214,1,13.5683,34.8469,21.7629,16.8322,1.68074,0.00228565,1.7904,0.270522,1.46762,6.55621e-08,0.769371
659,22.7251,1,13.6694,40.0029,21.7629,16.9003,1.68074,0.00225383,1.7904,0.261274,1.63649,4.63329e-08,0.791212
660,19.1734,1,13.6153,32.4086,21.7629,15.3978,1.68074,0.00225603,1.7904,0.263083,1.48173,4.55967e-08,0.72755
661,16.7108,1,13.6567,31.0357,21.7629,16.0626,1.68074,0.00219653,1.7904,0.276659,1.58205,4.07876e-08,0.692215
662,14.028,1,13.5177,35.1775,21.7629,16.1822,1.68074,0.00216263,1.7904,0.265277,1.59347,4.29548e-08,0.660405
663,7.76614,1,13.4136,37.7635,21.7629,16.4923,1.68074,0.00198315,1.7904,0.258094,1.72176,4.67957e-08,0.618732
664,9.59815,1,13.466,28.0748,21.7629,15.9253,1.68074,0.00205385,1.7904,0.264662,1.50046,4.38701e-08,0.701761
665,14.7875,1,13.4575,29.1051,21.7629,15.6752,1.68074,0.00220616,1.7904,0.265367,1.48025,3.88551e-08,0.722452
666,20.6962,1,13.4777,27.7282,21.7629,15.9379,1.68074,0.00252669,1.7904,0.254112,1.41187,4.18789e-08,0.691782
667,14.4396,1,13.4703,29.5026,21.7629,16.9913,1.68074,0.00226842,1.7904,0.262906,1.36097,4.35566e-08,0.723408
668,6.94846,1,13.4218,33.3572,21.7629,16.8969,1.68074,0.00215806,1.7904,0.262172,1.40971,3.79084e-08,0.6596
669,16.7522,1,13.5464,33.7398,21.7629,15.769,1.68074,0.00246281,1.7904,0.266909,1.54217,3.16222e-08,0.754249
670,9.70567,1,13.4545,38.8468,21.7629,16.7707,1.68074,0.00246889,1.7904,0.263997,1.66383,3.10271e-08,0.753772
671,4.76566,1,13.5199,32.7191,21.7629,17.6375,1.68074,0.00209005,1.7904,0.266719,1.65472,2.99223e-08,0.704479
672,-3.12053,1,13.4317,31.1583,21.7629,16.9514,1.68074,0.00203198,1.7904,0.253137,1.67848,2.95981e-08,0.697209
673,3.35891,1,13.533,35.8536,21.7629,16.8976,1.68074,0.0021563,1.7904,0.263904,1.59638,3.14507e-08,0.753571
674,10.4442,1,13.4652,34.1709,21.7629,18.2168,1.68074,0.00219189,1.7904,0.26948,1.53653,3.43118e-08,0.745306
675,6.87763,1,13.4078,32.3541,21.7629,17.8937,1.68074,0.00210895,1.7904,0.26822,1.57698,3.4797e-08,0.721373
676,3.75709,1,13.4481,33.5135,21.7629,17.3245,1.68074,0.00198509,1.7904,0.263862,1.4676,3.49574e-08,0.681654
677,5.38087,1,13.4818,35.8636,21.7629,17.0205,1.68074,0.00186652,1.7904,0.255772,1.6243,3.47093e-08,0.703619
678,8.9027,1,13.3656,37.8204,21.7629,16.01,1.68074,0.00188618,1.7904,0.257242,1.65115,3.43703e-08,0.753225
679,5.87983,1,13.6851,35.2491,21.7629,15.5336,1.68074,0.00194877,1.7904,0.266274,1.69167,3.66029e-08,0.741052
680,12.6155,1,13.6656,37.1567,21.7629,16.2301,1.68074,0.00210137,1.7904,0.261392,1.66753,3.76518e-08,0.782426
681,9.72364,1,13.5836,42.3839,21.7629,16.3234,1.68074,0.00207083,1.7904,0.262962,1.74826,3.65576e-08,0.662555
682,8.9135,1,13.5246,39.3988,21.7629,16.4163,1.68074,0.00219723,1.7904,0.26459,1.87244,3.5007e-08,0.673592
