trans_Cl_vs_SCRMGDL_abscissa,trans_Cl_vs_SCRMGDL_spline,trans_Cl_vs_SCRMGDL_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtWTKG_abscissa,trans_Cl_vs_logtWTKG_spline,trans_Cl_vs_logtWTKG_regression,trans_Cl_vs_tSCRMGDL_abscissa,trans_Cl_vs_tSCRMGDL_spline,trans_Cl_vs_tSCRMGDL_regression,trans_Q_vs_SCRMGDL_abscissa,trans_Q_vs_SCRMGDL_spline,trans_Q_vs_SCRMGDL_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtWTKG_abscissa,trans_Q_vs_logtWTKG_spline,trans_Q_vs_logtWTKG_regression,trans_Q_vs_tSCRMGDL_abscissa,trans_Q_vs_tSCRMGDL_spline,trans_Q_vs_tSCRMGDL_regression,trans_V1_vs_SCRMGDL_abscissa,trans_V1_vs_SCRMGDL_spline,trans_V1_vs_SCRMGDL_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtWTKG_abscissa,trans_V1_vs_logtWTKG_spline,trans_V1_vs_logtWTKG_regression,trans_V1_vs_tSCRMGDL_abscissa,trans_V1_vs_tSCRMGDL_spline,trans_V1_vs_tSCRMGDL_regression,trans_V2_vs_SCRMGDL_abscissa,trans_V2_vs_SCRMGDL_spline,trans_V2_vs_SCRMGDL_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtWTKG_abscissa,trans_V2_vs_logtWTKG_spline,trans_V2_vs_logtWTKG_regression,trans_V2_vs_tSCRMGDL_abscissa,trans_V2_vs_tSCRMGDL_spline,trans_V2_vs_tSCRMGDL_regression,split
0.628485,2.4896,2.54716,74.0303,2.71939,2.67812,0.0667463,2.74671,2.66381,1.16386,2.4896,2.54716,0.628485,2.36952,3.20653,74.0303,3.12936,3.31912,0.0667463,3.00245,3.29461,1.16386,2.36952,3.20653,0.628485,3.10292,3.20577,74.0303,3.20662,3.16166,0.0667463,3.19001,3.16585,1.16386,3.10292,3.20577,0.628485,2.94787,2.47005,74.0303,2.45874,2.39189,0.0667463,2.33158,2.40449,1.16386,2.94787,2.47005,All
0.636162,2.47777,2.54134,74.3434,2.6315,2.68175,0.0710117,2.74172,2.66721,1.17808,2.47777,2.54134,0.636162,2.3915,3.20837,74.3434,3.22814,3.32563,0.0710117,3.03041,3.30078,1.17808,2.3915,3.20837,0.636162,3.10068,3.20764,74.3434,3.13906,3.1604,0.0710117,3.19385,3.16462,1.17808,3.10068,3.20764,0.636162,2.93216,2.46247,74.3434,2.30383,2.38424,0.0710117,2.35343,2.39632,1.17808,2.93216,2.46247,All
0.643838,2.47075,2.53553,74.6566,2.54362,2.68538,0.075277,2.73672,2.67061,1.19229,2.47075,2.53553,0.643838,2.44012,3.21022,74.6566,3.32692,3.33215,0.075277,3.05836,3.30694,1.19229,2.44012,3.21022,0.643838,3.10119,3.20951,74.6566,3.07149,3.15913,0.075277,3.19768,3.16339,1.19229,3.10119,3.20951,0.643838,2.89184,2.45488,74.6566,2.14891,2.37659,0.075277,2.37527,2.38816,1.19229,2.89184,2.45488,All
0.651515,2.46373,2.52971,74.9697,2.45574,2.68902,0.0795424,2.73173,2.67401,1.20651,2.46373,2.52971,0.651515,2.48874,3.21207,74.9697,3.4257,3.33866,0.0795424,3.08632,3.3131,1.20651,2.48874,3.21207,0.651515,3.10171,3.21139,74.9697,3.00393,3.15786,0.0795424,3.20152,3.16216,1.20651,3.10171,3.21139,0.651515,2.85151,2.4473,74.9697,1.994,2.36895,0.0795424,2.39712,2.37999,1.20651,2.85151,2.4473,All
0.659192,2.45671,2.5239,75.2828,2.48734,2.69265,0.0838078,2.72673,2.67741,1.22073,2.45671,2.5239,0.659192,2.53736,3.21392,75.2828,3.45244,3.34518,0.0838078,3.11427,3.31927,1.22073,2.53736,3.21392,0.659192,3.10222,3.21326,75.2828,3.01984,3.1566,0.0838078,3.20535,3.16093,1.22073,3.10222,3.21326,0.659192,2.81118,2.43971,75.2828,2.01767,2.3613,0.0838078,2.41897,2.37182,1.22073,2.81118,2.43971,All
0.666869,2.44969,2.51809,75.596,2.53175,2.69628,0.0880732,2.72174,2.68081,1.23494,2.44969,2.51809,0.666869,2.58598,3.21577,75.596,3.47147,3.35169,0.0880732,3.14223,3.32543,1.23494,2.58598,3.21577,0.666869,3.10273,3.21513,75.596,3.04469,3.15533,0.0880732,3.20919,3.15969,1.23494,3.10273,3.21513,0.666869,2.77086,2.43212,75.596,2.06047,2.35366,0.0880732,2.44081,2.36365,1.23494,2.77086,2.43212,All
0.674545,2.44267,2.51227,75.9091,2.57616,2.69991,0.0923385,2.6455,2.68421,1.24916,2.44267,2.51227,0.674545,2.63461,3.21762,75.9091,3.49049,3.35821,0.0923385,3.22305,3.33159,1.24916,2.63461,3.21762,0.674545,3.10324,3.217,75.9091,3.06955,3.15406,0.0923385,3.1493,3.15846,1.24916,3.10324,3.217,0.674545,2.73053,2.42454,75.9091,2.10327,2.34601,0.0923385,2.31145,2.35548,1.24916,2.73053,2.42454,All
0.682222,2.43565,2.50646,76.2222,2.62058,2.70354,0.0966039,2.56059,2.6876,1.26337,2.43565,2.50646,0.682222,2.68323,3.21946,76.2222,3.50952,3.36472,0.0966039,3.3103,3.33776,1.26337,2.68323,3.21946,0.682222,3.10375,3.21887,76.2222,3.0944,3.1528,0.0966039,3.08166,3.15723,1.26337,3.10375,3.21887,0.682222,2.6902,2.41695,76.2222,2.14608,2.33837,0.0966039,2.16368,2.34731,1.26337,2.6902,2.41695,All
0.689899,2.42863,2.50065,76.5354,2.66499,2.70718,0.100869,2.47568,2.691,1.27759,2.42863,2.50065,0.689899,2.73185,3.22131,76.5354,3.52855,3.37124,0.100869,3.39754,3.34392,1.27759,2.73185,3.22131,0.689899,3.10426,3.22074,76.5354,3.11926,3.15153,0.100869,3.01402,3.156,1.27759,3.10426,3.22074,0.689899,2.64987,2.40936,76.5354,2.18888,2.33072,0.100869,2.01591,2.33915,1.27759,2.64987,2.40936,All
0.697576,2.4216,2.49483,76.8485,2.7094,2.71081,0.105135,2.48785,2.6944,1.29181,2.4216,2.49483,0.697576,2.78047,3.22316,76.8485,3.54757,3.37775,0.105135,3.43589,3.35008,1.29181,2.78047,3.22316,0.697576,3.10477,3.22261,76.8485,3.14411,3.15027,0.105135,3.01604,3.15477,1.29181,3.10477,3.22261,0.697576,2.60955,2.40178,76.8485,2.23169,2.32308,0.105135,2.01036,2.33098,1.29181,2.60955,2.40178,All
0.705253,2.41458,2.48902,77.1616,2.75381,2.71444,0.1094,2.53333,2.6978,1.30602,2.41458,2.48902,0.705253,2.82909,3.22501,77.1616,3.5666,3.38427,0.1094,3.45746,3.35625,1.30602,2.82909,3.22501,0.705253,3.10528,3.22448,77.1616,3.16897,3.149,0.1094,3.04196,3.15354,1.30602,3.10528,3.22448,0.705253,2.56922,2.39419,77.1616,2.27449,2.31543,0.1094,2.05359,2.32281,1.30602,2.56922,2.39419,All
0.712929,2.40756,2.48321,77.4747,2.79822,2.71807,0.113665,2.57881,2.7012,1.32024,2.40756,2.48321,0.712929,2.87772,3.22686,77.4747,3.58562,3.39078,0.113665,3.47903,3.36241,1.32024,2.87772,3.22686,0.712929,3.1058,3.22635,77.4747,3.19382,3.14773,0.113665,3.06788,3.1523,1.32024,3.1058,3.22635,0.712929,2.52889,2.38661,77.4747,2.31729,2.30778,0.113665,2.09683,2.31464,1.32024,2.52889,2.38661,All
0.720606,2.40054,2.47739,77.7879,2.84263,2.7217,0.117931,2.62429,2.7046,1.33446,2.40054,2.47739,0.720606,2.92634,3.22871,77.7879,3.60465,3.3973,0.117931,3.5006,3.36858,1.33446,2.92634,3.22871,0.720606,3.10631,3.22822,77.7879,3.21868,3.14647,0.117931,3.0938,3.15107,1.33446,3.10631,3.22822,0.720606,2.48857,2.37902,77.7879,2.3601,2.30014,0.117931,2.14006,2.30647,1.33446,2.48857,2.37902,All
0.728283,2.39352,2.47158,78.101,2.87296,2.72534,0.122196,2.66977,2.708,1.34867,2.39352,2.47158,0.728283,2.97496,3.23056,78.101,3.61834,3.40381,0.122196,3.52217,3.37474,1.34867,2.97496,3.23056,0.728283,3.10682,3.23009,78.101,3.23437,3.1452,0.122196,3.11972,3.14984,1.34867,3.10682,3.23009,0.728283,2.44824,2.37143,78.101,2.38917,2.29249,0.122196,2.1833,2.2983,1.34867,2.44824,2.37143,All
0.73596,2.3865,2.46576,78.4141,2.87372,2.72897,0.126462,2.71525,2.7114,1.36289,2.3865,2.46576,0.73596,3.02358,3.2324,78.4141,3.62083,3.41033,0.126462,3.54374,3.3809,1.36289,3.02358,3.2324,0.73596,3.10733,3.23197,78.4141,3.23082,3.14393,0.126462,3.14564,3.14861,1.36289,3.10733,3.23197,0.73596,2.40791,2.36385,78.4141,2.3894,2.28485,0.126462,2.22653,2.29014,1.36289,2.40791,2.36385,All
0.743636,2.37948,2.45995,78.7273,2.87448,2.7326,0.130727,2.76073,2.7148,1.3771,2.37948,2.45995,0.743636,3.0722,3.23425,78.7273,3.62332,3.41684,0.130727,3.56531,3.38707,1.3771,3.0722,3.23425,0.743636,3.10784,3.23384,78.7273,3.22727,3.14267,0.130727,3.17156,3.14738,1.3771,3.10784,3.23384,0.743636,2.36758,2.35626,78.7273,2.38963,2.2772,0.130727,2.26977,2.28197,1.3771,2.36758,2.35626,All
0.751313,2.37246,2.45414,79.0404,2.87525,2.73623,0.134992,2.80621,2.7182,1.39132,2.37246,2.45414,0.751313,3.12083,3.2361,79.0404,3.62581,3.42336,0.134992,3.58688,3.39323,1.39132,3.12083,3.2361,0.751313,3.10835,3.23571,79.0404,3.22372,3.1414,0.134992,3.19748,3.14615,1.39132,3.10835,3.23571,0.751313,2.32726,2.34867,79.0404,2.38986,2.26956,0.134992,2.313,2.2738,1.39132,2.32726,2.34867,All
0.75899,2.36544,2.44832,79.3535,2.87601,2.73986,0.139258,2.85169,2.72159,1.40554,2.36544,2.44832,0.75899,3.16945,3.23795,79.3535,3.6283,3.42987,0.139258,3.60845,3.39939,1.40554,3.16945,3.23795,0.75899,3.10886,3.23758,79.3535,3.22018,3.14013,0.139258,3.22341,3.14492,1.40554,3.10886,3.23758,0.75899,2.28693,2.34109,79.3535,2.39009,2.26191,0.139258,2.35624,2.26563,1.40554,2.28693,2.34109,All
0.766667,2.35842,2.44251,79.6667,2.87678,2.7435,0.143523,2.8725,2.72499,1.41975,2.35842,2.44251,0.766667,3.21807,3.2398,79.6667,3.63079,3.43639,0.143523,3.61944,3.40556,1.41975,3.21807,3.2398,0.766667,3.10937,3.23945,79.6667,3.21663,3.13887,0.143523,3.2329,3.14368,1.41975,3.10937,3.23945,0.766667,2.2466,2.3335,79.6667,2.39032,2.25426,0.143523,2.37599,2.25746,1.41975,2.2466,2.3335,All
0.774343,2.3514,2.4367,79.9798,2.87754,2.74713,0.147788,2.87307,2.72839,1.43397,2.3514,2.4367,0.774343,3.26669,3.24165,79.9798,3.63328,3.4429,0.147788,3.62176,3.41172,1.43397,3.26669,3.24165,0.774343,3.10988,3.24132,79.9798,3.21308,3.1376,0.147788,3.22894,3.14245,1.43397,3.10988,3.24132,0.774343,2.20628,2.32592,79.9798,2.39055,2.24662,0.147788,2.37648,2.24929,1.43397,2.20628,2.32592,All
0.78202,2.34438,2.43088,80.2929,2.8783,2.75076,0.152054,2.87365,2.73179,1.44819,2.34438,2.43088,0.78202,3.31531,3.2435,80.2929,3.63578,3.44942,0.152054,3.62408,3.41788,1.44819,3.31531,3.2435,0.78202,3.1104,3.24319,80.2929,3.20953,3.13633,0.152054,3.22497,3.14122,1.44819,3.1104,3.24319,0.78202,2.16595,2.31833,80.2929,2.39078,2.23897,0.152054,2.37698,2.24113,1.44819,2.16595,2.31833,All
0.789697,2.33736,2.42507,80.6061,2.87907,2.75439,0.156319,2.87422,2.73519,1.4624,2.33736,2.42507,0.789697,3.36394,3.24534,80.6061,3.63827,3.45593,0.156319,3.6264,3.42405,1.4624,3.36394,3.24534,0.789697,3.11091,3.24506,80.6061,3.20598,3.13507,0.156319,3.221,3.13999,1.4624,3.11091,3.24506,0.789697,2.12562,2.31074,80.6061,2.39101,2.23133,0.156319,2.37747,2.23296,1.4624,2.12562,2.31074,All
0.797374,2.33034,2.41926,80.9192,2.87983,2.75803,0.160585,2.8748,2.73859,1.47662,2.33034,2.41926,0.797374,3.41256,3.24719,80.9192,3.64076,3.46245,0.160585,3.62872,3.43021,1.47662,3.41256,3.24719,0.797374,3.11142,3.24693,80.9192,3.20244,3.1338,0.160585,3.21703,3.13876,1.47662,3.11142,3.24693,0.797374,2.08529,2.30316,80.9192,2.39123,2.22368,0.160585,2.37796,2.22479,1.47662,2.08529,2.30316,All
0.805051,2.32332,2.41344,81.2323,2.88059,2.76166,0.16485,2.87537,2.74199,1.49083,2.32332,2.41344,0.805051,3.46118,3.24904,81.2323,3.64325,3.46896,0.16485,3.63104,3.43637,1.49083,3.46118,3.24904,0.805051,3.11193,3.2488,81.2323,3.19889,3.13253,0.16485,3.21306,3.13753,1.49083,3.11193,3.2488,0.805051,2.04497,2.29557,81.2323,2.39146,2.21604,0.16485,2.37846,2.21662,1.49083,2.04497,2.29557,All
0.812727,2.3163,2.40763,81.5455,2.88136,2.76529,0.169115,2.87595,2.74539,1.50505,2.3163,2.40763,0.812727,3.5098,3.25089,81.5455,3.64574,3.47548,0.169115,3.63336,3.44254,1.50505,3.5098,3.25089,0.812727,3.11244,3.25068,81.5455,3.19534,3.13127,0.169115,3.20909,3.13629,1.50505,3.11244,3.25068,0.812727,2.00464,2.28798,81.5455,2.39169,2.20839,0.169115,2.37895,2.20845,1.50505,2.00464,2.28798,All
0.820404,2.30942,2.40181,81.8586,2.88212,2.76892,0.173381,2.87653,2.74879,1.51927,2.30942,2.40181,0.820404,3.55598,3.25274,81.8586,3.64823,3.48199,0.173381,3.63568,3.4487,1.51927,3.55598,3.25274,0.820404,3.11384,3.25255,81.8586,3.19179,3.13,0.173381,3.20512,3.13506,1.51927,3.11384,3.25255,0.820404,1.96766,2.2804,81.8586,2.39192,2.20074,0.173381,2.37944,2.20028,1.51927,1.96766,2.2804,All
0.828081,2.30511,2.396,82.1717,2.88288,2.77255,0.177646,2.8771,2.75219,1.53348,2.30511,2.396,0.828081,3.55811,3.25459,82.1717,3.65072,3.48851,0.177646,3.638,3.45487,1.53348,3.55811,3.25459,0.828081,3.1312,3.25442,82.1717,3.18824,3.12874,0.177646,3.20115,3.13383,1.53348,3.1312,3.25442,0.828081,1.99084,2.27281,82.1717,2.39215,2.1931,0.177646,2.37994,2.19212,1.53348,1.99084,2.27281,All
0.835758,2.30081,2.39019,82.4848,2.88365,2.77619,0.181911,2.87768,2.75558,1.5477,2.30081,2.39019,0.835758,3.56023,3.25644,82.4848,3.65321,3.49502,0.181911,3.64032,3.46103,1.5477,3.56023,3.25644,0.835758,3.14856,3.25629,82.4848,3.18469,3.12747,0.181911,3.19718,3.1326,1.5477,3.14856,3.25629,0.835758,2.01403,2.26522,82.4848,2.39238,2.18545,0.181911,2.38043,2.18395,1.5477,2.01403,2.26522,All
0.843434,2.2965,2.38437,82.798,2.88441,2.77982,0.186177,2.87825,2.75898,1.56192,2.2965,2.38437,0.843434,3.56236,3.25828,82.798,3.6557,3.50154,0.186177,3.64264,3.46719,1.56192,3.56236,3.25828,0.843434,3.16592,3.25816,82.798,3.18115,3.1262,0.186177,3.19321,3.13137,1.56192,3.16592,3.25816,0.843434,2.03722,2.25764,82.798,2.39261,2.17781,0.186177,2.38093,2.17578,1.56192,2.03722,2.25764,All
0.851111,2.29219,2.37856,83.1111,2.88517,2.78345,0.190442,2.87883,2.76238,1.57613,2.29219,2.37856,0.851111,3.56449,3.26013,83.1111,3.65819,3.50805,0.190442,3.64496,3.47336,1.57613,3.56449,3.26013,0.851111,3.18327,3.26003,83.1111,3.1776,3.12494,0.190442,3.18925,3.13014,1.57613,3.18327,3.26003,0.851111,2.06041,2.25005,83.1111,2.39284,2.17016,0.190442,2.38142,2.16761,1.57613,2.06041,2.25005,All
0.858788,2.28788,2.37275,83.4242,2.88594,2.78708,0.194708,2.8794,2.76578,1.59035,2.28788,2.37275,0.858788,3.56662,3.26198,83.4242,3.66068,3.51457,0.194708,3.64728,3.47952,1.59035,3.56662,3.26198,0.858788,3.20063,3.2619,83.4242,3.17405,3.12367,0.194708,3.18528,3.12891,1.59035,3.20063,3.2619,0.858788,2.0836,2.24247,83.4242,2.39307,2.16252,0.194708,2.38191,2.15944,1.59035,2.0836,2.24247,All
0.866465,2.28358,2.36693,83.7374,2.8867,2.79071,0.198973,2.87998,2.76918,1.60456,2.28358,2.36693,0.866465,3.56875,3.26383,83.7374,3.66317,3.52108,0.198973,3.6496,3.48568,1.60456,3.56875,3.26383,0.866465,3.21799,3.26377,83.7374,3.1705,3.1224,0.198973,3.18131,3.12767,1.60456,3.21799,3.26377,0.866465,2.10679,2.23488,83.7374,2.3933,2.15487,0.198973,2.38241,2.15127,1.60456,2.10679,2.23488,All
0.874141,2.27927,2.36112,84.0505,2.88746,2.79435,0.203238,2.88055,2.77258,1.61878,2.27927,2.36112,0.874141,3.57088,3.26568,84.0505,3.66566,3.5276,0.203238,3.65192,3.49185,1.61878,3.57088,3.26568,0.874141,3.23535,3.26564,84.0505,3.16695,3.12114,0.203238,3.17734,3.12644,1.61878,3.23535,3.26564,0.874141,2.12998,2.22729,84.0505,2.39353,2.14722,0.203238,2.3829,2.14311,1.61878,2.12998,2.22729,All
0.881818,2.27496,2.35531,84.3636,2.88823,2.79798,0.207504,2.88113,2.77598,1.633,2.27496,2.35531,0.881818,3.57301,3.26753,84.3636,3.66815,3.53411,0.207504,3.65424,3.49801,1.633,3.57301,3.26753,0.881818,3.25271,3.26751,84.3636,3.16341,3.11987,0.207504,3.17337,3.12521,1.633,3.25271,3.26751,0.881818,2.15317,2.21971,84.3636,2.39376,2.13958,0.207504,2.38339,2.13494,1.633,2.15317,2.21971,All
0.889495,2.27065,2.34949,84.6768,2.88899,2.80161,0.211769,2.88171,2.77938,1.64721,2.27065,2.34949,0.889495,3.57514,3.26938,84.6768,3.67064,3.54062,0.211769,3.65656,3.50417,1.64721,3.57514,3.26938,0.889495,3.27007,3.26938,84.6768,3.15986,3.1186,0.211769,3.1694,3.12398,1.64721,3.27007,3.26938,0.889495,2.17636,2.21212,84.6768,2.39399,2.13193,0.211769,2.38389,2.12677,1.64721,2.17636,2.21212,All
0.897172,2.26635,2.34368,84.9899,2.88976,2.80524,0.216034,2.88228,2.78278,1.66143,2.26635,2.34368,0.897172,3.57727,3.27122,84.9899,3.67313,3.54714,0.216034,3.65888,3.51034,1.66143,3.57727,3.27122,0.897172,3.28743,3.27126,84.9899,3.15631,3.11734,0.216034,3.16543,3.12275,1.66143,3.28743,3.27126,0.897172,2.19955,2.20453,84.9899,2.39422,2.12429,0.216034,2.38438,2.1186,1.66143,2.19955,2.20453,All
0.904848,2.26204,2.33786,85.303,2.89052,2.80888,0.2203,2.88286,2.78618,1.67565,2.26204,2.33786,0.904848,3.5794,3.27307,85.303,3.67562,3.55365,0.2203,3.6612,3.5165,1.67565,3.5794,3.27307,0.904848,3.30479,3.27313,85.303,3.15276,3.11607,0.2203,3.16146,3.12152,1.67565,3.30479,3.27313,0.904848,2.22273,2.19695,85.303,2.39445,2.11664,0.2203,2.38487,2.11043,1.67565,2.22273,2.19695,All
0.912525,2.25773,2.33205,85.6162,2.89128,2.81251,0.224565,2.88343,2.78958,1.68986,2.25773,2.33205,0.912525,3.58153,3.27492,85.6162,3.67811,3.56017,0.224565,3.66352,3.52266,1.68986,3.58153,3.27492,0.912525,3.32215,3.275,85.6162,3.14921,3.1148,0.224565,3.15749,3.12028,1.68986,3.32215,3.275,0.912525,2.24592,2.18936,85.6162,2.39468,2.109,0.224565,2.38537,2.10226,1.68986,2.24592,2.18936,All
0.920202,2.25342,2.32624,85.9293,2.89205,2.81614,0.228831,2.88401,2.79297,1.70408,2.25342,2.32624,0.920202,3.58366,3.27677,85.9293,3.6806,3.56668,0.228831,3.66584,3.52883,1.70408,3.58366,3.27677,0.920202,3.33951,3.27687,85.9293,3.14567,3.11354,0.228831,3.15352,3.11905,1.70408,3.33951,3.27687,0.920202,2.26911,2.18178,85.9293,2.39491,2.10135,0.228831,2.38586,2.0941,1.70408,2.26911,2.18178,All
0.927879,2.24912,2.32042,86.2424,2.89281,2.81977,0.233096,2.88458,2.79637,1.71829,2.24912,2.32042,0.927879,3.58578,3.27862,86.2424,3.68309,3.5732,0.233096,3.66816,3.53499,1.71829,3.58578,3.27862,0.927879,3.35687,3.27874,86.2424,3.14212,3.11227,0.233096,3.14956,3.11782,1.71829,3.35687,3.27874,0.927879,2.2923,2.17419,86.2424,2.39514,2.0937,0.233096,2.38635,2.08593,1.71829,2.2923,2.17419,All
0.935556,2.24481,2.31461,86.5556,2.89357,2.8234,0.237361,2.88516,2.79977,1.73251,2.24481,2.31461,0.935556,3.58791,3.28047,86.5556,3.68558,3.57971,0.237361,3.67048,3.54116,1.73251,3.58791,3.28047,0.935556,3.37422,3.28061,86.5556,3.13857,3.111,0.237361,3.14559,3.11659,1.73251,3.37422,3.28061,0.935556,2.31549,2.1666,86.5556,2.39537,2.08606,0.237361,2.38685,2.07776,1.73251,2.31549,2.1666,All
0.943232,2.2405,2.3088,86.8687,2.89434,2.82704,0.241627,2.88574,2.80317,1.74673,2.2405,2.3088,0.943232,3.59004,3.28231,86.8687,3.68807,3.58623,0.241627,3.6728,3.54732,1.74673,3.59004,3.28231,0.943232,3.39158,3.28248,86.8687,3.13502,3.10974,0.241627,3.14162,3.11536,1.74673,3.39158,3.28248,0.943232,2.33868,2.15902,86.8687,2.3956,2.07841,0.241627,2.38734,2.06959,1.74673,2.33868,2.15902,All
0.950909,2.2362,2.30298,87.1818,2.8951,2.83067,0.245892,2.88631,2.80657,1.76094,2.2362,2.30298,0.950909,3.59217,3.28416,87.1818,3.69056,3.59274,0.245892,3.67512,3.55348,1.76094,3.59217,3.28416,0.950909,3.40894,3.28435,87.1818,3.13147,3.10847,0.245892,3.13765,3.11413,1.76094,3.40894,3.28435,0.950909,2.36187,2.15143,87.1818,2.39583,2.07077,0.245892,2.38783,2.06142,1.76094,2.36187,2.15143,All
0.958586,2.23189,2.29717,87.4949,2.89586,2.8343,0.250157,2.88689,2.80997,1.77516,2.23189,2.29717,0.958586,3.5943,3.28601,87.4949,3.69305,3.59926,0.250157,3.67744,3.55965,1.77516,3.5943,3.28601,0.958586,3.4263,3.28622,87.4949,3.12793,3.10721,0.250157,3.13368,3.1129,1.77516,3.4263,3.28622,0.958586,2.38506,2.14384,87.4949,2.39606,2.06312,0.250157,2.38833,2.05326,1.77516,2.38506,2.14384,All
0.966263,2.22758,2.29136,87.8081,2.89663,2.83793,0.254423,2.88746,2.81337,1.78938,2.22758,2.29136,0.966263,3.59643,3.28786,87.8081,3.69554,3.60577,0.254423,3.67976,3.56581,1.78938,3.59643,3.28786,0.966263,3.44366,3.28809,87.8081,3.12438,3.10594,0.254423,3.12971,3.11166,1.78938,3.44366,3.28809,0.966263,2.40825,2.13626,87.8081,2.39629,2.05548,0.254423,2.38882,2.04509,1.78938,2.40825,2.13626,All
0.973939,2.22327,2.28554,88.1212,2.89739,2.84156,0.258688,2.88804,2.81677,1.80359,2.22327,2.28554,0.973939,3.59856,3.28971,88.1212,3.69803,3.61229,0.258688,3.68208,3.57197,1.80359,3.59856,3.28971,0.973939,3.46102,3.28997,88.1212,3.12083,3.10467,0.258688,3.12574,3.11043,1.80359,3.46102,3.28997,0.973939,2.43144,2.12867,88.1212,2.39651,2.04783,0.258688,2.38931,2.03692,1.80359,2.43144,2.12867,All
0.981616,2.21897,2.27973,88.4343,2.89815,2.8452,0.262954,2.88861,2.82017,1.81781,2.21897,2.27973,0.981616,3.60069,3.29156,88.4343,3.70052,3.6188,0.262954,3.6844,3.57814,1.81781,3.60069,3.29156,0.981616,3.47838,3.29184,88.4343,3.11728,3.10341,0.262954,3.12177,3.1092,1.81781,3.47838,3.29184,0.981616,2.45463,2.12109,88.4343,2.39674,2.04019,0.262954,2.38981,2.02875,1.81781,2.45463,2.12109,All
0.989293,2.21466,2.27391,88.7475,2.89892,2.84883,0.267219,2.88919,2.82357,1.83202,2.21466,2.27391,0.989293,3.60282,3.29341,88.7475,3.70301,3.62532,0.267219,3.68672,3.5843,1.83202,3.60282,3.29341,0.989293,3.49574,3.29371,88.7475,3.11373,3.10214,0.267219,3.1178,3.10797,1.83202,3.49574,3.29371,0.989293,2.47781,2.1135,88.7475,2.39697,2.03254,0.267219,2.3903,2.02058,1.83202,2.47781,2.1135,All
0.99697,2.21035,2.2681,89.0606,2.89968,2.85246,0.271484,2.88977,2.82696,1.84624,2.21035,2.2681,0.99697,3.60495,3.29525,89.0606,3.7055,3.63183,0.271484,3.68904,3.59046,1.84624,3.60495,3.29525,0.99697,3.5131,3.29558,89.0606,3.11018,3.10087,0.271484,3.11384,3.10674,1.84624,3.5131,3.29558,0.99697,2.501,2.10591,89.0606,2.3972,2.02489,0.271484,2.39079,2.01241,1.84624,2.501,2.10591,All
1.00465,2.20604,2.26229,89.3737,2.90044,2.85609,0.27575,2.89034,2.83036,1.86046,2.20604,2.26229,1.00465,3.60708,3.2971,89.3737,3.70799,3.63835,0.27575,3.69136,3.59663,1.86046,3.60708,3.2971,1.00465,3.53046,3.29745,89.3737,3.10664,3.09961,0.27575,3.10987,3.10551,1.86046,3.53046,3.29745,1.00465,2.52419,2.09833,89.3737,2.39743,2.01725,0.27575,2.39129,2.00425,1.86046,2.52419,2.09833,All
1.01232,2.20174,2.25647,89.6869,2.90121,2.85973,0.280015,2.89092,2.83376,1.87467,2.20174,2.25647,1.01232,3.60921,3.29895,89.6869,3.71048,3.64486,0.280015,3.69368,3.60279,1.87467,3.60921,3.29895,1.01232,3.54782,3.29932,89.6869,3.10309,3.09834,0.280015,3.1059,3.10427,1.87467,3.54782,3.29932,1.01232,2.54738,2.09074,89.6869,2.39766,2.0096,0.280015,2.39178,1.99608,1.87467,2.54738,2.09074,All
1.02,2.19743,2.25066,90,2.90197,2.86336,0.28428,2.89149,2.83716,1.88889,2.19743,2.25066,1.02,3.61133,3.3008,90,3.71297,3.65138,0.28428,3.696,3.60895,1.88889,3.61133,3.3008,1.02,3.56518,3.30119,90,3.09954,3.09707,0.28428,3.10193,3.10304,1.88889,3.56518,3.30119,1.02,2.57057,2.08315,90,2.39789,2.00196,0.28428,2.39227,1.98791,1.88889,2.57057,2.08315,All
