trans_Cl_vs_SCRMGDL_abscissa,trans_Cl_vs_SCRMGDL_spline,trans_Cl_vs_SCRMGDL_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtWTKG_abscissa,trans_Cl_vs_logtWTKG_spline,trans_Cl_vs_logtWTKG_regression,trans_Cl_vs_tSCRMGDL_abscissa,trans_Cl_vs_tSCRMGDL_spline,trans_Cl_vs_tSCRMGDL_regression,trans_Q_vs_SCRMGDL_abscissa,trans_Q_vs_SCRMGDL_spline,trans_Q_vs_SCRMGDL_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtWTKG_abscissa,trans_Q_vs_logtWTKG_spline,trans_Q_vs_logtWTKG_regression,trans_Q_vs_tSCRMGDL_abscissa,trans_Q_vs_tSCRMGDL_spline,trans_Q_vs_tSCRMGDL_regression,trans_V1_vs_SCRMGDL_abscissa,trans_V1_vs_SCRMGDL_spline,trans_V1_vs_SCRMGDL_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtWTKG_abscissa,trans_V1_vs_logtWTKG_spline,trans_V1_vs_logtWTKG_regression,trans_V1_vs_tSCRMGDL_abscissa,trans_V1_vs_tSCRMGDL_spline,trans_V1_vs_tSCRMGDL_regression,trans_V2_vs_SCRMGDL_abscissa,trans_V2_vs_SCRMGDL_spline,trans_V2_vs_SCRMGDL_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtWTKG_abscissa,trans_V2_vs_logtWTKG_spline,trans_V2_vs_logtWTKG_regression,trans_V2_vs_tSCRMGDL_abscissa,trans_V2_vs_tSCRMGDL_spline,trans_V2_vs_tSCRMGDL_regression,split
0.628485,2.49301,2.54638,74.0303,2.72694,2.68154,0.0667463,2.75139,2.66654,1.16386,2.49301,2.54638,0.628485,2.34966,3.19407,74.0303,2.99547,3.28177,0.0667463,2.9062,3.25884,1.16386,2.34966,3.19407,0.628485,3.10745,3.22959,74.0303,3.25449,3.20297,0.0667463,3.23558,3.20501,1.16386,3.10745,3.22959,0.628485,3.1328,2.45897,74.0303,2.31135,2.29244,0.0667463,2.20343,2.31451,1.16386,3.1328,2.45897,All
0.636162,2.48157,2.54055,74.3434,2.63929,2.68537,0.0710117,2.74701,2.67013,1.17808,2.48157,2.54055,0.636162,2.37325,3.19814,74.3434,3.13597,3.28815,0.0710117,2.92667,3.26493,1.17808,2.37325,3.19814,0.636162,3.10529,3.23117,74.3434,3.18387,3.20243,0.0710117,3.24016,3.20449,1.17808,3.10529,3.23117,0.636162,3.11392,2.45263,74.3434,2.14222,2.28102,0.0710117,2.22033,2.3025,1.17808,3.11392,2.45263,All
0.643838,2.4748,2.53473,74.6566,2.55164,2.68921,0.075277,2.74263,2.67373,1.19229,2.4748,2.53473,0.643838,2.42288,3.20222,74.6566,3.27646,3.29453,0.075277,2.94714,3.27103,1.19229,2.42288,3.20222,0.643838,3.10701,3.23274,74.6566,3.11324,3.20189,0.075277,3.24475,3.20398,1.19229,3.10701,3.23274,0.643838,3.05916,2.44629,74.6566,1.97309,2.2696,0.075277,2.23724,2.29048,1.19229,3.05916,2.44629,All
0.651515,2.46803,2.5289,74.9697,2.464,2.69304,0.0795424,2.73825,2.67732,1.20651,2.46803,2.5289,0.651515,2.47251,3.20629,74.9697,3.41696,3.3009,0.0795424,2.9676,3.27713,1.20651,2.47251,3.20629,0.651515,3.10873,3.23432,74.9697,3.04262,3.20135,0.0795424,3.24933,3.20347,1.20651,3.10873,3.23432,0.651515,3.0044,2.43995,74.9697,1.80396,2.25818,0.0795424,2.25414,2.27846,1.20651,3.0044,2.43995,All
0.659192,2.46126,2.52307,75.2828,2.49505,2.69688,0.0838078,2.73387,2.68092,1.22073,2.46126,2.52307,0.659192,2.52215,3.21036,75.2828,3.42707,3.30728,0.0838078,2.98807,3.28322,1.22073,2.52215,3.21036,0.659192,3.11045,3.2359,75.2828,3.06341,3.20081,0.0838078,3.25391,3.20296,1.22073,3.11045,3.2359,0.659192,2.94964,2.43361,75.2828,1.8196,2.24676,0.0838078,2.27104,2.26645,1.22073,2.94964,2.43361,All
0.666869,2.45449,2.51725,75.596,2.53882,2.70071,0.0880732,2.72949,2.68451,1.23494,2.45449,2.51725,0.666869,2.57178,3.21443,75.596,3.4232,3.31366,0.0880732,3.00854,3.28932,1.23494,2.57178,3.21443,0.666869,3.11217,3.23748,75.596,3.094,3.20027,0.0880732,3.25849,3.20244,1.23494,3.11217,3.23748,0.666869,2.89488,2.42727,75.596,1.85503,2.23533,0.0880732,2.28794,2.25443,1.23494,2.89488,2.42727,All
0.674545,2.44772,2.51142,75.9091,2.58258,2.70454,0.0923385,2.65343,2.68811,1.24916,2.44772,2.51142,0.674545,2.62141,3.21851,75.9091,3.41934,3.32004,0.0923385,3.12507,3.29542,1.24916,2.62141,3.21851,0.674545,3.11389,3.23906,75.9091,3.12459,3.19972,0.0923385,3.19561,3.20193,1.24916,3.11389,3.23906,0.674545,2.84012,2.42093,75.9091,1.89046,2.22391,0.0923385,2.14679,2.24242,1.24916,2.84012,2.42093,All
0.682222,2.44095,2.50559,76.2222,2.62635,2.70838,0.0966039,2.56865,2.6917,1.26337,2.44095,2.50559,0.682222,2.67104,3.22258,76.2222,3.41547,3.32642,0.0966039,3.25329,3.30151,1.26337,2.67104,3.22258,0.682222,3.11561,3.24063,76.2222,3.15517,3.19918,0.0966039,3.12451,3.20142,1.26337,3.11561,3.24063,0.682222,2.78536,2.41459,76.2222,1.92589,2.21249,0.0966039,1.9864,2.2304,1.26337,2.78536,2.41459,All
0.689899,2.43418,2.49976,76.5354,2.67012,2.71221,0.100869,2.48387,2.69529,1.27759,2.43418,2.49976,0.689899,2.72067,3.22665,76.5354,3.41161,3.3328,0.100869,3.38151,3.30761,1.27759,2.72067,3.22665,0.689899,3.11733,3.24221,76.5354,3.18576,3.19864,0.100869,3.05341,3.2009,1.27759,3.11733,3.24221,0.689899,2.7306,2.40825,76.5354,1.96132,2.20107,0.100869,1.82601,2.21839,1.27759,2.7306,2.40825,All
0.697576,2.42741,2.49394,76.8485,2.71388,2.71605,0.105135,2.49558,2.69889,1.29181,2.42741,2.49394,0.697576,2.77031,3.23072,76.8485,3.40774,3.33918,0.105135,3.41271,3.31371,1.29181,2.77031,3.23072,0.697576,3.11905,3.24379,76.8485,3.21635,3.1981,0.105135,3.05902,3.20039,1.29181,3.11905,3.24379,0.697576,2.67584,2.40191,76.8485,1.99675,2.18965,0.105135,1.81132,2.20637,1.29181,2.67584,2.40191,All
0.705253,2.42064,2.48811,77.1616,2.75765,2.71988,0.1094,2.54041,2.70248,1.30602,2.42064,2.48811,0.705253,2.81994,3.2348,77.1616,3.40387,3.34556,0.1094,3.41061,3.3198,1.30602,2.81994,3.2348,0.705253,3.12077,3.24537,77.1616,3.24693,3.19756,0.1094,3.09096,3.19988,1.30602,3.12077,3.24537,0.705253,2.62108,2.39557,77.1616,2.03218,2.17822,0.1094,1.84663,2.19435,1.30602,2.62108,2.39557,All
0.712929,2.41387,2.48228,77.4747,2.80142,2.72372,0.113665,2.58523,2.70608,1.32024,2.41387,2.48228,0.712929,2.86957,3.23887,77.4747,3.40001,3.35193,0.113665,3.40852,3.3259,1.32024,2.86957,3.23887,0.712929,3.12249,3.24694,77.4747,3.27752,3.19701,0.113665,3.12289,3.19937,1.32024,3.12249,3.24694,0.712929,2.56632,2.38923,77.4747,2.06761,2.1668,0.113665,1.88194,2.18234,1.32024,2.56632,2.38923,All
0.720606,2.4071,2.47646,77.7879,2.84518,2.72755,0.117931,2.63005,2.70967,1.33446,2.4071,2.47646,0.720606,2.9192,3.24294,77.7879,3.39614,3.35831,0.117931,3.40642,3.33199,1.33446,2.9192,3.24294,0.720606,3.12421,3.24852,77.7879,3.3081,3.19647,0.117931,3.15483,3.19885,1.33446,3.12421,3.24852,0.720606,2.51156,2.38289,77.7879,2.10304,2.15538,0.117931,1.91724,2.17032,1.33446,2.51156,2.38289,All
0.728283,2.40033,2.47063,78.101,2.87518,2.73138,0.122196,2.67488,2.71327,1.34867,2.40033,2.47063,0.728283,2.96884,3.24701,78.101,3.39622,3.36469,0.122196,3.40433,3.33809,1.34867,2.96884,3.24701,0.728283,3.12593,3.2501,78.101,3.32738,3.19593,0.122196,3.18676,3.19834,1.34867,3.12593,3.2501,0.728283,2.4568,2.37655,78.101,2.12802,2.14396,0.122196,1.95255,2.15831,1.34867,2.4568,2.37655,All
0.73596,2.39357,2.4648,78.4141,2.87625,2.73522,0.126462,2.7197,2.71686,1.36289,2.39357,2.4648,0.73596,3.01847,3.25109,78.4141,3.40455,3.37107,0.126462,3.40224,3.34419,1.36289,3.01847,3.25109,0.73596,3.12765,3.25168,78.4141,3.32292,3.19539,0.126462,3.2187,3.19783,1.36289,3.12765,3.25168,0.73596,2.40204,2.37021,78.4141,2.13107,2.13254,0.126462,1.98785,2.14629,1.36289,2.40204,2.37021,All
0.743636,2.3868,2.45898,78.7273,2.87732,2.73905,0.130727,2.76452,2.72045,1.3771,2.3868,2.45898,0.743636,3.0681,3.25516,78.7273,3.41289,3.37745,0.130727,3.40014,3.35028,1.3771,3.0681,3.25516,0.743636,3.12937,3.25326,78.7273,3.31845,3.19485,0.130727,3.25063,3.19731,1.3771,3.12937,3.25326,0.743636,2.34728,2.36387,78.7273,2.13412,2.12111,0.130727,2.02316,2.13428,1.3771,2.34728,2.36387,All
0.751313,2.38003,2.45315,79.0404,2.8784,2.74289,0.134992,2.80935,2.72405,1.39132,2.38003,2.45315,0.751313,3.11773,3.25923,79.0404,3.42123,3.38383,0.134992,3.39805,3.35638,1.39132,3.11773,3.25923,0.751313,3.13109,3.25483,79.0404,3.31399,3.19431,0.134992,3.28257,3.1968,1.39132,3.13109,3.25483,0.751313,2.29252,2.35753,79.0404,2.13717,2.10969,0.134992,2.05846,2.12226,1.39132,2.29252,2.35753,All
0.75899,2.37326,2.44732,79.3535,2.87947,2.74672,0.139258,2.85417,2.72764,1.40554,2.37326,2.44732,0.75899,3.16737,3.2633,79.3535,3.42957,3.39021,0.139258,3.39595,3.36248,1.40554,3.16737,3.2633,0.75899,3.13281,3.25641,79.3535,3.30952,3.19376,0.139258,3.3145,3.19629,1.40554,3.13281,3.25641,0.75899,2.23776,2.35119,79.3535,2.14022,2.09827,0.139258,2.09377,2.11024,1.40554,2.23776,2.35119,All
0.766667,2.36649,2.4415,79.6667,2.88054,2.75056,0.143523,2.87487,2.73124,1.41975,2.36649,2.4415,0.766667,3.217,3.26738,79.6667,3.43791,3.39659,0.143523,3.39997,3.36857,1.41975,3.217,3.26738,0.766667,3.13453,3.25799,79.6667,3.30506,3.19322,0.143523,3.32611,3.19578,1.41975,3.13453,3.25799,0.766667,2.183,2.34485,79.6667,2.14327,2.08685,0.143523,2.11182,2.09823,1.41975,2.183,2.34485,All
0.774343,2.35972,2.43567,79.9798,2.88162,2.75439,0.147788,2.87578,2.73483,1.43397,2.35972,2.43567,0.774343,3.26663,3.27145,79.9798,3.44625,3.40296,0.147788,3.40901,3.37467,1.43397,3.26663,3.27145,0.774343,3.13624,3.25957,79.9798,3.30059,3.19268,0.147788,3.32105,3.19526,1.43397,3.13624,3.25957,0.774343,2.12824,2.33851,79.9798,2.14632,2.07543,0.147788,2.11572,2.08621,1.43397,2.12824,2.33851,All
0.78202,2.35295,2.42984,80.2929,2.88269,2.75822,0.152054,2.8767,2.73843,1.44819,2.35295,2.42984,0.78202,3.31626,3.27552,80.2929,3.45459,3.40934,0.152054,3.41805,3.38077,1.44819,3.31626,3.27552,0.78202,3.13796,3.26114,80.2929,3.29612,3.19214,0.152054,3.31599,3.19475,1.44819,3.13796,3.26114,0.78202,2.07348,2.33217,80.2929,2.14936,2.064,0.152054,2.11963,2.0742,1.44819,2.07348,2.33217,All
0.789697,2.34618,2.42402,80.6061,2.88376,2.76206,0.156319,2.87761,2.74202,1.4624,2.34618,2.42402,0.789697,3.3659,3.27959,80.6061,3.46293,3.41572,0.156319,3.42708,3.38686,1.4624,3.3659,3.27959,0.789697,3.13968,3.26272,80.6061,3.29166,3.1916,0.156319,3.31093,3.19424,1.4624,3.13968,3.26272,0.789697,2.01872,2.32583,80.6061,2.15241,2.05258,0.156319,2.12353,2.06218,1.4624,2.01872,2.32583,All
0.797374,2.33941,2.41819,80.9192,2.88483,2.76589,0.160585,2.87853,2.74561,1.47662,2.33941,2.41819,0.797374,3.41553,3.28367,80.9192,3.47127,3.4221,0.160585,3.43612,3.39296,1.47662,3.41553,3.28367,0.797374,3.1414,3.2643,80.9192,3.28719,3.19105,0.160585,3.30587,3.19372,1.47662,3.1414,3.2643,0.797374,1.96396,2.31949,80.9192,2.15546,2.04116,0.160585,2.12743,2.05017,1.47662,1.96396,2.31949,All
0.805051,2.33264,2.41236,81.2323,2.88591,2.76973,0.16485,2.87944,2.74921,1.49083,2.33264,2.41236,0.805051,3.46516,3.28774,81.2323,3.47961,3.42848,0.16485,3.44516,3.39906,1.49083,3.46516,3.28774,0.805051,3.14312,3.26588,81.2323,3.28273,3.19051,0.16485,3.3008,3.19321,1.49083,3.14312,3.26588,0.805051,1.9092,2.31315,81.2323,2.15851,2.02974,0.16485,2.13133,2.03815,1.49083,1.9092,2.31315,All
0.812727,2.32587,2.40654,81.5455,2.88698,2.77356,0.169115,2.88036,2.7528,1.50505,2.32587,2.40654,0.812727,3.51479,3.29181,81.5455,3.48795,3.43486,0.169115,3.45419,3.40515,1.50505,3.51479,3.29181,0.812727,3.14484,3.26745,81.5455,3.27826,3.18997,0.169115,3.29574,3.1927,1.50505,3.14484,3.26745,0.812727,1.85444,2.30681,81.5455,2.16156,2.01832,0.169115,2.13523,2.02614,1.50505,1.85444,2.30681,All
0.820404,2.31921,2.40071,81.8586,2.88805,2.77739,0.173381,2.88127,2.7564,1.51927,2.31921,2.40071,0.820404,3.56214,3.29589,81.8586,3.49629,3.44124,0.173381,3.46323,3.41125,1.51927,3.56214,3.29589,0.820404,3.14728,3.26903,81.8586,3.2738,3.18943,0.173381,3.29068,3.19219,1.51927,3.14728,3.26903,0.820404,1.80453,2.30047,81.8586,2.16461,2.00689,0.173381,2.13914,2.01412,1.51927,1.80453,2.30047,All
0.828081,2.31447,2.39488,82.1717,2.88913,2.78123,0.177646,2.88219,2.75999,1.53348,2.31447,2.39488,0.828081,3.56835,3.29996,82.1717,3.50463,3.44761,0.177646,3.47227,3.41734,1.53348,3.56835,3.29996,0.828081,3.1627,3.27061,82.1717,3.26933,3.18889,0.177646,3.28562,3.19167,1.53348,3.1627,3.27061,0.828081,1.84187,2.29413,82.1717,2.16765,1.99547,0.177646,2.14304,2.0021,1.53348,1.84187,2.29413,All
0.835758,2.30973,2.38906,82.4848,2.8902,2.78506,0.181911,2.8831,2.76359,1.5477,2.30973,2.38906,0.835758,3.57456,3.30403,82.4848,3.51297,3.45399,0.181911,3.4813,3.42344,1.5477,3.57456,3.30403,0.835758,3.17813,3.27219,82.4848,3.26487,3.18835,0.181911,3.28056,3.19116,1.5477,3.17813,3.27219,0.835758,1.87921,2.28779,82.4848,2.1707,1.98405,0.181911,2.14694,1.99009,1.5477,1.87921,2.28779,All
0.843434,2.30499,2.38323,82.798,2.89127,2.7889,0.186177,2.88402,2.76718,1.56192,2.30499,2.38323,0.843434,3.58077,3.3081,82.798,3.52131,3.46037,0.186177,3.49034,3.42954,1.56192,3.58077,3.3081,0.843434,3.19355,3.27377,82.798,3.2604,3.1878,0.186177,3.2755,3.19065,1.56192,3.19355,3.27377,0.843434,1.91655,2.28145,82.798,2.17375,1.97263,0.186177,2.15084,1.97807,1.56192,1.91655,2.28145,All
0.851111,2.30025,2.3774,83.1111,2.89235,2.79273,0.190442,2.88493,2.77077,1.57613,2.30025,2.3774,0.851111,3.58698,3.31218,83.1111,3.52965,3.46675,0.190442,3.49938,3.43563,1.57613,3.58698,3.31218,0.851111,3.20897,3.27534,83.1111,3.25594,3.18726,0.190442,3.27044,3.19013,1.57613,3.20897,3.27534,0.851111,1.9539,2.27511,83.1111,2.1768,1.96121,0.190442,2.15474,1.96606,1.57613,1.9539,2.27511,All
0.858788,2.2955,2.37158,83.4242,2.89342,2.79657,0.194708,2.88585,2.77437,1.59035,2.2955,2.37158,0.858788,3.59319,3.31625,83.4242,3.53799,3.47313,0.194708,3.50841,3.44173,1.59035,3.59319,3.31625,0.858788,3.22439,3.27692,83.4242,3.25147,3.18672,0.194708,3.26538,3.18962,1.59035,3.22439,3.27692,0.858788,1.99124,2.26877,83.4242,2.17985,1.94978,0.194708,2.15864,1.95404,1.59035,1.99124,2.26877,All
0.866465,2.29076,2.36575,83.7374,2.89449,2.8004,0.198973,2.88676,2.77796,1.60456,2.29076,2.36575,0.866465,3.5994,3.32032,83.7374,3.54633,3.47951,0.198973,3.51745,3.44783,1.60456,3.5994,3.32032,0.866465,3.23981,3.2785,83.7374,3.247,3.18618,0.198973,3.26032,3.18911,1.60456,3.23981,3.2785,0.866465,2.02858,2.26243,83.7374,2.1829,1.93836,0.198973,2.16255,1.94203,1.60456,2.02858,2.26243,All
0.874141,2.28602,2.35992,84.0505,2.89557,2.80423,0.203238,2.88768,2.78156,1.61878,2.28602,2.35992,0.874141,3.60561,3.32439,84.0505,3.55467,3.48589,0.203238,3.52649,3.45392,1.61878,3.60561,3.32439,0.874141,3.25523,3.28008,84.0505,3.24254,3.18564,0.203238,3.25526,3.18859,1.61878,3.25523,3.28008,0.874141,2.06592,2.25609,84.0505,2.18595,1.92694,0.203238,2.16645,1.93001,1.61878,2.06592,2.25609,All
0.881818,2.28128,2.3541,84.3636,2.89664,2.80807,0.207504,2.88859,2.78515,1.633,2.28128,2.3541,0.881818,3.61182,3.32847,84.3636,3.56301,3.49227,0.207504,3.53553,3.46002,1.633,3.61182,3.32847,0.881818,3.27065,3.28165,84.3636,3.23807,3.18509,0.207504,3.25019,3.18808,1.633,3.27065,3.28165,0.881818,2.10326,2.24975,84.3636,2.18899,1.91552,0.207504,2.17035,1.91799,1.633,2.10326,2.24975,All
0.889495,2.27654,2.34827,84.6768,2.89771,2.8119,0.211769,2.88951,2.78875,1.64721,2.27654,2.34827,0.889495,3.61803,3.33254,84.6768,3.57135,3.49864,0.211769,3.54456,3.46612,1.64721,3.61803,3.33254,0.889495,3.28608,3.28323,84.6768,3.23361,3.18455,0.211769,3.24513,3.18757,1.64721,3.28608,3.28323,0.889495,2.1406,2.24341,84.6768,2.19204,1.9041,0.211769,2.17425,1.90598,1.64721,2.1406,2.24341,All
0.897172,2.2718,2.34244,84.9899,2.89879,2.81574,0.216034,2.89042,2.79234,1.66143,2.2718,2.34244,0.897172,3.62424,3.33661,84.9899,3.57969,3.50502,0.216034,3.5536,3.47221,1.66143,3.62424,3.33661,0.897172,3.3015,3.28481,84.9899,3.22914,3.18401,0.216034,3.24007,3.18706,1.66143,3.3015,3.28481,0.897172,2.17794,2.23707,84.9899,2.19509,1.89267,0.216034,2.17815,1.89396,1.66143,2.17794,2.23707,All
0.904848,2.26706,2.33662,85.303,2.89986,2.81957,0.2203,2.89134,2.79593,1.67565,2.26706,2.33662,0.904848,3.63045,3.34068,85.303,3.58802,3.5114,0.2203,3.56264,3.47831,1.67565,3.63045,3.34068,0.904848,3.31692,3.28639,85.303,3.22468,3.18347,0.2203,3.23501,3.18654,1.67565,3.31692,3.28639,0.904848,2.21529,2.23073,85.303,2.19814,1.88125,0.2203,2.18206,1.88195,1.67565,2.21529,2.23073,All
0.912525,2.26232,2.33079,85.6162,2.90093,2.82341,0.224565,2.89225,2.79953,1.68986,2.26232,2.33079,0.912525,3.63666,3.34476,85.6162,3.59636,3.51778,0.224565,3.57167,3.4844,1.68986,3.63666,3.34476,0.912525,3.33234,3.28797,85.6162,3.22021,3.18293,0.224565,3.22995,3.18603,1.68986,3.33234,3.28797,0.912525,2.25263,2.22439,85.6162,2.20119,1.86983,0.224565,2.18596,1.86993,1.68986,2.25263,2.22439,All
0.920202,2.25758,2.32496,85.9293,2.902,2.82724,0.228831,2.89317,2.80312,1.70408,2.25758,2.32496,0.920202,3.64287,3.34883,85.9293,3.6047,3.52416,0.228831,3.58071,3.4905,1.70408,3.64287,3.34883,0.920202,3.34776,3.28954,85.9293,3.21575,3.18239,0.228831,3.22489,3.18552,1.70408,3.34776,3.28954,0.920202,2.28997,2.21805,85.9293,2.20424,1.85841,0.228831,2.18986,1.85792,1.70408,2.28997,2.21805,All
0.927879,2.25284,2.31913,86.2424,2.90308,2.83107,0.233096,2.89408,2.80672,1.71829,2.25284,2.31913,0.927879,3.64908,3.3529,86.2424,3.61304,3.53054,0.233096,3.58975,3.4966,1.71829,3.64908,3.3529,0.927879,3.36318,3.29112,86.2424,3.21128,3.18184,0.233096,3.21983,3.185,1.71829,3.36318,3.29112,0.927879,2.32731,2.21171,86.2424,2.20728,1.84699,0.233096,2.19376,1.8459,1.71829,2.32731,2.21171,All
0.935556,2.2481,2.31331,86.5556,2.90415,2.83491,0.237361,2.895,2.81031,1.73251,2.2481,2.31331,0.935556,3.65529,3.35697,86.5556,3.62138,3.53692,0.237361,3.59878,3.50269,1.73251,3.65529,3.35697,0.935556,3.37861,3.2927,86.5556,3.20681,3.1813,0.237361,3.21477,3.18449,1.73251,3.37861,3.2927,0.935556,2.36465,2.20537,86.5556,2.21033,1.83556,0.237361,2.19766,1.83388,1.73251,2.36465,2.20537,All
0.943232,2.24336,2.30748,86.8687,2.90522,2.83874,0.241627,2.89591,2.81391,1.74673,2.24336,2.30748,0.943232,3.6615,3.36105,86.8687,3.62972,3.5433,0.241627,3.60782,3.50879,1.74673,3.6615,3.36105,0.943232,3.39403,3.29428,86.8687,3.20235,3.18076,0.241627,3.20971,3.18398,1.74673,3.39403,3.29428,0.943232,2.40199,2.19903,86.8687,2.21338,1.82414,0.241627,2.20156,1.82187,1.74673,2.40199,2.19903,All
0.950909,2.23861,2.30165,87.1818,2.9063,2.84258,0.245892,2.89683,2.8175,1.76094,2.23861,2.30165,0.950909,3.66771,3.36512,87.1818,3.63806,3.54967,0.245892,3.61686,3.51489,1.76094,3.66771,3.36512,0.950909,3.40945,3.29585,87.1818,3.19788,3.18022,0.245892,3.20465,3.18347,1.76094,3.40945,3.29585,0.950909,2.43933,2.19269,87.1818,2.21643,1.81272,0.245892,2.20547,1.80985,1.76094,2.43933,2.19269,All
0.958586,2.23387,2.29583,87.4949,2.90737,2.84641,0.250157,2.89774,2.82109,1.77516,2.23387,2.29583,0.958586,3.67392,3.36919,87.4949,3.6464,3.55605,0.250157,3.62589,3.52098,1.77516,3.67392,3.36919,0.958586,3.42487,3.29743,87.4949,3.19342,3.17968,0.250157,3.19958,3.18295,1.77516,3.42487,3.29743,0.958586,2.47667,2.18635,87.4949,2.21948,1.8013,0.250157,2.20937,1.79784,1.77516,2.47667,2.18635,All
0.966263,2.22913,2.29,87.8081,2.90844,2.85025,0.254423,2.89866,2.82469,1.78938,2.22913,2.29,0.966263,3.68013,3.37327,87.8081,3.65474,3.56243,0.254423,3.63493,3.52708,1.78938,3.68013,3.37327,0.966263,3.44029,3.29901,87.8081,3.18895,3.17913,0.254423,3.19452,3.18244,1.78938,3.44029,3.29901,0.966263,2.51402,2.18001,87.8081,2.22253,1.78988,0.254423,2.21327,1.78582,1.78938,2.51402,2.18001,All
0.973939,2.22439,2.28417,88.1212,2.90952,2.85408,0.258688,2.89957,2.82828,1.80359,2.22439,2.28417,0.973939,3.68634,3.37734,88.1212,3.66308,3.56881,0.258688,3.64397,3.53318,1.80359,3.68634,3.37734,0.973939,3.45571,3.30059,88.1212,3.18449,3.17859,0.258688,3.18946,3.18193,1.80359,3.45571,3.30059,0.973939,2.55136,2.17367,88.1212,2.22558,1.77845,0.258688,2.21717,1.77381,1.80359,2.55136,2.17367,All
0.981616,2.21965,2.27835,88.4343,2.91059,2.85791,0.262954,2.90049,2.83188,1.81781,2.21965,2.27835,0.981616,3.69255,3.38141,88.4343,3.67142,3.57519,0.262954,3.653,3.53927,1.81781,3.69255,3.38141,0.981616,3.47113,3.30216,88.4343,3.18002,3.17805,0.262954,3.1844,3.18141,1.81781,3.47113,3.30216,0.981616,2.5887,2.16733,88.4343,2.22862,1.76703,0.262954,2.22107,1.76179,1.81781,2.5887,2.16733,All
0.989293,2.21491,2.27252,88.7475,2.91166,2.86175,0.267219,2.9014,2.83547,1.83202,2.21491,2.27252,0.989293,3.69876,3.38548,88.7475,3.67976,3.58157,0.267219,3.66204,3.54537,1.83202,3.69876,3.38548,0.989293,3.48656,3.30374,88.7475,3.17556,3.17751,0.267219,3.17934,3.1809,1.83202,3.48656,3.30374,0.989293,2.62604,2.16099,88.7475,2.23167,1.75561,0.267219,2.22498,1.74977,1.83202,2.62604,2.16099,All
0.99697,2.21017,2.26669,89.0606,2.91274,2.86558,0.271484,2.90232,2.83907,1.84624,2.21017,2.26669,0.99697,3.70497,3.38956,89.0606,3.6881,3.58795,0.271484,3.67108,3.55147,1.84624,3.70497,3.38956,0.99697,3.50198,3.30532,89.0606,3.17109,3.17697,0.271484,3.17428,3.18039,1.84624,3.50198,3.30532,0.99697,2.66338,2.15465,89.0606,2.23472,1.74419,0.271484,2.22888,1.73776,1.84624,2.66338,2.15465,All
1.00465,2.20543,2.26087,89.3737,2.91381,2.86942,0.27575,2.90323,2.84266,1.86046,2.20543,2.26087,1.00465,3.71118,3.39363,89.3737,3.69644,3.59433,0.27575,3.68011,3.55756,1.86046,3.71118,3.39363,1.00465,3.5174,3.3069,89.3737,3.16662,3.17643,0.27575,3.16922,3.17988,1.86046,3.5174,3.3069,1.00465,2.70072,2.14831,89.3737,2.23777,1.73277,0.27575,2.23278,1.72574,1.86046,2.70072,2.14831,All
1.01232,2.20069,2.25504,89.6869,2.91488,2.87325,0.280015,2.90415,2.84625,1.87467,2.20069,2.25504,1.01232,3.71739,3.3977,89.6869,3.70478,3.6007,0.280015,3.68915,3.56366,1.87467,3.71739,3.3977,1.01232,3.53282,3.30848,89.6869,3.16216,3.17588,0.280015,3.16416,3.17936,1.87467,3.53282,3.30848,1.01232,2.73806,2.14197,89.6869,2.24082,1.72134,0.280015,2.23668,1.71373,1.87467,2.73806,2.14197,All
1.02,2.19595,2.24921,90,2.91595,2.87709,0.28428,2.90506,2.84985,1.88889,2.19595,2.24921,1.02,3.7236,3.40177,90,3.71312,3.60708,0.28428,3.69819,3.56975,1.88889,3.7236,3.40177,1.02,3.54824,3.31005,90,3.15769,3.17534,0.28428,3.1591,3.17885,1.88889,3.54824,3.31005,1.02,2.77541,2.13563,90,2.24387,1.70992,0.28428,2.24058,1.70171,1.88889,2.77541,2.13563,All
