DD,II,SCRMGDL,tinf,MIC,PTA1,PTA2
2961.968314,18.51276389,0.737280978,2.822105752,1.414213562,0.179,0.843
2961.968314,18.51276389,0.737280978,2.822105752,2,0.097,0.731
2961.968314,18.51276389,0.737280978,2.822105752,2.828427125,0.047,0.557
2961.968314,18.51276389,0.737280978,2.822105752,4,0.015,0.298
2961.968314,18.51276389,0.737280978,2.822105752,5.656854249,0.002,0.122
2961.968314,18.51276389,0.737280978,2.822105752,8,0,0.025
2961.968314,18.51276389,0.737280978,2.822105752,11.3137085,0,0.001
2961.968314,18.51276389,0.737280978,2.822105752,16,0,0
2961.968314,18.51276389,0.737280978,2.822105752,22.627417,0,0
2961.968314,18.51276389,0.737280978,2.822105752,32,0,0
2961.968314,18.51276389,0.737280978,2.822105752,45.254834,0,0
2961.968314,18.51276389,0.737280978,2.822105752,64,0,0
2961.968314,18.51276389,0.737280978,2.822105752,90.50966799,0,0
2961.968314,18.51276389,0.737280978,2.822105752,128,0,0
4760.148902,16.56173172,0.724608462,6.980210261,0.0625,0.972,1
4760.148902,16.56173172,0.724608462,6.980210261,0.088388348,0.957,1
4760.148902,16.56173172,0.724608462,6.980210261,0.125,0.942,1
4760.148902,16.56173172,0.724608462,6.980210261,0.176776695,0.926,1
4760.148902,16.56173172,0.724608462,6.980210261,0.25,0.899,1
4760.148902,16.56173172,0.724608462,6.980210261,0.353553391,0.87,1
4760.148902,16.56173172,0.724608462,6.980210261,0.5,0.825,1
4760.148902,16.56173172,0.724608462,6.980210261,0.707106781,0.773,1
4760.148902,16.56173172,0.724608462,6.980210261,1,0.691,1
4760.148902,16.56173172,0.724608462,6.980210261,1.414213562,0.587,1
4760.148902,16.56173172,0.724608462,6.980210261,2,0.46,0.997
4760.148902,16.56173172,0.724608462,6.980210261,2.828427125,0.313,0.987
4760.148902,16.56173172,0.724608462,6.980210261,4,0.185,0.95
4760.148902,16.56173172,0.724608462,6.980210261,5.656854249,0.079,0.883
4760.148902,16.56173172,0.724608462,6.980210261,8,0.025,0.674
4760.148902,16.56173172,0.724608462,6.980210261,11.3137085,0.002,0.284
4760.148902,16.56173172,0.724608462,6.980210261,16,0,0.044
4760.148902,16.56173172,0.724608462,6.980210261,22.627417,0,0
4760.148902,16.56173172,0.724608462,6.980210261,32,0,0
4760.148902,16.56173172,0.724608462,6.980210261,45.254834,0,0
4760.148902,16.56173172,0.724608462,6.980210261,64,0,0
4760.148902,16.56173172,0.724608462,6.980210261,90.50966799,0,0
4760.148902,16.56173172,0.724608462,6.980210261,128,0,0
4278.374637,12.72535652,0.941146619,1.73591473,0.0625,0.995,1
4278.374637,12.72535652,0.941146619,1.73591473,0.088388348,0.991,1
4278.374637,12.72535652,0.941146619,1.73591473,0.125,0.986,1
4278.374637,12.72535652,0.941146619,1.73591473,0.176776695,0.982,1
4278.374637,12.72535652,0.941146619,1.73591473,0.25,0.97,1
4278.374637,12.72535652,0.941146619,1.73591473,0.353553391,0.955,1
4278.374637,12.72535652,0.941146619,1.73591473,0.5,0.926,1
4278.374637,12.72535652,0.941146619,1.73591473,0.707106781,0.875,1
4278.374637,12.72535652,0.941146619,1.73591473,1,0.828,1
4278.374637,12.72535652,0.941146619,1.73591473,1.414213562,0.73,0.997
4278.374637,12.72535652,0.941146619,1.73591473,2,0.616,0.988
4278.374637,12.72535652,0.941146619,1.73591473,2.828427125,0.469,0.976
4278.374637,12.72535652,0.941146619,1.73591473,4,0.311,0.935
4278.374637,12.72535652,0.941146619,1.73591473,5.656854249,0.146,0.816
4278.374637,12.72535652,0.941146619,1.73591473,8,0.048,0.577
4278.374637,12.72535652,0.941146619,1.73591473,11.3137085,0.008,0.259
4278.374637,12.72535652,0.941146619,1.73591473,16,0.001,0.042
4278.374637,12.72535652,0.941146619,1.73591473,22.627417,0,0
4278.374637,12.72535652,0.941146619,1.73591473,32,0,0
4278.374637,12.72535652,0.941146619,1.73591473,45.254834,0,0
4278.374637,12.72535652,0.941146619,1.73591473,64,0,0
4278.374637,12.72535652,0.941146619,1.73591473,90.50966799,0,0
4278.374637,12.72535652,0.941146619,1.73591473,128,0,0
3350.09119,18.8498475,0.723697104,11.44275515,0.0625,0.989,1
3350.09119,18.8498475,0.723697104,11.44275515,0.088388348,0.988,1
3350.09119,18.8498475,0.723697104,11.44275515,0.125,0.977,1
3350.09119,18.8498475,0.723697104,11.44275515,0.176776695,0.97,1
3350.09119,18.8498475,0.723697104,11.44275515,0.25,0.954,1
3350.09119,18.8498475,0.723697104,11.44275515,0.353553391,0.94,1
3350.09119,18.8498475,0.723697104,11.44275515,0.5,0.897,1
3350.09119,18.8498475,0.723697104,11.44275515,0.707106781,0.823,1
3350.09119,18.8498475,0.723697104,11.44275515,1,0.746,1
3350.09119,18.8498475,0.723697104,11.44275515,1.414213562,0.634,0.999
3350.09119,18.8498475,0.723697104,11.44275515,2,0.473,0.997
3350.09119,18.8498475,0.723697104,11.44275515,2.828427125,0.311,0.989
3350.09119,18.8498475,0.723697104,11.44275515,4,0.15,0.933
3350.09119,18.8498475,0.723697104,11.44275515,5.656854249,0.064,0.593
3350.09119,18.8498475,0.723697104,11.44275515,8,0.005,0.183
3350.09119,18.8498475,0.723697104,11.44275515,11.3137085,0.001,0.016
3350.09119,18.8498475,0.723697104,11.44275515,16,0,0
3350.09119,18.8498475,0.723697104,11.44275515,22.627417,0,0
3350.09119,18.8498475,0.723697104,11.44275515,32,0,0
3350.09119,18.8498475,0.723697104,11.44275515,45.254834,0,0
3350.09119,18.8498475,0.723697104,11.44275515,64,0,0
3350.09119,18.8498475,0.723697104,11.44275515,90.50966799,0,0
3350.09119,18.8498475,0.723697104,11.44275515,128,0,0
5132.806254,21.8014035,0.751847504,9.393980998,0.0625,0.937,1
5132.806254,21.8014035,0.751847504,9.393980998,0.088388348,0.911,1
5132.806254,21.8014035,0.751847504,9.393980998,0.125,0.885,1
5132.806254,21.8014035,0.751847504,9.393980998,0.176776695,0.845,1
5132.806254,21.8014035,0.751847504,9.393980998,0.25,0.8,1
5132.806254,21.8014035,0.751847504,9.393980998,0.353553391,0.75,1
5132.806254,21.8014035,0.751847504,9.393980998,0.5,0.681,1
5132.806254,21.8014035,0.751847504,9.393980998,0.707106781,0.606,1
5132.806254,21.8014035,0.751847504,9.393980998,1,0.505,1
5132.806254,21.8014035,0.751847504,9.393980998,1.414213562,0.415,1
5132.806254,21.8014035,0.751847504,9.393980998,2,0.3,1
5132.806254,21.8014035,0.751847504,9.393980998,2.828427125,0.21,1
5132.806254,21.8014035,0.751847504,9.393980998,4,0.116,0.993
5132.806254,21.8014035,0.751847504,9.393980998,5.656854249,0.052,0.974
5132.806254,21.8014035,0.751847504,9.393980998,8,0.018,0.815
5132.806254,21.8014035,0.751847504,9.393980998,11.3137085,0.004,0.518
5132.806254,21.8014035,0.751847504,9.393980998,16,0,0.125
5132.806254,21.8014035,0.751847504,9.393980998,22.627417,0,0.005
5132.806254,21.8014035,0.751847504,9.393980998,32,0,0
5132.806254,21.8014035,0.751847504,9.393980998,45.254834,0,0
5132.806254,21.8014035,0.751847504,9.393980998,64,0,0
5132.806254,21.8014035,0.751847504,9.393980998,90.50966799,0,0
5132.806254,21.8014035,0.751847504,9.393980998,128,0,0
5553.576491,5.055980092,0.410875983,2.224025112,0.0625,0.428,0.952
5553.576491,5.055980092,0.410875983,2.224025112,0.088388348,0.376,0.937
5553.576491,5.055980092,0.410875983,2.224025112,0.125,0.326,0.912
5553.576491,5.055980092,0.410875983,2.224025112,0.176776695,0.267,0.882
5553.576491,5.055980092,0.410875983,2.224025112,0.25,0.217,0.848
5553.576491,5.055980092,0.410875983,2.224025112,0.353553391,0.167,0.789
5553.576491,5.055980092,0.410875983,2.224025112,0.5,0.127,0.714
5553.576491,5.055980092,0.410875983,2.224025112,0.707106781,0.085,0.603
5553.576491,5.055980092,0.410875983,2.224025112,1,0.059,0.508
5553.576491,5.055980092,0.410875983,2.224025112,1.414213562,0.036,0.378
5553.576491,5.055980092,0.410875983,2.224025112,2,0.019,0.255
5553.576491,5.055980092,0.410875983,2.224025112,2.828427125,0.011,0.136
5553.576491,5.055980092,0.410875983,2.224025112,4,0.003,0.059
5553.576491,5.055980092,0.410875983,2.224025112,5.656854249,0,0.022
5553.576491,5.055980092,0.410875983,2.224025112,8,0,0.005
5553.576491,5.055980092,0.410875983,2.224025112,11.3137085,0,0
5553.576491,5.055980092,0.410875983,2.224025112,16,0,0
5553.576491,5.055980092,0.410875983,2.224025112,22.627417,0,0
5553.576491,5.055980092,0.410875983,2.224025112,32,0,0
5553.576491,5.055980092,0.410875983,2.224025112,45.254834,0,0
5553.576491,5.055980092,0.410875983,2.224025112,64,0,0
5553.576491,5.055980092,0.410875983,2.224025112,90.50966799,0,0
5553.576491,5.055980092,0.410875983,2.224025112,128,0,0
2258.221216,20.63353742,0.27003136,0.956067467,0.0625,0.35,0.86
2258.221216,20.63353742,0.27003136,0.956067467,0.088388348,0.29,0.811
2258.221216,20.63353742,0.27003136,0.956067467,0.125,0.246,0.758
2258.221216,20.63353742,0.27003136,0.956067467,0.176776695,0.205,0.71
2258.221216,20.63353742,0.27003136,0.956067467,0.25,0.156,0.641
2258.221216,20.63353742,0.27003136,0.956067467,0.353553391,0.114,0.562
2258.221216,20.63353742,0.27003136,0.956067467,0.5,0.068,0.473
2258.221216,20.63353742,0.27003136,0.956067467,0.707106781,0.043,0.361
2258.221216,20.63353742,0.27003136,0.956067467,1,0.018,0.244
2258.221216,20.63353742,0.27003136,0.956067467,1.414213562,0.005,0.148
2258.221216,20.63353742,0.27003136,0.956067467,2,0,0.07
2258.221216,20.63353742,0.27003136,0.956067467,2.828427125,0,0.018
2258.221216,20.63353742,0.27003136,0.956067467,4,0,0.004
2258.221216,20.63353742,0.27003136,0.956067467,5.656854249,0,0
2258.221216,20.63353742,0.27003136,0.956067467,8,0,0
2258.221216,20.63353742,0.27003136,0.956067467,11.3137085,0,0
2258.221216,20.63353742,0.27003136,0.956067467,16,0,0
2258.221216,20.63353742,0.27003136,0.956067467,22.627417,0,0
2258.221216,20.63353742,0.27003136,0.956067467,32,0,0
2258.221216,20.63353742,0.27003136,0.956067467,45.254834,0,0
2258.221216,20.63353742,0.27003136,0.956067467,64,0,0
2258.221216,20.63353742,0.27003136,0.956067467,90.50966799,0,0
2258.221216,20.63353742,0.27003136,0.956067467,128,0,0
5022.075936,12.78258484,0.370769836,4.896818243,0.0625,0.965,1
5022.075936,12.78258484,0.370769836,4.896818243,0.088388348,0.955,1
5022.075936,12.78258484,0.370769836,4.896818243,0.125,0.936,1
5022.075936,12.78258484,0.370769836,4.896818243,0.176776695,0.905,1
5022.075936,12.78258484,0.370769836,4.896818243,0.25,0.873,1
5022.075936,12.78258484,0.370769836,4.896818243,0.353553391,0.816,1
5022.075936,12.78258484,0.370769836,4.896818243,0.5,0.736,0.999
5022.075936,12.78258484,0.370769836,4.896818243,0.707106781,0.655,0.997
5022.075936,12.78258484,0.370769836,4.896818243,1,0.576,0.995
5022.075936,12.78258484,0.370769836,4.896818243,1.414213562,0.469,0.988
5022.075936,12.78258484,0.370769836,4.896818243,2,0.339,0.972
5022.075936,12.78258484,0.370769836,4.896818243,2.828427125,0.218,0.932
5022.075936,12.78258484,0.370769836,4.896818243,4,0.118,0.815
5022.075936,12.78258484,0.370769836,4.896818243,5.656854249,0.037,0.57
5022.075936,12.78258484,0.370769836,4.896818243,8,0.008,0.285
5022.075936,12.78258484,0.370769836,4.896818243,11.3137085,0.001,0.063
5022.075936,12.78258484,0.370769836,4.896818243,16,0,0.003
5022.075936,12.78258484,0.370769836,4.896818243,22.627417,0,0
5022.075936,12.78258484,0.370769836,4.896818243,32,0,0
5022.075936,12.78258484,0.370769836,4.896818243,45.254834,0,0
5022.075936,12.78258484,0.370769836,4.896818243,64,0,0
5022.075936,12.78258484,0.370769836,4.896818243,90.50966799,0,0
5022.075936,12.78258484,0.370769836,4.896818243,128,0,0
4120.692329,8.427916836,0.591895183,5.587483253,0.0625,1,1
4120.692329,8.427916836,0.591895183,5.587483253,0.088388348,1,1
4120.692329,8.427916836,0.591895183,5.587483253,0.125,1,1
4120.692329,8.427916836,0.591895183,5.587483253,0.176776695,1,1
4120.692329,8.427916836,0.591895183,5.587483253,0.25,1,1
4120.692329,8.427916836,0.591895183,5.587483253,0.353553391,1,1
4120.692329,8.427916836,0.591895183,5.587483253,0.5,1,1
4120.692329,8.427916836,0.591895183,5.587483253,0.707106781,1,1
4120.692329,8.427916836,0.591895183,5.587483253,1,0.996,1
4120.692329,8.427916836,0.591895183,5.587483253,1.414213562,0.983,1
4120.692329,8.427916836,0.591895183,5.587483253,2,0.954,1
4120.692329,8.427916836,0.591895183,5.587483253,2.828427125,0.857,1
4120.692329,8.427916836,0.591895183,5.587483253,4,0.658,1
4120.692329,8.427916836,0.591895183,5.587483253,5.656854249,0.381,0.995
4120.692329,8.427916836,0.591895183,5.587483253,8,0.104,0.863
4120.692329,8.427916836,0.591895183,5.587483253,11.3137085,0.02,0.279
4120.692329,8.427916836,0.591895183,5.587483253,16,0,0.016
4120.692329,8.427916836,0.591895183,5.587483253,22.627417,0,0
4120.692329,8.427916836,0.591895183,5.587483253,32,0,0
4120.692329,8.427916836,0.591895183,5.587483253,45.254834,0,0
4120.692329,8.427916836,0.591895183,5.587483253,64,0,0
4120.692329,8.427916836,0.591895183,5.587483253,90.50966799,0,0
4120.692329,8.427916836,0.591895183,5.587483253,128,0,0
2654.256999,17.50365793,0.768305201,3.938958688,0.0625,0.898,1
2654.256999,17.50365793,0.768305201,3.938958688,0.088388348,0.873,1
2654.256999,17.50365793,0.768305201,3.938958688,0.125,0.839,1
2654.256999,17.50365793,0.768305201,3.938958688,0.176776695,0.792,1
2654.256999,17.50365793,0.768305201,3.938958688,0.25,0.732,1
2654.256999,17.50365793,0.768305201,3.938958688,0.353553391,0.644,1
2654.256999,17.50365793,0.768305201,3.938958688,0.5,0.578,1
2654.256999,17.50365793,0.768305201,3.938958688,0.707106781,0.485,1
2654.256999,17.50365793,0.768305201,3.938958688,1,0.379,0.996
2654.256999,17.50365793,0.768305201,3.938958688,1.414213562,0.267,0.993
2654.256999,17.50365793,0.768305201,3.938958688,2,0.163,0.978
2654.256999,17.50365793,0.768305201,3.938958688,2.828427125,0.076,0.93
2654.256999,17.50365793,0.768305201,3.938958688,4,0.027,0.774
2654.256999,17.50365793,0.768305201,3.938958688,5.656854249,0.006,0.499
2654.256999,17.50365793,0.768305201,3.938958688,8,0.002,0.193
2654.256999,17.50365793,0.768305201,3.938958688,11.3137085,0,0.03
2654.256999,17.50365793,0.768305201,3.938958688,16,0,0
2654.256999,17.50365793,0.768305201,3.938958688,22.627417,0,0
2654.256999,17.50365793,0.768305201,3.938958688,32,0,0
2654.256999,17.50365793,0.768305201,3.938958688,45.254834,0,0
2654.256999,17.50365793,0.768305201,3.938958688,64,0,0
2654.256999,17.50365793,0.768305201,3.938958688,90.50966799,0,0
2654.256999,17.50365793,0.768305201,3.938958688,128,0,0
3044.519936,15.20110334,0.268443528,0.599952974,0.0625,0.632,0.96
3044.519936,15.20110334,0.268443528,0.599952974,0.088388348,0.563,0.932
3044.519936,15.20110334,0.268443528,0.599952974,0.125,0.509,0.906
3044.519936,15.20110334,0.268443528,0.599952974,0.176776695,0.434,0.871
3044.519936,15.20110334,0.268443528,0.599952974,0.25,0.362,0.838
3044.519936,15.20110334,0.268443528,0.599952974,0.353553391,0.296,0.79
3044.519936,15.20110334,0.268443528,0.599952974,0.5,0.221,0.72
3044.519936,15.20110334,0.268443528,0.599952974,0.707106781,0.156,0.63
3044.519936,15.20110334,0.268443528,0.599952974,1,0.096,0.504
3044.519936,15.20110334,0.268443528,0.599952974,1.414213562,0.057,0.368
3044.519936,15.20110334,0.268443528,0.599952974,2,0.02,0.235
3044.519936,15.20110334,0.268443528,0.599952974,2.828427125,0.004,0.114
3044.519936,15.20110334,0.268443528,0.599952974,4,0.002,0.044
3044.519936,15.20110334,0.268443528,0.599952974,5.656854249,0,0.007
3044.519936,15.20110334,0.268443528,0.599952974,8,0,0.001
3044.519936,15.20110334,0.268443528,0.599952974,11.3137085,0,0
3044.519936,15.20110334,0.268443528,0.599952974,16,0,0
3044.519936,15.20110334,0.268443528,0.599952974,22.627417,0,0
3044.519936,15.20110334,0.268443528,0.599952974,32,0,0
3044.519936,15.20110334,0.268443528,0.599952974,45.254834,0,0
3044.519936,15.20110334,0.268443528,0.599952974,64,0,0
3044.519936,15.20110334,0.268443528,0.599952974,90.50966799,0,0
3044.519936,15.20110334,0.268443528,0.599952974,128,0,0
5584.197012,7.86564123,0.452141788,3.574040704,0.0625,1,1
5584.197012,7.86564123,0.452141788,3.574040704,0.088388348,1,1
5584.197012,7.86564123,0.452141788,3.574040704,0.125,0.998,1
5584.197012,7.86564123,0.452141788,3.574040704,0.176776695,0.997,1
5584.197012,7.86564123,0.452141788,3.574040704,0.25,0.995,1
5584.197012,7.86564123,0.452141788,3.574040704,0.353553391,0.994,1
5584.197012,7.86564123,0.452141788,3.574040704,0.5,0.989,1
5584.197012,7.86564123,0.452141788,3.574040704,0.707106781,0.973,1
5584.197012,7.86564123,0.452141788,3.574040704,1,0.948,1
5584.197012,7.86564123,0.452141788,3.574040704,1.414213562,0.922,1
5584.197012,7.86564123,0.452141788,3.574040704,2,0.855,1
5584.197012,7.86564123,0.452141788,3.574040704,2.828427125,0.733,1
5584.197012,7.86564123,0.452141788,3.574040704,4,0.547,1
5584.197012,7.86564123,0.452141788,3.574040704,5.656854249,0.325,0.987
5584.197012,7.86564123,0.452141788,3.574040704,8,0.097,0.869
5584.197012,7.86564123,0.452141788,3.574040704,11.3137085,0.014,0.487
5584.197012,7.86564123,0.452141788,3.574040704,16,0.001,0.054
5584.197012,7.86564123,0.452141788,3.574040704,22.627417,0,0.002
5584.197012,7.86564123,0.452141788,3.574040704,32,0,0
5584.197012,7.86564123,0.452141788,3.574040704,45.254834,0,0
5584.197012,7.86564123,0.452141788,3.574040704,64,0,0
5584.197012,7.86564123,0.452141788,3.574040704,90.50966799,0,0
5584.197012,7.86564123,0.452141788,3.574040704,128,0,0
2392.347586,21.65288213,0.324879442,20.50942643,0.0625,1,1
2392.347586,21.65288213,0.324879442,20.50942643,0.088388348,1,1
2392.347586,21.65288213,0.324879442,20.50942643,0.125,1,1
2392.347586,21.65288213,0.324879442,20.50942643,0.176776695,1,1
2392.347586,21.65288213,0.324879442,20.50942643,0.25,1,1
2392.347586,21.65288213,0.324879442,20.50942643,0.353553391,1,1
2392.347586,21.65288213,0.324879442,20.50942643,0.5,1,1
2392.347586,21.65288213,0.324879442,20.50942643,0.707106781,1,1
2392.347586,21.65288213,0.324879442,20.50942643,1,1,1
2392.347586,21.65288213,0.324879442,20.50942643,1.414213562,0.998,1
2392.347586,21.65288213,0.324879442,20.50942643,2,0.957,1
2392.347586,21.65288213,0.324879442,20.50942643,2.828427125,0.754,0.998
2392.347586,21.65288213,0.324879442,20.50942643,4,0.314,0.88
2392.347586,21.65288213,0.324879442,20.50942643,5.656854249,0.051,0.327
2392.347586,21.65288213,0.324879442,20.50942643,8,0.001,0.024
2392.347586,21.65288213,0.324879442,20.50942643,11.3137085,0,0
2392.347586,21.65288213,0.324879442,20.50942643,16,0,0
2392.347586,21.65288213,0.324879442,20.50942643,22.627417,0,0
2392.347586,21.65288213,0.324879442,20.50942643,32,0,0
2392.347586,21.65288213,0.324879442,20.50942643,45.254834,0,0
2392.347586,21.65288213,0.324879442,20.50942643,64,0,0
2392.347586,21.65288213,0.324879442,20.50942643,90.50966799,0,0
2392.347586,21.65288213,0.324879442,20.50942643,128,0,0
5472.252906,23.36893825,0.897652677,4.557130835,0.0625,0.867,1
5472.252906,23.36893825,0.897652677,4.557130835,0.088388348,0.843,1
5472.252906,23.36893825,0.897652677,4.557130835,0.125,0.815,0.999
5472.252906,23.36893825,0.897652677,4.557130835,0.176776695,0.769,0.998
5472.252906,23.36893825,0.897652677,4.557130835,0.25,0.705,0.996
5472.252906,23.36893825,0.897652677,4.557130835,0.353553391,0.65,0.993
5472.252906,23.36893825,0.897652677,4.557130835,0.5,0.58,0.991
5472.252906,23.36893825,0.897652677,4.557130835,0.707106781,0.496,0.982
5472.252906,23.36893825,0.897652677,4.557130835,1,0.405,0.97
5472.252906,23.36893825,0.897652677,4.557130835,1.414213562,0.31,0.94
5472.252906,23.36893825,0.897652677,4.557130835,2,0.238,0.873
5472.252906,23.36893825,0.897652677,4.557130835,2.828427125,0.16,0.808
5472.252906,23.36893825,0.897652677,4.557130835,4,0.104,0.682
5472.252906,23.36893825,0.897652677,4.557130835,5.656854249,0.047,0.525
5472.252906,23.36893825,0.897652677,4.557130835,8,0.016,0.329
5472.252906,23.36893825,0.897652677,4.557130835,11.3137085,0.004,0.163
5472.252906,23.36893825,0.897652677,4.557130835,16,0,0.049
5472.252906,23.36893825,0.897652677,4.557130835,22.627417,0,0.005
5472.252906,23.36893825,0.897652677,4.557130835,32,0,0
5472.252906,23.36893825,0.897652677,4.557130835,45.254834,0,0
5472.252906,23.36893825,0.897652677,4.557130835,64,0,0
5472.252906,23.36893825,0.897652677,4.557130835,90.50966799,0,0
5472.252906,23.36893825,0.897652677,4.557130835,128,0,0
5436.826107,16.11984546,0.462911731,6.969742866,0.0625,0.957,1
5436.826107,16.11984546,0.462911731,6.969742866,0.088388348,0.94,1
5436.826107,16.11984546,0.462911731,6.969742866,0.125,0.911,1
5436.826107,16.11984546,0.462911731,6.969742866,0.176776695,0.883,0.999
5436.826107,16.11984546,0.462911731,6.969742866,0.25,0.85,0.999
5436.826107,16.11984546,0.462911731,6.969742866,0.353553391,0.802,0.997
5436.826107,16.11984546,0.462911731,6.969742866,0.5,0.751,0.995
5436.826107,16.11984546,0.462911731,6.969742866,0.707106781,0.685,0.991
5436.826107,16.11984546,0.462911731,6.969742866,1,0.591,0.981
5436.826107,16.11984546,0.462911731,6.969742866,1.414213562,0.478,0.961
5436.826107,16.11984546,0.462911731,6.969742866,2,0.341,0.927
5436.826107,16.11984546,0.462911731,6.969742866,2.828427125,0.218,0.855
5436.826107,16.11984546,0.462911731,6.969742866,4,0.107,0.737
5436.826107,16.11984546,0.462911731,6.969742866,5.656854249,0.041,0.548
5436.826107,16.11984546,0.462911731,6.969742866,8,0.009,0.263
5436.826107,16.11984546,0.462911731,6.969742866,11.3137085,0.001,0.062
5436.826107,16.11984546,0.462911731,6.969742866,16,0,0.006
5436.826107,16.11984546,0.462911731,6.969742866,22.627417,0,0
5436.826107,16.11984546,0.462911731,6.969742866,32,0,0
5436.826107,16.11984546,0.462911731,6.969742866,45.254834,0,0
5436.826107,16.11984546,0.462911731,6.969742866,64,0,0
5436.826107,16.11984546,0.462911731,6.969742866,90.50966799,0,0
5436.826107,16.11984546,0.462911731,6.969742866,128,0,0
4644.9218,10.17958837,0.393158145,8.132921945,0.0625,1,1
4644.9218,10.17958837,0.393158145,8.132921945,0.088388348,1,1
4644.9218,10.17958837,0.393158145,8.132921945,0.125,1,1
4644.9218,10.17958837,0.393158145,8.132921945,0.176776695,1,1
4644.9218,10.17958837,0.393158145,8.132921945,0.25,1,1
4644.9218,10.17958837,0.393158145,8.132921945,0.353553391,1,1
4644.9218,10.17958837,0.393158145,8.132921945,0.5,1,1
4644.9218,10.17958837,0.393158145,8.132921945,0.707106781,1,1
4644.9218,10.17958837,0.393158145,8.132921945,1,0.999,1
4644.9218,10.17958837,0.393158145,8.132921945,1.414213562,0.998,1
4644.9218,10.17958837,0.393158145,8.132921945,2,0.98,1
4644.9218,10.17958837,0.393158145,8.132921945,2.828427125,0.926,1
4644.9218,10.17958837,0.393158145,8.132921945,4,0.789,1
4644.9218,10.17958837,0.393158145,8.132921945,5.656854249,0.519,0.998
4644.9218,10.17958837,0.393158145,8.132921945,8,0.191,0.896
4644.9218,10.17958837,0.393158145,8.132921945,11.3137085,0.032,0.327
4644.9218,10.17958837,0.393158145,8.132921945,16,0,0.021
4644.9218,10.17958837,0.393158145,8.132921945,22.627417,0,0
4644.9218,10.17958837,0.393158145,8.132921945,32,0,0
4644.9218,10.17958837,0.393158145,8.132921945,45.254834,0,0
4644.9218,10.17958837,0.393158145,8.132921945,64,0,0
4644.9218,10.17958837,0.393158145,8.132921945,90.50966799,0,0
4644.9218,10.17958837,0.393158145,8.132921945,128,0,0
5667.893357,6.130887979,0.921400036,1.753923514,0.0625,1,1
5667.893357,6.130887979,0.921400036,1.753923514,0.088388348,1,1
5667.893357,6.130887979,0.921400036,1.753923514,0.125,1,1
5667.893357,6.130887979,0.921400036,1.753923514,0.176776695,1,1
5667.893357,6.130887979,0.921400036,1.753923514,0.25,1,1
5667.893357,6.130887979,0.921400036,1.753923514,0.353553391,1,1
5667.893357,6.130887979,0.921400036,1.753923514,0.5,1,1
5667.893357,6.130887979,0.921400036,1.753923514,0.707106781,1,1
5667.893357,6.130887979,0.921400036,1.753923514,1,1,1
5667.893357,6.130887979,0.921400036,1.753923514,1.414213562,0.997,1
5667.893357,6.130887979,0.921400036,1.753923514,2,0.992,1
5667.893357,6.130887979,0.921400036,1.753923514,2.828427125,0.978,1
5667.893357,6.130887979,0.921400036,1.753923514,4,0.942,1
5667.893357,6.130887979,0.921400036,1.753923514,5.656854249,0.821,0.994
5667.893357,6.130887979,0.921400036,1.753923514,8,0.618,0.968
5667.893357,6.130887979,0.921400036,1.753923514,11.3137085,0.325,0.826
5667.893357,6.130887979,0.921400036,1.753923514,16,0.08,0.45
5667.893357,6.130887979,0.921400036,1.753923514,22.627417,0.004,0.071
5667.893357,6.130887979,0.921400036,1.753923514,32,0,0.002
5667.893357,6.130887979,0.921400036,1.753923514,45.254834,0,0
5667.893357,6.130887979,0.921400036,1.753923514,64,0,0
5667.893357,6.130887979,0.921400036,1.753923514,90.50966799,0,0
5667.893357,6.130887979,0.921400036,1.753923514,128,0,0
4891.530451,16.76258651,0.447673987,8.566837741,0.0625,0.954,1
4891.530451,16.76258651,0.447673987,8.566837741,0.088388348,0.937,1
4891.530451,16.76258651,0.447673987,8.566837741,0.125,0.918,1
4891.530451,16.76258651,0.447673987,8.566837741,0.176776695,0.885,1
4891.530451,16.76258651,0.447673987,8.566837741,0.25,0.848,1
4891.530451,16.76258651,0.447673987,8.566837741,0.353553391,0.8,1
4891.530451,16.76258651,0.447673987,8.566837741,0.5,0.733,1
4891.530451,16.76258651,0.447673987,8.566837741,0.707106781,0.651,1
4891.530451,16.76258651,0.447673987,8.566837741,1,0.568,1
4891.530451,16.76258651,0.447673987,8.566837741,1.414213562,0.439,1
4891.530451,16.76258651,0.447673987,8.566837741,2,0.323,1
4891.530451,16.76258651,0.447673987,8.566837741,2.828427125,0.194,0.999
4891.530451,16.76258651,0.447673987,8.566837741,4,0.095,0.994
4891.530451,16.76258651,0.447673987,8.566837741,5.656854249,0.038,0.954
4891.530451,16.76258651,0.447673987,8.566837741,8,0.012,0.774
4891.530451,16.76258651,0.447673987,8.566837741,11.3137085,0.002,0.347
4891.530451,16.76258651,0.447673987,8.566837741,16,0,0.041
4891.530451,16.76258651,0.447673987,8.566837741,22.627417,0,0.002
4891.530451,16.76258651,0.447673987,8.566837741,32,0,0
4891.530451,16.76258651,0.447673987,8.566837741,45.254834,0,0
4891.530451,16.76258651,0.447673987,8.566837741,64,0,0
4891.530451,16.76258651,0.447673987,8.566837741,90.50966799,0,0
4891.530451,16.76258651,0.447673987,8.566837741,128,0,0
2801.188609,17.20941687,0.648768077,2.144891136,0.0625,0.826,1
2801.188609,17.20941687,0.648768077,2.144891136,0.088388348,0.796,1
2801.188609,17.20941687,0.648768077,2.144891136,0.125,0.737,0.999
2801.188609,17.20941687,0.648768077,2.144891136,0.176776695,0.681,0.999
