parameter,value,mean
omega_V1,0.582056797500352,0.5208387598911923
omega_V1,0.479474716609215,0.5208387598911923
omega_V1,0.492386643191785,0.5208387598911923
omega_V1,0.354369670627893,0.5208387598911923
omega_V1,0.709177149276997,0.5208387598911923
omega_V1,0.511904535770827,0.5208387598911923
omega_V1,0.273565922427157,0.5208387598911923
omega_V1,0.378882869585193,0.5208387598911923
omega_V1,0.664477312754305,0.5208387598911923
omega_V1,0.426959800759986,0.5208387598911923
omega_V1,0.488073858005973,0.5208387598911923
omega_V1,0.50752060915025,0.5208387598911923
omega_V1,0.6058974972131,0.5208387598911923
omega_V1,0.714792670428903,0.5208387598911923
omega_V1,0.873950516216995,0.5208387598911923
omega_V1,0.905970005191909,0.5208387598911923
omega_V1,0.457205960429824,0.5208387598911923
omega_V1,0.478143147164913,0.5208387598911923
omega_V1,0.694457618071184,0.5208387598911923
omega_V1,0.479581065508355,0.5208387598911923
omega_V1,0.455809692690356,0.5208387598911923
omega_V1,0.45781732974848,0.5208387598911923
omega_V1,0.380364801092103,0.5208387598911923
omega_V1,0.418950786615882,0.5208387598911923
omega_V1,0.767814636332132,0.5208387598911923
omega_V1,0.541758454858722,0.5208387598911923
omega_V1,0.579100561265939,0.5208387598911923
omega_V1,0.34626862793004,0.5208387598911923
omega_V1,0.726103366801562,0.5208387598911923
omega_V1,0.584612165614975,0.5208387598911923
omega_V1,0.304305200918478,0.5208387598911923
omega_V1,0.488886201572004,0.5208387598911923
omega_V1,0.341421294702059,0.5208387598911923
omega_V1,0.904958009890579,0.5208387598911923
omega_V1,0.731971417291216,0.5208387598911923
omega_V1,0.692790655111495,0.5208387598911923
omega_V1,0.542693204687378,0.5208387598911923
omega_V1,0.682395513348223,0.5208387598911923
omega_V1,0.54749207910289,0.5208387598911923
omega_V1,0.518147955814799,0.5208387598911923
omega_V1,0.599196730575626,0.5208387598911923
omega_V1,0.508857188136084,0.5208387598911923
omega_V1,0.706687006359907,0.5208387598911923
omega_V1,0.349194529217508,0.5208387598911923
omega_V1,0.652728689777059,0.5208387598911923
omega_V1,0.185031742170816,0.5208387598911923
omega_V1,0.759628683660316,0.5208387598911923
omega_V1,0.841405513572973,0.5208387598911923
omega_V1,0.228168480856511,0.5208387598911923
omega_V1,0.701935031422466,0.5208387598911923
omega_V1,0.839783811516321,0.5208387598911923
omega_V1,0.646266384956736,0.5208387598911923
omega_V1,0.502144284411197,0.5208387598911923
omega_V1,0.640623266241558,0.5208387598911923
omega_V1,0.300282293973478,0.5208387598911923
omega_V1,0.499788194609185,0.5208387598911923
omega_V1,0.441776876822112,0.5208387598911923
omega_V1,0.485385676247629,0.5208387598911923
omega_V1,0.59752782039887,0.5208387598911923
omega_V1,0.300217509460097,0.5208387598911923
omega_V1,0.54727961520334,0.5208387598911923
omega_V1,0.638149772649138,0.5208387598911923
omega_V1,0.474783797037235,0.5208387598911923
omega_V1,0.57338628893254,0.5208387598911923
omega_V1,0.5348017543845,0.5208387598911923
omega_V1,0.575137414885659,0.5208387598911923
omega_V1,0.65124933907638,0.5208387598911923
omega_V1,0.733117798424095,0.5208387598911923
omega_V1,0.27425269887902,0.5208387598911923
omega_V1,0.639557779746797,0.5208387598911923
omega_V1,0.314284160989976,0.5208387598911923
omega_V1,0.531901412043138,0.5208387598911923
omega_V1,0.487061300912014,0.5208387598911923
omega_V1,0.886255969071082,0.5208387598911923
omega_V1,0.574919100800513,0.5208387598911923
omega_V1,0.143451913173518,0.5208387598911923
omega_V1,0.182740365832773,0.5208387598911923
omega_V1,0.438561667896591,0.5208387598911923
omega_V1,0.742525115120082,0.5208387598911923
omega_V1,0.216024015578594,0.5208387598911923
omega_V1,0.42889858899856,0.5208387598911923
omega_V1,0.15417592678981001,0.5208387598911923
omega_V1,0.37894334321362,0.5208387598911923
omega_V1,0.42602307717702,0.5208387598911923
omega_V1,0.281123785085878,0.5208387598911923
omega_V1,0.41517713730366,0.5208387598911923
omega_V1,0.548829576773272,0.5208387598911923
omega_V1,0.50647863232134,0.5208387598911923
omega_V1,0.530669028292442,0.5208387598911923
omega_V1,1.07406606591289,0.5208387598911923
omega_V1,0.188191387163854,0.5208387598911923
omega_V1,0.570239650129627,0.5208387598911923
omega_V1,0.619901117222532,0.5208387598911923
omega_V1,0.572379683250635,0.5208387598911923
omega_V1,0.758116582770249,0.5208387598911923
omega_V1,0.603659618872364,0.5208387598911923
omega_V1,0.472956318984783,0.5208387598911923
omega_V1,0.488394804393579,0.5208387598911923
omega_V1,0.499477579226873,0.5208387598911923
omega_V1,0.281508748461035,0.5208387598911923
omega_V1,0.542425927321186,0.5208387598911923
omega_V1,0.421923539902275,0.5208387598911923
omega_V1,0.425505176927469,0.5208387598911923
omega_V1,0.385978202075704,0.5208387598911923
omega_V1,0.428298966171316,0.5208387598911923
omega_V1,0.542057638305058,0.5208387598911923
omega_V1,0.225965858460799,0.5208387598911923
omega_V1,0.865722934662806,0.5208387598911923
omega_V1,0.439981654363424,0.5208387598911923
omega_V1,0.572249795111822,0.5208387598911923
omega_V1,0.586893752363674,0.5208387598911923
omega_V1,0.204416949895351,0.5208387598911923
omega_V1,0.890843088790294,0.5208387598911923
omega_V1,0.157244813986702,0.5208387598911923
omega_V1,0.32379582146919,0.5208387598911923
omega_V1,0.588905593257225,0.5208387598911923
omega_V1,0.2424721541033,0.5208387598911923
omega_V1,0.45386777547795,0.5208387598911923
omega_V1,0.222002779909658,0.5208387598911923
omega_V1,0.490825714095877,0.5208387598911923
omega_V1,0.257903280308838,0.5208387598911923
omega_V1,0.502685141020084,0.5208387598911923
omega_V1,0.362805715821638,0.5208387598911923
omega_V1,0.385989021022363,0.5208387598911923
omega_V1,0.344279629152761,0.5208387598911923
omega_V1,0.339869599926867,0.5208387598911923
omega_V1,0.580112077005662,0.5208387598911923
omega_V1,0.502442902071002,0.5208387598911923
omega_V1,0.799535043791435,0.5208387598911923
omega_V1,0.335585110834349,0.5208387598911923
omega_V1,0.31158388320002,0.5208387598911923
omega_V1,0.247726301242296,0.5208387598911923
omega_V1,0.551863693513417,0.5208387598911923
omega_V1,0.701239565074178,0.5208387598911923
omega_V1,0.617316745742494,0.5208387598911923
omega_V1,0.213876513480214,0.5208387598911923
omega_V1,0.543129759099064,0.5208387598911923
omega_V1,0.45819483406685,0.5208387598911923
omega_V1,0.595119672510675,0.5208387598911923
omega_V1,0.310890339485024,0.5208387598911923
omega_V1,0.741896514444803,0.5208387598911923
omega_V1,0.355442866393191,0.5208387598911923
omega_V1,0.40173828755067,0.5208387598911923
omega_V1,0.654676358978645,0.5208387598911923
omega_V1,0.574226591524757,0.5208387598911923
omega_V1,0.824888469637282,0.5208387598911923
omega_V1,0.286696880509199,0.5208387598911923
omega_V1,0.403977607796957,0.5208387598911923
omega_V1,0.560900426603573,0.5208387598911923
omega_V1,0.202397380486892,0.5208387598911923
omega_V1,0.544996894046165,0.5208387598911923
omega_V1,0.374342774006921,0.5208387598911923
omega_V1,0.436327127678387,0.5208387598911923
omega_V1,0.678807727001514,0.5208387598911923
omega_V1,0.440200845806555,0.5208387598911923
omega_V1,0.348057376834907,0.5208387598911923
omega_V1,0.540327757162697,0.5208387598911923
omega_V1,0.988620106222634,0.5208387598911923
omega_V1,0.411483541367527,0.5208387598911923
omega_V1,0.487705726954903,0.5208387598911923
omega_V1,0.148509232371234,0.5208387598911923
omega_V1,0.697386494781552,0.5208387598911923
omega_V1,0.469433321816836,0.5208387598911923
omega_V1,0.373887239422651,0.5208387598911923
omega_V1,0.400567691955801,0.5208387598911923
omega_V1,0.426832124489217,0.5208387598911923
omega_V1,0.434104332191536,0.5208387598911923
omega_V1,0.610974952418626,0.5208387598911923
omega_V1,0.741463365132382,0.5208387598911923
omega_V1,0.612783329432912,0.5208387598911923
omega_V1,0.827255133719085,0.5208387598911923
omega_V1,0.835369894978322,0.5208387598911923
omega_V1,0.506134741741514,0.5208387598911923
omega_V1,0.612417163516469,0.5208387598911923
omega_V1,0.660471929840318,0.5208387598911923
omega_V1,0.732824296249693,0.5208387598911923
omega_V1,0.247685829190168,0.5208387598911923
omega_V1,0.484127956343519,0.5208387598911923
omega_V1,0.392600576277538,0.5208387598911923
omega_V1,0.467077523266596,0.5208387598911923
omega_V1,0.294307976415265,0.5208387598911923
omega_V1,0.784112326452272,0.5208387598911923
omega_V1,0.729155499765329,0.5208387598911923
omega_V1,1.10518699776694,0.5208387598911923
omega_V1,0.366074876669518,0.5208387598911923
omega_V1,0.294239015217528,0.5208387598911923
omega_V1,0.435437183127899,0.5208387598911923
omega_V1,0.610529074923724,0.5208387598911923
omega_V1,0.137359180534207,0.5208387598911923
omega_V1,0.585970552838244,0.5208387598911923
omega_V1,0.83930579449182,0.5208387598911923
omega_V1,0.414866268528357,0.5208387598911923
omega_V1,0.439587263120731,0.5208387598911923
omega_V1,0.605225160647037,0.5208387598911923
omega_V1,0.725605336828615,0.5208387598911923
omega_V1,0.284341879171669,0.5208387598911923
omega_V1,0.371140332710726,0.5208387598911923
omega_V1,0.375794401360704,0.5208387598911923
omega_V1,0.607859124925567,0.5208387598911923
omega_V1,0.611292249562728,0.5208387598911923
omega_V1,0.888691641867276,0.5208387598911923
omega_V1,0.668695620132489,0.5208387598911923
omega_V1,0.229161363543676,0.5208387598911923
omega_V1,0.96657574637125,0.5208387598911923
omega_V1,0.742279023607818,0.5208387598911923
omega_V1,0.399460543010405,0.5208387598911923
omega_V1,0.818201942612398,0.5208387598911923
omega_V1,0.489286970748635,0.5208387598911923
omega_V1,0.540886436376063,0.5208387598911923
omega_V1,0.622510037299575,0.5208387598911923
omega_V1,0.420917231870156,0.5208387598911923
omega_V1,0.562148393711435,0.5208387598911923
omega_V1,0.375054576022589,0.5208387598911923
omega_V1,0.473044591680491,0.5208387598911923
omega_V1,0.735067276594505,0.5208387598911923
omega_V1,0.462610190049858,0.5208387598911923
omega_V1,0.55329484152264,0.5208387598911923
omega_V1,0.142325670535344,0.5208387598911923
omega_V1,0.550638787904767,0.5208387598911923
omega_V1,0.406200312039009,0.5208387598911923
omega_V1,0.380722317917486,0.5208387598911923
omega_V1,0.148596689912659,0.5208387598911923
omega_V1,0.683927245939924,0.5208387598911923
omega_V1,0.442114304777638,0.5208387598911923
omega_V1,0.619160659441332,0.5208387598911923
omega_V1,0.631893753247544,0.5208387598911923
omega_V1,0.401377501560998,0.5208387598911923
omega_V1,0.461152264428823,0.5208387598911923
omega_V1,0.543203532923938,0.5208387598911923
omega_V1,0.636068551951953,0.5208387598911923
omega_V1,0.694498911141044,0.5208387598911923
omega_V1,0.322945208180435,0.5208387598911923
omega_V1,0.452711788267106,0.5208387598911923
omega_V1,0.345895852489364,0.5208387598911923
omega_V1,0.570446628702021,0.5208387598911923
omega_V1,0.284152711421909,0.5208387598911923
omega_V1,0.535846460317536,0.5208387598911923
omega_V1,0.269589344428937,0.5208387598911923
omega_V1,0.66924183043822,0.5208387598911923
omega_V1,0.61870906221747,0.5208387598911923
omega_V1,0.341892840075274,0.5208387598911923
omega_V1,0.515624348949531,0.5208387598911923
omega_V1,0.803699861859251,0.5208387598911923
omega_V1,0.907619996087475,0.5208387598911923
omega_V1,0.738619134059194,0.5208387598911923
omega_V1,0.78918036923619,0.5208387598911923
omega_V1,0.470256175538506,0.5208387598911923
omega_V1,0.250810800797231,0.5208387598911923
omega_V1,0.710221603305558,0.5208387598911923
omega_V1,0.313381492828796,0.5208387598911923
omega_V1,0.70433875313878,0.5208387598911923
omega_V1,0.224615081939904,0.5208387598911923
omega_V1,0.280164187268762,0.5208387598911923
omega_V1,0.432447536484007,0.5208387598911923
omega_V1,0.876605114285149,0.5208387598911923
omega_V1,0.868063340417107,0.5208387598911923
omega_V1,0.507507814581145,0.5208387598911923
omega_V1,0.570058350463441,0.5208387598911923
omega_V1,0.7917176722265,0.5208387598911923
omega_V1,0.593890709758008,0.5208387598911923
omega_V1,0.375316405702195,0.5208387598911923
omega_V1,0.48952376179359,0.5208387598911923
omega_V1,0.479323364648478,0.5208387598911923
omega_V1,0.449084177858361,0.5208387598911923
omega_V1,0.25914977967214,0.5208387598911923
omega_V1,0.649725429714101,0.5208387598911923
omega_V1,0.553037909813628,0.5208387598911923
omega_V1,0.653842844299096,0.5208387598911923
omega_V1,0.537529941499767,0.5208387598911923
omega_V1,0.413422013424759,0.5208387598911923
omega_V1,0.528197807205747,0.5208387598911923
omega_V1,0.409666610604811,0.5208387598911923
omega_V1,0.225120496031503,0.5208387598911923
omega_V1,0.202981264110513,0.5208387598911923
omega_V1,0.463217984915231,0.5208387598911923
omega_V1,0.331986361879769,0.5208387598911923
omega_V1,0.34459265930977,0.5208387598911923
omega_V1,0.156885779160109,0.5208387598911923
omega_V1,0.461581993085403,0.5208387598911923
omega_V1,0.459476994467909,0.5208387598911923
omega_V1,0.640380085382857,0.5208387598911923
omega_V1,0.862243812720287,0.5208387598911923
omega_V1,0.42536539825731,0.5208387598911923
omega_V1,0.602340304476194,0.5208387598911923
omega_V1,0.511245106858203,0.5208387598911923
omega_V1,0.398372989891851,0.5208387598911923
omega_V1,0.789000534234573,0.5208387598911923
omega_V1,0.802698156026942,0.5208387598911923
omega_V1,0.758672102761058,0.5208387598911923
omega_V1,0.443466433320518,0.5208387598911923
omega_V1,0.350321825285395,0.5208387598911923
omega_V1,0.478058885558349,0.5208387598911923
omega_V1,0.617502691882803,0.5208387598911923
omega_V1,0.433421737240972,0.5208387598911923
omega_V1,0.746191490797721,0.5208387598911923
omega_V1,0.506037494641255,0.5208387598911923
omega_V1,0.412488340590072,0.5208387598911923
omega_V1,0.564698446519662,0.5208387598911923
omega_V1,0.354823197578328,0.5208387598911923
omega_V1,0.247863211452235,0.5208387598911923
omega_V1,0.97678686178787,0.5208387598911923
omega_V1,0.408529413649292,0.5208387598911923
omega_V1,0.654461537692014,0.5208387598911923
omega_V1,0.40623581594145,0.5208387598911923
omega_V1,0.382852500650185,0.5208387598911923
omega_V1,0.883828445746849,0.5208387598911923
omega_V1,0.925045427774475,0.5208387598911923
omega_V1,0.448037499477015,0.5208387598911923
omega_V1,0.636023153673252,0.5208387598911923
omega_V1,0.579376400381586,0.5208387598911923
omega_V1,0.4578319198921,0.5208387598911923
omega_V1,0.526662874309867,0.5208387598911923
omega_V1,0.796606106674261,0.5208387598911923
omega_V1,0.393174900927675,0.5208387598911923
omega_V1,0.62388250259938,0.5208387598911923
omega_V1,0.401515118710293,0.5208387598911923
omega_V1,0.318168555024071,0.5208387598911923
omega_V1,0.659381951976928,0.5208387598911923
omega_V1,0.453002533380357,0.5208387598911923
omega_V1,0.400180219426737,0.5208387598911923
omega_V1,0.603714942895814,0.5208387598911923
omega_V1,0.50121670058822,0.5208387598911923
omega_V1,0.598896652052144,0.5208387598911923
omega_V1,0.634487312080654,0.5208387598911923
omega_V1,0.425433713731483,0.5208387598911923
omega_V1,0.515823374760516,0.5208387598911923
omega_V1,0.758848681377037,0.5208387598911923
omega_V1,0.521279734052797,0.5208387598911923
omega_V1,0.574157844794193,0.5208387598911923
omega_V1,0.475433836270047,0.5208387598911923
omega_V1,0.363706435600293,0.5208387598911923
omega_V1,0.194481294941606,0.5208387598911923
omega_V1,0.451496002097664,0.5208387598911923
omega_V1,0.240353156610447,0.5208387598911923
omega_V1,1.06128466340324,0.5208387598911923
omega_V1,0.463968032157924,0.5208387598911923
omega_V1,0.643260392023758,0.5208387598911923
omega_V1,0.669059683657528,0.5208387598911923
omega_V1,0.92528017742329,0.5208387598911923
omega_V1,0.468172381746469,0.5208387598911923
omega_V1,0.36687850269822597,0.5208387598911923
omega_V1,0.488354371220435,0.5208387598911923
omega_V1,0.539407863507881,0.5208387598911923
omega_V1,0.731016185385006,0.5208387598911923
omega_V1,0.663523794205416,0.5208387598911923
omega_V1,0.750172510690586,0.5208387598911923
omega_V1,0.403733499465598,0.5208387598911923
omega_V1,0.302871061369856,0.5208387598911923
omega_V1,0.47891489555987,0.5208387598911923
omega_V1,0.67640022001047,0.5208387598911923
omega_V1,0.31426457624227,0.5208387598911923
omega_V1,0.718790032540315,0.5208387598911923
omega_V1,0.433453157031478,0.5208387598911923
omega_V1,0.553641067115969,0.5208387598911923
omega_V1,0.440287850473605,0.5208387598911923
omega_V1,0.636145337072003,0.5208387598911923
omega_V1,0.732630447189351,0.5208387598911923
omega_V1,0.114325667906052,0.5208387598911923
omega_V1,0.75144437075878,0.5208387598911923
omega_V1,0.532218688824109,0.5208387598911923
omega_V1,0.329798446275479,0.5208387598911923
omega_V1,0.574229022382678,0.5208387598911923
omega_V1,0.174108813674498,0.5208387598911923
omega_V1,0.322120898065564,0.5208387598911923
omega_V1,0.477793531027874,0.5208387598911923
omega_V1,0.672459885032915,0.5208387598911923
omega_V1,0.544740426168209,0.5208387598911923
omega_V1,0.457893441707282,0.5208387598911923
omega_V1,0.663658269488617,0.5208387598911923
omega_V1,0.509698824105332,0.5208387598911923
omega_V1,0.578739201683263,0.5208387598911923
omega_V1,0.7012700475662,0.5208387598911923
omega_V1,0.250207157585823,0.5208387598911923
omega_V1,0.333608424087606,0.5208387598911923
omega_V1,0.480424136526077,0.5208387598911923
omega_V1,0.596059968598005,0.5208387598911923
omega_V1,0.528105502330175,0.5208387598911923
omega_V1,0.666276411356439,0.5208387598911923
omega_V1,0.618594764130872,0.5208387598911923
omega_V1,0.472305786135518,0.5208387598911923
omega_V1,0.635461143821423,0.5208387598911923
omega_V1,0.989067761415323,0.5208387598911923
omega_V1,0.494631604504379,0.5208387598911923
omega_V1,0.446846777494483,0.5208387598911923
omega_V1,0.459189025125648,0.5208387598911923
omega_V1,0.40747011505818,0.5208387598911923
omega_V1,0.613778439095031,0.5208387598911923
omega_V1,0.399190674555694,0.5208387598911923
omega_V1,0.633728079806634,0.5208387598911923
omega_V1,0.512663802643869,0.5208387598911923
omega_V1,0.253261399658314,0.5208387598911923
omega_V1,0.595700772765974,0.5208387598911923
omega_V1,0.670293865956153,0.5208387598911923
omega_V1,0.612948754663849,0.5208387598911923
omega_V1,0.569396674185139,0.5208387598911923
omega_V1,0.452670880446586,0.5208387598911923
omega_V1,0.638108290753047,0.5208387598911923
omega_V1,0.500989531775177,0.5208387598911923
omega_V1,0.509341429989446,0.5208387598911923
omega_V1,0.320305535883931,0.5208387598911923
omega_V1,0.508715587921524,0.5208387598911923
omega_V1,0.449688635123073,0.5208387598911923
omega_V1,0.589725003921749,0.5208387598911923
omega_V1,0.378500999599629,0.5208387598911923
omega_V1,0.474671448259321,0.5208387598911923
omega_V1,0.529210097998836,0.5208387598911923
omega_V1,0.472030603669345,0.5208387598911923
omega_V1,0.414093713300067,0.5208387598911923
omega_V1,0.654864981142403,0.5208387598911923
omega_V1,0.310783665728939,0.5208387598911923
omega_V1,0.363392189485118,0.5208387598911923
omega_V1,0.485640515614203,0.5208387598911923
omega_V1,0.250368795845858,0.5208387598911923
omega_V1,0.587586396161561,0.5208387598911923
omega_V1,0.350478539684679,0.5208387598911923
omega_V1,0.650402003584638,0.5208387598911923
omega_V1,0.546330894756848,0.5208387598911923
omega_V1,0.391675951148246,0.5208387598911923
omega_V1,0.394260380414935,0.5208387598911923
omega_V1,0.470832374532227,0.5208387598911923
omega_V1,0.467410139784662,0.5208387598911923
omega_V1,0.674332750817271,0.5208387598911923
omega_V1,0.758270277201462,0.5208387598911923
omega_V1,0.191167109758464,0.5208387598911923
omega_V1,0.600429647569909,0.5208387598911923
omega_V1,0.53901231724221,0.5208387598911923
omega_V1,0.601321119187911,0.5208387598911923
omega_V1,0.879430045674282,0.5208387598911923
omega_V1,0.424593422008417,0.5208387598911923
omega_V1,0.262681410738972,0.5208387598911923
omega_V1,0.54474688610528,0.5208387598911923
omega_V1,0.552832822603638,0.5208387598911923
omega_V1,0.615699465519959,0.5208387598911923
omega_V1,0.663894355497995,0.5208387598911923
omega_V1,0.171600054723635,0.5208387598911923
omega_V1,0.685458607770245,0.5208387598911923
omega_V1,0.510988696962581,0.5208387598911923
omega_V1,0.27451322839677,0.5208387598911923
omega_V1,0.636828103380997,0.5208387598911923
omega_V1,0.471809063443722,0.5208387598911923
omega_V1,0.888259994008132,0.5208387598911923
omega_V1,0.82629937445693,0.5208387598911923
omega_V1,0.133771471389411,0.5208387598911923
omega_V1,0.519386445018519,0.5208387598911923
omega_V1,0.672815284217043,0.5208387598911923
omega_V1,1.22149990566398,0.5208387598911923
omega_V1,0.607281579782075,0.5208387598911923
omega_V1,0.691911656456196,0.5208387598911923
omega_V1,0.514548468222687,0.5208387598911923
omega_V1,0.457892733827905,0.5208387598911923
omega_V1,0.254903026469779,0.5208387598911923
omega_V1,0.485451072564285,0.5208387598911923
omega_V1,0.370942753334997,0.5208387598911923
omega_V1,0.716831162692479,0.5208387598911923
omega_V1,0.316228779016517,0.5208387598911923
omega_V1,0.584258870229329,0.5208387598911923
omega_V1,0.911875293120135,0.5208387598911923
omega_V1,0.123412749127516,0.5208387598911923
omega_V1,0.403341263714535,0.5208387598911923
omega_V1,0.481148728966477,0.5208387598911923
omega_V1,0.460785795953375,0.5208387598911923
omega_V1,0.494908477868129,0.5208387598911923
omega_V1,0.451174918161957,0.5208387598911923
omega_V1,0.614717921828562,0.5208387598911923
omega_V1,0.471638045507409,0.5208387598911923
omega_V1,0.586549204916781,0.5208387598911923
omega_V1,0.301223283880498,0.5208387598911923
omega_V1,0.510612353425325,0.5208387598911923
omega_V1,0.865146423451522,0.5208387598911923
omega_V1,0.452570388910907,0.5208387598911923
omega_V1,0.463127192987153,0.5208387598911923
omega_V1,0.759491707727662,0.5208387598911923
omega_V1,0.819777838652504,0.5208387598911923
omega_V1,0.601732328544118,0.5208387598911923
omega_V1,0.611483565107697,0.5208387598911923
omega_V1,0.12970157608866,0.5208387598911923
omega_V1,0.286780058014615,0.5208387598911923
omega_V1,0.540803532851921,0.5208387598911923
omega_V1,0.0873745599810531,0.5208387598911923
omega_V1,1.09080676605121,0.5208387598911923
omega_V1,0.44233247620694,0.5208387598911923
omega_V1,0.480931228310677,0.5208387598911923
omega_V1,0.190468617781576,0.5208387598911923
omega_V1,0.383014703442807,0.5208387598911923
omega_V1,0.87313273410461,0.5208387598911923
omega_V1,0.279578955265735,0.5208387598911923
omega_V1,0.62396344449429,0.5208387598911923
omega_V1,0.603931869273631,0.5208387598911923
omega_V1,0.554430022882392,0.5208387598911923
omega_V1,0.772571979237011,0.5208387598911923
omega_V1,0.459597681979231,0.5208387598911923
omega_V1,0.56372867867964,0.5208387598911923
omega_V1,0.449357955268111,0.5208387598911923
omega_V1,0.447732144052288,0.5208387598911923
omega_V1,0.596004117247271,0.5208387598911923
omega_V1,0.361887304792808,0.5208387598911923
omega_V1,0.440749576026557,0.5208387598911923
omega_V1,0.463170652708413,0.5208387598911923
omega_V1,0.746899703128057,0.5208387598911923
omega_V1,0.552796430707075,0.5208387598911923
omega_V1,0.548980663478841,0.5208387598911923
omega_V1,0.787478065111422,0.5208387598911923
omega_V1,0.529399619783994,0.5208387598911923
omega_V1,0.363909806193299,0.5208387598911923
omega_V1,0.0882243638663721,0.5208387598911923
omega_V1,0.653366031113698,0.5208387598911923
omega_V1,0.50488551940252,0.5208387598911923
omega_V1,0.888410560515877,0.5208387598911923
omega_V1,0.425089687117178,0.5208387598911923
omega_V1,0.685371218335648,0.5208387598911923
omega_V1,0.4810343832041,0.5208387598911923
omega_V1,0.437681663443626,0.5208387598911923
omega_V1,0.621205568725212,0.5208387598911923
omega_V1,0.459019758676059,0.5208387598911923
omega_V1,0.743403538293603,0.5208387598911923
omega_V1,0.587399467636133,0.5208387598911923
omega_V1,0.590771222199238,0.5208387598911923
omega_V1,0.606859873003766,0.5208387598911923
omega_V1,0.267334652414487,0.5208387598911923
omega_V1,0.738410226603391,0.5208387598911923
omega_V1,0.514896054614664,0.5208387598911923
omega_V1,0.838362970998129,0.5208387598911923
omega_V1,0.586319208801551,0.5208387598911923
omega_V1,0.741432466742694,0.5208387598911923
omega_V1,0.29840484882089,0.5208387598911923
omega_V1,0.51532686940048,0.5208387598911923
omega_V1,0.545101866841951,0.5208387598911923
omega_V1,0.374334064121637,0.5208387598911923
omega_V1,0.559055632580646,0.5208387598911923
omega_V1,0.372943530340435,0.5208387598911923
omega_V1,0.622283262552224,0.5208387598911923
omega_V1,0.555326166853215,0.5208387598911923
omega_V1,0.825559338375522,0.5208387598911923
omega_V1,0.4127108497746,0.5208387598911923
omega_V1,0.553548403295319,0.5208387598911923
omega_V1,0.536342727746993,0.5208387598911923
omega_V1,0.345375610080433,0.5208387598911923
omega_V1,0.842905971046465,0.5208387598911923
omega_V1,0.916992886307516,0.5208387598911923
omega_V1,0.0393325141236879,0.5208387598911923
omega_V1,0.170002077635081,0.5208387598911923
omega_V1,0.61728161744343,0.5208387598911923
omega_V1,0.475012611366539,0.5208387598911923
omega_V1,0.341972576101519,0.5208387598911923
omega_V1,0.328521566458719,0.5208387598911923
omega_V1,0.640655169203198,0.5208387598911923
omega_V1,0.314370563286956,0.5208387598911923
omega_V1,0.500968508935646,0.5208387598911923
omega_V1,0.67830935406019,0.5208387598911923
omega_V1,0.207531664495998,0.5208387598911923
omega_V1,0.373408973229667,0.5208387598911923
omega_V1,0.567875043263885,0.5208387598911923
omega_V1,0.499942557837989,0.5208387598911923
omega_V1,0.713733071274441,0.5208387598911923
omega_V1,0.36824821193488,0.5208387598911923
omega_V1,0.734170149136942,0.5208387598911923
omega_V1,0.37267113901956,0.5208387598911923
omega_V1,0.618752381462332,0.5208387598911923
omega_V1,0.585339525076317,0.5208387598911923
omega_V1,0.511049685848281,0.5208387598911923
omega_V1,0.752348249625096,0.5208387598911923
omega_V1,0.553822794023088,0.5208387598911923
omega_V1,0.523275384381099,0.5208387598911923
omega_V1,0.458894856312572,0.5208387598911923
omega_V1,0.383224822634181,0.5208387598911923
omega_V1,0.504865051588216,0.5208387598911923
omega_V1,0.222247211764854,0.5208387598911923
omega_V1,0.41324935421959,0.5208387598911923
omega_V1,0.580747842374609,0.5208387598911923
omega_V1,0.583744985542688,0.5208387598911923
omega_V1,0.595971540973185,0.5208387598911923
omega_V1,0.6087055976093,0.5208387598911923
omega_V1,0.729859733165,0.5208387598911923
omega_V1,0.557562441850771,0.5208387598911923
omega_V1,0.573079741322023,0.5208387598911923
omega_V1,0.750488595417397,0.5208387598911923
omega_V1,0.460332894250743,0.5208387598911923
omega_V1,0.478315046853228,0.5208387598911923
omega_V1,0.635547397670059,0.5208387598911923
omega_V1,1.00894343439269,0.5208387598911923
omega_V1,0.614211608236664,0.5208387598911923
omega_V1,0.479068115188896,0.5208387598911923
omega_V1,0.552504711967323,0.5208387598911923
omega_V1,0.441642021710933,0.5208387598911923
omega_V1,0.554245348620046,0.5208387598911923
omega_V1,0.68698807518472,0.5208387598911923
omega_V1,0.673213684860802,0.5208387598911923
omega_V1,0.643095845703029,0.5208387598911923
omega_V1,0.435257037344306,0.5208387598911923
omega_V1,0.506346480953436,0.5208387598911923
omega_V1,0.560422178269474,0.5208387598911923
omega_V1,0.157901581752755,0.5208387598911923
omega_V1,0.517817439433547,0.5208387598911923
omega_V1,0.376221920897381,0.5208387598911923
omega_V1,0.504371502265927,0.5208387598911923
omega_V1,0.465579061956477,0.5208387598911923
omega_V1,0.562127754079225,0.5208387598911923
omega_V1,0.534388124497673,0.5208387598911923
omega_V1,0.366940287154682,0.5208387598911923
omega_V1,0.303745160239176,0.5208387598911923
omega_V1,0.617604710287433,0.5208387598911923
omega_V1,0.344866404932575,0.5208387598911923
omega_V1,0.238721450415617,0.5208387598911923
omega_V1,0.226042905871846,0.5208387598911923
omega_V1,0.169022626008076,0.5208387598911923
omega_V1,0.374650771367397,0.5208387598911923
omega_V1,0.395866381696502,0.5208387598911923
omega_V1,0.419224128648234,0.5208387598911923
