trans_Cl_vs_SCRMGDL_abscissa,trans_Cl_vs_SCRMGDL_spline,trans_Cl_vs_SCRMGDL_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtWTKG_abscissa,trans_Cl_vs_logtWTKG_spline,trans_Cl_vs_logtWTKG_regression,trans_Cl_vs_tSCRMGDL_abscissa,trans_Cl_vs_tSCRMGDL_spline,trans_Cl_vs_tSCRMGDL_regression,trans_Q_vs_SCRMGDL_abscissa,trans_Q_vs_SCRMGDL_spline,trans_Q_vs_SCRMGDL_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtWTKG_abscissa,trans_Q_vs_logtWTKG_spline,trans_Q_vs_logtWTKG_regression,trans_Q_vs_tSCRMGDL_abscissa,trans_Q_vs_tSCRMGDL_spline,trans_Q_vs_tSCRMGDL_regression,trans_V1_vs_SCRMGDL_abscissa,trans_V1_vs_SCRMGDL_spline,trans_V1_vs_SCRMGDL_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtWTKG_abscissa,trans_V1_vs_logtWTKG_spline,trans_V1_vs_logtWTKG_regression,trans_V1_vs_tSCRMGDL_abscissa,trans_V1_vs_tSCRMGDL_spline,trans_V1_vs_tSCRMGDL_regression,trans_V2_vs_SCRMGDL_abscissa,trans_V2_vs_SCRMGDL_spline,trans_V2_vs_SCRMGDL_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtWTKG_abscissa,trans_V2_vs_logtWTKG_spline,trans_V2_vs_logtWTKG_regression,trans_V2_vs_tSCRMGDL_abscissa,trans_V2_vs_tSCRMGDL_spline,trans_V2_vs_tSCRMGDL_regression,split
0.628485,2.49441,2.54939,74.0303,2.72418,2.68511,0.0667463,2.75038,2.67022,1.16386,2.49441,2.54939,0.628485,2.3398,3.18338,74.0303,3.155,3.27725,0.0667463,3.08636,3.25766,1.16386,2.3398,3.18338,0.628485,3.0985,3.21031,74.0303,3.18553,3.1609,0.0667463,3.16145,3.16508,1.16386,3.0985,3.21031,0.628485,2.78676,2.38532,74.0303,2.38845,2.30537,0.0667463,2.29145,2.31612,1.16386,2.78676,2.38532,All
0.636162,2.48286,2.54356,74.3434,2.63824,2.68897,0.0710117,2.74568,2.67385,1.17808,2.48286,2.54356,0.636162,2.36086,3.18501,74.3434,3.2115,3.28272,0.0710117,3.10353,3.2629,1.17808,2.36086,3.18501,0.636162,3.0975,3.21298,74.3434,3.14138,3.15977,0.0710117,3.16657,3.164,1.17808,3.0975,3.21298,0.636162,2.7709,2.37858,74.3434,2.17091,2.29806,0.0710117,2.30912,2.30823,1.17808,2.7709,2.37858,All
0.643838,2.47612,2.53773,74.6566,2.5523,2.69283,0.075277,2.74098,2.67749,1.19229,2.47612,2.53773,0.643838,2.40654,3.18664,74.6566,3.268,3.2882,0.075277,3.12071,3.26814,1.19229,2.40654,3.18664,0.643838,3.10006,3.21565,74.6566,3.09723,3.15864,0.075277,3.17168,3.16292,1.19229,3.10006,3.21565,0.643838,2.7299,2.37185,74.6566,1.95337,2.29074,0.075277,2.3268,2.30034,1.19229,2.7299,2.37185,All
0.651515,2.46938,2.5319,74.9697,2.46636,2.69669,0.0795424,2.73628,2.68112,1.20651,2.46938,2.5319,0.651515,2.45222,3.18827,74.9697,3.32449,3.29367,0.0795424,3.13789,3.27338,1.20651,2.45222,3.18827,0.651515,3.10263,3.21832,74.9697,3.05308,3.1575,0.0795424,3.17679,3.16184,1.20651,3.10263,3.21832,0.651515,2.6889,2.36511,74.9697,1.73583,2.28343,0.0795424,2.34447,2.29246,1.20651,2.6889,2.36511,All
0.659192,2.46264,2.52607,75.2828,2.49774,2.70055,0.0838078,2.73158,2.68475,1.22073,2.46264,2.52607,0.659192,2.49789,3.18989,75.2828,3.34003,3.29915,0.0838078,3.15506,3.27862,1.22073,2.49789,3.18989,0.659192,3.10519,3.22099,75.2828,3.06952,3.15637,0.0838078,3.1819,3.16076,1.22073,3.10519,3.22099,0.659192,2.6479,2.35838,75.2828,1.76731,2.27612,0.0838078,2.36215,2.28457,1.22073,2.6479,2.35838,All
0.666869,2.45591,2.52024,75.596,2.54168,2.70441,0.0880732,2.72688,2.68838,1.23494,2.45591,2.52024,0.666869,2.54357,3.19152,75.596,3.35118,3.30462,0.0880732,3.17224,3.28385,1.23494,2.54357,3.19152,0.666869,3.10776,3.22366,75.596,3.09245,3.15523,0.0880732,3.18702,3.15969,1.23494,3.10776,3.22366,0.666869,2.6069,2.35164,75.596,1.82547,2.2688,0.0880732,2.37983,2.27668,1.23494,2.6069,2.35164,All
0.674545,2.44917,2.51441,75.9091,2.58563,2.70827,0.0923385,2.65226,2.69201,1.24916,2.44917,2.51441,0.674545,2.58924,3.19315,75.9091,3.36233,3.3101,0.0923385,3.21412,3.28909,1.24916,2.58924,3.19315,0.674545,3.11033,3.22633,75.9091,3.11538,3.1541,0.0923385,3.14807,3.15861,1.24916,3.11033,3.22633,0.674545,2.5659,2.3449,75.9091,1.88364,2.26149,0.0923385,2.19149,2.26879,1.24916,2.5659,2.3449,All
0.682222,2.44243,2.50857,76.2222,2.62957,2.71213,0.0966039,2.56913,2.69564,1.26337,2.44243,2.50857,0.682222,2.63492,3.19478,76.2222,3.37348,3.31557,0.0966039,3.25902,3.29433,1.26337,2.63492,3.19478,0.682222,3.11289,3.22899,76.2222,3.13831,3.15296,0.0966039,3.10377,3.15753,1.26337,3.11289,3.22899,0.682222,2.5249,2.33817,76.2222,1.94181,2.25418,0.0966039,1.97809,2.2609,1.26337,2.5249,2.33817,All
0.689899,2.43569,2.50274,76.5354,2.67352,2.71599,0.100869,2.48601,2.69927,1.27759,2.43569,2.50274,0.689899,2.6806,3.19641,76.5354,3.38463,3.32105,0.100869,3.30391,3.29957,1.27759,2.6806,3.19641,0.689899,3.11546,3.23166,76.5354,3.16124,3.15183,0.100869,3.05947,3.15645,1.27759,3.11546,3.23166,0.689899,2.48389,2.33143,76.5354,1.99997,2.24686,0.100869,1.76469,2.25301,1.27759,2.48389,2.33143,All
0.697576,2.42895,2.49691,76.8485,2.71746,2.71986,0.105135,2.4983,2.7029,1.29181,2.42895,2.49691,0.697576,2.72627,3.19804,76.8485,3.39578,3.32652,0.105135,3.32532,3.30481,1.29181,2.72627,3.19804,0.697576,3.11802,3.23433,76.8485,3.18417,3.1507,0.105135,3.06599,3.15537,1.29181,3.11802,3.23433,0.697576,2.44289,2.32469,76.8485,2.05814,2.23955,0.105135,1.75456,2.24512,1.29181,2.44289,2.32469,All
0.705253,2.42221,2.49108,77.1616,2.76141,2.72372,0.1094,2.54332,2.70654,1.30602,2.42221,2.49108,0.705253,2.77195,3.19967,77.1616,3.40693,3.332,0.1094,3.33868,3.31005,1.30602,2.77195,3.19967,0.705253,3.12059,3.237,77.1616,3.2071,3.14956,0.1094,3.08995,3.15429,1.30602,3.12059,3.237,0.705253,2.40189,2.31796,77.1616,2.1163,2.23224,0.1094,1.81417,2.23723,1.30602,2.40189,2.31796,All
0.712929,2.41548,2.48525,77.4747,2.80535,2.72758,0.113665,2.58834,2.71017,1.32024,2.41548,2.48525,0.712929,2.81762,3.2013,77.4747,3.41808,3.33747,0.113665,3.35203,3.31528,1.32024,2.81762,3.2013,0.712929,3.12315,3.23967,77.4747,3.23003,3.14843,0.113665,3.1139,3.15321,1.32024,3.12315,3.23967,0.712929,2.36089,2.31122,77.4747,2.17447,2.22492,0.113665,1.87378,2.22935,1.32024,2.36089,2.31122,All
0.720606,2.40874,2.47942,77.7879,2.8493,2.73144,0.117931,2.63337,2.7138,1.33446,2.40874,2.47942,0.720606,2.8633,3.20293,77.7879,3.42923,3.34295,0.117931,3.36539,3.32052,1.33446,2.8633,3.20293,0.720606,3.12572,3.24234,77.7879,3.25296,3.14729,0.117931,3.13786,3.15214,1.33446,3.12572,3.24234,0.720606,2.31989,2.30449,77.7879,2.23263,2.21761,0.117931,1.93339,2.22146,1.33446,2.31989,2.30449,All
0.728283,2.402,2.47359,78.101,2.87939,2.7353,0.122196,2.67839,2.71743,1.34867,2.402,2.47359,0.728283,2.90898,3.20456,78.101,3.43823,3.34842,0.122196,3.37874,3.32576,1.34867,2.90898,3.20456,0.728283,3.12828,3.24501,78.101,3.26691,3.14616,0.122196,3.16182,3.15106,1.34867,3.12828,3.24501,0.728283,2.27889,2.29775,78.101,2.27304,2.2103,0.122196,1.99301,2.21357,1.34867,2.27889,2.29775,All
0.73596,2.39526,2.46776,78.4141,2.8804,2.73916,0.126462,2.72341,2.72106,1.36289,2.39526,2.46776,0.73596,2.95465,3.20618,78.4141,3.44272,3.35389,0.126462,3.3921,3.331,1.36289,2.95465,3.20618,0.73596,3.13085,3.24768,78.4141,3.26199,3.14502,0.126462,3.18578,3.14998,1.36289,3.13085,3.24768,0.73596,2.23789,2.29101,78.4141,2.27617,2.20299,0.126462,2.05262,2.20568,1.36289,2.23789,2.29101,All
0.743636,2.38852,2.46193,78.7273,2.8814,2.74302,0.130727,2.76844,2.72469,1.3771,2.38852,2.46193,0.743636,3.00033,3.20781,78.7273,3.44722,3.35937,0.130727,3.40545,3.33624,1.3771,3.00033,3.20781,0.743636,3.13341,3.25035,78.7273,3.25707,3.14389,0.130727,3.20974,3.1489,1.3771,3.13341,3.25035,0.743636,2.19689,2.28428,78.7273,2.27929,2.19567,0.130727,2.11223,2.19779,1.3771,2.19689,2.28428,All
0.751313,2.38178,2.4561,79.0404,2.88241,2.74688,0.134992,2.81346,2.72832,1.39132,2.38178,2.4561,0.751313,3.046,3.20944,79.0404,3.45171,3.36484,0.134992,3.41881,3.34148,1.39132,3.046,3.20944,0.751313,3.13598,3.25302,79.0404,3.25215,3.14276,0.134992,3.2337,3.14782,1.39132,3.13598,3.25302,0.751313,2.15589,2.27754,79.0404,2.28242,2.18836,0.134992,2.17184,2.1899,1.39132,2.15589,2.27754,All
0.75899,2.37505,2.45027,79.3535,2.88342,2.75074,0.139258,2.85849,2.73196,1.40554,2.37505,2.45027,0.75899,3.09168,3.21107,79.3535,3.45621,3.37032,0.139258,3.43216,3.34671,1.40554,3.09168,3.21107,0.75899,3.13854,3.25569,79.3535,3.24723,3.14162,0.139258,3.25766,3.14674,1.40554,3.13854,3.25569,0.75899,2.11488,2.2708,79.3535,2.28554,2.18105,0.139258,2.23146,2.18201,1.40554,2.11488,2.2708,All
0.766667,2.36831,2.44444,79.6667,2.88442,2.7546,0.143523,2.87923,2.73559,1.41975,2.36831,2.44444,0.766667,3.13736,3.2127,79.6667,3.4607,3.37579,0.143523,3.44077,3.35195,1.41975,3.13736,3.2127,0.766667,3.14111,3.25836,79.6667,3.24232,3.14049,0.143523,3.26541,3.14567,1.41975,3.14111,3.25836,0.766667,2.07388,2.26407,79.6667,2.28866,2.17373,0.143523,2.26038,2.17412,1.41975,2.07388,2.26407,All
0.774343,2.36157,2.43861,79.9798,2.88543,2.75846,0.147788,2.88008,2.73922,1.43397,2.36157,2.43861,0.774343,3.18303,3.21433,79.9798,3.46519,3.38127,0.147788,3.44548,3.35719,1.43397,3.18303,3.21433,0.774343,3.14368,3.26103,79.9798,3.2374,3.13935,0.147788,3.25988,3.14459,1.43397,3.14368,3.26103,0.774343,2.03288,2.25733,79.9798,2.29179,2.16642,0.147788,2.26414,2.16624,1.43397,2.03288,2.25733,All
0.78202,2.35483,2.43278,80.2929,2.88643,2.76232,0.152054,2.88092,2.74285,1.44819,2.35483,2.43278,0.78202,3.22871,3.21596,80.2929,3.46969,3.38674,0.152054,3.4502,3.36243,1.44819,3.22871,3.21596,0.78202,3.14624,3.2637,80.2929,3.23248,3.13822,0.152054,3.25434,3.14351,1.44819,3.14624,3.2637,0.78202,1.99188,2.25059,80.2929,2.29491,2.15911,0.152054,2.26789,2.15835,1.44819,1.99188,2.25059,All
0.789697,2.34809,2.42695,80.6061,2.88744,2.76618,0.156319,2.88176,2.74648,1.4624,2.34809,2.42695,0.789697,3.27438,3.21759,80.6061,3.47418,3.39222,0.156319,3.45491,3.36767,1.4624,3.27438,3.21759,0.789697,3.14881,3.26636,80.6061,3.22756,3.13708,0.156319,3.24881,3.14243,1.4624,3.14881,3.26636,0.789697,1.95088,2.24386,80.6061,2.29804,2.15179,0.156319,2.27165,2.15046,1.4624,1.95088,2.24386,All
0.797374,2.34135,2.42112,80.9192,2.88845,2.77004,0.160585,2.8826,2.75011,1.47662,2.34135,2.42112,0.797374,3.32006,3.21922,80.9192,3.47868,3.39769,0.160585,3.45963,3.3729,1.47662,3.32006,3.21922,0.797374,3.15137,3.26903,80.9192,3.22264,3.13595,0.160585,3.24328,3.14135,1.47662,3.15137,3.26903,0.797374,1.90988,2.23712,80.9192,2.30116,2.14448,0.160585,2.2754,2.14257,1.47662,1.90988,2.23712,All
0.805051,2.33461,2.41529,81.2323,2.88945,2.7739,0.16485,2.88344,2.75374,1.49083,2.33461,2.41529,0.805051,3.36574,3.22085,81.2323,3.48317,3.40317,0.16485,3.46434,3.37814,1.49083,3.36574,3.22085,0.805051,3.15394,3.2717,81.2323,3.21772,3.13482,0.16485,3.23774,3.14027,1.49083,3.15394,3.2717,0.805051,1.86888,2.23039,81.2323,2.30429,2.13717,0.16485,2.27916,2.13468,1.49083,1.86888,2.23039,All
0.812727,2.32788,2.40946,81.5455,2.89046,2.77776,0.169115,2.88428,2.75737,1.50505,2.32788,2.40946,0.812727,3.41141,3.22247,81.5455,3.48766,3.40864,0.169115,3.46906,3.38338,1.50505,3.41141,3.22247,0.812727,3.1565,3.27437,81.5455,3.2128,3.13368,0.169115,3.23221,3.13919,1.50505,3.1565,3.27437,0.812727,1.82788,2.22365,81.5455,2.30741,2.12985,0.169115,2.28292,2.12679,1.50505,1.82788,2.22365,All
0.820404,2.32123,2.40363,81.8586,2.89146,2.78163,0.173381,2.88512,2.76101,1.51927,2.32123,2.40363,0.820404,3.45507,3.2241,81.8586,3.49216,3.41412,0.173381,3.47377,3.38862,1.51927,3.45507,3.2241,0.820404,3.15979,3.27704,81.8586,3.20788,3.13255,0.173381,3.22668,3.13812,1.51927,3.15979,3.27704,0.820404,1.79081,2.21691,81.8586,2.31053,2.12254,0.173381,2.28667,2.1189,1.51927,1.79081,2.21691,All
0.828081,2.31621,2.3978,82.1717,2.89247,2.78549,0.177646,2.88596,2.76464,1.53348,2.31621,2.3978,0.828081,3.46245,3.22573,82.1717,3.49665,3.41959,0.177646,3.47848,3.39386,1.53348,3.46245,3.22573,0.828081,3.176,3.27971,82.1717,3.20297,3.13141,0.177646,3.22114,3.13704,1.53348,3.176,3.27971,0.828081,1.82467,2.21018,82.1717,2.31366,2.11523,0.177646,2.29043,2.11101,1.53348,1.82467,2.21018,All
0.835758,2.31119,2.39197,82.4848,2.89348,2.78935,0.181911,2.8868,2.76827,1.5477,2.31119,2.39197,0.835758,3.46982,3.22736,82.4848,3.50114,3.42507,0.181911,3.4832,3.3991,1.5477,3.46982,3.22736,0.835758,3.19222,3.28238,82.4848,3.19805,3.13028,0.181911,3.21561,3.13596,1.5477,3.19222,3.28238,0.835758,1.85852,2.20344,82.4848,2.31678,2.10791,0.181911,2.29418,2.10313,1.5477,1.85852,2.20344,All
0.843434,2.30618,2.38614,82.798,2.89448,2.79321,0.186177,2.88765,2.7719,1.56192,2.30618,2.38614,0.843434,3.4772,3.22899,82.798,3.50564,3.43054,0.186177,3.48791,3.40433,1.56192,3.4772,3.22899,0.843434,3.20843,3.28505,82.798,3.19313,3.12914,0.186177,3.21008,3.13488,1.56192,3.20843,3.28505,0.843434,1.89238,2.1967,82.798,2.31991,2.1006,0.186177,2.29794,2.09524,1.56192,1.89238,2.1967,All
0.851111,2.30116,2.38031,83.1111,2.89549,2.79707,0.190442,2.88849,2.77553,1.57613,2.30116,2.38031,0.851111,3.48457,3.23062,83.1111,3.51013,3.43602,0.190442,3.49263,3.40957,1.57613,3.48457,3.23062,0.851111,3.22465,3.28772,83.1111,3.18821,3.12801,0.190442,3.20454,3.1338,1.57613,3.22465,3.28772,0.851111,1.92623,2.18997,83.1111,2.32303,2.09329,0.190442,2.3017,2.08735,1.57613,1.92623,2.18997,All
0.858788,2.29614,2.37448,83.4242,2.89649,2.80093,0.194708,2.88933,2.77916,1.59035,2.29614,2.37448,0.858788,3.49195,3.23225,83.4242,3.51463,3.44149,0.194708,3.49734,3.41481,1.59035,3.49195,3.23225,0.858788,3.24087,3.29039,83.4242,3.18329,3.12688,0.194708,3.19901,3.13272,1.59035,3.24087,3.29039,0.858788,1.96008,2.18323,83.4242,2.32616,2.08597,0.194708,2.30545,2.07946,1.59035,1.96008,2.18323,All
0.866465,2.29112,2.36865,83.7374,2.8975,2.80479,0.198973,2.89017,2.78279,1.60456,2.29112,2.36865,0.866465,3.49932,3.23388,83.7374,3.51912,3.44697,0.198973,3.50205,3.42005,1.60456,3.49932,3.23388,0.866465,3.25708,3.29306,83.7374,3.17837,3.12574,0.198973,3.19348,3.13164,1.60456,3.25708,3.29306,0.866465,1.99394,2.17649,83.7374,2.32928,2.07866,0.198973,2.30921,2.07157,1.60456,1.99394,2.17649,All
0.874141,2.2861,2.36282,84.0505,2.89851,2.80865,0.203238,2.89101,2.78643,1.61878,2.2861,2.36282,0.874141,3.5067,3.23551,84.0505,3.52361,3.45244,0.203238,3.50677,3.42529,1.61878,3.5067,3.23551,0.874141,3.2733,3.29573,84.0505,3.17345,3.12461,0.203238,3.18794,3.13057,1.61878,3.2733,3.29573,0.874141,2.02779,2.16976,84.0505,2.3324,2.07135,0.203238,2.31296,2.06368,1.61878,2.02779,2.16976,All
0.881818,2.28109,2.35699,84.3636,2.89951,2.81251,0.207504,2.89185,2.79006,1.633,2.28109,2.35699,0.881818,3.51407,3.23714,84.3636,3.52811,3.45792,0.207504,3.51148,3.43053,1.633,3.51407,3.23714,0.881818,3.28951,3.2984,84.3636,3.16854,3.12347,0.207504,3.18241,3.12949,1.633,3.28951,3.2984,0.881818,2.06165,2.16302,84.3636,2.33553,2.06403,0.207504,2.31672,2.05579,1.633,2.06165,2.16302,All
0.889495,2.27607,2.35116,84.6768,2.90052,2.81637,0.211769,2.89269,2.79369,1.64721,2.27607,2.35116,0.889495,3.52145,3.23877,84.6768,3.5326,3.46339,0.211769,3.5162,3.43576,1.64721,3.52145,3.23877,0.889495,3.30573,3.30107,84.6768,3.16362,3.12234,0.211769,3.17688,3.12841,1.64721,3.30573,3.30107,0.889495,2.0955,2.15629,84.6768,2.33865,2.05672,0.211769,2.32048,2.04791,1.64721,2.0955,2.15629,All
0.897172,2.27105,2.34533,84.9899,2.90152,2.82023,0.216034,2.89353,2.79732,1.66143,2.27105,2.34533,0.897172,3.52882,3.24039,84.9899,3.53709,3.46887,0.216034,3.52091,3.441,1.66143,3.52882,3.24039,0.897172,3.32195,3.30374,84.9899,3.1587,3.1212,0.216034,3.17134,3.12733,1.66143,3.32195,3.30374,0.897172,2.12935,2.14955,84.9899,2.34178,2.04941,0.216034,2.32423,2.04002,1.66143,2.12935,2.14955,All
0.904848,2.26603,2.3395,85.303,2.90253,2.82409,0.2203,2.89437,2.80095,1.67565,2.26603,2.3395,0.904848,3.5362,3.24202,85.303,3.54159,3.47434,0.2203,3.52562,3.44624,1.67565,3.5362,3.24202,0.904848,3.33816,3.3064,85.303,3.15378,3.12007,0.2203,3.16581,3.12625,1.67565,3.33816,3.3064,0.904848,2.16321,2.14281,85.303,2.3449,2.04209,0.2203,2.32799,2.03213,1.67565,2.16321,2.14281,All
0.912525,2.26102,2.33367,85.6162,2.90354,2.82795,0.224565,2.89521,2.80458,1.68986,2.26102,2.33367,0.912525,3.54357,3.24365,85.6162,3.54608,3.47982,0.224565,3.53034,3.45148,1.68986,3.54357,3.24365,0.912525,3.35438,3.30907,85.6162,3.14886,3.11893,0.224565,3.16028,3.12517,1.68986,3.35438,3.30907,0.912525,2.19706,2.13608,85.6162,2.34803,2.03478,0.224565,2.33174,2.02424,1.68986,2.19706,2.13608,All
0.920202,2.256,2.32784,85.9293,2.90454,2.83181,0.228831,2.89606,2.80821,1.70408,2.256,2.32784,0.920202,3.55095,3.24528,85.9293,3.55058,3.48529,0.228831,3.53505,3.45672,1.70408,3.55095,3.24528,0.920202,3.37059,3.31174,85.9293,3.14394,3.1178,0.228831,3.15474,3.1241,1.70408,3.37059,3.31174,0.920202,2.23092,2.12934,85.9293,2.35115,2.02747,0.228831,2.3355,2.01635,1.70408,2.23092,2.12934,All
0.927879,2.25098,2.32201,86.2424,2.90555,2.83567,0.233096,2.8969,2.81184,1.71829,2.25098,2.32201,0.927879,3.55832,3.24691,86.2424,3.55507,3.49077,0.233096,3.53977,3.46195,1.71829,3.55832,3.24691,0.927879,3.38681,3.31441,86.2424,3.13902,3.11667,0.233096,3.14921,3.12302,1.71829,3.38681,3.31441,0.927879,2.26477,2.1226,86.2424,2.35427,2.02015,0.233096,2.33925,2.00846,1.71829,2.26477,2.1226,All
0.935556,2.24596,2.31618,86.5556,2.90655,2.83953,0.237361,2.89774,2.81548,1.73251,2.24596,2.31618,0.935556,3.5657,3.24854,86.5556,3.55956,3.49624,0.237361,3.54448,3.46719,1.73251,3.5657,3.24854,0.935556,3.40302,3.31708,86.5556,3.13411,3.11553,0.237361,3.14368,3.12194,1.73251,3.40302,3.31708,0.935556,2.29862,2.11587,86.5556,2.3574,2.01284,0.237361,2.34301,2.00057,1.73251,2.29862,2.11587,All
0.943232,2.24094,2.31034,86.8687,2.90756,2.84339,0.241627,2.89858,2.81911,1.74673,2.24094,2.31034,0.943232,3.57307,3.25017,86.8687,3.56406,3.50172,0.241627,3.54919,3.47243,1.74673,3.57307,3.25017,0.943232,3.41924,3.31975,86.8687,3.12919,3.1144,0.241627,3.13814,3.12086,1.74673,3.41924,3.31975,0.943232,2.33248,2.10913,86.8687,2.36052,2.00553,0.241627,2.34677,1.99268,1.74673,2.33248,2.10913,All
0.950909,2.23593,2.30451,87.1818,2.90857,2.84726,0.245892,2.89942,2.82274,1.76094,2.23593,2.30451,0.950909,3.58045,3.2518,87.1818,3.56855,3.50719,0.245892,3.55391,3.47767,1.76094,3.58045,3.2518,0.950909,3.43546,3.32242,87.1818,3.12427,3.11326,0.245892,3.13261,3.11978,1.76094,3.43546,3.32242,0.950909,2.36633,2.10239,87.1818,2.36365,1.99821,0.245892,2.35052,1.9848,1.76094,2.36633,2.10239,All
0.958586,2.23091,2.29868,87.4949,2.90957,2.85112,0.250157,2.90026,2.82637,1.77516,2.23091,2.29868,0.958586,3.58782,3.25343,87.4949,3.57305,3.51267,0.250157,3.55862,3.48291,1.77516,3.58782,3.25343,0.958586,3.45167,3.32509,87.4949,3.11935,3.11213,0.250157,3.12708,3.1187,1.77516,3.45167,3.32509,0.958586,2.40018,2.09566,87.4949,2.36677,1.9909,0.250157,2.35428,1.97691,1.77516,2.40018,2.09566,All
0.966263,2.22589,2.29285,87.8081,2.91058,2.85498,0.254423,2.9011,2.83,1.78938,2.22589,2.29285,0.966263,3.5952,3.25506,87.8081,3.57754,3.51814,0.254423,3.56334,3.48815,1.78938,3.5952,3.25506,0.966263,3.46789,3.32776,87.8081,3.11443,3.11099,0.254423,3.12154,3.11762,1.78938,3.46789,3.32776,0.966263,2.43404,2.08892,87.8081,2.3699,1.98359,0.254423,2.35803,1.96902,1.78938,2.43404,2.08892,All
0.973939,2.22087,2.28702,88.1212,2.91158,2.85884,0.258688,2.90194,2.83363,1.80359,2.22087,2.28702,0.973939,3.60257,3.25668,88.1212,3.58203,3.52362,0.258688,3.56805,3.49338,1.80359,3.60257,3.25668,0.973939,3.4841,3.33043,88.1212,3.10951,3.10986,0.258688,3.11601,3.11655,1.80359,3.4841,3.33043,0.973939,2.46789,2.08219,88.1212,2.37302,1.97628,0.258688,2.36179,1.96113,1.80359,2.46789,2.08219,All
0.981616,2.21586,2.28119,88.4343,2.91259,2.8627,0.262954,2.90278,2.83726,1.81781,2.21586,2.28119,0.981616,3.60995,3.25831,88.4343,3.58653,3.52909,0.262954,3.57276,3.49862,1.81781,3.60995,3.25831,0.981616,3.50032,3.3331,88.4343,3.10459,3.10873,0.262954,3.11048,3.11547,1.81781,3.50032,3.3331,0.981616,2.50175,2.07545,88.4343,2.37614,1.96896,0.262954,2.36555,1.95324,1.81781,2.50175,2.07545,All
0.989293,2.21084,2.27536,88.7475,2.9136,2.86656,0.267219,2.90362,2.8409,1.83202,2.21084,2.27536,0.989293,3.61732,3.25994,88.7475,3.59102,3.53457,0.267219,3.57748,3.50386,1.83202,3.61732,3.25994,0.989293,3.51654,3.33577,88.7475,3.09967,3.10759,0.267219,3.10494,3.11439,1.83202,3.51654,3.33577,0.989293,2.5356,2.06871,88.7475,2.37927,1.96165,0.267219,2.3693,1.94535,1.83202,2.5356,2.06871,All
0.99697,2.20582,2.26953,89.0606,2.9146,2.87042,0.271484,2.90447,2.84453,1.84624,2.20582,2.26953,0.99697,3.6247,3.26157,89.0606,3.59551,3.54004,0.271484,3.58219,3.5091,1.84624,3.6247,3.26157,0.99697,3.53275,3.33844,89.0606,3.09476,3.10646,0.271484,3.09941,3.11331,1.84624,3.53275,3.33844,0.99697,2.56945,2.06198,89.0606,2.38239,1.95434,0.271484,2.37306,1.93746,1.84624,2.56945,2.06198,All
1.00465,2.2008,2.2637,89.3737,2.91561,2.87428,0.27575,2.90531,2.84816,1.86046,2.2008,2.2637,1.00465,3.63207,3.2632,89.3737,3.60001,3.54552,0.27575,3.58691,3.51434,1.86046,3.63207,3.2632,1.00465,3.54897,3.34111,89.3737,3.08984,3.10532,0.27575,3.09387,3.11223,1.86046,3.54897,3.34111,1.00465,2.60331,2.05524,89.3737,2.38552,1.94702,0.27575,2.37681,1.92957,1.86046,2.60331,2.05524,All
1.01232,2.19579,2.25787,89.6869,2.91661,2.87814,0.280015,2.90615,2.85179,1.87467,2.19579,2.25787,1.01232,3.63945,3.26483,89.6869,3.6045,3.55099,0.280015,3.59162,3.51958,1.87467,3.63945,3.26483,1.01232,3.56518,3.34378,89.6869,3.08492,3.10419,0.280015,3.08834,3.11115,1.87467,3.56518,3.34378,1.01232,2.63716,2.0485,89.6869,2.38864,1.93971,0.280015,2.38057,1.92169,1.87467,2.63716,2.0485,All
1.02,2.19077,2.25204,90,2.91762,2.882,0.28428,2.90699,2.85542,1.88889,2.19077,2.25204,1.02,3.64682,3.26646,90,3.609,3.55647,0.28428,3.59633,3.52481,1.88889,3.64682,3.26646,1.02,3.5814,3.34644,90,3.08,3.10305,0.28428,3.08281,3.11007,1.88889,3.5814,3.34644,1.02,2.67102,2.04177,90,2.39176,1.9324,0.28428,2.38433,1.9138,1.88889,2.67102,2.04177,All
