iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,c,omega_Cl,omega_Q,omega_V1,omega_V2
1395,18.6868,1,13.5229,3.34052,27.7153,40.1961,0.635637,0.444505,0.2621,1.95693,0.218744,8.3283e-08
1396,18.084,1,13.503,2.87163,28.07,40.1961,0.633011,0.444505,0.25884,2.27735,0.198973,7.78516e-08
1397,12.6633,1,13.5246,3.02646,28.2265,40.1961,0.642152,0.444505,0.253742,2.34027,0.178079,6.6598e-08
1398,2.67671,1,13.5665,3.61978,28.4557,40.1961,0.614685,0.444505,0.261487,2.28607,0.168308,6.39744e-08
1399,5.56405,1,13.5005,3.14066,27.3304,40.1961,0.63764,0.444505,0.258191,2.16333,0.17872,5.87829e-08
1400,11.3085,1,13.5364,3.14359,27.9441,40.1961,0.649158,0.444505,0.27159,2.03634,0.180616,6.37434e-08
1401,2.77391,1,13.5757,3.33083,28.3917,40.1961,0.609755,0.460683,0.259636,1.86867,0.183447,5.78735e-08
1402,4.91005,1,13.5583,3.59306,28.2375,40.1961,0.608209,0.460683,0.260687,1.98442,0.182209,5.9886e-08
1403,-2.98746,1,13.5793,2.76512,28.6576,40.1961,0.581765,0.460683,0.261239,2.14663,0.198072,5.2671e-08
1404,4.65427,1,13.5793,2.49663,28.917,40.1961,0.590943,0.460683,0.263513,2.25869,0.203623,5.67111e-08
1405,1.0432,1,13.4794,2.33473,28.5849,40.1961,0.568697,0.460683,0.263594,2.36225,0.206758,5.85516e-08
1406,1.67256,1,13.6615,2.15006,28.1429,40.1961,0.565843,0.460683,0.263712,2.34921,0.238005,5.59467e-08
1407,4.61602,1,13.6114,2.22128,28.5553,40.1961,0.578095,0.460683,0.252074,2.41301,0.228639,5.49139e-08
1408,0.729507,1,13.596,2.57896,28.0486,40.1961,0.575399,0.460683,0.263444,2.35753,0.222108,5.03463e-08
1409,-2.9165,1,13.5613,2.97066,28.2113,40.1961,0.578984,0.460683,0.266622,2.2138,0.212428,4.78645e-08
1410,2.98371,1,13.6205,2.89127,28.2006,40.1961,0.58583,0.460683,0.26536,2.45034,0.20832,5.078e-08
1411,1.9952,1,13.4273,3.04793,28.2247,40.1961,0.586624,0.460683,0.261922,2.17333,0.220988,5.02511e-08
1412,2.36565,1,13.4938,3.41334,27.8512,40.1961,0.590963,0.460683,0.268549,2.01069,0.215934,5.26703e-08
1413,0.890621,1,13.436,3.09423,27.7517,40.1961,0.577123,0.460683,0.258783,2.13073,0.207234,5.79116e-08
1414,-0.706574,1,13.5485,2.76033,28.1082,40.1961,0.569449,0.460683,0.265962,2.23688,0.200064,6.10692e-08
1415,4.11874,1,13.5214,2.83134,28.5645,40.1961,0.570345,0.460683,0.270014,2.27976,0.214281,6.3312e-08
1416,4.70299,1,13.4745,2.96775,28.8314,40.1961,0.589977,0.460683,0.264388,2.23213,0.223086,5.1782e-08
1417,-2.14171,1,13.465,2.86442,28.949,40.1961,0.572912,0.460683,0.270272,1.97057,0.215196,5.61652e-08
1418,-5.90359,1,13.4914,2.9459,28.722,40.1961,0.565937,0.460683,0.268871,2.13115,0.207891,4.97255e-08
1419,-2.57526,1,13.6104,2.95777,28.9138,40.1961,0.571671,0.460683,0.27079,2.00475,0.233191,5.29987e-08
1420,-5.72489,1,13.5422,2.96857,28.8395,40.1961,0.561646,0.460683,0.266093,1.9336,0.236704,5.1601e-08
1421,-9.78877,1,13.5341,3.43245,28.9355,40.1961,0.530411,0.475297,0.263661,1.76153,0.236746,5.40729e-08
1422,-5.93235,1,13.4519,3.41827,28.9457,40.1961,0.54853,0.475297,0.258964,1.73819,0.22205,5.48791e-08
1423,-4.64226,1,13.5856,3.03874,28.6503,40.1961,0.581693,0.475297,0.261548,1.7859,0.199778,4.6458e-08
1424,1.35185,1,13.455,3.34898,28.6093,40.1961,0.579427,0.475297,0.263058,1.94508,0.190711,5.32595e-08
1425,2.81428,1,13.5892,3.15491,28.0176,40.1961,0.584506,0.475297,0.27065,2.05638,0.19089,5.1197e-08
1426,2.95293,1,13.6292,3.08155,28.4421,40.1961,0.58772,0.475297,0.280684,1.91837,0.195272,4.9537e-08
1427,-9.18846,1,13.6529,3.0057,28.8188,40.1961,0.54606,0.475297,0.26915,2.00014,0.205489,4.75888e-08
1428,-10.132,1,13.5251,3.16594,28.8694,40.1961,0.554273,0.475297,0.260669,1.85481,0.217801,4.38379e-08
1429,-13.7109,1,13.5047,3.67531,28.451,40.1961,0.558935,0.475297,0.258772,1.75099,0.219237,3.91018e-08
1430,-22.0297,1,13.6012,3.43365,27.9441,40.1961,0.536012,0.475297,0.264822,1.87955,0.22415,3.37179e-08
1431,-21.4263,1,13.4648,3.23867,28.5714,40.1961,0.540027,0.475297,0.259084,1.93903,0.220524,3.20767e-08
1432,-15.4026,1,13.4722,2.65402,28.8276,40.1961,0.539049,0.475297,0.267019,2.01777,0.22008,3.79017e-08
1433,-6.78869,1,13.3139,2.76463,28.7522,40.1961,0.563717,0.475297,0.263191,2.17915,0.226001,3.40181e-08
1434,-4.02716,1,13.4235,2.95987,28.5908,40.1961,0.559799,0.475297,0.274579,2.11353,0.235594,3.75927e-08
1435,-21.8804,1,13.5674,2.67075,27.9164,40.1961,0.553196,0.475297,0.261997,2.19271,0.20204,2.84562e-08
1436,-18.4869,1,13.6053,2.85739,28.617,40.1961,0.558837,0.475297,0.264336,2.09416,0.194915,3.11591e-08
1437,-13.7646,1,13.562,2.86714,28.5095,40.1961,0.566961,0.475297,0.265799,2.08518,0.195139,3.38569e-08
1438,-22.21,1,13.51,3.16398,28.9561,40.1961,0.553642,0.475297,0.259944,2.01883,0.192134,3.06505e-08
1439,-19.6559,1,13.5179,3.20633,28.5907,40.1961,0.567027,0.475297,0.265873,1.80975,0.199266,3.17623e-08
1440,-24.5731,1,13.5443,3.45072,28.961,40.1961,0.548802,0.475297,0.260747,1.71612,0.204089,3.3897e-08
1441,-22.6682,1,13.5643,3.2377,28.7101,40.1961,0.586533,0.456872,0.263381,1.95324,0.205209,2.89439e-08
1442,-21.9738,1,13.5381,3.34767,28.1713,40.1961,0.592083,0.456872,0.261612,2.01939,0.190358,2.89153e-08
1443,-26.899,1,13.6108,3.23946,28.1687,40.1961,0.579211,0.456872,0.262649,2.06798,0.194763,2.70083e-08
1444,-19.6262,1,13.4466,2.74076,28.3078,40.1961,0.603507,0.456872,0.265088,2.12405,0.203304,2.43821e-08
1445,-20.5456,1,13.4732,2.53583,28.6291,40.1961,0.59066,0.456872,0.260462,2.12148,0.226931,2.44435e-08
1446,-18.9491,1,13.5137,2.37179,28.3885,40.1961,0.593808,0.456872,0.263056,2.05865,0.235999,2.54864e-08
1447,-18.9428,1,13.5396,2.47713,28.491,40.1961,0.604794,0.456872,0.25976,2.25072,0.23723,2.07414e-08
1448,-26.8373,1,13.5548,1.85611,28.8133,40.1961,0.576803,0.456872,0.269428,2.4574,0.239118,1.91384e-08
1449,-23.4152,1,13.433,1.72352,29.2528,40.1961,0.58664,0.456872,0.261228,2.39281,0.241953,1.92041e-08
1450,-22.0067,1,13.5259,1.60759,29.1371,40.1961,0.580175,0.456872,0.259856,2.44086,0.245057,2.18042e-08
1451,-11.0035,1,13.5729,1.29879,29.5244,40.1961,0.582823,0.456872,0.259772,2.81796,0.262713,2.47021e-08
1452,-19.5423,1,13.5407,1.89371,29.4279,40.1961,0.568583,0.456872,0.260815,2.38722,0.253484,2.57461e-08
1453,-21.6427,1,13.5654,2.26096,29.2088,40.1961,0.584925,0.456872,0.25996,2.06853,0.243616,2.49933e-08
1454,-19.8578,1,13.3739,2.05268,28.719,40.1961,0.588823,0.456872,0.253014,2.22868,0.248795,2.2617e-08
1455,-26.7134,1,13.5087,1.81191,29.13,40.1961,0.572411,0.456872,0.251575,2.2024,0.241715,2.31091e-08
1456,-28.5059,1,13.6012,2.53806,29.0061,40.1961,0.587823,0.456872,0.253943,1.92174,0.247442,2.01583e-08
1457,-28.8675,1,13.5229,2.59038,29.2889,40.1961,0.565744,0.456872,0.254297,2.01251,0.232952,2.49107e-08
1458,-28.825,1,13.412,2.55327,29.5328,40.1961,0.557072,0.456872,0.257272,2.07987,0.242291,2.46003e-08
1459,-27.9272,1,13.4537,2.88836,28.7838,40.1961,0.574574,0.456872,0.261963,1.92259,0.223463,2.57114e-08
1460,-24.7613,1,13.4318,2.83315,28.8603,40.1961,0.567365,0.456872,0.267114,1.984,0.220992,2.90835e-08
1461,-15.8645,1,13.448,3.23851,28.6772,40.1961,0.612508,0.450425,0.265397,1.94443,0.190233,3.28972e-08
1462,-14.9662,1,13.5429,2.7324,28.4685,40.1961,0.603818,0.450425,0.266377,2.06079,0.196085,3.38871e-08
1463,-12.6768,1,13.5065,2.42971,28.3278,40.1961,0.598976,0.450425,0.266071,2.14604,0.207941,3.51366e-08
1464,-24.4994,1,13.5514,3.73185,28.0478,40.1961,0.571671,0.450425,0.267735,1.75537,0.226033,3.42787e-08
1465,-19.9197,1,13.5648,3.31463,28.0956,40.1961,0.586323,0.450425,0.251035,1.93857,0.215524,3.6321e-08
1466,-11.7833,1,13.5446,3.12538,28.4019,40.1961,0.608573,0.450425,0.261032,1.93132,0.249405,3.15592e-08
1467,-4.69223,1,13.636,2.81555,28.1971,40.1961,0.618681,0.450425,0.273628,1.9756,0.236024,3.74565e-08
1468,-13.0744,1,13.4642,2.85879,28.1631,40.1961,0.599221,0.450425,0.260328,2.06504,0.230989,3.34278e-08
1469,-19.5224,1,13.4749,2.53682,28.2618,40.1961,0.599221,0.450425,0.256177,2.07573,0.211191,3.03387e-08
1470,-19.7524,1,13.5681,2.64627,28.2415,40.1961,0.601553,0.450425,0.250103,2.22524,0.208672,2.79964e-08
1471,-22.247,1,13.3901,2.32847,28.4109,40.1961,0.587795,0.450425,0.250583,2.27641,0.209935,2.7947e-08
1472,-26.4827,1,13.4017,2.66298,28.0612,40.1961,0.588558,0.450425,0.257002,2.20104,0.199714,2.59333e-08
1473,-25.8583,1,13.449,2.45112,28.2718,40.1961,0.589428,0.450425,0.259211,2.26562,0.20529,2.45358e-08
1474,-29.2092,1,13.4555,2.67266,28.3575,40.1961,0.597498,0.450425,0.255808,2.18181,0.197483,2.19308e-08
1475,-26.7821,1,13.4607,2.99931,28.6571,40.1961,0.614059,0.450425,0.257636,2.13067,0.19153,2.06412e-08
1476,-34.6391,1,13.4346,2.94443,28.5386,40.1961,0.593975,0.450425,0.267414,2.07372,0.181746,2.02145e-08
1477,-31.1969,1,13.5219,2.92466,28.2754,40.1961,0.609725,0.450425,0.263368,2.2289,0.190386,1.78174e-08
1478,-40.9395,1,13.4376,2.92779,28.2652,40.1961,0.577968,0.450425,0.266535,2.29901,0.176403,1.822e-08
1479,-32.2838,1,13.4299,3.07101,27.9612,40.1961,0.615999,0.450425,0.261638,2.1659,0.175846,1.83169e-08
1480,-20.0814,1,13.4795,2.87761,27.5021,40.1961,0.642243,0.450425,0.266246,2.26916,0.189402,1.90886e-08
1481,-21.9143,1,13.3981,3.15119,27.5985,40.1961,0.648262,0.439969,0.268444,2.23867,0.185928,1.98797e-08
1482,-33.025,1,13.5403,3.06938,27.2242,40.1961,0.613006,0.439969,0.274965,2.33374,0.200111,1.75752e-08
1483,-39.8558,1,13.4178,3.29694,28.2026,40.1961,0.604506,0.439969,0.259272,2.10672,0.193105,1.73136e-08
1484,-24.9332,1,13.5167,3.70698,27.8884,40.1961,0.639626,0.439969,0.265191,2.29056,0.193598,1.8393e-08
1485,-24.5176,1,13.5916,2.64362,27.4182,40.1961,0.640728,0.439969,0.262532,2.38798,0.183984,1.98876e-08
1486,-40.1361,1,13.3667,2.18795,27.6241,40.1961,0.600974,0.439969,0.260954,2.49403,0.178132,1.59861e-08
1487,-33.4729,1,13.3964,2.58259,27.6126,40.1961,0.61775,0.439969,0.267131,2.56999,0.185282,1.59624e-08
1488,-33.4354,1,13.4523,2.71851,28.2233,40.1961,0.611424,0.439969,0.262419,2.37978,0.190829,1.86098e-08
1489,-41.2021,1,13.4277,2.61981,28.3781,40.1961,0.599035,0.439969,0.256346,2.21409,0.186609,1.7913e-08
1490,-38.3417,1,13.4849,2.76327,28.2901,40.1961,0.593551,0.439969,0.262048,2.0962,0.206357,2.00322e-08
1491,-46.1558,1,13.4585,3.23413,27.9723,40.1961,0.575348,0.439969,0.261486,1.96199,0.214213,1.86434e-08
1492,-48.0356,1,13.5691,3.04241,28.5867,40.1961,0.581758,0.439969,0.275427,2.01891,0.210741,1.58427e-08
1493,-37.6165,1,13.5637,2.7952,28.9634,40.1961,0.60844,0.439969,0.260319,2.17475,0.195946,1.78051e-08
1494,-22.011,1,13.4928,2.72445,28.6285,40.1961,0.641973,0.439969,0.266611,2.20699,0.200364,2.02482e-08
1495,-22.4447,1,13.4648,2.29357,28.0248,40.1961,0.642575,0.439969,0.264513,2.41956,0.186435,2.02643e-08
1496,-34.0464,1,13.5008,2.34524,28.1485,40.1961,0.607413,0.439969,0.267709,2.2918,0.195963,1.9324e-08
1497,-29.0635,1,13.4777,2.5105,28.081,40.1961,0.623437,0.439969,0.261467,2.25557,0.197232,2.02284e-08
1498,-28.7958,1,13.5504,3.14984,28.4532,40.1961,0.637242,0.439969,0.247536,2.09211,0.191199,2.01695e-08
1499,-29.0586,1,13.4999,2.98199,28.8329,40.1961,0.633816,0.439969,0.269801,2.1755,0.184844,1.88062e-08
1500,-33.392,1,13.4929,3.39667,28.7271,40.1961,0.637537,0.439969,0.272736,1.91388,0.176999,1.86067e-08
1501,-27.7413,1,13.2638,2.54554,28.2952,40.1961,0.544354,0.495255,0.266846,2.11731,0.179244,1.94243e-08
1502,-39.9062,1,13.4021,3.00965,28.5429,40.1961,0.520063,0.495255,0.265213,1.9894,0.20971,1.58338e-08
1503,-35.1102,1,13.4587,2.89585,29.0937,40.1961,0.522488,0.495255,0.266207,2.14302,0.196219,1.78e-08
1504,-50.3092,1,13.4334,2.98444,28.3506,40.1961,0.498521,0.495255,0.257645,2.21638,0.1817,1.53327e-08
1505,-47.8404,1,13.4188,2.55725,28.6619,40.1961,0.510836,0.495255,0.252466,2.23375,0.18136,1.49012e-08
1506,11.7069,1,13.4784,2.38407,28.6429,40.1961,0.519044,0.495255,0.252434,2.28267,0.188903,9.32365e-08
1507,24.6495,1,13.4994,1.78967,28.4224,40.1961,0.537551,0.495255,0.253611,2.65842,0.185318,1.03236e-07
1508,14.3446,1,13.5407,2.2696,28.5576,40.1961,0.510118,0.495255,0.258407,2.46741,0.200701,9.62836e-08
1509,12.4989,1,13.612,2.50404,28.6261,40.1961,0.515312,0.495255,0.266195,2.33405,0.19645,9.16412e-08
1510,14.3118,1,13.4766,2.46123,28.9775,40.1961,0.50455,0.495255,0.268686,2.23537,0.2164,1.00593e-07
1511,14.3051,1,13.3618,2.2531,28.3038,40.1961,0.509261,0.495255,0.263909,2.35355,0.216549,8.86092e-08
1512,14.4942,1,13.4283,2.10472,28.3429,40.1961,0.513491,0.495255,0.264609,2.35482,0.217661,8.51224e-08
1513,1.62315,1,13.5011,2.39767,28.2015,40.1961,0.511006,0.495255,0.261668,2.34874,0.202003,6.4641e-08
1514,1.80342,1,13.5623,2.70682,28.2427,40.1961,0.51174,0.495255,0.260016,2.18957,0.208063,6.77176e-08
1515,-0.371684,1,13.4526,2.99719,28.5761,40.1961,0.523375,0.495255,0.261976,2.01745,0.195272,6.15852e-08
1516,-0.42107,1,13.5073,2.49493,29.0019,40.1961,0.525249,0.495255,0.267117,2.20539,0.196985,5.51794e-08
1517,-16.3063,1,13.5079,2.52397,28.301,40.1961,0.507952,0.495255,0.263353,2.13109,0.203185,3.98849e-08
1518,-13.1627,1,13.4869,2.63796,28.6974,40.1961,0.518304,0.495255,0.256723,2.11463,0.213282,3.89845e-08
1519,-4.07105,1,13.567,2.68359,29.3339,40.1961,0.529238,0.495255,0.257381,2.00215,0.218263,4.78361e-08
1520,-8.1804,1,13.6166,3.37557,28.7851,40.1961,0.531602,0.495255,0.260564,1.78231,0.205351,4.86173e-08
1521,-4.36725,1,13.6652,3.28343,28.7514,40.1961,0.501812,0.514828,0.265548,1.76339,0.218386,5.14581e-08
1522,-12.9436,1,13.627,3.37194,29.0421,40.1961,0.488376,0.514828,0.261517,1.83936,0.211791,4.6219e-08
1523,-8.30805,1,13.6543,2.93542,29.2893,40.1961,0.500512,0.514828,0.259635,1.98989,0.215715,4.24594e-08
1524,-8.79372,1,13.5945,2.62738,28.8155,40.1961,0.505111,0.514828,0.256754,1.9612,0.213836,4.04319e-08
1525,-11.6622,1,13.6159,2.8139,28.548,40.1961,0.505816,0.514828,0.258944,2.01866,0.187548,4.04081e-08
1526,-7.13323,1,13.5004,3.36209,28.6449,40.1961,0.519711,0.514828,0.258243,1.90727,0.192994,4.05513e-08
1527,-5.72249,1,13.5705,3.12451,28.6105,40.1961,0.521094,0.514828,0.2617,2.0274,0.191683,4.00996e-08
1528,1.75383,1,13.4417,2.83555,28.4521,40.1961,0.51407,0.514828,0.25556,2.25016,0.20363,4.6182e-08
1529,-5.87866,1,13.451,2.22973,28.808,40.1961,0.500214,0.514828,0.250274,2.20158,0.192339,4.8022e-08
1530,1.67219,1,13.4539,2.14728,29.1864,40.1961,0.514763,0.514828,0.260825,2.23873,0.201447,4.57635e-08
1531,2.85002,1,13.5405,2.25325,29.3134,40.1961,0.52635,0.514828,0.254067,2.20098,0.19017,4.7302e-08
1532,-6.98316,1,13.5271,2.51693,28.9681,40.1961,0.4994,0.514828,0.252435,2.03928,0.213112,4.46378e-08
1533,-2.61392,1,13.4767,1.99033,29.0934,40.1961,0.508658,0.514828,0.255996,2.14139,0.215397,4.3877e-08
1534,-3.66751,1,13.4153,1.80781,28.8985,40.1961,0.508628,0.514828,0.252717,2.31052,0.194303,4.16534e-08
1535,1.65376,1,13.4778,2.29403,28.5623,40.1961,0.519977,0.514828,0.2585,2.16268,0.220654,4.20369e-08
1536,1.76051,1,13.4549,1.92765,28.916,40.1961,0.520687,0.514828,0.259006,2.24726,0.209326,4.14795e-08
1537,4.06869,1,13.4261,2.03757,28.7285,40.1961,0.530396,0.514828,0.266135,2.14841,0.194211,4.48762e-08
1538,0.724692,1,13.5029,2.27067,29.0427,40.1961,0.509994,0.514828,0.259643,2.18766,0.224043,4.37176e-08
1539,4.37938,1,13.6779,2.59197,29.0613,40.1961,0.52115,0.514828,0.260258,2.06976,0.21196,5.1073e-08
1540,-3.89499,1,13.5578,2.34894,29.0486,40.1961,0.493632,0.514828,0.253419,2.24298,0.207219,4.99065e-08
1541,1.53841,1,13.4176,1.95781,29.0738,40.1961,0.527774,0.504954,0.258468,2.16651,0.192678,5.19842e-08
1542,1.25656,1,13.5233,2.62596,28.8579,40.1961,0.532952,0.504954,0.262314,2.09965,0.190385,4.97601e-08
1543,4.63656,1,13.5743,3.15107,28.3575,40.1961,0.529344,0.504954,0.259296,2.12916,0.192346,5.63011e-08
1544,-1.57471,1,13.6473,2.88485,28.5069,40.1961,0.515582,0.504954,0.26538,2.2333,0.193147,5.23014e-08
1545,-2.61629,1,13.5332,2.70946,28.6133,40.1961,0.521231,0.504954,0.272213,2.23398,0.187246,4.65965e-08
1546,-8.41835,1,13.5482,2.71572,28.5001,40.1961,0.513122,0.504954,0.260317,2.27079,0.178963,4.29492e-08
1547,-2.71183,1,13.4287,2.40316,28.5951,40.1961,0.529769,0.504954,0.251553,2.22282,0.184825,4.42374e-08
1548,-8.07341,1,13.3701,2.47749,28.9678,40.1961,0.508357,0.504954,0.249651,2.14915,0.195775,4.63778e-08
1549,-13.5339,1,13.4958,2.67465,28.2536,40.1961,0.521004,0.504954,0.264318,2.11084,0.191612,3.52155e-08
1550,-12.8244,1,13.305,3.06537,28.6318,40.1961,0.511704,0.504954,0.254981,1.98815,0.188375,4.03342e-08
1551,-13.5533,1,13.4024,2.89784,28.8829,40.1961,0.512219,0.504954,0.261838,1.96806,0.196585,3.88143e-08
1552,-16.3251,1,13.4628,2.9325,28.9083,40.1961,0.509122,0.504954,0.257895,2.02097,0.200586,3.49657e-08
1553,-17.4134,1,13.5263,3.41152,28.238,40.1961,0.501377,0.504954,0.269508,1.96408,0.191058,3.91071e-08
1554,-18.3467,1,13.5093,3.62207,28.303,40.1961,0.512836,0.504954,0.254166,1.98298,0.181403,3.66231e-08
1555,-7.35583,1,13.5094,2.99196,27.5853,40.1961,0.528216,0.504954,0.260276,2.15943,0.195333,3.84889e-08
1556,-13.7054,1,13.3928,2.65593,27.9287,40.1961,0.516496,0.504954,0.256219,2.19754,0.180959,3.66266e-08
1557,-16.5193,1,13.4564,2.8858,27.8976,40.1961,0.509315,0.504954,0.264219,2.23259,0.166912,3.80208e-08
1558,-27.7941,1,13.5895,2.53238,28.4413,40.1961,0.496254,0.504954,0.261584,2.2136,0.154704,3.46163e-08
1559,-19.6124,1,13.6532,2.85121,27.7663,40.1961,0.520758,0.504954,0.264055,2.28156,0.167263,3.06023e-08
1560,-16.3309,1,13.4683,3.25744,27.6226,40.1961,0.526659,0.504954,0.265473,2.21079,0.172079,3.03914e-08
1561,-17.0386,1,13.5294,3.42197,27.4426,40.1961,0.602356,0.455079,0.262111,2.22254,0.188377,2.90179e-08
1562,-14.0055,1,13.4637,2.9676,28.1394,40.1961,0.626396,0.455079,0.256781,2.1567,0.183566,2.76871e-08
1563,-18.8832,1,13.4732,3.87547,28.3486,40.1961,0.613196,0.455079,0.250641,2.0146,0.181673,2.84e-08
1564,-25.0161,1,13.4461,3.63328,28.3335,40.1961,0.585634,0.455079,0.272072,1.94194,0.190026,2.79006e-08
1565,-28.5855,1,13.4179,3.23526,28.5633,40.1961,0.594188,0.455079,0.250106,1.862,0.19692,2.43243e-08
1566,-31.3402,1,13.4057,2.43075,28.3875,40.1961,0.568475,0.455079,0.255211,2.1761,0.211057,2.31012e-08
1567,-31.3093,1,13.4802,2.21978,28.1489,40.1961,0.574739,0.455079,0.255272,2.35336,0.20405,2.16711e-08
1568,-30.5291,1,13.5773,2.73882,28.4192,40.1961,0.596989,0.455079,0.265415,2.09856,0.198304,2.00252e-08
1569,-27.0354,1,13.6881,2.68103,28.3129,40.1961,0.601073,0.455079,0.276635,2.1563,0.20267,2.05236e-08
1570,-31.9505,1,13.5388,2.5098,28.4108,40.1961,0.576559,0.455079,0.26493,2.15086,0.203638,2.18011e-08
1571,-30.6066,1,13.4597,2.63328,28.4566,40.1961,0.591535,0.455079,0.274748,2.21362,0.196228,1.90905e-08
1572,-29.4628,1,13.6179,2.91928,28.2921,40.1961,0.586051,0.455079,0.267933,2.23854,0.19718,2.19202e-08
1573,-29.3958,1,13.5668,3.21002,28.2168,40.1961,0.580883,0.455079,0.265351,2.2474,0.1949,2.28309e-08
1574,-21.8059,1,13.4617,3.49636,28.2358,40.1961,0.605731,0.455079,0.252982,2.04129,0.194641,2.52252e-08
1575,-17.542,1,13.3609,2.93532,28.9014,40.1961,0.617899,0.455079,0.262958,1.96163,0.190968,2.62643e-08
1576,-27.6391,1,13.4545,3.26937,28.5206,40.1961,0.587571,0.455079,0.254991,1.90419,0.191428,2.73787e-08
1577,-20.7029,1,13.4958,3.06058,28.7658,40.1961,0.58579,0.455079,0.265867,1.9161,0.203807,3.1456e-08
1578,-14.6995,1,13.5145,2.96527,28.5834,40.1961,0.610986,0.455079,0.260532,2.02197,0.19467,3.08389e-08
1579,-1.8249,1,13.5781,2.18268,28.9561,40.1961,0.629554,0.455079,0.260116,2.25998,0.210955,3.35321e-08
1580,-0.933503,1,13.6037,1.9294,29.098,40.1961,0.616372,0.455079,0.26669,2.42784,0.230112,3.29688e-08
1581,-4.37248,1,13.5511,1.61943,28.7162,40.1961,0.683239,0.421935,0.258445,2.61334,0.217987,2.92299e-08
1582,-10.6301,1,13.5805,2.20587,28.6712,40.1961,0.657936,0.421935,0.265966,2.28977,0.224284,3.16453e-08
1583,-22.5981,1,13.5906,2.30158,28.4087,40.1961,0.637111,0.421935,0.268586,2.23458,0.215136,2.70505e-08
1584,-16.8164,1,13.5475,2.03477,28.3102,40.1961,0.663875,0.421935,0.259742,2.36722,0.217087,2.4804e-08
1585,-16.8703,1,13.4212,2.47121,27.8603,40.1961,0.663132,0.421935,0.257881,2.21151,0.203455,2.79481e-08
1586,-14.8929,1,13.3336,2.33655,28.4593,40.1961,0.660971,0.421935,0.27075,2.19765,0.216503,2.68866e-08
1587,-14.7288,1,13.3016,3.11462,28.4608,40.1961,0.676837,0.421935,0.252718,2.16726,0.207994,2.5829e-08
1588,-19.7877,1,13.5759,3.16549,27.6915,40.1961,0.66165,0.421935,0.254023,2.09229,0.216741,2.63778e-08
1589,-27.8194,1,13.551,2.75575,27.6688,40.1961,0.621568,0.421935,0.26119,2.28622,0.2036,2.76209e-08
1590,-25.3317,1,13.4935,2.75749,28.2946,40.1961,0.639425,0.421935,0.262097,2.24312,0.217989,2.37061e-08
1591,-26.7584,1,13.3131,2.56452,28.0325,40.1961,0.644491,0.421935,0.264662,2.27278,0.199073,2.21563e-08
1592,-23.9893,1,13.4979,2.73655,28.4867,40.1961,0.665169,0.421935,0.259298,2.27125,0.192569,2.14051e-08
1593,-18.9148,1,13.4624,2.6038,28.8006,40.1961,0.691896,0.421935,0.250126,2.28829,0.18443,2.15413e-08
1594,-33.8727,1,13.3676,2.72317,28.5963,40.1961,0.659482,0.421935,0.259777,2.15837,0.174781,1.8937e-08
1595,-24.1159,1,13.5853,2.70047,28.2022,40.1961,0.686438,0.421935,0.264529,2.0651,0.190041,2.06461e-08
1596,-25.7831,1,13.5557,3.36216,28.2847,40.1961,0.666326,0.421935,0.263302,1.97539,0.20688,2.17703e-08
1597,-30.3311,1,13.5388,2.53098,28.5743,40.1961,0.63094,0.421935,0.260376,2.43989,0.198819,2.16937e-08
1598,-29.5002,1,13.5279,2.25238,27.979,40.1961,0.647943,0.421935,0.257776,2.51596,0.195187,1.93409e-08
1599,-26.9952,1,13.4972,2.54907,27.9197,40.1961,0.663175,0.421935,0.261721,2.3408,0.194316,1.94097e-08
1600,-27.6079,1,13.4075,2.93923,27.9532,40.1961,0.671845,0.421935,0.259324,2.16752,0.18361,2.0152e-08
1601,-30.8712,1,13.5094,2.54312,27.4874,40.1961,0.678362,0.407191,0.258302,2.45052,0.184983,2.00821e-08
1602,-29.6395,1,13.4191,2.57708,27.1674,40.1961,0.672138,0.407191,0.26219,2.58152,0.185298,2.0234e-08
1603,-25.2108,1,13.3261,2.81555,27.5673,40.1961,0.689502,0.407191,0.255614,2.43705,0.182921,2.13886e-08
1604,-27.8228,1,13.4852,2.76698,28.096,40.1961,0.670581,0.407191,0.260211,2.54946,0.196674,2.05577e-08
1605,-24.8475,1,13.4452,2.9277,28.0207,40.1961,0.663263,0.407191,0.258669,2.57748,0.209474,2.24126e-08
1606,-30.1202,1,13.4488,2.13588,27.5728,40.1961,0.642159,0.407191,0.274596,2.60503,0.206465,2.20703e-08
1607,-26.4958,1,13.4615,2.67116,27.4549,40.1961,0.680722,0.407191,0.27251,2.44928,0.199162,1.94985e-08
1608,-36.895,1,13.4771,3.72693,27.1613,40.1961,0.672287,0.407191,0.264996,1.99867,0.186275,1.97031e-08
1609,-34.8778,1,13.5713,3.70023,27.9534,40.1961,0.682491,0.407191,0.256941,1.98841,0.221726,1.71612e-08
1610,-33.2558,1,13.3785,3.3262,27.4777,40.1961,0.698458,0.407191,0.259075,1.86551,0.227008,1.58141e-08
1611,-35.0961,1,13.5292,3.13697,27.7973,40.1961,0.697112,0.407191,0.263401,1.94122,0.207421,1.60329e-08
1612,-39.4448,1,13.6742,3.20309,27.8434,40.1961,0.703129,0.407191,0.262132,1.99295,0.192335,1.49012e-08
1613,24.7367,1,13.5853,3.36878,28.048,40.1961,0.697761,0.407191,0.259385,1.88459,0.191488,1.34773e-07
