iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
86,13.9718,0.0416713,24.5766,0.152906,44.6369,0.720731,19.5722,0.529808
87,13.9717,0.0416794,24.5816,0.153239,44.5642,0.721448,19.5634,0.528826
88,13.9718,0.0417179,24.5832,0.15324,44.4899,0.721158,19.5602,0.527925
89,13.9718,0.0417481,24.5883,0.15315,44.4275,0.721033,19.5468,0.527588
90,13.971,0.0417916,24.5961,0.152996,44.4378,0.721112,19.5592,0.5281
91,13.9702,0.0418838,24.5961,0.153077,44.3803,0.720345,19.5986,0.529242
92,13.9702,0.0418213,24.5959,0.153369,44.2539,0.719858,19.597,0.528291
93,13.9702,0.0418214,24.603,0.153299,44.1464,0.719247,19.5777,0.52769
94,13.9694,0.0417616,24.6098,0.153429,44.0387,0.718742,19.5599,0.526968
95,13.9694,0.0417805,24.6088,0.153378,43.9618,0.717874,19.5437,0.526931
96,13.9681,0.0417644,24.6132,0.1532,43.8907,0.717337,19.5307,0.526203
97,13.9688,0.0418301,24.6191,0.153157,43.9297,0.717834,19.5221,0.525585
98,13.969,0.0418609,24.6183,0.153153,43.9611,0.717752,19.5108,0.525566
99,13.9683,0.0419178,24.6207,0.153184,44.1633,0.718427,19.5289,0.525251
100,13.9694,0.041948,24.6254,0.15323,44.467,0.721208,19.5092,0.524555
101,13.969,0.0419474,24.6276,0.153327,44.5155,0.722082,19.5348,0.525168
102,13.9697,0.0419688,24.63,0.15336,44.4585,0.721496,19.527,0.524542
103,13.9701,0.0419767,24.6328,0.1533,44.4773,0.721372,19.5415,0.524519
104,13.9711,0.0419888,24.6334,0.153401,44.4312,0.72112,19.5502,0.524652
105,13.9722,0.0420852,24.635,0.153377,44.438,0.722018,19.5475,0.523743
106,13.972,0.0421298,24.6354,0.15322,44.4453,0.721933,19.5649,0.523357
107,13.9727,0.042156,24.6284,0.153183,44.4851,0.722481,19.55,0.522324
108,13.9733,0.0421405,24.6241,0.1532,44.6442,0.723867,19.541,0.521488
109,13.9734,0.0420863,24.6181,0.153242,44.7485,0.725777,19.5465,0.520479
110,13.9749,0.0421181,24.6192,0.1533,44.7478,0.726443,19.527,0.519627
111,13.9744,0.0421092,24.6178,0.153379,44.7021,0.726092,19.5284,0.518626
112,13.9753,0.0421615,24.6166,0.153335,44.6635,0.725612,19.5055,0.517802
113,13.9757,0.0421283,24.6224,0.153246,44.689,0.725212,19.5199,0.518375
114,13.9757,0.0420452,24.6248,0.153252,44.7235,0.726097,19.5187,0.517896
115,13.9751,0.0419927,24.6193,0.153209,44.6678,0.726128,19.5325,0.517152
116,13.9756,0.0419915,24.6162,0.153115,44.6607,0.726928,19.5265,0.516393
117,13.9769,0.042094,24.61,0.153026,44.6443,0.726952,19.5431,0.516381
118,13.978,0.0421457,24.6068,0.152823,44.632,0.726797,19.5268,0.516533
119,13.9764,0.0421315,24.6041,0.152737,44.6415,0.726672,19.5355,0.517072
120,13.9759,0.0421335,24.5979,0.152716,44.7817,0.728672,19.5161,0.517216
121,13.9755,0.042124,24.5913,0.152701,44.7816,0.728371,19.5154,0.517201
122,13.9745,0.0421113,24.5887,0.152751,44.7639,0.727171,19.5192,0.516975
123,13.9759,0.0420629,24.5839,0.152685,44.7137,0.726452,19.5179,0.516423
124,13.9767,0.042021,24.5835,0.152835,44.7117,0.726237,19.4953,0.51619
125,13.9769,0.0420021,24.5836,0.152944,44.6772,0.725966,19.5214,0.516226
126,13.9767,0.0420669,24.583,0.152997,44.617,0.725517,19.548,0.516308
127,13.9781,0.0420554,24.5896,0.153035,44.6102,0.725479,19.5569,0.516034
128,13.9788,0.0420408,24.5929,0.153018,44.6048,0.725467,19.5477,0.516367
129,13.9798,0.0420077,24.5987,0.15299,44.5984,0.725736,19.5432,0.515848
130,13.9802,0.0419888,24.6047,0.152962,44.5163,0.725011,19.5388,0.515732
131,13.9811,0.0420119,24.6088,0.152829,44.4509,0.723729,19.5272,0.515497
132,13.9804,0.0419671,24.613,0.152689,44.4085,0.72286,19.5101,0.515463
133,13.9812,0.0419842,24.6108,0.152541,44.3711,0.721729,19.5054,0.515674
134,13.9816,0.0420536,24.6098,0.152525,44.4356,0.722455,19.4904,0.515844
135,13.981,0.0420188,24.6032,0.152573,44.5069,0.722662,19.4754,0.515372
136,13.981,0.0420388,24.6033,0.152497,44.5055,0.721962,19.4652,0.515116
137,13.9811,0.0420906,24.6093,0.15257,44.4869,0.721534,19.4602,0.514976
138,13.9814,0.0420837,24.6136,0.152701,44.4846,0.722306,19.4562,0.515568
139,13.9813,0.0421308,24.6189,0.152856,44.5014,0.723321,19.4452,0.515514
140,13.9811,0.0421473,24.6193,0.152761,44.4692,0.723253,19.4503,0.515016
141,13.9809,0.0421843,24.6212,0.152695,44.4578,0.723586,19.4584,0.515054
142,13.9813,0.042201,24.6205,0.152592,44.5419,0.725208,19.4526,0.514955
