iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,beta_V2_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
634,469.045,2,20.5499,24.0094,14.0575,1.52268,0.0505746,-0.412177,-2.95588,0.226593,1.30962,0.248912,0.883901
635,459.526,2,20.3988,23.9206,13.9384,1.51924,0.0484345,-0.406692,-2.95736,0.223324,1.23382,0.241762,0.881366
636,464.361,2,20.2229,24.0697,13.5055,1.51924,0.0489768,-0.3994,-3.48812,0.222803,1.17859,0.242822,0.851071
637,459.021,2,20.2946,24.3176,13.9717,1.48169,0.0496921,-0.402431,-3.55064,0.221883,1.16745,0.240433,0.826887
638,457.939,2,20.5466,24.2695,13.8216,1.45877,0.0494038,-0.413386,-3.47004,0.224595,1.1365,0.238734,0.833471
639,463.39,2,20.4931,24.2536,13.8438,1.44436,0.0505725,-0.410367,-3.39254,0.221944,1.1424,0.238493,0.839554
640,462.864,2,20.4605,24.2439,14.4584,1.43291,0.049884,-0.410899,-3.51103,0.22629,1.19357,0.238403,0.84105
641,451.02,2,20.5177,24.2865,14.8251,1.44303,0.0475524,-0.412642,-3.5744,0.224532,1.19515,0.231657,0.822427
642,456.279,2,20.5265,24.293,15.3484,1.47198,0.0460563,-0.411495,-3.55638,0.224344,1.21864,0.22279,0.819246
643,451.298,2,20.5651,24.3371,14.5914,1.47195,0.0452292,-0.412279,-3.47889,0.224265,1.24586,0.21134,0.823121
644,459.696,2,20.5978,24.1864,14.0454,1.47681,0.0472238,-0.413577,-3.35242,0.223856,1.24359,0.207396,0.797737
645,453.105,2,20.5751,24.0598,13.7717,1.49971,0.0459778,-0.408973,-3.31566,0.22797,1.21648,0.204618,0.774677
646,448.514,2,20.7923,23.9186,13.8231,1.51985,0.0446499,-0.416976,-3.49457,0.227897,1.15657,0.195971,0.792316
647,450.52,2,20.7697,23.9887,13.7115,1.52819,0.0431402,-0.4155,-3.52703,0.229607,1.13648,0.197008,0.812608
648,453.837,2,20.6023,23.8705,13.5534,1.5282,0.0429909,-0.410164,-3.39909,0.226097,1.11211,0.202291,0.836216
649,462.403,2,20.5122,23.8319,13.2571,1.51616,0.0453338,-0.404916,-3.23052,0.223263,1.14876,0.205579,0.839685
650,460.511,2,20.7582,23.7152,12.8897,1.53553,0.0447048,-0.416495,-3.17812,0.224109,1.15525,0.20403,0.865038
651,462.752,2,20.6569,23.6698,12.6548,1.56329,0.0441629,-0.411366,-3.15922,0.222604,1.16509,0.201453,0.887128
652,463.53,2,20.6445,23.7293,12.6456,1.56332,0.0448633,-0.411094,-3.06183,0.220996,1.13194,0.200905,0.930839
653,464.025,2,20.5884,23.8234,12.3656,1.55581,0.044878,-0.40649,-2.91453,0.224832,1.1067,0.209826,0.950083
654,461.686,2,20.706,23.8916,12.187,1.56578,0.0452734,-0.414233,-2.89845,0.223259,1.07124,0.206276,0.958366
655,457.404,2,20.78,23.9213,12.5822,1.56576,0.0449654,-0.415773,-2.84145,0.227613,1.07852,0.199789,0.93324
656,458.99,2,20.8064,23.9309,12.6011,1.53816,0.0463231,-0.421281,-2.88977,0.226211,1.09186,0.196223,0.929295
657,456.523,2,20.5603,23.855,12.4692,1.49395,0.047662,-0.411212,-3.03077,0.223184,1.07483,0.198571,0.956405
658,456.73,2,20.5034,23.7184,12.6284,1.46656,0.0492082,-0.408811,-3.45565,0.220083,1.07528,0.196227,0.954515
659,456.734,2,20.3705,23.617,12.892,1.46656,0.0493038,-0.404914,-3.17203,0.218728,1.06467,0.200549,0.938597
660,452.622,2,20.4024,23.5154,13.1739,1.43876,0.049899,-0.407551,-3.0467,0.217901,1.03293,0.20357,0.940186
661,458.56,2,20.4055,23.4897,13.1453,1.44352,0.0512859,-0.409006,-2.91151,0.217825,1.00663,0.203301,0.915462
662,457.967,2,20.4748,23.5368,12.6981,1.44355,0.0524857,-0.409512,-3.00843,0.218079,1.00646,0.195156,0.910373
663,452.546,2,20.5477,23.5827,12.9271,1.42323,0.0521024,-0.409652,-3.12431,0.220108,1.01394,0.196039,0.912918
664,457.194,2,20.2456,23.6671,13.0546,1.42323,0.0516801,-0.39707,-3.25557,0.22061,1.056,0.195379,0.903177
665,451.651,2,20.2792,23.9005,13.1755,1.42322,0.0515206,-0.398503,-3.26473,0.221344,1.04276,0.196501,0.882034
666,453.539,2,20.2839,24.0313,13.6015,1.42322,0.0512819,-0.399643,-3.46788,0.220499,1.06423,0.193898,0.876714
667,456.1,2,20.3716,24.0859,13.8913,1.43836,0.0508842,-0.40229,-3.68519,0.220672,1.08728,0.194222,0.861595
668,463.173,2,20.3881,24.007,13.337,1.4237,0.0524998,-0.40463,-3.91366,0.223908,1.10629,0.190416,0.881243
669,460.183,2,20.4781,24.0477,13.037,1.42372,0.0530897,-0.405961,-4.14936,0.225114,1.10572,0.187776,0.886076
670,451.332,2,20.412,24.0122,12.873,1.431,0.0521472,-0.401316,-4.04868,0.225302,1.10211,0.181134,0.886369
671,450.796,2,20.3749,24.0242,12.875,1.41843,0.0517143,-0.399628,-4.06115,0.223117,1.09947,0.179311,0.905094
672,453.264,2,20.336,24.0597,12.8261,1.41844,0.0523392,-0.398325,-3.96012,0.223379,1.09529,0.177924,0.887343
673,458.46,2,20.4454,24.0411,12.6945,1.43646,0.0524891,-0.404416,-4.03785,0.223694,1.12553,0.178445,0.846504
674,460.683,2,20.2509,23.9507,13.2037,1.44815,0.0523473,-0.39655,-3.91544,0.224173,1.14442,0.183886,0.825956
675,462.823,2,20.1782,23.8837,13.4623,1.4729,0.0511418,-0.395571,-3.73138,0.222987,1.17099,0.189262,0.826326
676,462.63,2,20.18,23.7567,13.7333,1.46045,0.0515223,-0.395872,-3.50309,0.223886,1.20374,0.19267,0.827802
677,467.069,2,20.1741,23.6628,13.9239,1.46047,0.0523462,-0.395157,-3.52529,0.223619,1.20004,0.198719,0.836014
678,466.422,2,20.1651,23.4363,13.7058,1.44692,0.0529233,-0.393804,-3.43635,0.223006,1.16335,0.20651,0.873139
679,479.493,2,20.2179,23.3621,13.5565,1.48088,0.0537322,-0.396085,-3.15308,0.222135,1.1519,0.208723,0.901581
680,476.803,2,20.2532,23.2431,13.6989,1.4734,0.0550915,-0.396723,-3.09743,0.221342,1.16132,0.212508,0.917155
681,478.728,2,20.1989,23.2211,13.5871,1.48466,0.0553027,-0.394545,-2.88384,0.220662,1.17237,0.215037,0.937949
682,473.522,2,20.2814,23.138,13.7701,1.50763,0.0542903,-0.399436,-2.74565,0.219682,1.17944,0.217141,0.924222
683,468.357,2,20.369,22.9676,13.7573,1.51924,0.0531645,-0.403211,-2.66037,0.21701,1.17849,0.221498,0.906241
684,465.562,2,20.5898,22.9633,13.8396,1.51621,0.0516667,-0.411079,-2.71569,0.218348,1.19104,0.225451,0.896389
685,470.403,2,20.6149,22.9901,14.0584,1.5162,0.0512244,-0.412181,-2.68524,0.219726,1.2045,0.231077,0.889728
686,465.181,2,20.4631,23.1426,14.1249,1.5243,0.0502313,-0.405733,-2.6406,0.223418,1.21205,0.226283,0.868661
687,473.716,2,20.4388,23.2869,14.3896,1.55704,0.0500769,-0.405801,-2.79766,0.221578,1.18318,0.224114,0.876435
688,454.96,2,20.261,23.5246,14.1446,1.54055,0.0488203,-0.399191,-2.93315,0.222602,1.17784,0.222928,0.8511
689,457.122,2,20.2853,23.7951,13.8457,1.50335,0.0488296,-0.399621,-3.2897,0.221206,1.20016,0.226181,0.840205
690,472.566,2,20.4787,24.0191,13.8256,1.50336,0.0490483,-0.408563,-3.57825,0.222767,1.22002,0.230409,0.855161
691,467.912,2,20.4128,24.2158,13.8056,1.52712,0.0482697,-0.40508,-3.60767,0.223601,1.22831,0.224497,0.86271
692,457.842,2,20.6181,24.3258,13.4174,1.50087,0.0478883,-0.413254,-3.5476,0.223648,1.25033,0.220422,0.874065
693,457.195,2,20.594,24.436,13.2806,1.46981,0.0492616,-0.411219,-3.46984,0.222923,1.24317,0.215003,0.863969
694,456.762,2,20.5931,24.4714,13.0052,1.45832,0.0495779,-0.410973,-3.41365,0.222228,1.21839,0.206468,0.892369
695,457.143,2,20.5478,24.5419,12.8289,1.4583,0.0489458,-0.410241,-3.44041,0.22133,1.24248,0.203186,0.894053
696,459.507,2,20.4866,24.5967,12.3681,1.47805,0.0473608,-0.408176,-3.27879,0.218562,1.21725,0.207656,0.916708
697,448.984,2,20.5204,24.5648,12.4998,1.44654,0.0478558,-0.408353,-3.26962,0.220357,1.17862,0.207174,0.912985
698,453.177,2,20.4655,24.5358,12.6384,1.44652,0.0475608,-0.404223,-3.29788,0.223939,1.1803,0.201965,0.90666
699,452.038,2,20.5344,24.5249,12.8517,1.44652,0.0471931,-0.406014,-3.3769,0.224285,1.17501,0.200047,0.905874
700,453.849,2,20.513,24.3753,13.2605,1.4588,0.0473177,-0.406924,-3.4988,0.222682,1.12516,0.198453,0.912637
701,450.404,2,20.452,24.457,13.3313,1.45881,0.047343,-0.40526,-3.47608,0.221923,1.09371,0.19582,0.91602
702,452.488,2,20.4398,24.4479,13.4968,1.45048,0.0468704,-0.405624,-3.57097,0.22322,1.11843,0.19651,0.914863
703,470.661,2,20.6328,24.2784,13.3402,1.44796,0.0486786,-0.412884,-3.64627,0.224429,1.14855,0.199851,0.91159
704,467.207,2,20.8069,24.1784,13.1252,1.45274,0.0493528,-0.420719,-3.74062,0.223681,1.19944,0.198654,0.907889
705,460.263,2,20.7853,24.0712,13.0717,1.4326,0.0496944,-0.419857,-3.74843,0.222761,1.22202,0.20122,0.918546
706,459.622,2,20.81,24.228,12.955,1.42639,0.0505208,-0.421442,-3.80592,0.221427,1.20978,0.201496,0.910689
707,460.458,2,20.8321,24.2906,13.1977,1.41956,0.0511967,-0.419998,-3.8188,0.222844,1.22312,0.200469,0.894912
708,468.522,2,20.7078,24.3449,13.4568,1.41959,0.0522779,-0.415102,-3.71415,0.224008,1.24401,0.197103,0.898454
709,469.146,2,20.6221,24.3869,13.2234,1.42532,0.0520317,-0.411127,-3.57631,0.223107,1.30582,0.198108,0.897443
710,464.275,2,20.5987,24.4259,13.2006,1.43907,0.051571,-0.411087,-3.40929,0.223424,1.31548,0.198516,0.882182
711,470.961,2,20.5638,24.4162,13.6362,1.42857,0.0526515,-0.411121,-3.43531,0.224418,1.33082,0.201174,0.875998
712,464.453,2,20.5681,24.4634,13.5291,1.41203,0.0525117,-0.41182,-3.46754,0.225215,1.35479,0.201332,0.893568
713,474.074,2,20.54,24.4574,13.2524,1.41994,0.0530286,-0.410268,-3.42475,0.225458,1.35784,0.20539,0.889355
714,468.957,2,20.5185,24.5418,13.3123,1.41995,0.0534119,-0.410228,-3.44465,0.223828,1.33656,0.207505,0.898351
715,459.996,2,20.4528,24.5347,13.2298,1.4197,0.052803,-0.407797,-3.439,0.223372,1.31256,0.207009,0.899666
716,466.93,2,20.4119,24.5736,13.0916,1.4197,0.052773,-0.406643,-3.54203,0.223949,1.31106,0.206916,0.903764
717,468.208,2,20.407,24.6288,13.0698,1.4197,0.0529829,-0.405616,-3.43966,0.223865,1.32181,0.205476,0.915555
718,465.476,2,20.3958,24.5625,12.8624,1.42642,0.0524007,-0.40335,-3.24112,0.224332,1.32853,0.205395,0.913262
719,462.741,2,20.5449,24.5742,12.866,1.42642,0.052643,-0.409642,-3.22601,0.225238,1.32066,0.200744,0.903907
720,466.927,2,20.4696,24.512,13.264,1.45115,0.0518676,-0.407616,-3.19385,0.224732,1.30915,0.200572,0.896643
721,462.103,2,20.5598,24.4737,13.5484,1.44579,0.0520712,-0.411813,-3.2821,0.223923,1.29933,0.199542,0.893845
722,466.063,2,20.6512,24.4316,13.5884,1.4357,0.0527377,-0.416076,-3.27337,0.22289,1.26806,0.203588,0.901906
723,463.646,2,20.5997,24.4591,13.6058,1.43582,0.0532648,-0.415105,-3.30216,0.220913,1.23381,0.203768,0.901105
724,460.875,2,20.5555,24.422,13.8723,1.42248,0.0535641,-0.41452,-3.40315,0.220034,1.22414,0.202652,0.907641
725,464.785,2,20.6545,24.5869,14.1022,1.41777,0.0540174,-0.41892,-3.34448,0.219463,1.26192,0.200592,0.887406
726,466.639,2,20.682,24.7556,14.3584,1.40647,0.0543719,-0.420566,-3.26263,0.220786,1.28841,0.201011,0.881492
727,474.506,2,20.6439,24.8697,14.5106,1.40496,0.0552728,-0.418807,-3.36784,0.219901,1.29711,0.200167,0.899455
728,465.37,2,20.5498,24.8373,14.5569,1.41379,0.0541689,-0.414397,-3.49043,0.220093,1.32235,0.198787,0.907453
729,463.697,2,20.468,24.8193,14.4891,1.42038,0.0530604,-0.411972,-3.56959,0.221325,1.3183,0.201224,0.908939
730,453.607,2,20.4848,24.7255,14.4639,1.42466,0.0520693,-0.412272,-3.60018,0.221652,1.30589,0.197032,0.9033
731,453.394,2,20.5577,24.5681,14.6978,1.41737,0.051502,-0.412719,-3.66447,0.222615,1.31482,0.19773,0.884264
732,457.949,2,20.5086,24.4011,14.845,1.41002,0.0519067,-0.409687,-3.77172,0.222452,1.31646,0.196283,0.871899
733,451.225,2,20.5495,24.3458,14.9107,1.41149,0.0507125,-0.41182,-3.81521,0.223567,1.30019,0.200316,0.855951
734,456.816,2,20.5597,24.4188,14.7132,1.4049,0.0508067,-0.410848,-3.77366,0.223344,1.28316,0.203369,0.85533
735,455.534,2,20.6077,24.5036,14.7244,1.3984,0.0509773,-0.412109,-3.80605,0.222747,1.27418,0.204942,0.850108
736,453.17,2,20.5539,24.5052,14.7152,1.393,0.0508488,-0.409703,-3.88759,0.22322,1.27274,0.205651,0.839022
737,449.624,2,20.5437,24.4167,14.6968,1.39299,0.0504144,-0.409219,-3.82076,0.22409,1.28721,0.203016,0.817663
738,458.967,2,20.6046,24.4387,14.4671,1.41474,0.0495243,-0.411714,-3.72895,0.223749,1.30308,0.205404,0.799862
739,460.699,2,20.5799,24.3566,14.5924,1.43772,0.0488378,-0.410783,-3.65477,0.223707,1.29271,0.206093,0.798
740,466.519,2,20.6135,24.3437,14.7211,1.45205,0.0487899,-0.413205,-3.69909,0.223548,1.28021,0.210905,0.799433
741,469.548,2,20.5545,24.3742,14.9335,1.4664,0.0480607,-0.412471,-3.69278,0.222764,1.29,0.219437,0.806384
742,473.764,2,20.5187,24.4111,15.1803,1.47364,0.0483311,-0.411288,-3.87768,0.223055,1.29302,0.225459,0.813229
743,464.45,2,20.4469,24.4175,15.3111,1.46992,0.0486875,-0.408219,-3.95814,0.223002,1.29856,0.228937,0.799652
744,465.529,2,20.4387,24.4316,15.3237,1.45981,0.0492503,-0.409141,-4.01126,0.222965,1.31832,0.233078,0.780756
745,459.965,2,20.3968,24.4731,15.2759,1.45432,0.0490347,-0.407242,-3.99228,0.222707,1.32018,0.237354,0.773137
746,467.108,2,20.363,24.6408,15.1939,1.46204,0.0491486,-0.40455,-3.90128,0.221052,1.31434,0.239448,0.775673
747,459.904,2,20.3847,24.7063,14.9979,1.46203,0.0489661,-0.40493,-3.79162,0.221453,1.30473,0.238999,0.775344
748,454.119,2,20.4573,24.7267,15.0252,1.47075,0.0478727,-0.408102,-3.60869,0.220741,1.29073,0.239331,0.77254
749,467.447,2,20.4299,24.7662,15.1536,1.48707,0.0478329,-0.407263,-3.5214,0.221494,1.27829,0.240104,0.767109
750,467.534,2,20.3315,24.7221,15.0587,1.50738,0.0479848,-0.402967,-3.43095,0.219882,1.26393,0.238887,0.759167
751,463.104,2,20.3949,24.7172,14.9096,1.49393,0.0487432,-0.404988,-3.36934,0.219212,1.25191,0.237485,0.771444
752,467.254,2,20.4979,24.7835,14.6423,1.48711,0.0496073,-0.409676,-3.42969,0.220116,1.25304,0.233731,0.775384
753,464.141,2,20.5211,24.8493,14.5389,1.49409,0.0493087,-0.410782,-3.44814,0.222309,1.26646,0.230768,0.767826
754,466.27,2,20.461,24.8943,14.2877,1.5069,0.0490933,-0.40707,-3.35849,0.223801,1.26108,0.228463,0.765947
755,461.806,2,20.431,24.9469,14.3025,1.50925,0.0485443,-0.405302,-3.36782,0.224577,1.25769,0.228461,0.772076
756,455.538,2,20.4856,24.8933,14.1537,1.50441,0.0479592,-0.407103,-3.37163,0.224883,1.25254,0.228125,0.776154
757,455.316,2,20.5554,24.7669,14.1021,1.4929,0.0478799,-0.410031,-3.39614,0.224588,1.23045,0.230798,0.781746
758,446.762,2,20.5601,24.7496,14.0141,1.48085,0.0474689,-0.409931,-3.4321,0.223798,1.22425,0.228835,0.781645
759,464.02,2,20.5926,24.7479,13.7477,1.47533,0.0482732,-0.41199,-3.62832,0.224037,1.21577,0.228097,0.783699
760,468.16,2,20.5854,24.7384,13.5966,1.48734,0.0481565,-0.411939,-3.55282,0.224177,1.21692,0.227473,0.792167
761,460.063,2,20.5645,24.6795,13.7113,1.48733,0.0478238,-0.410924,-3.66335,0.224655,1.22928,0.22767,0.793974
762,454.287,2,20.5805,24.6805,13.8026,1.47376,0.0478159,-0.411242,-3.79194,0.224845,1.22713,0.226963,0.802109
763,461.895,2,20.5067,24.6546,13.8438,1.47661,0.0476857,-0.408019,-3.87847,0.22499,1.22557,0.228947,0.800671
764,466.341,2,20.4773,24.646,13.8272,1.47661,0.0477702,-0.407153,-3.88716,0.22435,1.23743,0.230827,0.805889
765,457.907,2,20.4822,24.6245,13.774,1.46139,0.0479302,-0.407781,-3.86252,0.223544,1.24647,0.232537,0.80912
766,457.281,2,20.6162,24.6026,13.7986,1.46139,0.0480358,-0.412637,-3.81012,0.223809,1.2418,0.230617,0.807186
767,452.079,2,20.5943,24.5867,13.7358,1.45089,0.0479746,-0.410443,-3.74093,0.224334,1.23325,0.230959,0.806261
768,452.328,2,20.5095,24.4953,13.856,1.43963,0.0481099,-0.405758,-3.68553,0.226496,1.22621,0.231062,0.798234
769,453.13,2,20.4724,24.3344,13.9073,1.42886,0.0482445,-0.404107,-3.68884,0.226674,1.22177,0.233275,0.791312
770,456.448,2,20.4383,24.2604,13.7699,1.42332,0.0485561,-0.401831,-3.66952,0.227153,1.21514,0.232304,0.792224
771,454.134,2,20.4842,24.2557,13.6436,1.42332,0.048581,-0.403367,-3.76009,0.227616,1.20601,0.229745,0.793891
772,467.103,2,20.471,24.274,13.5995,1.42744,0.0493176,-0.403487,-3.79226,0.228374,1.21669,0.226746,0.788156
773,456.398,2,20.5112,24.2631,13.5889,1.42744,0.0495381,-0.40642,-3.72322,0.227866,1.21399,0.222883,0.790675
774,453.591,2,20.5403,24.2009,13.7327,1.43475,0.049222,-0.4093,-3.66143,0.226977,1.20536,0.219799,0.792049
775,466.606,2,20.5433,24.1386,13.7283,1.43509,0.049975,-0.410933,-3.60719,0.226575,1.20027,0.219433,0.793052
776,457.064,2,20.5667,24.109,13.6317,1.42713,0.0503341,-0.411637,-3.70344,0.226326,1.18581,0.220111,0.798292
777,454.235,2,20.5339,24.0714,13.8129,1.41971,0.0504616,-0.409674,-3.85362,0.226097,1.17523,0.219752,0.805541
778,462.638,2,20.5256,24.0978,13.6681,1.41972,0.0507406,-0.408892,-3.94095,0.225076,1.17475,0.221413,0.809028
779,459.806,2,20.5021,24.1619,13.5583,1.41302,0.0509712,-0.408118,-3.94789,0.224728,1.16686,0.223799,0.814768
780,459.064,2,20.5114,24.1585,13.4396,1.41302,0.0509199,-0.407715,-3.93597,0.224962,1.1676,0.224798,0.815465
781,460.632,2,20.5124,24.2335,13.4145,1.4021,0.0514836,-0.407909,-3.88955,0.224917,1.15549,0.22656,0.821823
782,452.361,2,20.5749,24.2946,13.2492,1.39499,0.0511497,-0.410106,-3.82129,0.22516,1.13758,0.230204,0.830672
783,467.813,2,20.6167,24.3353,12.9773,1.39824,0.0512425,-0.411338,-3.87837,0.22581,1.13863,0.23216,0.839354
784,459.161,2,20.5848,24.4389,12.8838,1.40451,0.0509835,-0.410062,-3.86414,0.226044,1.12989,0.232789,0.839792
785,453.737,2,20.5564,24.4911,12.9221,1.39721,0.0509705,-0.409149,-3.89604,0.225738,1.127,0.232163,0.845095
786,460.195,2,20.4865,24.5262,12.8591,1.40186,0.0507103,-0.406779,-3.90214,0.225316,1.12243,0.234445,0.846076
787,456.994,2,20.4447,24.5583,12.897,1.41751,0.0496912,-0.4056,-3.81119,0.224571,1.11975,0.234066,0.850375
788,456.418,2,20.4926,24.5795,12.8842,1.42235,0.0493357,-0.407241,-3.81747,0.225534,1.10949,0.232657,0.858411
789,455.64,2,20.5529,24.611,12.8139,1.42444,0.0495277,-0.409639,-3.84028,0.226139,1.09371,0.230642,0.856884
790,452.898,2,20.548,24.5817,12.8062,1.42444,0.0495344,-0.410227,-3.85832,0.224559,1.08869,0.228251,0.858308
791,459.132,2,20.5882,24.5567,12.8525,1.43195,0.0492982,-0.411513,-3.95208,0.224983,1.0871,0.227407,0.858548
792,457.012,2,20.609,24.5373,12.8476,1.43195,0.0495396,-0.411578,-4.05584,0.22551,1.08504,0.22558,0.856773
793,450.41,2,20.5597,24.5842,12.6982,1.42723,0.0496864,-0.41006,-4.0525,0.224613,1.08077,0.223649,0.853999
794,450.323,2,20.5095,24.591,12.7071,1.41809,0.0497832,-0.407892,-4.06872,0.225062,1.08367,0.221718,0.854259
795,451.84,2,20.4752,24.591,12.7179,1.4181,0.0498984,-0.405996,-4.03928,0.22585,1.07186,0.221219,0.847432
796,458.011,2,20.4627,24.5787,12.6223,1.42284,0.0499767,-0.405398,-4.04975,0.226139,1.06794,0.220647,0.843611
797,455.27,2,20.5245,24.53,12.6537,1.42284,0.0499818,-0.407374,-3.94163,0.226531,1.07223,0.218632,0.845164
798,454.575,2,20.58,24.4901,12.6848,1.41626,0.050265,-0.409332,-3.88483,0.22715,1.07902,0.218776,0.836135
799,458.628,2,20.6343,24.4488,12.7529,1.41853,0.0499204,-0.41175,-3.79618,0.227163,1.08892,0.220477,0.838169
800,463.534,2,20.6686,24.4591,12.7929,1.41853,0.0500837,-0.413519,-3.84009,0.226561,1.08971,0.224378,0.837282
801,463.318,2,20.6632,24.4675,12.8447,1.42417,0.0499814,-0.414146,-3.85188,0.226065,1.0855,0.228987,0.833266
802,452.823,2,20.6671,24.4393,12.7873,1.42143,0.0499284,-0.414634,-3.8611,0.225998,1.07111,0.230003,0.837219
803,447.866,2,20.6483,24.3995,12.8291,1.41503,0.0497935,-0.414,-3.83151,0.226059,1.0583,0.232064,0.835889
804,453.678,2,20.6459,24.3776,12.8436,1.41503,0.0497888,-0.413845,-3.80441,0.226102,1.05039,0.233923,0.831437
805,455.903,2,20.6529,24.3568,12.8829,1.41503,0.049684,-0.414217,-3.73391,0.22588,1.05041,0.235251,0.830891
806,463.087,2,20.6773,24.3525,12.7991,1.41807,0.0496979,-0.415405,-3.61538,0.226383,1.05458,0.235966,0.832748
807,461.52,2,20.6637,24.3359,12.8512,1.41807,0.049784,-0.414815,-3.5102,0.226262,1.06067,0.238003,0.832332
808,457.081,2,20.6631,24.3208,12.929,1.41806,0.0496203,-0.414923,-3.47744,0.226254,1.06507,0.239075,0.833733
809,461.777,2,20.6176,24.2785,12.9471,1.41121,0.0500025,-0.413336,-3.43054,0.225669,1.07245,0.241499,0.830279
810,457.787,2,20.6535,24.2026,13.0253,1.41309,0.0498535,-0.415301,-3.35992,0.225606,1.07147,0.243394,0.826632
811,456.537,2,20.6074,24.1473,13.0248,1.41779,0.04982,-0.414098,-3.3365,0.225763,1.06494,0.242595,0.821261
812,451.234,2,20.611,24.1789,13.0491,1.42035,0.0493548,-0.414398,-3.33286,0.225266,1.06529,0.242101,0.822935
813,449.98,2,20.5678,24.1926,13.114,1.42277,0.0491013,-0.412246,-3.31763,0.225548,1.06728,0.240312,0.816178
814,458.324,2,20.569,24.1906,13.0921,1.42074,0.0494762,-0.412397,-3.35928,0.225365,1.07006,0.239078,0.811583
815,458.231,2,20.5673,24.2056,13.0825,1.42313,0.049387,-0.41192,-3.36041,0.225049,1.0694,0.238273,0.819006
816,458.994,2,20.597,24.2251,13.081,1.42313,0.0493531,-0.412216,-3.31454,0.225672,1.07016,0.237642,0.825766
817,461.279,2,20.6035,24.1626,13.0926,1.42056,0.0495321,-0.412037,-3.27143,0.225451,1.07217,0.238499,0.830782
818,451.875,2,20.6116,24.1354,13.1351,1.42055,0.049324,-0.412624,-3.28679,0.225096,1.06624,0.239128,0.834565
819,457.948,2,20.6308,24.1544,13.083,1.42055,0.0492134,-0.413622,-3.32852,0.225013,1.06055,0.238552,0.8488
820,456.973,2,20.6531,24.1531,13.0245,1.41735,0.0492022,-0.414851,-3.32523,0.225207,1.06842,0.2378,0.851257
821,452.014,2,20.6523,24.1798,12.9738,1.41735,0.0492506,-0.415022,-3.40149,0.225256,1.06595,0.237187,0.843893
822,451.564,2,20.6679,24.2083,12.9358,1.41549,0.0492884,-0.415215,-3.39461,0.22553,1.06339,0.236753,0.839069
823,456.149,2,20.699,24.1653,12.8874,1.41549,0.0493514,-0.416339,-3.44445,0.225887,1.05792,0.23604,0.842216
824,463.367,2,20.6652,24.1685,12.8175,1.42416,0.0491966,-0.414845,-3.49561,0.225568,1.05898,0.23592,0.843981
825,450.42,2,20.6411,24.1969,12.7778,1.42604,0.048914,-0.413993,-3.42431,0.22536,1.05317,0.235812,0.843814
826,456.346,2,20.6433,24.2449,12.7762,1.42998,0.0487136,-0.413968,-3.36435,0.2249,1.0526,0.235553,0.846923
827,466.349,2,20.6051,24.2328,12.8216,1.42939,0.0488374,-0.412475,-3.3866,0.225163,1.05726,0.237057,0.852924
828,453.85,2,20.5851,24.1939,12.8863,1.43238,0.0484859,-0.412098,-3.34847,0.224871,1.05549,0.237192,0.85571
829,461.401,2,20.5871,24.1493,12.8838,1.43696,0.0483426,-0.412065,-3.35412,0.224833,1.06156,0.236977,0.856552
830,458.288,2,20.6178,24.1373,12.9478,1.43353,0.0486006,-0.413374,-3.34743,0.224499,1.06855,0.236538,0.853461
831,460.799,2,20.5967,24.09,13.0835,1.43167,0.0488071,-0.412361,-3.36212,0.224445,1.07883,0.235996,0.850906
832,456.806,2,20.5664,24.0378,13.1948,1.43732,0.0485548,-0.41071,-3.38865,0.224612,1.08307,0.233803,0.851579
833,455.536,2,20.5211,24.0415,13.2117,1.44234,0.0483468,-0.408702,-3.38358,0.224271,1.0838,0.232996,0.849064
834,456.01,2,20.5045,24.026,13.1802,1.44288,0.048257,-0.407849,-3.38006,0.224636,1.08516,0.232447,0.848574
835,462.998,2,20.4872,24.0494,13.1217,1.4416,0.0485357,-0.406624,-3.39847,0.225244,1.08422,0.232747,0.847994
836,470.955,2,20.4541,24.0598,13.046,1.44937,0.0487848,-0.405192,-3.39101,0.22501,1.07881,0.233334,0.847885
837,462.857,2,20.4276,24.0466,13.0207,1.45268,0.0489123,-0.404586,-3.36064,0.22512,1.07324,0.233401,0.846098
838,460.726,2,20.4239,24.0653,12.9484,1.4578,0.0489763,-0.404438,-3.31027,0.224698,1.07052,0.231783,0.845655
839,451.129,2,20.416,24.0684,12.9205,1.4578,0.0487089,-0.404606,-3.32458,0.224426,1.0622,0.231488,0.848161
840,463.065,2,20.4279,24.0834,12.9256,1.46256,0.0487203,-0.405542,-3.38229,0.224156,1.05513,0.232258,0.849416
841,472.265,2,20.4428,24.071,12.9593,1.46721,0.0489536,-0.406132,-3.34217,0.223673,1.0508,0.234581,0.851145
842,467.403,2,20.4756,24.0413,13.0899,1.46722,0.049279,-0.407772,-3.33774,0.223287,1.04672,0.235721,0.852457
843,461.17,2,20.4747,24.0344,13.1188,1.46946,0.0489605,-0.407424,-3.33365,0.223202,1.04642,0.237744,0.856206
844,464.181,2,20.4649,24.0526,13.0454,1.47483,0.0487434,-0.407042,-3.29054,0.222941,1.04133,0.239312,0.859828
845,461.999,2,20.4797,24.02,13.066,1.47399,0.0485531,-0.407541,-3.27999,0.223139,1.03596,0.242129,0.865871
