iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,omega_Cl,omega_Q,omega_V1,omega_V2
264,455.261,2,13.5437,23.3044,24.3504,12.1929,1.88896,0.26222,0.83595,0.296106,0.818436
265,455.859,2,13.5433,23.3109,24.3473,12.2041,1.88852,0.262251,0.835962,0.29617,0.819583
266,456.165,2,13.5432,23.3035,24.3461,12.2062,1.88814,0.262267,0.836609,0.296329,0.819822
267,457.062,2,13.5434,23.2857,24.3517,12.2143,1.88814,0.262352,0.837193,0.296477,0.819164
268,464.012,2,13.5431,23.2672,24.3566,12.2126,1.88861,0.262307,0.837803,0.296669,0.819221
269,467.109,2,13.5428,23.2582,24.3572,12.2088,1.88915,0.262311,0.838372,0.296798,0.819883
270,459.822,2,13.5422,23.2386,24.3593,12.2079,1.88925,0.262273,0.838614,0.296813,0.820639
271,457.087,2,13.5419,23.2384,24.3565,12.2062,1.88921,0.262279,0.838824,0.296754,0.821174
272,457.472,2,13.5422,23.2421,24.3545,12.1981,1.88899,0.262282,0.838852,0.296598,0.822762
273,453.822,2,13.5423,23.2415,24.3479,12.1944,1.88892,0.262159,0.838759,0.296487,0.823447
274,458.84,2,13.5426,23.2414,24.3478,12.1825,1.88925,0.262138,0.838729,0.296358,0.823933
275,458.459,2,13.5429,23.2501,24.3477,12.1653,1.88947,0.262102,0.838289,0.296317,0.824811
276,449.398,2,13.5418,23.248,24.3449,12.1597,1.88905,0.262092,0.838041,0.296225,0.825172
277,460.566,2,13.5422,23.265,24.341,12.1554,1.88964,0.262162,0.837966,0.296165,0.824892
278,454.65,2,13.543,23.2693,24.337,12.1553,1.88972,0.262209,0.837749,0.296127,0.824771
279,450.984,2,13.5422,23.2811,24.3331,12.1603,1.88952,0.26221,0.837515,0.296242,0.824317
280,458.944,2,13.5424,23.3048,24.3311,12.1673,1.88989,0.26224,0.837489,0.296233,0.824169
281,455.3,2,13.5419,23.33,24.3235,12.1763,1.88967,0.262292,0.838025,0.296273,0.824007
282,459.425,2,13.542,23.3594,24.311,12.1762,1.88995,0.262331,0.837991,0.296384,0.823815
283,457.802,2,13.542,23.4012,24.3028,12.171,1.89009,0.262325,0.837698,0.296636,0.823662
284,461.866,2,13.5427,23.4407,24.2972,12.1718,1.8907,0.262401,0.837575,0.29666,0.823334
285,457.904,2,13.5431,23.4715,24.2924,12.1745,1.89101,0.262423,0.837426,0.296755,0.82291
286,453.472,2,13.5427,23.4907,24.2923,12.1704,1.89082,0.262355,0.837343,0.297006,0.822642
287,447.638,2,13.5423,23.51,24.291,12.1669,1.89042,0.262379,0.836822,0.297157,0.822133
288,449.434,2,13.5422,23.5434,24.2887,12.1594,1.89036,0.262331,0.835926,0.297259,0.821865
