iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_logtWTKG,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1074,461.666,2,22.3306,24.7116,12.3337,1.53869,0.0430993,1.05614,-0.484128,0.187303,0.900572,0.279407,0.927957
1075,451.575,2,22.3301,24.7116,12.3343,1.53857,0.0431044,1.05626,-0.48412,0.18729,0.900481,0.279461,0.927829
1076,455.238,2,22.33,24.7113,12.3338,1.53849,0.0431072,1.05625,-0.484106,0.187295,0.900733,0.279472,0.927632
1077,458.934,2,22.3295,24.7115,12.3344,1.53854,0.0431062,1.05619,-0.484092,0.187288,0.900926,0.279497,0.927532
1078,449.379,2,22.3306,24.7121,12.3355,1.53858,0.0431034,1.05613,-0.484142,0.18729,0.900941,0.279466,0.927339
1079,451.619,2,22.3307,24.7124,12.3379,1.53861,0.0430993,1.05618,-0.484145,0.187292,0.901031,0.27944,0.927282
1080,445.688,2,22.3311,24.7125,12.3396,1.53857,0.0430937,1.05629,-0.484158,0.187298,0.901139,0.279398,0.927132
1081,452.417,2,22.3314,24.7122,12.3404,1.53847,0.0430964,1.05637,-0.484178,0.187283,0.901343,0.279358,0.927115
1082,453.711,2,22.3311,24.712,12.343,1.53839,0.0431003,1.05643,-0.484173,0.187283,0.901464,0.279315,0.927098
1083,444.204,2,22.3312,24.712,12.3466,1.5381,0.0431011,1.05635,-0.484189,0.187275,0.901656,0.279263,0.927191
1084,446.362,2,22.3323,24.7118,12.3485,1.53791,0.0431039,1.05644,-0.48424,0.187274,0.90179,0.279217,0.927106
1085,457.087,2,22.3324,24.7126,12.3509,1.53769,0.0431174,1.05659,-0.484239,0.187267,0.902121,0.279166,0.927022
1086,450.745,2,22.333,24.7124,12.3535,1.5375,0.0431199,1.05663,-0.484253,0.187282,0.902443,0.279093,0.927003
1087,449.861,2,22.3328,24.7112,12.3546,1.53746,0.0431163,1.05676,-0.484235,0.187287,0.902656,0.279035,0.926973
1088,448.26,2,22.3339,24.7104,12.3555,1.53746,0.04311,1.0568,-0.484275,0.187285,0.902826,0.278989,0.926871
1089,446.031,2,22.3336,24.7107,12.3549,1.53746,0.0431064,1.05677,-0.484255,0.18729,0.902683,0.278962,0.926821
1090,453.86,2,22.3334,24.7112,12.3539,1.53746,0.0431096,1.05688,-0.484253,0.187283,0.902669,0.278963,0.926713
1091,453.756,2,22.3331,24.7107,12.3555,1.53755,0.0430988,1.05682,-0.484251,0.187276,0.902717,0.278951,0.926904
1092,458.429,2,22.3327,24.7102,12.356,1.53761,0.0430966,1.05689,-0.48423,0.18728,0.902752,0.278942,0.92705
1093,457.322,2,22.3325,24.7103,12.3571,1.53761,0.0430933,1.05714,-0.484227,0.187269,0.902813,0.278911,0.927463
1094,451.54,2,22.3323,24.7101,12.3599,1.53765,0.0430877,1.05709,-0.484218,0.187283,0.902835,0.278868,0.927524
1095,451.574,2,22.3321,24.7096,12.362,1.53747,0.0430956,1.05703,-0.484211,0.187295,0.902968,0.278797,0.927485
1096,441.584,2,22.3312,24.7093,12.364,1.53731,0.0430925,1.05709,-0.484178,0.187293,0.902976,0.278732,0.92754
1097,448.815,2,22.3302,24.7087,12.3652,1.53714,0.0430974,1.05707,-0.484144,0.187291,0.902991,0.278734,0.927426
1098,451.948,2,22.3294,24.7088,12.3663,1.53714,0.0430916,1.05703,-0.484113,0.187301,0.903091,0.278739,0.927366
1099,451.599,2,22.3289,24.7081,12.3668,1.53713,0.0430846,1.05698,-0.484089,0.187298,0.903096,0.278785,0.927398
1100,453.88,2,22.3289,24.7081,12.3664,1.53722,0.0430785,1.05697,-0.484078,0.1873,0.90302,0.278798,0.927441
1101,453.347,2,22.329,24.7075,12.3664,1.53728,0.0430747,1.05682,-0.484083,0.187303,0.903013,0.278784,0.927448
1102,460.317,2,22.3291,24.7076,12.3649,1.53735,0.0430774,1.05701,-0.484077,0.187305,0.90292,0.278805,0.927483
1103,456.896,2,22.3282,24.7074,12.3642,1.53743,0.0430785,1.05689,-0.484043,0.187294,0.902874,0.278805,0.927479
1104,450.843,2,22.3279,24.7068,12.3645,1.53743,0.043077,1.05677,-0.484033,0.1873,0.902899,0.278782,0.927398
1105,449.11,2,22.3273,24.706,12.3647,1.5372,0.0430835,1.05671,-0.484015,0.187306,0.903052,0.278738,0.927313
1106,453.701,2,22.3274,24.7058,12.3646,1.5372,0.0430898,1.05654,-0.484008,0.187291,0.90312,0.278682,0.927268
1107,459.63,2,22.3275,24.7047,12.3634,1.53726,0.0430922,1.05635,-0.48401,0.187286,0.903258,0.278655,0.927277
1108,456.088,2,22.3269,24.7047,12.3633,1.53705,0.0431032,1.05641,-0.483993,0.187286,0.903316,0.278646,0.927287
1109,461.331,2,22.3271,24.7055,12.3613,1.53705,0.0431047,1.05655,-0.483995,0.187293,0.903566,0.278662,0.927289
1110,461.248,2,22.3268,24.7066,12.3597,1.53688,0.0431134,1.05661,-0.483972,0.187293,0.903737,0.278685,0.927413
1111,456.319,2,22.327,24.7076,12.3581,1.53688,0.0431166,1.05671,-0.483982,0.187285,0.903624,0.278743,0.927374
1112,449.43,2,22.3265,24.7075,12.3581,1.53688,0.0431134,1.05668,-0.48397,0.187282,0.903526,0.27876,0.927309
1113,452.943,2,22.3276,24.707,12.3584,1.53685,0.0431164,1.05663,-0.484011,0.187281,0.903486,0.278779,0.927176
1114,449.478,2,22.3277,24.7067,12.3571,1.53682,0.043118,1.05653,-0.483999,0.187281,0.903293,0.27879,0.927131
1115,453.813,2,22.3269,24.707,12.357,1.53671,0.0431213,1.05646,-0.483961,0.187281,0.903183,0.278816,0.927251
1116,456.018,2,22.3277,24.7074,12.3555,1.53679,0.0431174,1.05634,-0.483974,0.187297,0.903141,0.278821,0.927263
1117,458.394,2,22.328,24.7085,12.3555,1.53679,0.0431224,1.05628,-0.483976,0.187287,0.903071,0.27884,0.927373
1118,458.552,2,22.328,24.7094,12.3542,1.53689,0.0431241,1.05623,-0.483974,0.187295,0.902923,0.278854,0.92736
1119,459.234,2,22.3284,24.7104,12.3519,1.53695,0.0431289,1.05627,-0.483989,0.187302,0.902691,0.278895,0.927308
1120,459.479,2,22.3288,24.7115,12.3502,1.53686,0.0431365,1.05638,-0.484008,0.187294,0.902629,0.278962,0.927319
1121,447.811,2,22.3279,24.7122,12.3495,1.53668,0.0431378,1.05635,-0.483973,0.187297,0.902485,0.278993,0.927388
1122,450.332,2,22.3278,24.7116,12.3492,1.53675,0.0431314,1.0563,-0.483972,0.187307,0.90237,0.279008,0.927287
1123,455.752,2,22.3278,24.7103,12.3495,1.53675,0.0431356,1.05638,-0.483973,0.187305,0.902384,0.278995,0.927263
1124,451.384,2,22.3266,24.7089,12.3488,1.53679,0.0431301,1.0563,-0.48394,0.187296,0.902397,0.279011,0.927204
1125,459.364,2,22.3267,24.7084,12.3496,1.53672,0.0431388,1.05625,-0.483945,0.187296,0.902383,0.279051,0.92712
1126,455.964,2,22.3267,24.7088,12.3512,1.53659,0.0431444,1.05629,-0.483945,0.187298,0.902412,0.27906,0.927197
1127,457.497,2,22.3269,24.7089,12.3524,1.53641,0.0431546,1.05634,-0.483936,0.187293,0.902549,0.279057,0.927218
1128,459.157,2,22.327,24.7086,12.3528,1.53618,0.0431717,1.05636,-0.483933,0.187298,0.902498,0.279025,0.927324
1129,455.422,2,22.3261,24.7082,12.3544,1.53618,0.043169,1.0563,-0.483889,0.187308,0.90248,0.279004,0.927522
1130,450.56,2,22.3253,24.7083,12.3544,1.53608,0.0431749,1.05636,-0.483854,0.187303,0.902405,0.278982,0.927499
1131,450.953,2,22.3259,24.7081,12.3528,1.53602,0.0431763,1.05639,-0.483871,0.187301,0.90229,0.278963,0.927585
1132,457.332,2,22.3257,24.7077,12.3522,1.53596,0.0431809,1.05631,-0.483861,0.187299,0.902147,0.278974,0.927803
1133,450.479,2,22.3259,24.7087,12.3491,1.53589,0.043185,1.05632,-0.483862,0.187298,0.902068,0.27895,0.927784
1134,451.673,2,22.3262,24.7092,12.3479,1.53583,0.04319,1.05637,-0.483867,0.187291,0.901861,0.278944,0.92783
1135,452.017,2,22.3261,24.7098,12.3469,1.53558,0.0431997,1.05633,-0.483861,0.187282,0.901814,0.278973,0.927857
1136,443.847,2,22.3254,24.71,12.3449,1.53552,0.0431917,1.05632,-0.483821,0.187283,0.90169,0.278996,0.927856
1137,456.208,2,22.325,24.7106,12.3426,1.53567,0.0431875,1.05628,-0.483801,0.187279,0.901578,0.279026,0.927792
1138,451.916,2,22.3251,24.7109,12.3416,1.53575,0.043181,1.05637,-0.483803,0.18729,0.901521,0.279044,0.927685
1139,457.999,2,22.3255,24.7119,12.3401,1.53576,0.0431879,1.05654,-0.483825,0.1873,0.901259,0.279057,0.927683
1140,451.687,2,22.3264,24.7129,12.3428,1.53581,0.0431856,1.0566,-0.483862,0.187297,0.901208,0.279093,0.927515
1141,453.786,2,22.3262,24.7136,12.3433,1.53576,0.0431895,1.05653,-0.483849,0.187306,0.90119,0.279116,0.927329
1142,450.951,2,22.3279,24.7148,12.3428,1.53589,0.043183,1.05658,-0.483909,0.187308,0.901054,0.27915,0.927132
1143,447.953,2,22.3287,24.7152,12.3441,1.53589,0.0431864,1.05668,-0.483931,0.187303,0.900782,0.279164,0.926944
1144,454.812,2,22.3288,24.7151,12.3453,1.53601,0.0431809,1.05671,-0.483936,0.187305,0.900854,0.279186,0.926739
1145,458.259,2,22.3287,24.7156,12.346,1.5362,0.0431734,1.05669,-0.483938,0.187314,0.900888,0.279206,0.926609
1146,460.852,2,22.3301,24.7157,12.3471,1.5362,0.0431809,1.0567,-0.483991,0.18732,0.900889,0.279219,0.926507
1147,468.706,2,22.3294,24.7143,12.3483,1.53639,0.0431832,1.0567,-0.483955,0.18734,0.900935,0.27922,0.926484
1148,451.99,2,22.3289,24.7141,12.3484,1.53654,0.0431772,1.0567,-0.483932,0.187339,0.900913,0.279233,0.926236
1149,454.824,2,22.3292,24.7134,12.3476,1.53655,0.0431805,1.05664,-0.483947,0.187344,0.900783,0.279244,0.926128
1150,455.235,2,22.3301,24.7133,12.3474,1.53645,0.0431852,1.05663,-0.483992,0.187346,0.900874,0.279251,0.926078
1151,465.474,2,22.3298,24.714,12.3477,1.53644,0.0431952,1.05664,-0.483991,0.187336,0.900883,0.279276,0.926124
1152,463.679,2,22.3295,24.7152,12.3461,1.53643,0.0432049,1.05667,-0.483997,0.187313,0.900893,0.279295,0.926152
1153,457.153,2,22.3297,24.7155,12.344,1.53635,0.043213,1.05673,-0.483999,0.18731,0.900882,0.279284,0.926177
1154,458.145,2,22.3306,24.7167,12.3439,1.53635,0.0432122,1.05675,-0.484038,0.187314,0.901138,0.279252,0.926236
1155,457.829,2,22.332,24.7172,12.3435,1.53629,0.0432114,1.0567,-0.484089,0.187326,0.901473,0.279229,0.926242
1156,459.208,2,22.3325,24.7185,12.3436,1.53626,0.0432125,1.05668,-0.484111,0.187325,0.901916,0.279206,0.926133
1157,454.462,2,22.333,24.7182,12.345,1.53633,0.0432053,1.05666,-0.484131,0.187337,0.902104,0.279193,0.926043
1158,457.783,2,22.3329,24.7177,12.3454,1.53622,0.0432116,1.05649,-0.484129,0.187336,0.902239,0.279199,0.926015
1159,457.7,2,22.3335,24.7184,12.3438,1.53637,0.0432004,1.05647,-0.484149,0.187345,0.902233,0.27921,0.926169
1160,459.469,2,22.3341,24.719,12.3406,1.53643,0.0432,1.05644,-0.484165,0.187356,0.902253,0.279207,0.926207
1161,457.957,2,22.3344,24.7196,12.3382,1.53654,0.0431936,1.05646,-0.484159,0.187362,0.902368,0.279193,0.926272
1162,452.189,2,22.3345,24.7209,12.3398,1.53634,0.0432008,1.05657,-0.484167,0.187371,0.902412,0.279174,0.926285
1163,452.271,2,22.3344,24.7215,12.3398,1.53618,0.0432055,1.05656,-0.484169,0.187374,0.902525,0.279171,0.926222
1164,456.521,2,22.3348,24.7218,12.3389,1.53618,0.0432085,1.05667,-0.484175,0.187375,0.902575,0.279156,0.926265
1165,458.072,2,22.3348,24.7219,12.3383,1.53608,0.0432193,1.05659,-0.484183,0.187387,0.902508,0.279181,0.926097
1166,450.734,2,22.3341,24.7222,12.3378,1.53593,0.0432253,1.05654,-0.484154,0.187381,0.902552,0.279161,0.926066
1167,447.017,2,22.3332,24.7223,12.3378,1.53589,0.0432224,1.05663,-0.484124,0.187377,0.902569,0.279127,0.926049
1168,453.792,2,22.3329,24.7227,12.339,1.53589,0.043218,1.0566,-0.484116,0.187378,0.902559,0.279095,0.926303
1169,450.699,2,22.3315,24.7229,12.3392,1.53592,0.0432112,1.05649,-0.484071,0.187368,0.902569,0.27909,0.926364
1170,454.395,2,22.3316,24.7231,12.3386,1.536,0.0432092,1.05637,-0.484081,0.187377,0.902424,0.279087,0.926379
1171,455.149,2,22.3316,24.7222,12.3392,1.536,0.0432118,1.05639,-0.484088,0.187389,0.902355,0.279086,0.926285
1172,449.281,2,22.3315,24.7215,12.3396,1.53604,0.0432079,1.05631,-0.484093,0.187383,0.902158,0.279129,0.926206
1173,453.067,2,22.3312,24.721,12.3401,1.53626,0.0431951,1.05634,-0.484091,0.187388,0.901971,0.279191,0.926052
1174,454.211,2,22.3313,24.7201,12.3418,1.53631,0.0431903,1.05639,-0.48408,0.187398,0.901856,0.279264,0.925953
1175,449.213,2,22.3318,24.7187,12.3431,1.53636,0.0431787,1.05639,-0.484112,0.187389,0.901884,0.2793,0.925923
1176,445.462,2,22.3312,24.7171,12.3446,1.5364,0.0431683,1.05625,-0.484102,0.187382,0.901726,0.279345,0.92586
1177,453.042,2,22.3321,24.7157,12.3445,1.53647,0.0431624,1.0561,-0.484133,0.187372,0.901675,0.279402,0.925794
1178,457.949,2,22.3326,24.7146,12.3461,1.5365,0.0431619,1.05608,-0.484166,0.187363,0.901595,0.279496,0.925717
1179,459.031,2,22.333,24.7139,12.3475,1.53662,0.0431564,1.05603,-0.484191,0.18735,0.901544,0.279567,0.925741
1180,462.881,2,22.3332,24.7139,12.3479,1.53665,0.0431593,1.05597,-0.484202,0.187354,0.90155,0.279606,0.925794
1181,460.568,2,22.3333,24.7141,12.3462,1.5367,0.0431559,1.05595,-0.484206,0.187358,0.901454,0.279648,0.92603
1182,474.457,2,22.3336,24.7143,12.3445,1.53687,0.0431608,1.05587,-0.484206,0.187362,0.901376,0.279709,0.926186
1183,463.037,2,22.3336,24.7148,12.3436,1.53704,0.0431611,1.05577,-0.484213,0.187347,0.901245,0.279753,0.92619
1184,459.413,2,22.3337,24.716,12.3429,1.53715,0.0431608,1.05584,-0.484218,0.187354,0.901107,0.279776,0.92618
1185,456.262,2,22.3335,24.7175,12.3417,1.53711,0.043166,1.05582,-0.484214,0.187356,0.901181,0.279736,0.926179
1186,449.368,2,22.3325,24.7184,12.3412,1.53711,0.0431633,1.05571,-0.484176,0.187358,0.901153,0.279703,0.926198
1187,449.728,2,22.3319,24.7186,12.34,1.53711,0.0431653,1.05563,-0.484146,0.187344,0.901086,0.279672,0.926138
1188,451.634,2,22.3321,24.7179,12.341,1.53715,0.043165,1.05569,-0.484147,0.187349,0.901103,0.279631,0.926015
1189,462.191,2,22.3323,24.7176,12.3417,1.53706,0.0431769,1.05568,-0.484162,0.187341,0.901306,0.279586,0.926002
1190,457.75,2,22.3322,24.7166,12.3437,1.53704,0.0431816,1.05577,-0.48416,0.187332,0.901571,0.279542,0.925922
1191,455.552,2,22.3322,24.7155,12.3453,1.53703,0.0431839,1.05591,-0.484164,0.187326,0.901801,0.279498,0.925844
1192,455.745,2,22.3318,24.7137,12.3476,1.53707,0.0431821,1.05605,-0.484153,0.187315,0.902068,0.279462,0.925774
1193,469.144,2,22.3311,24.7136,12.3503,1.53705,0.0431949,1.05612,-0.484131,0.18732,0.902235,0.27941,0.925831
1194,453.964,2,22.3314,24.7141,12.3523,1.537,0.0431953,1.05608,-0.48414,0.187323,0.902415,0.279348,0.925926
1195,454.045,2,22.3303,24.7126,12.3548,1.53697,0.043194,1.05605,-0.484096,0.187323,0.90254,0.279313,0.926041
1196,449.136,2,22.3305,24.7122,12.3543,1.53699,0.0431866,1.05616,-0.484103,0.187315,0.902533,0.279301,0.926161
1197,446.182,2,22.3297,24.7114,12.3545,1.5369,0.0431843,1.05625,-0.484073,0.187303,0.90244,0.279299,0.926264
1198,462.623,2,22.3292,24.7101,12.354,1.53697,0.0431879,1.0563,-0.484065,0.187296,0.902542,0.279283,0.926262
1199,459.516,2,22.3281,24.71,12.3528,1.53721,0.043179,1.05635,-0.484038,0.187295,0.902554,0.279272,0.92623
1200,455.225,2,22.3275,24.7102,12.3508,1.53729,0.043173,1.05631,-0.484019,0.187306,0.902593,0.279255,0.926278
1201,452.678,2,22.3274,24.7103,12.3499,1.53729,0.0431748,1.05623,-0.484011,0.187319,0.902488,0.27923,0.926238
1202,456.964,2,22.3278,24.7107,12.3493,1.53713,0.0431863,1.05631,-0.484028,0.187322,0.902459,0.279212,0.926239
1203,454.127,2,22.328,24.7115,12.3482,1.53713,0.0431862,1.05637,-0.484044,0.187312,0.902553,0.279193,0.926252
1204,445.828,2,22.3284,24.7126,12.3466,1.53711,0.0431802,1.05643,-0.484056,0.187305,0.902598,0.279166,0.926265
1205,458.258,2,22.328,24.713,12.3458,1.53708,0.0431829,1.05648,-0.48404,0.18731,0.902819,0.27914,0.926196
1206,456.322,2,22.3285,24.7138,12.3438,1.53701,0.043188,1.05658,-0.484058,0.187323,0.902885,0.279127,0.926138
1207,459.754,2,22.3281,24.7146,12.3435,1.53693,0.0431939,1.05659,-0.484047,0.187327,0.903056,0.279098,0.926185
1208,450.659,2,22.3284,24.7145,12.3432,1.53675,0.0431989,1.05669,-0.484068,0.18734,0.903156,0.279041,0.926234
1209,451.318,2,22.3284,24.7151,12.345,1.53651,0.0432056,1.05657,-0.484078,0.18735,0.903333,0.278998,0.926236
1210,461.098,2,22.3296,24.7147,12.3472,1.53651,0.0432116,1.05674,-0.48412,0.187353,0.903489,0.278959,0.926289
1211,452.935,2,22.3305,24.7147,12.3485,1.53646,0.0432169,1.05667,-0.484154,0.187349,0.903602,0.278897,0.926248
1212,464.109,2,22.3309,24.7148,12.3492,1.53646,0.043222,1.05673,-0.484181,0.187355,0.903692,0.278869,0.926384
1213,454.085,2,22.3308,24.7142,12.3502,1.53639,0.0432219,1.05678,-0.484187,0.18735,0.90367,0.278874,0.926551
1214,462.709,2,22.3306,24.7134,12.3508,1.53639,0.0432251,1.05665,-0.484187,0.187345,0.903683,0.278885,0.926797
1215,468.422,2,22.3306,24.713,12.3511,1.53651,0.0432223,1.05672,-0.484194,0.187339,0.903772,0.278921,0.927028
1216,458.185,2,22.3306,24.7125,12.3517,1.53651,0.0432196,1.05664,-0.484198,0.187333,0.903769,0.278941,0.927274
1217,453.85,2,22.3303,24.7115,12.3538,1.53647,0.0432168,1.05656,-0.484184,0.187329,0.903763,0.278983,0.927374
1218,458.26,2,22.3311,24.7109,12.3546,1.53631,0.0432268,1.05655,-0.484217,0.187325,0.903681,0.279035,0.927385
1219,454.483,2,22.3321,24.7107,12.355,1.53618,0.0432336,1.05649,-0.48425,0.187334,0.903694,0.279059,0.927251
1220,451.039,2,22.3327,24.7091,12.3545,1.53629,0.0432249,1.05649,-0.484269,0.18734,0.903639,0.279073,0.92714
1221,456.412,2,22.3328,24.7073,12.3538,1.53637,0.0432223,1.05665,-0.484265,0.187346,0.90369,0.279079,0.927036
1222,463.223,2,22.3327,24.7058,12.3526,1.5363,0.0432312,1.05661,-0.484254,0.187351,0.903761,0.279106,0.926983
1223,456.092,2,22.3331,24.7049,12.3529,1.53622,0.0432366,1.05656,-0.484264,0.187337,0.903772,0.27911,0.927049
1224,454.576,2,22.334,24.7042,12.3529,1.53639,0.0432313,1.05667,-0.484296,0.187329,0.903684,0.279081,0.927092
1225,453.335,2,22.3349,24.7046,12.3536,1.53643,0.0432292,1.05675,-0.484328,0.187326,0.903736,0.27906,0.927076
1226,459.486,2,22.3353,24.7049,12.3539,1.53643,0.0432361,1.0568,-0.484333,0.187314,0.903749,0.279089,0.926975
1227,453.069,2,22.3355,24.7052,12.3549,1.53628,0.0432444,1.05699,-0.484334,0.187311,0.903756,0.279078,0.926936
1228,455.679,2,22.3355,24.7056,12.3548,1.53625,0.0432482,1.05692,-0.48433,0.187313,0.90376,0.279055,0.926936
1229,458.931,2,22.3355,24.7062,12.3545,1.53622,0.0432554,1.05694,-0.484316,0.187315,0.903775,0.279061,0.926838
1230,451.078,2,22.3361,24.7074,12.3545,1.53615,0.0432558,1.05697,-0.484327,0.187328,0.903715,0.279065,0.926827
1231,466.536,2,22.3364,24.7086,12.3533,1.53632,0.0432492,1.057,-0.484333,0.187327,0.903978,0.279074,0.926882
1232,460.377,2,22.3369,24.7098,12.3513,1.53643,0.0432444,1.05695,-0.484346,0.187336,0.90405,0.279095,0.926868
1233,452.044,2,22.3372,24.7111,12.3495,1.5365,0.0432349,1.05712,-0.484349,0.187343,0.904046,0.279116,0.92688
1234,446.854,2,22.3374,24.7119,12.3481,1.53646,0.0432316,1.05721,-0.484351,0.18735,0.903958,0.279105,0.926874
1235,451.227,2,22.3368,24.7123,12.3486,1.53638,0.0432347,1.05718,-0.484322,0.187351,0.903931,0.279102,0.926814
1236,451.115,2,22.3373,24.7122,12.35,1.5363,0.0432355,1.05728,-0.484348,0.187352,0.903962,0.279115,0.926757
1237,459.089,2,22.3379,24.7126,12.3516,1.53637,0.0432377,1.05726,-0.484375,0.187339,0.903934,0.279105,0.926805
1238,460.515,2,22.3385,24.7138,12.3531,1.53637,0.0432448,1.05726,-0.484406,0.187333,0.903917,0.279083,0.926873
1239,455.256,2,22.3388,24.7148,12.3528,1.53633,0.0432476,1.05733,-0.48442,0.187322,0.903964,0.279065,0.926932
1240,449.098,2,22.3386,24.7155,12.3518,1.53622,0.0432498,1.05732,-0.484402,0.187313,0.903981,0.279039,0.927
1241,449.825,2,22.3379,24.7157,12.3504,1.53622,0.0432482,1.05734,-0.484388,0.187309,0.903974,0.278999,0.927006
1242,447.096,2,22.3374,24.7155,12.351,1.53602,0.0432523,1.05738,-0.484378,0.187303,0.903865,0.278966,0.927197
1243,457.618,2,22.3375,24.7163,12.3495,1.53606,0.043256,1.05737,-0.484386,0.187301,0.903758,0.278932,0.927292
1244,458.59,2,22.3376,24.7179,12.3485,1.53619,0.0432519,1.05741,-0.484389,0.187309,0.903768,0.278905,0.92735
1245,447.2,2,22.3377,24.719,12.347,1.53598,0.0432555,1.05735,-0.484395,0.187305,0.90381,0.27889,0.927399
1246,454.637,2,22.3383,24.719,12.3469,1.53606,0.0432563,1.05741,-0.4844,0.1873,0.903814,0.278879,0.927248
1247,445.898,2,22.3392,24.7188,12.3461,1.53606,0.0432517,1.05754,-0.484437,0.1873,0.9038,0.278852,0.927174
1248,448.107,2,22.3402,24.7186,12.3446,1.53616,0.0432439,1.05762,-0.484474,0.187298,0.903798,0.278822,0.927086
1249,446.699,2,22.341,24.7187,12.3436,1.53632,0.0432335,1.05764,-0.4845,0.187306,0.903624,0.278811,0.926941
1250,449.295,2,22.34,24.7186,12.3424,1.53643,0.0432262,1.05761,-0.484468,0.187299,0.903523,0.278807,0.926901
1251,451.452,2,22.3391,24.7186,12.342,1.53638,0.0432285,1.0576,-0.484438,0.187297,0.903532,0.278807,0.926793
1252,453.195,2,22.3382,24.718,12.3412,1.53633,0.0432316,1.05753,-0.484409,0.187293,0.903416,0.278818,0.9268
1253,452.8,2,22.3379,24.718,12.3414,1.53628,0.0432327,1.05751,-0.484392,0.187292,0.903394,0.278817,0.926827
1254,457.424,2,22.3375,24.7178,12.3423,1.53637,0.0432309,1.05742,-0.484383,0.187287,0.903366,0.27884,0.926776
1255,451.435,2,22.337,24.7177,12.3423,1.53637,0.0432294,1.05739,-0.484368,0.187287,0.903258,0.27889,0.926713
1256,460.301,2,22.336,24.7171,12.3433,1.53632,0.0432334,1.05742,-0.48434,0.18729,0.903288,0.27891,0.926763
1257,457.358,2,22.3365,24.7171,12.344,1.53641,0.0432264,1.05756,-0.484356,0.187295,0.903431,0.278918,0.926762
1258,465.417,2,22.3364,24.7167,12.3452,1.53656,0.0432267,1.05751,-0.48433,0.187304,0.903453,0.278912,0.926777
1259,467.223,2,22.3354,24.7161,12.346,1.53659,0.0432339,1.05754,-0.484292,0.187298,0.903572,0.278945,0.926708
1260,452.696,2,22.3346,24.7159,12.3468,1.53649,0.043236,1.05756,-0.484264,0.187294,0.903609,0.278989,0.926626
1261,456.301,2,22.3334,24.7145,12.3496,1.53649,0.0432345,1.05753,-0.484221,0.187286,0.903673,0.279043,0.926604
1262,451.826,2,22.3325,24.7135,12.3519,1.53635,0.0432373,1.05745,-0.484187,0.187288,0.903709,0.279059,0.926586
1263,454.582,2,22.3331,24.7132,12.354,1.53647,0.0432289,1.05749,-0.484197,0.187294,0.90369,0.279058,0.92664
1264,457.674,2,22.3327,24.7137,12.3547,1.53644,0.0432283,1.05749,-0.484167,0.187292,0.903812,0.279081,0.926701
1265,460.898,2,22.3329,24.7149,12.3536,1.53647,0.0432292,1.05755,-0.484177,0.187288,0.903884,0.279068,0.926816
1266,466.556,2,22.3329,24.7158,12.3529,1.53643,0.0432381,1.05751,-0.484177,0.187296,0.903982,0.279066,0.926861
1267,447.823,2,22.3325,24.7158,12.3539,1.53625,0.0432429,1.05747,-0.484167,0.187292,0.904127,0.279018,0.926807
1268,451.32,2,22.3327,24.7166,12.3535,1.53625,0.0432416,1.05753,-0.484176,0.187292,0.904247,0.278978,0.926773
1269,454.17,2,22.3331,24.7171,12.3534,1.53618,0.0432465,1.05762,-0.484183,0.187299,0.90428,0.278968,0.926667
1270,456.973,2,22.333,24.7169,12.3532,1.53622,0.0432468,1.05761,-0.484186,0.187306,0.904328,0.278953,0.926616
1271,454.541,2,22.3326,24.7171,12.3521,1.53622,0.0432488,1.0575,-0.484163,0.18731,0.904386,0.278921,0.926607
1272,459.663,2,22.3326,24.7162,12.3511,1.53616,0.0432555,1.05747,-0.484165,0.187308,0.904508,0.278925,0.926524
1273,470.218,2,22.332,24.7158,12.3509,1.53626,0.0432591,1.05746,-0.48414,0.187313,0.904655,0.278951,0.926495
1274,465.993,2,22.3317,24.7161,12.3474,1.53645,0.043253,1.05747,-0.484136,0.187314,0.904788,0.278926,0.92663
1275,458.895,2,22.3331,24.7164,12.3455,1.53654,0.0432495,1.05758,-0.484186,0.187307,0.904895,0.278907,0.92674
1276,463.206,2,22.3336,24.7165,12.3427,1.53651,0.043254,1.05754,-0.484207,0.187302,0.904985,0.27888,0.926973
1277,462.927,2,22.3344,24.7159,12.3421,1.53652,0.0432569,1.05757,-0.484242,0.187303,0.905141,0.278865,0.927053
1278,457.624,2,22.3345,24.7157,12.341,1.5364,0.0432592,1.05747,-0.484245,0.187309,0.905358,0.278839,0.927174
1279,460.067,2,22.3341,24.716,12.3411,1.5364,0.0432598,1.05743,-0.484229,0.187311,0.905646,0.278795,0.927184
1280,466.589,2,22.333,24.7163,12.3418,1.53658,0.0432577,1.05739,-0.484179,0.187306,0.90577,0.27877,0.927281
1281,459.681,2,22.3326,24.7162,12.3422,1.53683,0.043248,1.05744,-0.484155,0.187298,0.905885,0.278737,0.92728
1282,456.916,2,22.3318,24.7158,12.3434,1.53694,0.043245,1.0575,-0.484117,0.187292,0.905905,0.278724,0.927287
1283,447.593,2,22.3319,24.7158,12.3443,1.53694,0.0432435,1.05755,-0.484121,0.187298,0.905829,0.278688,0.927271
1284,451.708,2,22.3322,24.7165,12.3445,1.53685,0.0432462,1.05759,-0.484122,0.187309,0.905855,0.27865,0.927302
1285,465.996,2,22.333,24.7161,12.3436,1.53693,0.0432468,1.05774,-0.48415,0.187312,0.906058,0.278646,0.927332
