iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_logtSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
3218,455.631,1,13.3141,23.1146,15.7923,1.41906,0.0438842,-0.353112,0.235182,1.07176,0.25686,0.917141
3219,454.024,1,13.3914,23.8107,15.7715,1.3918,0.043178,-0.320292,0.242317,1.13531,0.25933,0.899326
3220,455.019,1,13.3593,23.8937,16.8555,1.46193,0.0405896,-0.321284,0.243374,1.07432,0.259845,0.908255
3221,449.313,1,13.3483,23.7125,16.6755,1.53022,0.0343014,-0.328942,0.236518,0.926953,0.270949,0.960242
3222,443.259,1,13.2922,24.0258,15.5734,1.47513,0.0335456,-0.345871,0.236045,1.01092,0.260827,0.899189
3223,450.736,1,13.4234,24.2777,14.3033,1.43919,0.038613,-0.347182,0.236459,0.98768,0.276944,0.976425
3224,450.298,1,13.3392,24.4183,13.533,1.40876,0.0385904,-0.350817,0.238299,0.997233,0.281541,0.999431
3225,448.065,1,13.4432,24.5813,12.9206,1.52968,0.0333619,-0.350747,0.250263,0.934245,0.259697,0.944178
3226,447.419,1,13.4357,24.1603,13.7989,1.50035,0.0361903,-0.360869,0.243151,0.961243,0.25186,0.909729
3227,446.81,1,13.3973,24.377,14.0281,1.48041,0.0366942,-0.343829,0.236997,1.09234,0.251844,0.829889
3228,451.58,1,13.4708,24.1982,13.911,1.54758,0.0355143,-0.329571,0.245109,1.0433,0.25687,0.846676
3229,448.013,1,13.3502,24.0307,13.0503,1.49666,0.0365093,-0.350657,0.236772,1.07781,0.259511,0.811225
3230,445.424,1,13.4063,23.8561,13.0303,1.47478,0.0362355,-0.324804,0.239277,1.05642,0.251787,0.83872
3231,451.611,1,13.3001,23.3939,14.0886,1.45271,0.0432538,-0.329007,0.231934,1.08392,0.25608,0.765241
3232,450.836,1,13.3857,24.2932,12.9432,1.52582,0.0381544,-0.331258,0.236032,1.01647,0.268149,0.787655
3233,449.257,1,13.3433,24.3275,14.4034,1.46793,0.0394108,-0.334047,0.238579,1.08858,0.262049,0.780641
3234,452.993,1,13.3714,24.3372,12.8834,1.44505,0.0398968,-0.307451,0.245335,1.03599,0.283085,0.862347
3235,452.705,1,13.4511,24.9145,12.4502,1.44511,0.0417337,-0.338045,0.238305,1.03766,0.263613,0.863913
3236,457.309,1,13.5313,24.7738,12.8208,1.55033,0.0414133,-0.349576,0.235013,0.938989,0.265874,0.867896
3237,465.765,1,13.5282,24.7742,12.0827,1.66339,0.0408658,-0.336849,0.238993,1.0013,0.263529,0.817549
3238,463.654,1,13.4661,24.7819,11.9384,1.63434,0.0390603,-0.346289,0.245069,0.980419,0.254749,0.905492
3239,460.342,1,13.3521,24.046,11.9897,1.53336,0.0420951,-0.334079,0.245646,0.857268,0.271568,0.980676
3240,459.413,1,13.4376,24.0139,10.9563,1.50536,0.0447295,-0.336708,0.244768,0.829057,0.26131,0.974544
3241,455.559,1,13.3237,23.9273,11.849,1.50535,0.0430684,-0.329691,0.232067,0.864767,0.249997,0.969036
3242,458.91,1,13.1909,23.7622,12.3099,1.55408,0.041022,-0.318161,0.239936,0.944994,0.267567,0.867653
3243,468.363,1,13.4503,24.0504,13.8943,1.63326,0.043978,-0.29077,0.238892,0.922065,0.273712,0.882682
3244,466.953,1,13.3809,24.6103,11.8824,1.67382,0.0409954,-0.314536,0.247577,0.900657,0.273596,0.840138
3245,464.416,1,13.4796,24.782,11.5949,1.61609,0.0405964,-0.350716,0.240784,0.970465,0.259105,0.933717
3246,466.293,1,13.4059,24.7411,10.7194,1.57245,0.0416729,-0.344766,0.241474,0.941263,0.291096,0.954361
3247,476.718,1,13.4456,24.1336,12.4623,1.58445,0.0459066,-0.339229,0.236654,1.07507,0.298964,0.952772
3248,477.513,1,13.2501,24.3551,13.6997,1.56986,0.0475649,-0.340965,0.243344,1.0365,0.291043,0.956295
3249,471.4,1,13.2388,24.4266,14.0055,1.53831,0.0457905,-0.305324,0.235863,0.988281,0.305992,0.944092
3250,470.85,1,13.449,24.2404,13.426,1.55649,0.0469124,-0.315171,0.236069,0.948814,0.291864,0.923339
3251,459.503,1,13.3744,24.8091,12.7941,1.47446,0.0447224,-0.354236,0.236359,0.973758,0.282384,0.868821
3252,450.295,1,13.3132,25.2146,13.9911,1.43207,0.0417455,-0.351082,0.234162,1.0538,0.273744,0.794883
3253,442.564,1,13.3112,25.6298,13.866,1.47498,0.034876,-0.341261,0.231977,0.875928,0.290846,0.87746
3254,446.802,1,13.3816,26.0005,13.1878,1.42614,0.0369984,-0.340464,0.236319,0.976923,0.27823,0.967949
3255,450.206,1,13.3956,25.7479,12.5908,1.3841,0.0408306,-0.320001,0.232875,0.985075,0.275688,1.02677
3256,452.631,1,13.3813,24.8966,12.393,1.38411,0.0408977,-0.325015,0.236566,0.972339,0.274311,1.08383
3257,450.919,1,13.3817,24.6456,14.0091,1.41693,0.0368521,-0.301116,0.238958,0.974937,0.286855,1.11032
3258,450.261,1,13.4123,24.4488,13.4139,1.39337,0.0375759,-0.330773,0.235246,0.926882,0.289205,1.1804
3259,444.426,1,13.4152,24.0151,13.2761,1.39339,0.0376887,-0.315041,0.244945,0.91362,0.254688,1.05259
3260,451.049,1,13.4519,24.3741,13.1317,1.41616,0.0429406,-0.327127,0.234475,0.91749,0.247009,1.04125
3261,448.318,1,13.3981,24.5788,12.5925,1.32025,0.0445335,-0.324255,0.236413,0.925571,0.247701,1.1099
3262,455.804,1,13.2704,24.8142,11.4429,1.32033,0.0486642,-0.315401,0.238599,0.942336,0.248793,1.10654
3263,459.571,1,13.2455,24.7866,13.1255,1.38455,0.0450521,-0.340155,0.24761,0.977285,0.248687,1.15433
3264,461.793,1,13.3731,24.973,12.1777,1.47142,0.0439198,-0.318633,0.241999,0.973807,0.249394,1.08388
3265,469.56,1,13.4661,25.3416,13.664,1.53994,0.0424572,-0.350907,0.236741,1.05053,0.280184,1.07835
3266,469.191,1,13.5298,25.2636,13.0309,1.54004,0.0459933,-0.363636,0.233922,0.92608,0.270967,1.11319
3267,470.498,1,13.487,25.2929,13.1916,1.60198,0.0433769,-0.324928,0.243213,0.998345,0.265203,0.98401
3268,465.663,1,13.462,25.19,13.7093,1.47676,0.0479909,-0.341758,0.240813,1.02663,0.245748,0.985449
3269,457.577,1,13.49,25.0239,13.2863,1.40546,0.0484072,-0.331163,0.243722,0.961919,0.243861,0.940827
3270,470.294,1,13.3713,24.7046,13.6116,1.55848,0.0458888,-0.333636,0.234572,1.13558,0.248985,0.942305
3271,466.799,1,13.3655,24.4538,13.6266,1.55849,0.0456903,-0.344548,0.235191,1.15788,0.227336,0.88219
3272,464.965,1,13.3781,24.0626,13.4905,1.50581,0.0510877,-0.348618,0.238245,1.07484,0.208627,0.8758
3273,471.56,1,13.5451,24.1803,12.5654,1.56008,0.0531605,-0.3397,0.242323,1.13167,0.19869,0.856406
3274,470.99,1,13.5408,24.2332,12.3408,1.56003,0.0525908,-0.333774,0.237432,1.16412,0.198633,0.890832
3275,466.038,1,13.5184,24.2072,13.2845,1.66691,0.0454349,-0.340587,0.248786,1.0371,0.189948,0.865279
3276,455.103,1,13.4005,24.3154,13.8629,1.58397,0.0424713,-0.345741,0.232449,1.10852,0.178938,0.892403
3277,455.77,1,13.3026,23.9104,13.9205,1.49878,0.0454175,-0.313884,0.236469,1.082,0.196465,0.900081
3278,453.609,1,13.3855,23.8514,12.9217,1.42092,0.0496692,-0.338819,0.232961,1.12838,0.192255,0.834263
3279,452.758,1,13.4241,23.4301,13.8055,1.38798,0.0542016,-0.33753,0.228989,1.10455,0.171654,0.837005
3280,465.031,1,13.4316,23.5536,13.3765,1.47397,0.0521018,-0.339674,0.239675,1.17487,0.186459,0.915324
3281,461.453,1,13.3616,24.1122,13.5718,1.41533,0.0537494,-0.292769,0.239857,1.10281,0.179886,0.960995
3282,462.277,1,13.2724,23.7369,12.9862,1.41529,0.0522399,-0.307775,0.238874,1.11927,0.193073,0.962243
3283,459.003,1,13.4473,23.8588,13.5992,1.35044,0.0527235,-0.325832,0.239939,1.1032,0.194684,1.02199
3284,458.318,1,13.3731,23.2884,13.5733,1.39928,0.051237,-0.337747,0.229878,1.09703,0.198108,0.977931
3285,451.811,1,13.4498,23.4218,13.7001,1.45433,0.0455576,-0.324469,0.239492,1.08865,0.178236,0.95908
3286,456.471,1,13.5206,23.5823,13.3384,1.45439,0.0488239,-0.320266,0.247623,1.05546,0.191931,0.906937
3287,466.966,1,13.3704,23.9831,12.7813,1.49493,0.0524651,-0.358066,0.244469,1.18488,0.181536,0.909826
3288,469.272,1,13.3514,23.9114,12.9318,1.46066,0.0565528,-0.371103,0.233252,1.19037,0.177142,0.947877
3289,473.2,1,13.3306,23.4225,13.9359,1.39845,0.0584332,-0.345978,0.245731,1.27579,0.186098,0.963829
3290,469.057,1,13.2744,23.0347,14.0203,1.46125,0.0542536,-0.32688,0.22293,1.15768,0.223644,0.891876
3291,467.315,1,13.2648,22.7907,14.2601,1.54886,0.0494091,-0.310014,0.228955,1.05011,0.221271,0.914792
3292,461.647,1,13.4267,22.9615,13.2665,1.47773,0.0494301,-0.311021,0.240145,1.09793,0.20494,0.909797
3293,458.331,1,13.5155,22.758,13.6544,1.55955,0.043619,-0.314914,0.241241,1.12917,0.200674,0.848643
3294,452.548,1,13.4762,22.8824,13.6737,1.41472,0.0466912,-0.334317,0.242419,1.12186,0.186347,0.944717
3295,465.166,1,13.4514,22.6883,13.4822,1.43618,0.0537565,-0.325013,0.238907,1.16944,0.1974,0.892675
3296,464.967,1,13.3002,23.1031,14.1635,1.45838,0.0494273,-0.340521,0.234843,1.1715,0.233337,0.876579
3297,465.955,1,13.4211,23.5633,13.4674,1.5316,0.0481309,-0.365714,0.232932,1.08817,0.24126,0.850113
3298,462.101,1,13.3298,23.4093,12.6798,1.56576,0.040905,-0.317705,0.242202,1.08055,0.251265,0.875932
3299,458.971,1,13.4813,24.1219,11.9243,1.54053,0.0426275,-0.3419,0.244697,1.10837,0.238723,0.800194
3300,460.405,1,13.4443,24.0342,13.5795,1.56736,0.0413217,-0.35424,0.232823,1.03864,0.248375,0.8974
3301,455.978,1,13.2576,24.0773,14.1723,1.55484,0.0387501,-0.330412,0.235007,0.962965,0.264839,0.890608
3302,453.387,1,13.3823,24.3007,13.8554,1.46555,0.0418315,-0.315149,0.243875,1.07448,0.237863,0.873021
3303,451.092,1,13.277,24.171,13.5219,1.46552,0.0401151,-0.324516,0.240269,1.08199,0.226939,0.911881
3304,453.986,1,13.4457,24.132,11.7239,1.42658,0.0418881,-0.341814,0.241829,1.06075,0.253341,0.949318
3305,450.507,1,13.4433,24.1691,13.5702,1.49111,0.0383708,-0.308961,0.239658,1.02781,0.247198,0.900595
3306,455.61,1,13.4711,24.1406,13.2659,1.55731,0.0394664,-0.331342,0.235322,1.00914,0.230874,0.940498
3307,459.614,1,13.377,24.0199,13.9657,1.46953,0.0442579,-0.311557,0.240017,1.09537,0.225815,0.988505
3308,460.051,1,13.4191,23.9487,14.8553,1.52458,0.0397584,-0.331202,0.236196,1.19302,0.227752,0.99778
3309,465.783,1,13.3939,24.0465,13.0472,1.56978,0.0410154,-0.33116,0.241102,1.19088,0.223871,1.00127
3310,465.256,1,13.5015,24.0904,12.6254,1.56982,0.0428223,-0.34993,0.246012,1.14651,0.235593,0.889725
3311,462.223,1,13.4725,24.0302,14.1583,1.51805,0.0434466,-0.350892,0.247014,1.187,0.2303,0.876881
3312,468.905,1,13.5132,23.9994,15.1791,1.69233,0.0387913,-0.342801,0.248631,1.2765,0.20805,0.874138
3313,457.242,1,13.468,23.3499,14.7896,1.69221,0.0338073,-0.31264,0.240607,1.21412,0.195091,0.89095
3314,453.478,1,13.5106,23.3827,14.6137,1.6169,0.0363074,-0.334973,0.237324,1.13427,0.205775,0.854389
3315,459.428,1,13.3626,23.2012,14.0056,1.64451,0.0377092,-0.352061,0.233048,1.10691,0.231145,0.840655
3316,454.085,1,13.4034,23.0862,12.3854,1.57816,0.041246,-0.34146,0.237402,0.936467,0.218175,0.873003
3317,458.295,1,13.3629,23.0451,12.7149,1.61626,0.0405212,-0.377986,0.237044,1.01413,0.245508,0.769025
3318,461.552,1,13.3202,23.148,13.273,1.67455,0.0385723,-0.348178,0.23591,1.08991,0.251079,0.738299
3319,462.225,1,13.3064,23.0043,12.9639,1.63695,0.0378642,-0.347235,0.239969,1.13126,0.2394,0.839584
3320,447.336,1,13.4433,23.1925,13.7688,1.4829,0.0363848,-0.341436,0.245152,1.1168,0.236257,0.850673
3321,453.038,1,13.3254,23.2471,14.2494,1.55219,0.0370641,-0.355796,0.242308,1.0473,0.248323,0.839027
3322,452.554,1,13.3967,23.1791,13.6235,1.55218,0.0351292,-0.340106,0.243102,0.97146,0.273206,0.864824
3323,449.399,1,13.4008,23.0513,14.2156,1.60972,0.0301878,-0.357753,0.244074,1.05274,0.257401,0.828264
3324,460.039,1,13.3821,23.0987,14.5648,1.71786,0.0285062,-0.353327,0.240021,1.10197,0.267773,0.865763
3325,458.448,1,13.428,23.495,14.4186,1.58647,0.0365789,-0.333493,0.241918,1.15541,0.257577,0.825638
3326,464.379,1,13.3498,23.7294,15.8351,1.63587,0.0369325,-0.346524,0.231455,1.20164,0.257587,0.868926
3327,456.75,1,13.4521,24.026,14.597,1.61708,0.0319017,-0.34936,0.24676,1.2289,0.239451,0.877542
3328,456.859,1,13.4829,24.0974,14.2003,1.70701,0.0278775,-0.329932,0.250813,1.26791,0.227605,0.810912
3329,452.516,1,13.5169,23.682,13.9787,1.56631,0.0344859,-0.330274,0.249596,1.28505,0.202782,0.874184
3330,457.288,1,13.4906,22.9948,13.994,1.56589,0.0383882,-0.333465,0.244103,1.35207,0.209805,0.805082
3331,451.344,1,13.2946,22.4638,14.3299,1.53663,0.0389117,-0.335161,0.236853,1.19244,0.196399,0.855084
3332,451.188,1,13.327,22.7043,14.2694,1.47234,0.0400847,-0.337712,0.241961,1.22063,0.196577,0.91784
3333,459.426,1,13.3666,23.2692,14.089,1.56062,0.0404695,-0.361477,0.245949,1.19018,0.197231,0.939983
3334,461.57,1,13.3868,23.1068,13.3291,1.56061,0.04122,-0.366461,0.249533,1.21143,0.198325,0.963887
3335,462.598,1,13.2946,23.3456,13.5578,1.67017,0.0409948,-0.327347,0.241896,1.15423,0.167346,0.955871
3336,457.363,1,13.4573,23.4252,13.4727,1.58961,0.0431751,-0.322644,0.233034,1.16092,0.167849,0.930574
3337,464.003,1,13.5682,23.2484,12.8932,1.66701,0.0448205,-0.343559,0.241109,1.30732,0.159092,0.814744
3338,457.92,1,13.2868,23.1297,13.236,1.57858,0.0447853,-0.333209,0.233633,1.2467,0.165081,0.850495
3339,453.164,1,13.2799,23.6636,12.8434,1.54751,0.0410957,-0.373796,0.239486,1.14087,0.176232,0.919414
3340,464.946,1,13.5035,23.6714,12.0445,1.59854,0.0517052,-0.335872,0.233351,1.07242,0.160133,0.912977
3341,464.872,1,13.5434,23.724,11.831,1.51048,0.0539963,-0.375593,0.250041,1.04824,0.1507,1.02003
3342,469.801,1,13.4529,23.8181,11.8381,1.48458,0.0596678,-0.348932,0.232414,1.19471,0.155519,0.910737
3343,470.099,1,13.6252,23.826,12.1513,1.38664,0.0635318,-0.345148,0.243948,1.17349,0.157572,0.951669
3344,468.353,1,13.3782,24.5976,11.302,1.53407,0.0540408,-0.340529,0.249311,1.0335,0.170706,0.957393
3345,461.266,1,13.436,24.6309,11.777,1.44287,0.0514973,-0.325141,0.247901,1.02332,0.186727,0.989984
3346,468.109,1,13.494,24.8458,10.4867,1.62055,0.0456213,-0.33869,0.234348,1.03849,0.198603,1.0373
3347,472.257,1,13.5256,24.7921,11.3707,1.57085,0.0507319,-0.321718,0.243277,1.02661,0.21029,0.99584
3348,461.507,1,13.4573,24.6928,11.4069,1.49846,0.0509193,-0.323682,0.24035,0.925583,0.204269,0.946683
3349,462.88,1,13.4824,24.6604,10.962,1.56384,0.0437714,-0.340454,0.245476,0.900025,0.23064,1.03149
3350,459.111,1,13.4171,24.8822,12.4666,1.53587,0.0428701,-0.33312,0.235209,0.879724,0.241836,1.04678
3351,457.999,1,13.4973,24.7196,11.3425,1.41991,0.0453174,-0.33324,0.235244,0.935893,0.251931,1.09777
3352,462.127,1,13.4601,25.2881,12.3916,1.35404,0.0490626,-0.32057,0.241768,0.953899,0.280639,1.06356
3353,467.213,1,13.3773,25.5715,12.9226,1.51259,0.0445211,-0.324182,0.235477,1.06326,0.266936,0.999728
3354,461.311,1,13.3724,25.4514,12.2346,1.45696,0.0450727,-0.329731,0.235477,1.01682,0.271437,0.954303
3355,459.608,1,13.3714,25.1455,11.4058,1.45699,0.0467924,-0.335267,0.223643,0.898821,0.289275,0.951195
3356,452.069,1,13.385,24.9454,11.9359,1.42772,0.0461431,-0.32347,0.235474,0.813763,0.29246,0.829802
3357,456.979,1,13.4266,25.1287,12.1643,1.50227,0.0424809,-0.332908,0.231955,0.782032,0.302139,0.981954
3358,446.745,1,13.4229,24.7713,12.6541,1.43318,0.0439151,-0.357448,0.234122,0.761247,0.263798,0.913406
3359,457.06,1,13.4142,24.7381,12.6665,1.51516,0.0439463,-0.317886,0.248758,0.766593,0.2926,0.873133
3360,452.334,1,13.3765,24.7522,12.3581,1.49426,0.0450238,-0.321875,0.242324,0.722248,0.280136,0.851306
3361,451.652,1,13.3748,24.8909,12.9623,1.4942,0.0428062,-0.346259,0.226207,0.781016,0.286465,0.930441
3362,446.633,1,13.266,24.3727,13.3828,1.39075,0.0439989,-0.333132,0.235717,0.822846,0.276682,0.882206
3363,458.063,1,13.3637,25.1472,13.5795,1.44088,0.0467061,-0.33421,0.237513,0.837934,0.289406,0.943995
3364,456.921,1,13.3412,25.3227,13.4773,1.40045,0.0452279,-0.320286,0.236464,0.916586,0.285241,1.00243
3365,454.781,1,13.4392,24.5842,14.1331,1.43091,0.0437928,-0.338912,0.232207,0.883886,0.29574,0.951271
3366,459.325,1,13.4413,24.5505,12.861,1.54132,0.0388066,-0.316036,0.237785,0.959621,0.29279,0.94125
3367,452.626,1,13.5238,24.3424,13.6918,1.42805,0.0428731,-0.352717,0.240095,0.927065,0.294467,0.861894
3368,461.835,1,13.4253,24.8725,12.1959,1.35912,0.0490162,-0.31309,0.238499,0.969894,0.299411,0.971205
3369,473.216,1,13.3281,25.3756,12.9126,1.3593,0.0563691,-0.341476,0.233669,1.02561,0.30318,0.950155
3370,462.283,1,13.4105,25.265,12.8454,1.40416,0.0498813,-0.30684,0.233409,1.04856,0.249928,0.951195
3371,460.363,1,13.4188,24.6597,13.2599,1.36139,0.0504072,-0.330194,0.23423,1.09428,0.23524,0.991619
3372,452.674,1,13.3503,24.3805,13.2812,1.45809,0.0428534,-0.33479,0.238774,0.961322,0.216824,1.02927
3373,461.424,1,13.2605,24.7949,13.0285,1.56694,0.042642,-0.349866,0.222804,0.981881,0.233475,1.01338
3374,462.092,1,13.4313,24.8804,12.8944,1.53835,0.044437,-0.358703,0.240395,1.07515,0.224944,0.910867
3375,462.384,1,13.3475,24.7273,12.4772,1.47993,0.0447046,-0.329619,0.234856,1.06062,0.241667,1.00848
3376,467.062,1,13.3881,25.1532,13.2201,1.47994,0.0444273,-0.337981,0.238287,1.11535,0.246557,1.09321
3377,459.639,1,13.4809,25.0666,12.2888,1.49092,0.0407032,-0.337689,0.241528,1.03466,0.266911,0.995098
3378,457.328,1,13.3512,24.7321,12.4727,1.53923,0.0399016,-0.350109,0.243558,0.985379,0.261916,0.872188
3379,449.631,1,13.3768,25.0644,12.3833,1.42677,0.0425844,-0.338844,0.239735,0.928224,0.260298,0.885002
3380,454.677,1,13.4485,24.8275,12.766,1.44574,0.0444279,-0.328835,0.234288,0.938858,0.259237,0.933522
3381,460.067,1,13.4769,24.5455,12.3527,1.50682,0.0453979,-0.346012,0.24363,0.83596,0.269589,0.941806
3382,460.667,1,13.4676,24.7268,12.1082,1.60973,0.0392167,-0.337825,0.247952,0.812756,0.272781,0.980882
3383,459.098,1,13.5409,24.5482,11.2442,1.57386,0.0390663,-0.319522,0.25006,0.791946,0.277605,1.02387
3384,462.595,1,13.5362,23.9504,11.5058,1.5687,0.0448032,-0.320748,0.23737,0.790694,0.283456,0.9351
3385,465.527,1,13.3792,23.919,11.4941,1.60568,0.0432475,-0.35205,0.238121,0.83224,0.287225,0.93203
3386,463.565,1,13.498,23.2801,12.3746,1.52694,0.0468597,-0.350175,0.243436,0.820372,0.293206,0.87866
3387,462.672,1,13.3776,23.2184,12.2644,1.46894,0.0468692,-0.334902,0.240306,0.911022,0.314538,0.828477
3388,462.666,1,13.3833,23.3219,13.4586,1.49274,0.0451491,-0.325388,0.247711,0.939909,0.32177,0.781733
3389,469.388,1,13.461,24.0118,13.1947,1.56189,0.0457925,-0.326425,0.240739,0.936302,0.323106,0.830901
3390,461.958,1,13.4591,24.5355,11.903,1.61494,0.0403438,-0.304512,0.231749,0.91637,0.284234,0.870074
3391,459.903,1,13.3016,24.002,13.2419,1.46881,0.0432522,-0.309347,0.234105,0.959361,0.295164,0.930504
3392,472.399,1,13.4022,24.5906,14.3452,1.62613,0.0412187,-0.31869,0.247838,1.0919,0.284528,0.894248
3393,455.577,1,13.414,24.2898,13.5732,1.6584,0.0325609,-0.311719,0.235648,0.911314,0.276028,0.894382
3394,471.662,1,13.3941,24.3463,14.0373,1.57028,0.0444836,-0.335465,0.234696,1.02333,0.284558,0.983929
3395,474.532,1,13.3749,24.4533,13.3306,1.73291,0.041668,-0.362175,0.230471,0.83287,0.279617,1.03597
3396,474.004,1,13.3794,24.2303,12.7877,1.73288,0.0417256,-0.373002,0.234135,0.884067,0.277812,0.96905
3397,460.765,1,13.33,23.9059,12.3196,1.56459,0.0411474,-0.334189,0.236278,0.979818,0.264309,0.894576
3398,456.964,1,13.417,23.9105,13.0617,1.66632,0.0331836,-0.327284,0.233419,1.01251,0.240693,0.926247
3399,458.499,1,13.3961,24.0796,12.3787,1.62659,0.0367801,-0.350738,0.233363,1.03532,0.240903,0.905762
3400,466.553,1,13.4078,24.2453,12.8427,1.75107,0.0324663,-0.333837,0.244751,1.03332,0.245849,0.956132
3401,465.99,1,13.3464,24.2794,12.4655,1.71339,0.0364023,-0.354554,0.232931,0.99816,0.252587,0.937088
3402,463.481,1,13.3312,24.7178,12.6338,1.68441,0.0326974,-0.323071,0.235993,1.11783,0.247497,0.974081
3403,465.574,1,13.4934,24.01,11.8367,1.6845,0.0347937,-0.316387,0.248041,1.1353,0.243516,0.897312
3404,465.793,1,13.5164,24.0762,11.977,1.64836,0.0390024,-0.339559,0.232387,1.03908,0.251313,0.962252
3405,464.827,1,13.3143,24.3122,11.7708,1.56357,0.0430613,-0.338467,0.237605,1.03819,0.246394,0.948245
3406,461.297,1,13.3116,24.8474,13.0297,1.49925,0.0458045,-0.329775,0.231975,0.989007,0.232668,1.00636
3407,461.301,1,13.2372,23.9114,14.2831,1.52344,0.0463538,-0.345445,0.229057,0.99542,0.226672,0.938415
3408,461.262,1,13.287,24.3469,14.4714,1.5648,0.042186,-0.330702,0.233416,1.02994,0.239716,0.923277
3409,456.923,1,13.2972,24.7287,14.6756,1.51902,0.0413991,-0.335314,0.231786,1.06245,0.230825,0.949548
3410,463.946,1,13.3995,24.5942,12.2114,1.5046,0.0456034,-0.335196,0.232479,1.11931,0.238205,0.947034
3411,465.015,1,13.4032,24.4676,12.8526,1.50463,0.0471619,-0.323878,0.231794,1.05605,0.240107,0.979566
3412,468.587,1,13.412,24.2504,11.6298,1.47021,0.0478273,-0.319611,0.236567,1.10687,0.242536,1.0513
3413,479.117,1,13.4407,24.8757,12.0011,1.47032,0.0549501,-0.324068,0.240981,1.1014,0.269196,0.988178
3414,480.669,1,13.4662,24.5558,13.5081,1.39113,0.0570309,-0.325554,0.2417,1.22423,0.258249,1.04664
3415,473.454,1,13.4842,24.1776,12.9376,1.34424,0.054156,-0.327078,0.244087,1.22775,0.259675,1.03178
3416,475.115,1,13.3766,24.7945,12.1046,1.29167,0.0576933,-0.35032,0.245424,1.13575,0.255751,1.12077
3417,473.604,1,13.3295,24.6676,13.1741,1.33653,0.0564792,-0.333954,0.23792,1.14537,0.260133,1.01991
3418,469.586,1,13.4593,24.2933,12.4635,1.38714,0.051723,-0.333771,0.237144,1.12505,0.264832,1.00121
3419,473.589,1,13.3256,24.3779,12.4983,1.41485,0.0521973,-0.340058,0.234803,1.13851,0.279878,0.978665
3420,474.267,1,13.3194,24.2709,13.0141,1.53538,0.0467343,-0.337162,0.238844,1.0424,0.282761,1.02066
3421,473.164,1,13.4077,23.9411,12.791,1.44282,0.0533571,-0.332806,0.238636,1.00889,0.291274,0.918224
3422,469.238,1,13.3835,24.0915,11.8402,1.44284,0.0528893,-0.329871,0.242662,0.944734,0.277492,0.879331
3423,460.851,1,13.4013,24.2544,11.5173,1.51105,0.0449823,-0.328146,0.241868,0.844882,0.280707,0.922748
3424,461.896,1,13.379,23.9432,11.4817,1.4777,0.0462066,-0.338728,0.247155,0.812651,0.297525,0.93997
3425,455.704,1,13.4602,24.2539,12.9447,1.50131,0.0425003,-0.346532,0.240065,0.822213,0.274831,0.956512
3426,460.987,1,13.4113,24.8614,12.8168,1.59571,0.0402782,-0.350083,0.239374,0.822513,0.279762,0.968124
3427,464.62,1,13.4957,24.8312,11.0015,1.68495,0.0373927,-0.328899,0.243802,0.800732,0.278888,0.993881
3428,448.67,1,13.3808,24.819,11.6045,1.54573,0.0358713,-0.336076,0.232766,0.807349,0.262386,0.998526
3429,455.42,1,13.3331,25.1649,12.9234,1.53084,0.0418009,-0.326221,0.230418,0.792419,0.271334,0.986343
3430,455.855,1,13.4878,25.8606,10.6886,1.64344,0.0379166,-0.353871,0.23411,0.72914,0.284474,0.915904
3431,454.6,1,13.3777,25.6702,11.3167,1.69953,0.0338411,-0.346067,0.220614,0.779996,0.277189,0.913138
3432,457.244,1,13.4686,25.5188,10.4165,1.67294,0.0353467,-0.316133,0.227403,0.8616,0.267984,0.912384
3433,463.991,1,13.5519,25.074,11.0509,1.71507,0.0351296,-0.363035,0.238986,0.889926,0.280868,0.904851
3434,469.052,1,13.578,25.1795,11.0529,1.75526,0.0359773,-0.350309,0.24242,0.85446,0.29527,0.909737
