iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,beta_V1_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
633,467.283,2,20.7137,23.2641,13.1588,1.57963,0.0441209,-0.418609,-0.72778,0.226046,0.953024,0.269323,0.906397
634,454.356,2,20.6264,23.3144,13.524,1.5354,0.0445767,-0.419643,-0.850823,0.224956,0.945086,0.266565,0.881775
635,446.414,2,20.396,23.1987,13.7555,1.53535,0.0422407,-0.414365,-0.885932,0.218503,0.929999,0.266243,0.86159
636,445.639,2,20.2542,23.129,13.7296,1.5353,0.0400685,-0.40643,-0.885617,0.218552,0.910941,0.271896,0.849047
637,450.596,2,20.1977,23.2243,13.9392,1.49539,0.0407936,-0.404149,-0.873898,0.218531,0.924809,0.280305,0.861067
638,456.86,2,20.4049,23.2904,13.9006,1.47325,0.0430965,-0.411271,-0.90762,0.221115,0.920012,0.280049,0.870462
639,451.746,2,20.3241,23.41,13.643,1.46298,0.0440037,-0.405779,-0.948752,0.217613,0.908522,0.275999,0.878232
640,450.299,2,20.222,23.4839,13.8504,1.48808,0.0419688,-0.400485,-0.929682,0.221912,0.887069,0.278283,0.873643
641,448.098,2,20.1323,23.4599,13.9458,1.48808,0.0416837,-0.399487,-0.855622,0.219997,0.886794,0.272475,0.865728
642,456.491,2,20.2239,23.2828,14.3521,1.52326,0.0411579,-0.405664,-0.809565,0.216323,0.909389,0.265717,0.886423
643,446.718,2,20.3705,23.3395,14.4151,1.49798,0.0415209,-0.411578,-0.79891,0.215721,0.919022,0.258866,0.882337
644,448.672,2,20.5468,23.6188,14.0842,1.49797,0.0411407,-0.41614,-0.728911,0.214878,0.92311,0.259367,0.88992
645,457.714,2,20.6069,23.6281,13.4643,1.52481,0.0418678,-0.415552,-0.601135,0.215735,0.928639,0.256407,0.881101
646,452.781,2,20.6839,23.8081,13.5482,1.56318,0.0377092,-0.420488,-0.530588,0.219556,0.949943,0.26108,0.898054
647,456.096,2,20.8933,23.7751,13.8212,1.56321,0.0383629,-0.429771,-0.474631,0.222234,0.966511,0.257345,0.889656
648,454.401,2,20.7776,23.7562,13.8995,1.56322,0.0393843,-0.427094,-0.495457,0.220917,0.961382,0.263295,0.852851
649,452.07,2,20.6729,24.0522,13.7747,1.52242,0.0404944,-0.420458,-0.357814,0.220801,0.968619,0.266895,0.865624
650,459.443,2,20.8773,24.1856,13.581,1.55401,0.0392049,-0.427485,-0.24398,0.223149,0.990108,0.264179,0.888316
651,461.449,2,20.6131,24.123,13.6146,1.54478,0.0405382,-0.416333,-0.206481,0.220298,1.00201,0.262552,0.923162
652,465.378,2,20.5906,24.1913,13.1237,1.56001,0.0407368,-0.415727,-0.255989,0.216521,1.0187,0.27234,0.928309
653,466.783,2,20.5564,24.2865,13.0269,1.58252,0.0394293,-0.409474,-0.27043,0.219398,1.02634,0.281942,0.94913
654,465.9,2,20.3822,24.4084,13.4464,1.58253,0.0397299,-0.404081,-0.285688,0.222063,1.01848,0.284184,0.958508
655,461.136,2,20.3416,24.4365,13.8862,1.55308,0.0410263,-0.400539,-0.303119,0.22343,1.01158,0.287232,0.942198
656,459.32,2,20.3088,24.422,14.0179,1.55309,0.040833,-0.404544,-0.307034,0.219663,0.990386,0.292103,0.921313
657,452.993,2,20.1844,24.4623,13.7914,1.50569,0.0421162,-0.400293,-0.275228,0.217181,0.970867,0.293247,0.918353
658,453.531,2,20.2343,24.3985,13.5404,1.44763,0.0444932,-0.403425,-0.268196,0.215557,0.97236,0.292442,0.904446
659,469.389,2,20.2571,24.3039,13.6753,1.42552,0.0472164,-0.402478,-0.254042,0.217915,1.00203,0.299435,0.906998
660,468.414,2,20.2382,24.2534,13.5991,1.42949,0.0479719,-0.401228,-0.307221,0.218002,1.00102,0.30107,0.935675
661,467.431,2,20.2177,24.4665,13.3196,1.44277,0.0479578,-0.400489,-0.296139,0.217595,1.00157,0.297623,0.958755
662,462.47,2,20.2845,24.5034,12.9093,1.45642,0.0486916,-0.402441,-0.376715,0.216252,0.969841,0.292198,0.926597
663,461.494,2,20.4173,24.614,12.9786,1.45642,0.0483427,-0.404514,-0.418629,0.218099,0.939368,0.290005,0.948855
664,459.674,2,20.2363,24.8173,12.5795,1.4564,0.0475569,-0.396844,-0.386544,0.21886,0.955468,0.28885,0.946907
665,459.068,2,20.3894,24.9694,12.5487,1.45639,0.0475943,-0.401585,-0.354858,0.21923,0.957113,0.285891,0.931894
666,463.427,2,20.4856,25.1008,12.7552,1.47657,0.0468053,-0.404596,-0.337952,0.221689,0.984596,0.281775,0.915266
667,460.682,2,20.4421,25.1957,12.9201,1.47655,0.0461335,-0.404053,-0.283022,0.222215,1.00021,0.280265,0.924109
668,472.414,2,20.4665,25.2968,12.4984,1.47655,0.0465427,-0.407644,-0.142171,0.224071,1.04498,0.281545,0.949999
669,466.815,2,20.5182,25.3875,12.4263,1.50891,0.0441463,-0.410131,-0.071357,0.227226,1.06492,0.283329,0.947215
670,459.426,2,20.4695,25.4294,12.0263,1.49784,0.0442008,-0.407149,-0.097352,0.229935,1.0343,0.279045,0.945386
671,456.127,2,20.3669,25.3208,12.0391,1.44422,0.0457348,-0.401856,-0.0852501,0.225962,1.02637,0.280507,0.951252
672,458.643,2,20.2454,25.3259,12.0117,1.41919,0.0473291,-0.396147,-0.100768,0.225615,1.02275,0.276402,0.934538
673,452.113,2,20.2026,25.0071,11.9295,1.41919,0.0470284,-0.394544,-0.0787451,0.223784,0.990643,0.273532,0.921422
674,464.162,2,20.1591,24.6364,12.2349,1.44876,0.0460564,-0.393113,-0.0790717,0.22618,0.998247,0.276874,0.916253
675,457.982,2,20.1218,24.2861,12.638,1.48572,0.043127,-0.393485,-0.0765477,0.225645,0.998986,0.283742,0.907236
676,476.288,2,20.2624,23.9927,13.1398,1.49898,0.0452966,-0.399816,0.00617491,0.227257,1.03921,0.284412,0.884564
677,466.877,2,20.2623,23.9306,13.3187,1.499,0.0459019,-0.397785,-0.0335749,0.22624,1.05338,0.285652,0.877241
678,466.611,2,20.2357,23.7537,13.3397,1.50971,0.0450929,-0.394771,-0.0926182,0.22684,1.06571,0.286774,0.885696
679,481.475,2,20.1867,23.6785,13.2546,1.52624,0.0467668,-0.392759,-0.174387,0.227014,1.06619,0.284664,0.916167
680,471.542,2,20.1896,23.6608,13.4595,1.53773,0.0461129,-0.392691,-0.223458,0.225937,1.07707,0.281751,0.94164
681,472.783,2,20.1829,23.5579,13.4891,1.54582,0.0468251,-0.392213,-0.276711,0.223208,1.08073,0.281926,0.922772
682,476.649,2,20.3955,23.4684,13.3746,1.572,0.04714,-0.40262,-0.286521,0.22192,1.06434,0.284889,0.904854
683,474.699,2,20.4373,23.4038,13.2927,1.57906,0.0469121,-0.405637,-0.279956,0.219753,1.08337,0.288162,0.900866
684,475.626,2,20.5447,23.2889,13.1463,1.55996,0.0482183,-0.410681,-0.30766,0.219494,1.09954,0.285487,0.9034
685,475.001,2,20.624,23.5231,13.0796,1.52782,0.0489204,-0.414773,-0.257603,0.22127,1.14738,0.285537,0.910071
686,471.02,2,20.5736,23.7678,13.0088,1.5423,0.0476988,-0.412504,-0.204086,0.221903,1.15033,0.280454,0.911975
687,473.459,2,20.5189,23.9538,13.2273,1.54233,0.0487981,-0.410294,-0.193272,0.220645,1.11509,0.276371,0.917967
688,466.344,2,20.3981,24.0999,13.04,1.51934,0.0491543,-0.405299,-0.160396,0.220579,1.10304,0.274747,0.917427
689,468.259,2,20.3256,24.1563,13.1446,1.51187,0.0483818,-0.402806,-0.119959,0.22232,1.10094,0.274122,0.936966
690,466.595,2,20.4738,24.2057,13.5418,1.48718,0.049139,-0.408229,-0.130676,0.223534,1.08348,0.2715,0.951083
691,457.731,2,20.3811,24.1643,13.7306,1.4785,0.0488409,-0.404743,-0.131374,0.223063,1.08404,0.261433,0.930599
692,469.145,2,20.4114,23.9784,13.791,1.47849,0.048256,-0.405908,-0.19106,0.221611,1.13313,0.259081,0.947307
693,455.129,2,20.2692,23.9389,13.9857,1.49316,0.0465847,-0.400654,-0.237507,0.21863,1.10022,0.255707,0.943508
694,459.925,2,20.2046,23.7142,13.9695,1.50728,0.0451969,-0.39837,-0.311327,0.216648,1.07547,0.255167,0.967622
695,462.363,2,20.2532,23.7316,13.8842,1.51515,0.0443653,-0.401153,-0.361787,0.217242,1.08015,0.257487,0.962671
696,459.007,2,20.269,23.7205,13.3817,1.52349,0.0437194,-0.401623,-0.382012,0.215828,1.0605,0.259687,0.955125
697,461.516,2,20.2968,23.6578,13.0851,1.53209,0.043976,-0.401139,-0.434791,0.218418,1.02008,0.260209,0.944399
698,458.362,2,20.2897,23.5896,12.9738,1.53208,0.0437155,-0.398069,-0.48241,0.223302,1.01163,0.258115,0.929315
699,457.317,2,20.3512,23.533,12.8522,1.51536,0.0443753,-0.399921,-0.519807,0.223557,1.00005,0.257067,0.926605
700,453.233,2,20.2696,23.38,12.9707,1.50687,0.0441797,-0.396739,-0.53627,0.222728,0.979077,0.257787,0.926354
701,448.985,2,20.2054,23.4811,12.9698,1.48884,0.0447233,-0.394155,-0.525593,0.221223,0.959224,0.253601,0.920769
702,457.011,2,20.2518,23.5066,13.1448,1.48151,0.0456722,-0.396946,-0.505395,0.222499,0.942827,0.251312,0.918316
703,461.918,2,20.2976,23.4004,13.3745,1.49204,0.0461298,-0.399151,-0.488747,0.222669,0.925104,0.252524,0.922048
704,457.157,2,20.4366,23.3132,13.5327,1.50017,0.0461115,-0.406451,-0.467708,0.222374,0.922883,0.248777,0.915176
705,447.905,2,20.4398,23.3057,13.664,1.48843,0.0455986,-0.407503,-0.451964,0.221553,0.912689,0.248432,0.913879
706,443.741,2,20.4981,23.5046,13.5746,1.4898,0.0441713,-0.411184,-0.471947,0.220235,0.89407,0.250108,0.910177
707,451.329,2,20.5011,23.5564,13.3484,1.4898,0.0442392,-0.411677,-0.493059,0.220026,0.881317,0.253989,0.90287
708,449.787,2,20.4176,23.5886,13.4778,1.48979,0.0441172,-0.407875,-0.535089,0.221566,0.864856,0.257377,0.89096
709,441.628,2,20.3746,23.7345,13.4571,1.48317,0.0427994,-0.404815,-0.552508,0.220935,0.864207,0.260457,0.886793
710,450.788,2,20.2781,23.8381,13.5252,1.49584,0.0428429,-0.401996,-0.547692,0.218634,0.85967,0.260461,0.875649
711,451.128,2,20.2535,23.9324,13.8426,1.50536,0.0426436,-0.401605,-0.536449,0.218234,0.851445,0.261937,0.873734
712,450.297,2,20.256,24.0056,13.6701,1.49552,0.0431747,-0.402314,-0.493536,0.218146,0.844106,0.261854,0.880031
713,460.606,2,20.3339,24.102,13.1717,1.51517,0.0427966,-0.406484,-0.43164,0.218854,0.847007,0.266893,0.886957
714,461.259,2,20.3015,24.3016,12.914,1.52695,0.0429484,-0.405597,-0.359765,0.21823,0.847771,0.270704,0.896849
715,451.902,2,20.3401,24.4187,12.9946,1.53771,0.0419753,-0.407526,-0.348799,0.218646,0.838026,0.27134,0.903679
716,456.652,2,20.3609,24.3921,13.0646,1.54244,0.0423403,-0.407547,-0.319406,0.218879,0.822228,0.27201,0.908928
717,460.444,2,20.3126,24.3762,13.2358,1.56007,0.0426465,-0.404471,-0.27852,0.218727,0.814443,0.270238,0.906769
718,447.512,2,20.3072,24.3852,13.0609,1.55317,0.0421778,-0.402189,-0.252454,0.219722,0.809436,0.270286,0.897319
719,454.568,2,20.4004,24.46,12.9178,1.55724,0.0416194,-0.406262,-0.241924,0.220188,0.826773,0.268873,0.896649
720,452.827,2,20.4122,24.4406,12.8623,1.55382,0.0410604,-0.408266,-0.228843,0.219195,0.831163,0.271428,0.909932
721,447.76,2,20.5262,24.3844,12.7889,1.55381,0.0407031,-0.412909,-0.262962,0.21773,0.837201,0.272167,0.894331
722,451.59,2,20.5669,24.3562,12.8021,1.55382,0.0412347,-0.413292,-0.287766,0.216853,0.817308,0.270663,0.890952
723,451.855,2,20.5196,24.4027,12.7025,1.56462,0.0413884,-0.411511,-0.317374,0.215033,0.797269,0.272044,0.882517
724,450.04,2,20.5706,24.3653,12.6308,1.56462,0.0413124,-0.414986,-0.33127,0.215402,0.776742,0.275412,0.887781
725,446.266,2,20.6331,24.4313,12.3077,1.56461,0.0409646,-0.417627,-0.378004,0.21445,0.767273,0.275139,0.889548
726,448.986,2,20.5845,24.4845,12.2516,1.55767,0.041166,-0.416675,-0.426437,0.215791,0.759552,0.27487,0.888558
727,453.754,2,20.5214,24.6352,12.3676,1.53505,0.0422117,-0.41387,-0.445602,0.214697,0.7633,0.273774,0.914964
728,448.656,2,20.4397,24.7127,12.4339,1.53505,0.0421848,-0.410317,-0.42362,0.214934,0.774734,0.272661,0.889556
729,447.022,2,20.3725,24.7608,12.4525,1.55185,0.0407083,-0.408716,-0.392143,0.215413,0.775111,0.274394,0.87749
730,445.964,2,20.3051,24.8185,12.5169,1.53276,0.0410627,-0.405594,-0.37141,0.215801,0.778649,0.270541,0.894156
731,439.832,2,20.3992,24.7765,12.5921,1.51907,0.0411599,-0.407614,-0.345564,0.217514,0.779814,0.265481,0.885232
732,438.49,2,20.4162,24.6947,12.6827,1.51478,0.040796,-0.408112,-0.35301,0.217245,0.776067,0.26313,0.879131
733,440.929,2,20.5144,24.6611,12.6375,1.50834,0.0406354,-0.411359,-0.367928,0.217836,0.770107,0.265076,0.87494
734,449.08,2,20.5093,24.719,12.4532,1.50834,0.04088,-0.411353,-0.389124,0.217771,0.769398,0.26663,0.88043
735,448.529,2,20.458,24.765,12.4638,1.50834,0.0410773,-0.407387,-0.389378,0.219269,0.769072,0.265817,0.889109
736,448.928,2,20.4374,24.7239,12.4922,1.51364,0.0406984,-0.406887,-0.412709,0.220782,0.77146,0.264981,0.897565
737,450.662,2,20.3943,24.6012,12.5807,1.52779,0.0406398,-0.404709,-0.466858,0.220424,0.775552,0.264984,0.882513
738,446.59,2,20.3462,24.5781,12.6511,1.55587,0.0391147,-0.402232,-0.48322,0.220441,0.77161,0.268453,0.860508
739,444.159,2,20.3052,24.5449,12.8227,1.55833,0.0390601,-0.40089,-0.507088,0.219788,0.76688,0.271956,0.840763
740,459.392,2,20.355,24.4912,13.1302,1.56681,0.0393415,-0.403798,-0.529692,0.220832,0.7671,0.280538,0.838014
741,459.785,2,20.3481,24.4731,13.1254,1.5801,0.0392635,-0.404968,-0.523194,0.219811,0.773267,0.286765,0.837641
742,469.198,2,20.3199,24.3723,13.2742,1.5899,0.0400498,-0.402596,-0.503309,0.220825,0.805696,0.290146,0.821662
743,469.094,2,20.3243,24.3846,13.1529,1.59032,0.0409835,-0.4025,-0.514175,0.220058,0.819532,0.293479,0.831731
744,460.038,2,20.3671,24.4581,13.0952,1.59031,0.0408205,-0.4048,-0.461688,0.219856,0.826634,0.296746,0.842941
745,456.979,2,20.2834,24.4438,13.0568,1.58082,0.0411243,-0.402599,-0.488264,0.218701,0.840285,0.300534,0.833731
746,453.721,2,20.2747,24.4669,12.9935,1.57423,0.0409101,-0.401698,-0.535368,0.217513,0.851085,0.302265,0.834259
747,451.408,2,20.3158,24.4172,12.8224,1.57422,0.0406381,-0.402678,-0.548604,0.217145,0.851659,0.301892,0.833581
748,458.836,2,20.4512,24.3535,12.8099,1.58267,0.0406008,-0.408054,-0.550392,0.216976,0.8378,0.305537,0.834748
749,458.709,2,20.4854,24.3933,13.0123,1.58822,0.0404605,-0.409342,-0.59847,0.218076,0.831414,0.31018,0.830032
750,457.658,2,20.4727,24.3989,13.0815,1.59583,0.040701,-0.408243,-0.637973,0.21638,0.820775,0.31385,0.818515
751,454.761,2,20.482,24.3629,13.1261,1.59692,0.0413388,-0.408506,-0.655473,0.215134,0.803231,0.313994,0.806788
752,460.027,2,20.5372,24.4326,13.1032,1.59108,0.0415429,-0.410899,-0.633068,0.216304,0.807807,0.312051,0.82121
753,460.708,2,20.5091,24.4671,12.9823,1.61023,0.0405724,-0.409866,-0.609675,0.218224,0.809926,0.311738,0.818555
754,468.865,2,20.4499,24.3971,12.9633,1.63218,0.040199,-0.406929,-0.606215,0.21873,0.811617,0.315793,0.81408
755,460.278,2,20.4418,24.3835,12.8987,1.6263,0.0402056,-0.405968,-0.605217,0.219661,0.812207,0.31974,0.817177
756,463.575,2,20.4487,24.3134,12.7663,1.63583,0.0396615,-0.406192,-0.608884,0.219787,0.814769,0.322664,0.821028
757,459.958,2,20.4608,24.2214,12.836,1.63258,0.0394855,-0.406558,-0.602309,0.219168,0.814685,0.327042,0.82737
758,455.835,2,20.4132,24.1939,12.7973,1.62322,0.0394695,-0.405411,-0.634581,0.218227,0.814896,0.329027,0.829922
759,464.245,2,20.5012,24.1427,12.722,1.62323,0.039701,-0.409193,-0.62768,0.218724,0.810795,0.33132,0.835127
760,463.127,2,20.5174,24.0945,12.681,1.62955,0.0393002,-0.409695,-0.614473,0.219368,0.821008,0.331919,0.833015
761,448.545,2,20.5645,24.1073,12.657,1.62138,0.0384138,-0.412018,-0.591626,0.220395,0.829705,0.332849,0.823321
762,454.738,2,20.6166,24.1634,12.5704,1.60989,0.0389811,-0.413623,-0.562799,0.220462,0.829692,0.330214,0.819346
763,458.04,2,20.5682,24.1836,12.5567,1.60989,0.0391075,-0.411128,-0.552165,0.220943,0.832874,0.328197,0.81619
764,446.61,2,20.573,24.198,12.4906,1.59419,0.0390283,-0.411455,-0.588455,0.221997,0.821891,0.328708,0.816833
765,455.608,2,20.5544,24.217,12.4035,1.58185,0.0395779,-0.410816,-0.617582,0.2219,0.822285,0.330202,0.814266
766,449.331,2,20.6113,24.3205,12.4132,1.5786,0.0395384,-0.412968,-0.622656,0.221574,0.818762,0.328077,0.809562
767,449.9,2,20.6312,24.4236,12.3185,1.57214,0.0394931,-0.412595,-0.628539,0.221933,0.822965,0.323282,0.814245
768,454.359,2,20.6428,24.46,12.2119,1.56304,0.040112,-0.411756,-0.621837,0.222466,0.819699,0.320967,0.816548
769,454.371,2,20.6384,24.435,12.2247,1.55914,0.0404134,-0.411758,-0.663542,0.221771,0.815833,0.319502,0.82202
770,457.501,2,20.6735,24.4425,12.1675,1.55914,0.0404805,-0.412757,-0.684674,0.222176,0.821693,0.317275,0.828527
771,456.887,2,20.6646,24.5133,12.1229,1.54947,0.0410664,-0.411916,-0.67678,0.222442,0.830078,0.313646,0.832813
772,466.921,2,20.6149,24.5044,12.0575,1.56096,0.0409862,-0.410786,-0.667176,0.222689,0.842686,0.312066,0.838303
773,457.904,2,20.6069,24.4936,12.0105,1.56612,0.0408121,-0.411735,-0.687133,0.221738,0.844477,0.310536,0.842803
774,454.804,2,20.6287,24.4723,12.0403,1.57044,0.0402062,-0.413678,-0.68786,0.221329,0.841782,0.310496,0.852612
775,470.047,2,20.631,24.4319,11.9341,1.57602,0.0404568,-0.415375,-0.696357,0.221066,0.843599,0.313484,0.863731
776,468.06,2,20.6023,24.3779,11.9139,1.57234,0.0410643,-0.414278,-0.708893,0.220429,0.843498,0.317098,0.872996
777,460.767,2,20.5273,24.3771,12.049,1.56233,0.0411869,-0.411109,-0.74742,0.22006,0.844277,0.31983,0.889222
778,465.433,2,20.5063,24.4027,12.0192,1.55702,0.0417355,-0.410282,-0.725836,0.218538,0.842357,0.321066,0.903198
779,469.308,2,20.4979,24.4576,12.0661,1.55424,0.0421908,-0.409935,-0.7029,0.220165,0.845423,0.321926,0.908773
780,464.593,2,20.5031,24.4571,12.0293,1.55425,0.0425318,-0.409346,-0.691784,0.221326,0.851457,0.319669,0.898683
781,453.056,2,20.5047,24.5156,12.038,1.54852,0.0422517,-0.409181,-0.697333,0.221225,0.845982,0.319273,0.904266
782,452.983,2,20.5229,24.5731,11.9739,1.552,0.0411906,-0.408965,-0.687621,0.221347,0.848822,0.319086,0.91003
783,463.132,2,20.5568,24.6226,11.9111,1.55549,0.041059,-0.409612,-0.68093,0.221905,0.851368,0.317989,0.918441
784,461.906,2,20.5466,24.7384,11.9237,1.55802,0.0410907,-0.409423,-0.663622,0.222155,0.853192,0.316254,0.920259
785,459.165,2,20.5409,24.7854,12.0181,1.55801,0.0408544,-0.409943,-0.624774,0.222285,0.862295,0.312998,0.925644
786,450.875,2,20.4891,24.816,12.0586,1.56581,0.0398133,-0.409379,-0.592271,0.221725,0.85669,0.311138,0.929373
787,451.094,2,20.4369,24.7889,12.0649,1.57698,0.0389031,-0.407958,-0.568995,0.221284,0.852448,0.309434,0.922976
788,450.054,2,20.4738,24.7503,12.0703,1.57192,0.0388058,-0.409128,-0.526116,0.222001,0.84448,0.308169,0.923688
789,459.624,2,20.5461,24.7489,12.1476,1.56916,0.0393292,-0.411875,-0.452778,0.2218,0.841997,0.308169,0.919615
790,460.745,2,20.5597,24.6621,12.1516,1.57864,0.0391915,-0.413677,-0.410103,0.221337,0.841898,0.3071,0.915863
791,455.837,2,20.57,24.625,12.3126,1.58092,0.0391966,-0.414185,-0.406634,0.221032,0.839128,0.306553,0.910776
792,453.072,2,20.5661,24.6185,12.3409,1.58093,0.0393799,-0.413711,-0.374126,0.220163,0.835765,0.304646,0.90525
793,456.812,2,20.5625,24.6384,12.2922,1.58093,0.0395338,-0.413912,-0.36008,0.219559,0.835284,0.303886,0.901066
794,451.498,2,20.5748,24.6382,12.3095,1.57429,0.0400534,-0.413377,-0.361923,0.219307,0.836346,0.299874,0.891782
795,454.836,2,20.5848,24.6262,12.3271,1.57881,0.0399943,-0.413055,-0.378865,0.219704,0.8327,0.296876,0.890785
796,450.59,2,20.5571,24.6121,12.2297,1.58287,0.0395604,-0.411789,-0.392243,0.220415,0.824815,0.29457,0.893682
797,454.034,2,20.6098,24.6099,12.2347,1.58112,0.0396562,-0.413533,-0.382502,0.220812,0.826154,0.292767,0.891928
798,460.626,2,20.6983,24.5962,12.1841,1.58045,0.039915,-0.416814,-0.385276,0.221431,0.832355,0.292925,0.887097
799,456.421,2,20.7287,24.5894,12.2862,1.57761,0.0397186,-0.418035,-0.402569,0.221952,0.841348,0.295643,0.882709
800,458.309,2,20.7455,24.6041,12.3257,1.56951,0.0401514,-0.418919,-0.419125,0.221651,0.840221,0.299922,0.878495
801,459.468,2,20.744,24.5821,12.337,1.56073,0.040829,-0.418911,-0.462979,0.221796,0.838688,0.303827,0.867998
802,464.64,2,20.7471,24.5435,12.4347,1.56074,0.0412153,-0.418777,-0.469306,0.222407,0.836259,0.306384,0.868363
803,452.254,2,20.6769,24.4826,12.5026,1.55795,0.0412027,-0.416329,-0.482445,0.22275,0.830741,0.308744,0.859768
804,454.032,2,20.676,24.4674,12.542,1.54802,0.0415522,-0.416817,-0.503671,0.223587,0.82871,0.310629,0.85393
805,455.589,2,20.7088,24.4899,12.4638,1.54393,0.0416936,-0.41873,-0.530669,0.223556,0.823683,0.312477,0.854773
806,458.559,2,20.7082,24.5477,12.3795,1.54325,0.0419229,-0.418165,-0.559626,0.224273,0.818062,0.313012,0.854388
807,461.804,2,20.7275,24.5812,12.3602,1.54842,0.0420826,-0.418878,-0.586368,0.223738,0.814753,0.31493,0.849825
808,455.216,2,20.7549,24.5969,12.3799,1.54842,0.0419686,-0.419673,-0.60397,0.223613,0.812919,0.315337,0.852561
809,459.558,2,20.7231,24.5673,12.3845,1.54841,0.0416883,-0.419029,-0.620725,0.2234,0.828018,0.314964,0.858193
810,466.743,2,20.7287,24.4879,12.3736,1.54841,0.0415355,-0.419669,-0.633081,0.223258,0.844664,0.318176,0.861661
811,459.846,2,20.6814,24.4466,12.314,1.55247,0.0412498,-0.417874,-0.632335,0.222797,0.848503,0.319709,0.860695
812,464.355,2,20.6948,24.4389,12.2948,1.55248,0.0414013,-0.418524,-0.625752,0.22193,0.858917,0.320619,0.859621
813,459.264,2,20.6984,24.4482,12.2438,1.55129,0.0417127,-0.418932,-0.631011,0.221522,0.865654,0.319017,0.850006
814,460.283,2,20.7452,24.4218,12.2102,1.55129,0.0417389,-0.420679,-0.64714,0.221427,0.874444,0.318317,0.848034
815,456.02,2,20.7624,24.3762,12.2761,1.55128,0.0415962,-0.421069,-0.659439,0.221552,0.872615,0.316831,0.852906
816,455.812,2,20.7894,24.3299,12.3504,1.5543,0.0413474,-0.421771,-0.679302,0.222315,0.869176,0.314841,0.855469
817,458.44,2,20.771,24.3141,12.3232,1.55182,0.0416177,-0.420063,-0.691166,0.222347,0.86662,0.314019,0.85594
818,455.907,2,20.7861,24.3108,12.2968,1.55664,0.0411704,-0.421026,-0.672847,0.22218,0.864302,0.311122,0.866816
819,458.656,2,20.7942,24.3156,12.2651,1.55474,0.0412954,-0.421489,-0.6677,0.222044,0.863976,0.308645,0.874604
820,455.899,2,20.7749,24.2997,12.248,1.55474,0.0412293,-0.421433,-0.645799,0.221749,0.866271,0.307108,0.876479
821,455.847,2,20.7137,24.2999,12.2499,1.55126,0.041369,-0.418949,-0.613256,0.222046,0.871758,0.304225,0.874806
822,448.107,2,20.6874,24.3161,12.1979,1.5508,0.041138,-0.417003,-0.597922,0.222043,0.872535,0.301707,0.870661
823,451.77,2,20.7047,24.2812,12.2062,1.55124,0.0408191,-0.417508,-0.570435,0.22217,0.869588,0.301385,0.873808
824,458.998,2,20.6728,24.2537,12.2367,1.55416,0.0408514,-0.416387,-0.551258,0.222243,0.867263,0.301723,0.870937
825,459.533,2,20.6672,24.2243,12.2992,1.55751,0.0409819,-0.416678,-0.53669,0.222785,0.859589,0.302197,0.86685
826,458.389,2,20.7051,24.2527,12.3655,1.56231,0.0408658,-0.418627,-0.524785,0.222914,0.855659,0.30259,0.864797
827,459.154,2,20.6759,24.2625,12.3592,1.56602,0.0407177,-0.417139,-0.517431,0.223232,0.859128,0.302788,0.860294
828,453.157,2,20.6759,24.2679,12.3532,1.56603,0.040721,-0.416777,-0.502069,0.223255,0.856233,0.30152,0.857037
829,447.716,2,20.6403,24.2548,12.3397,1.5641,0.040459,-0.414551,-0.488655,0.223334,0.859203,0.301033,0.851075
830,450.49,2,20.6279,24.2621,12.3457,1.56021,0.0405427,-0.413678,-0.475886,0.223477,0.856588,0.301715,0.845821
831,449.884,2,20.6249,24.2633,12.4002,1.56046,0.040483,-0.413884,-0.4706,0.223393,0.85922,0.300097,0.838177
832,454.601,2,20.6034,24.2306,12.4604,1.55836,0.0405772,-0.412971,-0.459839,0.223159,0.860141,0.298716,0.840908
833,458.079,2,20.577,24.2182,12.4667,1.56086,0.0405922,-0.411642,-0.448868,0.2223,0.85945,0.298821,0.843819
834,458.304,2,20.5778,24.1983,12.5151,1.5648,0.0403928,-0.411396,-0.430981,0.222611,0.861416,0.298837,0.844271
835,462.016,2,20.5597,24.1958,12.5136,1.56705,0.0404693,-0.410146,-0.415969,0.223162,0.86587,0.298243,0.843337
836,458.679,2,20.5134,24.1976,12.5345,1.56902,0.0403859,-0.408272,-0.406521,0.222879,0.866951,0.298983,0.844443
837,456.84,2,20.494,24.195,12.5568,1.56902,0.0404969,-0.40773,-0.410771,0.222486,0.865237,0.298077,0.846624
838,456.174,2,20.5199,24.2231,12.5478,1.57205,0.0403811,-0.409066,-0.409256,0.222105,0.868727,0.297385,0.844004
839,445.251,2,20.537,24.236,12.5069,1.56851,0.0401584,-0.410427,-0.42922,0.221997,0.866646,0.296161,0.845361
840,451.779,2,20.5249,24.2553,12.5325,1.57195,0.0399014,-0.410112,-0.449925,0.222108,0.863137,0.294519,0.847552
841,458.005,2,20.5401,24.2706,12.5234,1.57195,0.0398946,-0.410482,-0.461597,0.22238,0.859852,0.294946,0.853262
842,460.682,2,20.5656,24.2574,12.6279,1.56928,0.0402355,-0.411466,-0.474151,0.222558,0.860462,0.293091,0.858218
843,450.961,2,20.5893,24.265,12.6201,1.56274,0.0402394,-0.412256,-0.485245,0.222619,0.867458,0.291457,0.861675
