iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,omega_Cl,omega_Q,omega_V1,omega_V2,r
2438,43.6678,1,13.5503,74.8344,18.1283,15.2681,2.95046,0.249747,1.29788,8.51345e-08,0.521839,0.589506
2439,40.1237,1,13.6123,67.1627,18.1283,15.5841,2.87334,0.267007,1.18083,7.48659e-08,0.575609,0.580524
2440,42.181,1,13.8779,68.8358,18.1283,15.3657,2.89242,0.25841,1.17693,7.6583e-08,0.598219,0.566412
2441,35.7834,1,13.8412,58.5783,18.1283,16.135,2.85377,0.280583,1.18553,6.72479e-08,0.573234,0.584741
2442,37.0833,1,13.7077,56.7984,18.1283,16.6194,3.13906,0.262121,0.972248,8.17965e-08,0.517051,0.643431
2443,50.8253,1,13.7697,54.4121,18.1283,16.2308,3.32815,0.27328,0.956319,7.96032e-08,0.534113,0.643816
2444,47.859,1,13.8373,57.7728,18.1283,15.6568,3.22774,0.278319,1.01179,8.79968e-08,0.518204,0.649458
2445,46.5126,1,13.7079,57.6433,18.1283,15.328,3.12098,0.281656,1.10062,8.57576e-08,0.515212,0.638026
2446,50.2513,1,13.3708,60.2384,18.1283,15.421,3.31488,0.264435,1.08431,7.93459e-08,0.541277,0.672819
2447,46.5112,1,13.5864,64.8606,18.1283,15.7886,3.23811,0.262612,1.03026,8.20583e-08,0.531113,0.655442
2448,46.1573,1,13.6024,61.01,18.1283,15.9719,3.39664,0.249135,1.02694,8.56498e-08,0.493708,0.682261
2449,51.2374,1,13.2283,63.9801,18.1283,16.0797,3.4202,0.257498,1.11204,8.39234e-08,0.502752,0.6895
2450,42.6367,1,13.2536,55.0615,18.1283,15.8757,3.65757,0.244814,0.943618,7.74897e-08,0.522989,0.755311
2451,47.5957,1,12.8167,53.8885,18.1283,15.5081,3.80881,0.229187,0.905673,7.62376e-08,0.555805,0.754864
2452,44.3134,1,13.5259,55.7842,18.1283,15.6225,3.78914,0.215937,1.03144,7.11197e-08,0.515876,0.750646
2453,29.7229,1,13.4429,57.6561,18.1283,16.4892,3.67069,0.211146,0.994568,5.46599e-08,0.532481,0.750522
2454,31.7527,1,13.4303,59.7423,18.1283,16.2693,3.59175,0.228643,1.02577,5.34628e-08,0.537779,0.74574
2455,25.9203,1,13.5472,62.5642,18.1283,16.444,3.79512,0.211446,1.01711,4.3534e-08,0.503696,0.763683
2456,26.5591,1,13.4959,57.181,18.1283,16.233,3.62397,0.218411,1.05304,4.39053e-08,0.514175,0.74033
2457,29.8102,1,13.362,58.9069,18.1283,16.827,3.66385,0.213082,1.10292,4.39322e-08,0.573096,0.74768
2458,31.2288,1,13.6378,63.1751,18.1283,16.0698,3.60127,0.210071,1.13045,4.89968e-08,0.56496,0.744602
2459,30.3997,1,13.4286,65.6991,18.1283,16.8328,3.69603,0.225317,1.14185,4.65714e-08,0.534449,0.762375
2460,29.691,1,13.2993,61.5147,18.1283,16.6083,3.73729,0.230815,1.11073,4.21267e-08,0.538578,0.762106
2461,34.9994,1,13.3938,60.0554,18.1283,17.0201,3.96339,0.219842,1.07849,4.26407e-08,0.510418,0.768854
2462,30.3401,1,13.1976,63.1215,18.1283,16.4556,3.67224,0.248579,1.07963,4.18918e-08,0.51344,0.747504
2463,35.3835,1,13.2365,62.1774,18.1283,17.0108,3.79894,0.229071,1.06119,4.23581e-08,0.551258,0.747107
2464,39.8801,1,13.0296,60.4141,18.1283,16.9719,4.00248,0.219203,1.11449,4.39376e-08,0.561504,0.775667
2465,40.8218,1,13.4754,67.6604,18.1283,16.9236,4.1944,0.227532,1.17832,4.35146e-08,0.535038,0.807313
2466,40.5903,1,13.598,65.5122,18.1283,16.3571,4.02538,0.251198,1.15444,4.28985e-08,0.557607,0.793644
2467,34.0922,1,13.5482,61.3332,18.1283,15.7897,3.9352,0.243343,1.07039,4.45702e-08,0.553431,0.794562
2468,28.2059,1,13.5971,60.5171,18.1283,16.2684,3.59575,0.269385,1.03583,4.29041e-08,0.565753,0.755147
2469,24.3396,1,13.8599,63.0877,18.1283,16.2379,3.35025,0.265116,1.16151,4.11552e-08,0.55486,0.724735
2470,22.4537,1,13.5329,62.7077,18.1283,15.9567,2.96925,0.26893,1.21583,4.07541e-08,0.555476,0.61482
2471,25.8875,1,13.8738,59.0837,18.1283,16.1066,3.16679,0.284892,1.1564,4.2362e-08,0.482562,0.654184
2472,27.6097,1,13.8332,64.6577,18.1283,15.695,3.14308,0.283108,1.21403,4.06612e-08,0.564817,0.664319
2473,40.7083,1,13.9088,60.5728,18.1283,15.8585,3.32603,0.28372,1.19329,4.48663e-08,0.602836,0.671851
2474,30.2346,1,13.9025,64.6212,18.1283,16.1973,3.21099,0.278381,1.19448,4.83527e-08,0.519327,0.690839
2475,28.0063,1,13.7933,63.2567,18.1283,16.0829,3.22365,0.263053,1.22078,5.09701e-08,0.506064,0.704287
2476,35.2513,1,13.6524,61.4928,18.1283,15.4689,3.20769,0.276823,1.21059,5.34424e-08,0.568167,0.692309
2477,37.3635,1,13.828,63.6988,18.1283,14.9031,3.22995,0.277787,1.2601,5.58057e-08,0.506592,0.683957
2478,39.2764,1,13.7718,63.1056,18.1283,15.5804,3.29453,0.283281,1.19226,5.59311e-08,0.504705,0.686673
2479,33.9909,1,13.47,66.7136,18.1283,15.5713,3.34426,0.238721,1.12236,5.51429e-08,0.514466,0.67765
2480,30.0702,1,13.5497,60.9299,18.1283,16.0147,3.33863,0.25668,1.05709,5.23489e-08,0.492835,0.688542
2481,26.5233,1,13.5783,64.3141,18.1283,16.0857,3.35948,0.247997,1.08356,4.99177e-08,0.497843,0.707288
2482,36.44,1,13.7863,63.2521,18.1283,15.8078,3.51834,0.274374,1.13875,4.72108e-08,0.528881,0.727953
2483,36.7844,1,14.0933,59.527,18.1283,14.4924,3.24281,0.270801,1.19377,5.23923e-08,0.535228,0.662163
2484,29.6918,1,13.8915,58.7519,18.1283,14.819,3.1137,0.251256,1.12529,5.57857e-08,0.539449,0.661184
2485,30.4369,1,13.7255,66.5533,18.1283,16.0456,3.02737,0.275791,1.18627,5.20599e-08,0.526933,0.617183
2486,21.5899,1,13.9304,65.3552,18.1283,15.9188,2.89267,0.279188,1.17458,4.79487e-08,0.550181,0.626359
2487,25.3111,1,13.768,70.6407,18.1283,16.05,3.07237,0.273211,1.24055,4.93312e-08,0.545908,0.681363
2488,22.3553,1,13.6297,71.2465,18.1283,16.5957,2.94154,0.269357,1.32844,4.30166e-08,0.523087,0.633853
2489,30.3418,1,13.6506,73.0213,18.1283,16.0448,3.00392,0.275065,1.30911,5.18905e-08,0.52112,0.62878
2490,28.7247,1,13.661,71.5109,18.1283,15.6372,3.00522,0.26276,1.29109,5.28877e-08,0.505654,0.630116
2491,34.1709,1,13.1075,65.5219,18.1283,16.6445,3.17753,0.24604,1.18722,5.42778e-08,0.501316,0.631276
2492,39.3487,1,13.5327,61.2641,18.1283,16.6469,3.3194,0.27289,1.2022,5.37622e-08,0.463551,0.656882
2493,35.5229,1,13.3182,61.938,18.1283,16.88,3.52696,0.259709,1.15893,4.89212e-08,0.436347,0.697661
2494,37.3162,1,13.6728,59.0345,18.1283,17.1538,3.69527,0.256941,1.06303,5.2314e-08,0.459243,0.736983
2495,40.3423,1,13.4136,56.0414,18.1283,17.2805,3.73377,0.229453,1.12761,4.93318e-08,0.512074,0.727366
2496,41.7215,1,13.6524,60.6806,18.1283,16.6697,3.7074,0.24191,1.25463,4.95788e-08,0.490983,0.728415
2497,36.629,1,13.5462,69.039,18.1283,16.4648,3.4896,0.242125,1.28909,4.7833e-08,0.496614,0.695315
2498,21.6893,1,13.6102,65.7046,18.1283,15.2239,3.55312,0.254092,1.1191,3.67711e-08,0.508317,0.742814
2499,29.5858,1,13.6188,66.5488,18.1283,15.3794,3.73508,0.243229,1.15687,3.99005e-08,0.489683,0.75355
2500,32.1414,1,13.5809,74.1783,18.1283,16.0483,3.44167,0.27633,1.19768,4.23219e-08,0.51562,0.719045
2501,26.1094,1,13.618,66.723,18.1283,16.2156,3.2856,0.279984,1.21876,3.86001e-08,0.550642,0.698994
2502,24.9076,1,13.1793,60.7843,18.1283,16.3703,3.20639,0.276283,1.07561,3.97739e-08,0.557283,0.668978
2503,22.2432,1,13.4039,58.5277,18.1283,15.3054,3.26869,0.280456,1.0625,4.13134e-08,0.49586,0.695795
2504,25.3493,1,13.5905,60.6543,18.1283,15.0053,3.74603,0.252923,1.00441,3.72788e-08,0.521002,0.76064
2505,32.7992,1,13.9517,59.4912,18.1283,15.5946,3.88208,0.26107,1.00503,3.75451e-08,0.551077,0.770136
2506,23.7095,1,13.2955,59.6208,18.1283,15.9631,3.83645,0.259144,0.959547,3.71704e-08,0.511196,0.7741
2507,26.301,1,13.7223,64.4414,18.1283,16.3949,3.93788,0.240028,1.00664,3.80209e-08,0.499968,0.784189
2508,19.7301,1,13.7072,65.2808,18.1283,16.6337,3.75541,0.240004,1.04795,3.19495e-08,0.49726,0.760699
2509,23.3388,1,13.4906,69.552,18.1283,16.5637,3.58837,0.242522,1.15538,3.42044e-08,0.490173,0.725712
2510,29.9814,1,13.6385,71.2604,18.1283,15.3942,3.4856,0.235995,1.20221,3.69232e-08,0.549521,0.704393
2511,21.9261,1,13.7201,67.4649,18.1283,15.906,3.30068,0.239046,1.18345,3.60375e-08,0.569938,0.70698
2512,19.5614,1,13.7277,64.066,18.1283,14.9444,3.31405,0.254863,1.12511,3.29443e-08,0.572172,0.705098
2513,20.2584,1,13.757,62.4277,18.1283,14.9764,3.10505,0.254585,1.17382,3.85393e-08,0.546663,0.657907
2514,14.6991,1,13.6294,62.5222,18.1283,15.4093,3.11411,0.241217,1.11727,3.7061e-08,0.529847,0.662189
2515,1.97548,1,13.7428,65.0059,18.1283,15.7539,2.88923,0.258507,1.13055,3.34042e-08,0.487817,0.635253
2516,0.470792,1,13.5769,58.4913,18.1283,15.8123,3.08095,0.249837,0.993465,3.14481e-08,0.50529,0.6747
2517,-1.86404,1,13.3467,57.9236,18.1283,16.8225,2.93012,0.253008,0.98437,3.09251e-08,0.534928,0.649716
2518,-0.174582,1,13.3684,58.4889,18.1283,16.2813,2.84489,0.248722,1.06367,2.96402e-08,0.571406,0.614977
2519,3.23322,1,13.5704,58.8039,18.1283,16.2068,2.82075,0.248064,0.991417,3.01994e-08,0.593343,0.5679
2520,0.459737,1,13.8653,57.0593,18.1283,16.7285,2.96969,0.262159,0.955721,3.06018e-08,0.514118,0.629269
2521,5.6226,1,13.3296,59.3629,18.1283,17.1776,2.90957,0.246675,1.0148,3.15541e-08,0.550482,0.596139
2522,11.9056,1,13.3592,63.9138,18.1283,15.8577,2.93796,0.251012,1.20113,3.35141e-08,0.52095,0.593692
2523,17.4998,1,13.4698,65.7403,18.1283,16.2578,3.02335,0.242624,1.33456,3.23395e-08,0.536834,0.600888
2524,17.4288,1,13.4687,67.0614,18.1283,16.367,2.98672,0.266678,1.23859,3.25045e-08,0.576161,0.63536
2525,7.29701,1,13.8571,61.2542,18.1283,16.246,2.82069,0.261941,1.15617,3.02317e-08,0.533493,0.554956
2526,-0.425592,1,13.7145,61.9917,18.1283,15.9568,2.6571,0.25344,1.1097,3.17609e-08,0.553353,0.52478
2527,3.59384,1,13.4632,58.3762,18.1283,16.1848,2.57337,0.271559,1.05227,3.43994e-08,0.550468,0.457956
2528,14.5482,1,13.294,58.148,18.1283,16.9365,2.80554,0.250116,1.04099,3.77381e-08,0.604458,0.537093
2529,10.1697,1,13.0091,60.9471,18.1283,17.2923,2.79723,0.235301,1.02996,3.80226e-08,0.587119,0.540011
2530,11.2363,1,13.4468,60.9163,18.1283,16.8436,2.63108,0.24225,1.07361,3.86769e-08,0.590156,0.455625
2531,6.74591,1,13.494,54.749,18.1283,17.0636,2.5519,0.23269,1.08417,3.83156e-08,0.574133,0.398079
2532,6.545,1,13.4094,58.1391,18.1283,16.9858,2.5548,0.234763,1.14178,3.87537e-08,0.5707,0.413819
2533,0.43739,1,13.4891,59.2815,18.1283,16.5208,2.46811,0.254884,1.14264,3.36333e-08,0.56533,0.416486
2534,-1.87829,1,13.5349,57.4825,18.1283,16.3456,2.3514,0.268171,1.12415,3.58938e-08,0.531604,0.338713
2535,-2.11797,1,13.5387,53.7959,18.1283,16.4836,2.30805,0.265046,1.16519,3.50231e-08,0.541927,0.285883
2536,-1.99577,1,13.534,62.8847,18.1283,16.83,2.30762,0.261469,1.2039,3.70739e-08,0.56285,0.327319
2537,5.51014,1,13.4795,59.179,18.1283,16.3045,2.38699,0.267387,1.1652,3.678e-08,0.582209,0.359069
2538,10.6369,1,13.5494,58.4239,18.1283,16.5342,2.56851,0.269955,1.11331,3.58836e-08,0.533795,0.414987
2539,4.11603,1,13.4263,60.8096,18.1283,16.1053,2.49351,0.266392,1.17581,3.45528e-08,0.543327,0.412921
2540,-3.04856,1,13.564,59.6247,18.1283,16.2449,2.48234,0.265155,1.15212,2.73397e-08,0.567619,0.409768
2541,-6.72695,1,13.5299,66.2045,18.1283,16.1563,2.55284,0.265735,1.22448,2.16404e-08,0.541564,0.411602
2542,5.19712,1,13.6385,67.9801,18.1283,16.1871,2.77472,0.280274,1.36346,2.17615e-08,0.557901,0.513649
2543,1.47426,1,13.4269,75.514,18.1283,16.0083,2.77574,0.26369,1.37984,2.50766e-08,0.527373,0.577089
2544,-0.0423564,1,13.6238,81.0285,18.1283,16.6179,2.72861,0.280335,1.46007,2.29253e-08,0.491589,0.556015
2545,-6.73547,1,13.4809,77.904,18.1283,16.9403,2.80077,0.274879,1.43627,2.03991e-08,0.466922,0.618365
2546,-5.31056,1,13.5807,80.5516,18.1283,16.454,2.69091,0.270192,1.3821,1.8981e-08,0.543894,0.549721
2547,-0.836917,1,13.6474,75.8557,18.1283,16.0511,2.63353,0.253599,1.45483,2.21772e-08,0.550822,0.506602
2548,5.80727,1,13.5255,71.3548,18.1283,16.4937,2.79281,0.266111,1.35084,2.47735e-08,0.526243,0.531755
2549,3.03484,1,13.4403,70.8684,18.1283,16.732,2.84264,0.268737,1.3814,2.10414e-08,0.508596,0.558257
2550,-3.03603,1,13.4111,64.9683,18.1283,16.3399,2.63836,0.26997,1.26784,1.92197e-08,0.539286,0.458971
2551,-11.3162,1,13.5745,66.9071,18.1283,15.8057,2.56921,0.267699,1.21994,2.02444e-08,0.529621,0.48557
2552,-12.0038,1,13.7708,61.0616,18.1283,15.4645,2.48183,0.277713,1.21575,1.99255e-08,0.552,0.451479
2553,-20.015,1,13.715,60.4243,18.1283,16.4157,2.43261,0.262284,1.15386,1.73974e-08,0.561381,0.404625
2554,-20.4065,1,13.7195,62.9946,18.1283,16.2447,2.54468,0.289809,1.1491,1.60229e-08,0.546738,0.507791
2555,-21.2537,1,13.6067,65.4011,18.1283,16.1024,2.52129,0.277781,1.23613,1.52003e-08,0.544411,0.497279
2556,-15.3766,1,13.5058,66.6061,18.1283,16.0775,2.62283,0.277747,1.2166,1.71182e-08,0.563088,0.549963
2557,-13.8408,1,13.5894,68.9007,18.1283,16.3374,2.61284,0.264559,1.19725,1.69652e-08,0.555266,0.496017
2558,-16.3118,1,13.6521,62.3213,18.1283,16.4122,2.70469,0.261201,1.16433,1.60775e-08,0.538909,0.53461
2559,-20.7314,1,13.4617,60.3525,18.1283,17.2264,2.64951,0.245424,1.14863,1.61618e-08,0.488145,0.486433
2560,-10.7978,1,13.45,69.0674,18.1283,16.4351,2.61811,0.243816,1.30346,1.71545e-08,0.545478,0.459646
2561,-11.1522,1,13.6194,71.625,18.1283,16.661,2.70808,0.260142,1.27257,1.59916e-08,0.539259,0.517644
2562,-10.1699,1,13.6893,69.3399,18.1283,17.3042,2.90323,0.244281,1.33389,1.5455e-08,0.526528,0.576033
2563,-12.5883,1,13.4087,65.0322,18.1283,16.7972,2.86293,0.250162,1.21545,1.57342e-08,0.514677,0.594302
2564,-11.8851,1,13.455,65.1589,18.1283,16.5276,3.14186,0.249986,1.15288,1.49012e-08,0.509357,0.660039
2565,70.0083,1,13.4574,68.2027,18.1283,16.9924,3.12332,0.267149,1.19093,2.05527e-07,0.536066,0.675873
2566,75.8515,1,13.376,67.8845,18.1283,16.3754,2.9715,0.289465,1.23283,2.17635e-07,0.565004,0.636652
2567,72.9141,1,13.5377,66.3758,18.1283,16.587,3.06901,0.270737,1.23601,1.94707e-07,0.489189,0.612863
2568,71.947,1,13.5297,67.7759,18.1283,16.5112,2.93344,0.267794,1.25401,2.14366e-07,0.502521,0.586303
2569,74.2587,1,13.6241,68.6751,18.1283,16.0204,3.04602,0.264076,1.26032,1.96481e-07,0.51333,0.612211
2570,68.1515,1,14.1954,63.8869,18.1283,15.0601,3.1163,0.293046,1.14338,1.67249e-07,0.547031,0.666135
2571,64.1147,1,13.7703,63.4115,18.1283,15.0663,2.99316,0.295785,1.11552,1.70624e-07,0.537732,0.640875
2572,59.019,1,13.765,58.1096,18.1283,15.6911,2.91934,0.272561,1.11062,1.66464e-07,0.561884,0.626737
2573,57.3667,1,13.5348,59.6494,18.1283,15.8376,3.1467,0.247228,1.08215,1.78588e-07,0.473865,0.674853
2574,59.3075,1,13.5981,59.0042,18.1283,15.8575,3.09934,0.252358,1.04023,1.89123e-07,0.496634,0.652031
2575,59.5431,1,13.216,64.2308,18.1283,15.8729,3.39587,0.264512,1.05427,1.52844e-07,0.537168,0.733532
2576,57.8389,1,13.7347,62.1163,18.1283,15.8524,3.1619,0.277002,1.02284,1.43155e-07,0.547755,0.679824
2577,59.9352,1,13.6034,66.0766,18.1283,16.4888,3.15098,0.267489,1.14406,1.5466e-07,0.519884,0.681116
2578,59.4755,1,13.59,67.5818,18.1283,16.3261,3.50587,0.264764,1.08366,1.489e-07,0.533964,0.755795
2579,63.1822,1,13.556,65.6577,18.1283,16.3869,3.57821,0.256981,1.10435,1.56034e-07,0.512431,0.7598
2580,59.4648,1,13.7414,63.0898,18.1283,16.4162,3.44469,0.244222,1.13312,1.41852e-07,0.524812,0.732831
2581,64.6056,1,14.0148,63.8592,18.1283,15.9599,3.61081,0.258339,1.16564,1.27078e-07,0.53381,0.746915
2582,61.0087,1,14.395,63.5368,18.1283,15.8308,3.65789,0.276726,1.04185,1.22623e-07,0.530553,0.764464
2583,49.3673,1,14.0008,63.4071,18.1283,16.2726,3.4458,0.264762,1.04061,1.12342e-07,0.504088,0.748051
2584,44.9479,1,13.7009,60.6848,18.1283,16.3906,3.4848,0.250952,1.02438,1.00435e-07,0.487433,0.735934
2585,43.6259,1,13.5042,61.7771,18.1283,16.5942,3.46178,0.253913,1.08882,8.32418e-08,0.495133,0.731497
2586,43.2008,1,13.1973,62.2953,18.1283,16.2792,3.56853,0.249358,1.04229,8.00075e-08,0.507038,0.746912
2587,42.1419,1,13.27,65.8065,18.1283,16.0284,3.41118,0.256888,1.14047,8.01742e-08,0.494159,0.732734
2588,51.7491,1,13.389,62.2392,18.1283,16.1204,3.49259,0.252734,1.12637,8.56267e-08,0.537154,0.718858
2589,49.6799,1,13.6805,68.3372,18.1283,16.3153,3.67464,0.259669,1.12928,8.36767e-08,0.50497,0.759933
2590,45.4424,1,13.6685,64.1301,18.1283,15.7996,3.321,0.25216,1.23085,8.13329e-08,0.498214,0.702202
2591,51.8555,1,13.5508,71.4176,18.1283,15.4778,3.29642,0.253696,1.30449,7.5312e-08,0.560894,0.675641
2592,49.1483,1,13.8064,67.8192,18.1283,15.6973,3.38225,0.243458,1.2426,8.55566e-08,0.504342,0.69589
2593,46.5013,1,13.4776,66.5154,18.1283,15.6896,3.40544,0.236696,1.20567,9.37963e-08,0.506716,0.726394
2594,46.88,1,13.5644,65.4642,18.1283,16.5123,3.5421,0.23924,1.15482,9.35486e-08,0.453122,0.738376
2595,47.6393,1,13.8673,64.8459,18.1283,16.2068,3.67555,0.231343,1.16989,9.13939e-08,0.454365,0.755403
2596,49.1168,1,13.5576,61.1295,18.1283,15.9408,3.69636,0.238663,1.04966,1.01531e-07,0.507163,0.771357
2597,45.4224,1,13.2048,60.6949,18.1283,15.9193,3.33759,0.236718,1.0765,1.00574e-07,0.512649,0.706871
2598,38.9671,1,13.7125,61.451,18.1283,16.5531,3.02476,0.258391,1.12725,8.76685e-08,0.484377,0.631907
2599,44.2952,1,13.5368,64.701,18.1283,16.2636,3.26095,0.252167,1.1504,8.28753e-08,0.518443,0.679421
2600,39.0891,1,13.7751,59.7927,18.1283,15.4113,3.00804,0.266327,1.04338,9.50554e-08,0.546941,0.652954
2601,51.3737,1,13.8623,60.3534,18.1283,15.3757,3.25405,0.265215,1.04332,1.02171e-07,0.573421,0.682051
2602,42.5039,1,13.6877,57.9688,18.1283,15.1471,3.13144,0.24263,1.05497,8.96958e-08,0.54253,0.641436
2603,45.1458,1,13.6487,60.7513,18.1283,14.8051,3.11053,0.258266,1.14575,8.52409e-08,0.50637,0.638482
2604,42.6684,1,13.55,60.2912,18.1283,15.2207,3.07473,0.258244,1.13156,7.9702e-08,0.541141,0.628251
2605,42.6729,1,13.604,61.3066,18.1283,16.1854,3.05996,0.266006,1.12401,8.68281e-08,0.476108,0.607764
2606,50.0724,1,13.3566,61.594,18.1283,16.0446,3.18828,0.263148,1.20105,9.13345e-08,0.538931,0.661706
2607,44.3541,1,13.4625,60.2953,18.1283,16.3465,3.09187,0.261467,1.18133,9.06003e-08,0.536617,0.659564
2608,39.3893,1,13.4826,59.3355,18.1283,15.7552,2.99105,0.254914,1.21998,9.65371e-08,0.474997,0.637042
2609,50.9953,1,13.5473,61.4219,18.1283,15.5347,3.11551,0.249879,1.07391,1.08979e-07,0.568195,0.646861
2610,44.5505,1,13.6609,59.5916,18.1283,16.4027,2.97018,0.253585,1.11865,1.13752e-07,0.502257,0.633153
2611,54.3351,1,13.5761,62.1139,18.1283,16.4044,3.11954,0.29065,1.08205,1.16044e-07,0.513516,0.656445
2612,46.5733,1,13.5537,63.592,18.1283,15.2841,2.94352,0.291527,1.08426,1.13523e-07,0.521347,0.641138
2613,43.7972,1,13.77,61.2234,18.1283,15.7186,3.13977,0.309495,1.08431,1.0743e-07,0.480044,0.702113
2614,43.1868,1,13.5804,59.7192,18.1283,15.6407,3.16401,0.271854,1.07018,9.86477e-08,0.528886,0.693526
2615,41.1654,1,13.7915,63.0288,18.1283,15.5743,2.98166,0.249514,1.1625,9.9248e-08,0.524631,0.643985
2616,40.7003,1,13.9023,62.9129,18.1283,16.0175,2.89859,0.266174,1.1441,1.01928e-07,0.484888,0.61207
2617,40.6201,1,13.4812,59.4517,18.1283,16.5294,3.03405,0.240792,1.07716,1.0202e-07,0.530334,0.640014
2618,44.7789,1,13.2507,56.6324,18.1283,15.7625,2.82177,0.25548,1.1374,1.0406e-07,0.552461,0.544988
2619,42.8986,1,13.5828,60.0649,18.1283,16.5457,2.85102,0.258999,1.19112,8.93455e-08,0.564048,0.554598
2620,48.1719,1,13.4046,66.9544,18.1283,16.0612,2.88418,0.258996,1.24002,8.39342e-08,0.567465,0.53386
2621,37.8447,1,13.3136,73.9303,18.1283,16.6317,3.01618,0.234778,1.33409,7.32294e-08,0.524973,0.624605
2622,33.1208,1,13.4317,71.1458,18.1283,15.8823,2.72104,0.256252,1.27262,8.0849e-08,0.540671,0.564169
2623,32.1507,1,13.7448,72.4634,18.1283,15.0589,2.66602,0.254291,1.33565,8.0092e-08,0.556211,0.552351
2624,41.1639,1,13.4798,66.499,18.1283,16.0424,2.8672,0.254677,1.18166,7.95329e-08,0.565781,0.569657
2625,41.5929,1,13.5933,66.4411,18.1283,15.7497,2.69827,0.264675,1.24146,8.39184e-08,0.574958,0.515695
2626,42.3122,1,13.592,65.3143,18.1283,15.3408,2.70689,0.270232,1.22832,8.41664e-08,0.545334,0.488867
2627,34.3804,1,13.4771,65.0927,18.1283,15.5789,2.74606,0.26845,1.20013,8.56675e-08,0.53109,0.564458
2628,35.0607,1,13.541,68.7128,18.1283,15.4333,2.68413,0.243843,1.26712,8.74968e-08,0.537667,0.521512
2629,31.2669,1,13.488,62.6512,18.1283,15.2443,2.7119,0.246308,1.20697,8.53042e-08,0.540553,0.55025
2630,36.6916,1,13.5318,61.1701,18.1283,16.4469,2.86689,0.256752,1.20793,9.02743e-08,0.502652,0.596862
2631,32.6535,1,13.5412,62.8757,18.1283,16.4807,2.84913,0.262273,1.21235,8.4974e-08,0.505118,0.618323
2632,33.8566,1,13.4578,68.23,18.1283,16.3007,2.87727,0.258221,1.17018,7.07604e-08,0.553627,0.596737
2633,34.0434,1,13.4773,68.3227,18.1283,15.6339,2.98466,0.261651,1.183,6.82562e-08,0.565713,0.63842
2634,32.4294,1,13.8729,69.4499,18.1283,14.9869,2.91374,0.274686,1.24296,6.62304e-08,0.561746,0.635646
2635,32.1878,1,13.5367,61.2109,18.1283,16.2848,2.93348,0.261271,1.23973,5.98319e-08,0.541211,0.593145
2636,32.2,1,13.7644,65.6374,18.1283,15.5802,2.95036,0.271303,1.25807,5.50391e-08,0.511935,0.582445
2637,37.6218,1,13.7631,68.6973,18.1283,15.3719,3.22037,0.250883,1.23255,5.34761e-08,0.499092,0.624188
2638,43.8368,1,13.6894,64.3392,18.1283,15.8716,3.49621,0.264081,1.22881,5.54681e-08,0.499152,0.704019
2639,46.7821,1,13.5534,66.6263,18.1283,14.9423,3.6283,0.253014,1.23489,6.28275e-08,0.522851,0.742003
2640,42.2234,1,13.2191,63.5424,18.1283,15.2291,3.74808,0.226948,1.20023,6.09669e-08,0.480371,0.757126
2641,42.3528,1,13.5206,62.8628,18.1283,15.5278,3.81182,0.232745,1.16826,5.66972e-08,0.514423,0.769933
2642,40.6268,1,13.4232,62.9242,18.1283,16.2291,3.84379,0.215939,1.15921,5.71108e-08,0.497936,0.763954
2643,41.983,1,13.4375,64.815,18.1283,16.1502,3.8081,0.215597,1.18671,5.5849e-08,0.500213,0.752871
2644,47.9817,1,13.5728,65.7996,18.1283,15.8358,3.91792,0.207836,1.2533,6.12946e-08,0.517326,0.768079
2645,45.8274,1,13.7868,74.4289,18.1283,15.7191,3.90139,0.211273,1.24996,6.75154e-08,0.541231,0.786977
2646,55.5892,1,14.2497,64.615,18.1283,15.1663,4.00057,0.227839,1.11986,7.70566e-08,0.550597,0.779761
2647,54.5316,1,13.964,63.4696,18.1283,15.0506,4.07674,0.252642,1.08532,7.14498e-08,0.482789,0.785354
2648,54.3172,1,13.8715,64.1731,18.1283,15.2058,4.32158,0.238499,1.0783,7.51294e-08,0.435739,0.810261
2649,52.4801,1,14.0078,62.0601,18.1283,14.9436,4.50585,0.230746,1.08609,7.49461e-08,0.444433,0.831759
2650,46.4147,1,13.9353,63.8961,18.1283,16.0784,3.72919,0.25446,1.18556,6.81244e-08,0.493725,0.758511
2651,41.2737,1,13.8666,64.6592,18.1283,16.3598,3.70986,0.261846,1.14196,6.19374e-08,0.491815,0.760283
2652,46.4729,1,13.458,63.9992,18.1283,16.5086,4.01377,0.261888,1.12397,5.88212e-08,0.527339,0.797171
2653,43.0078,1,13.5409,67.0383,18.1283,16.4567,3.7297,0.250857,1.13655,5.74434e-08,0.538028,0.759658
2654,44.7467,1,13.3935,63.434,18.1283,15.8248,3.60877,0.255746,1.19312,6.12111e-08,0.570956,0.748027
2655,38.8689,1,13.366,67.7977,18.1283,15.8375,3.52435,0.258828,1.23613,5.2703e-08,0.571071,0.745797
2656,40.1212,1,13.314,73.8518,18.1283,16.2638,3.6469,0.26857,1.24665,5.03021e-08,0.558891,0.761059
2657,30.3889,1,13.2415,64.1691,18.1283,16.0899,3.75168,0.263222,1.13434,4.72825e-08,0.513429,0.783007
2658,27.9271,1,13.4708,61.4744,18.1283,15.9755,3.71896,0.253551,1.06492,4.78585e-08,0.495164,0.776146
2659,33.1296,1,13.6764,68.362,18.1283,15.3233,3.73751,0.251435,1.09884,4.88568e-08,0.503219,0.765689
