iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,omega_Cl,omega_Q,omega_V1,omega_V2
244,-486.541,1,13.5484,3.47736,28.9278,36.2362,0.162041,0.243732,1.97158,0.0990787,7.22384e-08
245,-487.757,1,13.6399,3.29845,28.7703,36.2362,0.161846,0.237127,2.19591,0.0840997,7.59655e-08
246,-481.05,1,13.4327,3.07872,28.1898,36.2362,0.164797,0.238563,2.16944,0.0933853,7.72297e-08
247,-478.942,1,13.7741,3.50647,28.3029,36.2362,0.163941,0.240958,2.04368,0.111507,7.52403e-08
248,-474.065,1,13.7009,3.19783,28.356,36.2362,0.164904,0.245874,2.31302,0.110828,7.44587e-08
249,-478.104,1,13.6107,2.77064,28.6394,36.2362,0.161314,0.24879,2.11036,0.110953,8.03533e-08
250,-471.786,1,13.6083,2.59818,28.6213,36.2362,0.165469,0.240954,2.34166,0.110757,7.93776e-08
251,-470.763,1,13.7369,2.34348,28.7171,36.2362,0.16786,0.240459,2.30044,0.117105,7.2699e-08
252,-471.867,1,13.603,2.36219,28.472,36.2362,0.165892,0.245158,2.58298,0.126197,6.0966e-08
253,-479.669,1,13.7051,2.42002,29.0738,36.2362,0.160755,0.241932,2.3561,0.130156,6.11462e-08
254,-482.587,1,13.6562,2.3771,28.683,36.2362,0.163103,0.245634,2.42222,0.119918,5.2883e-08
255,-479.361,1,13.6863,2.68722,28.7175,36.2362,0.163597,0.249827,2.17054,0.13277,5.73067e-08
256,-486.094,1,13.5911,2.50479,28.8509,36.2362,0.161587,0.256848,2.13486,0.124792,5.18828e-08
257,-488.641,1,13.5122,2.61638,28.9156,36.2362,0.156427,0.244142,2.1562,0.136456,5.51608e-08
258,-488.564,1,13.5512,3.15846,28.2736,36.2362,0.162005,0.24795,1.88567,0.122759,5.60908e-08
259,-481.234,1,13.5293,2.94864,27.7001,36.2362,0.161251,0.249247,2.30481,0.123669,5.94976e-08
260,-476.14,1,13.3309,2.79227,27.4909,36.2362,0.166874,0.245493,2.33672,0.114648,6.20072e-08
261,-478.061,1,13.4549,3.23848,28.3468,36.2362,0.162005,0.247602,2.3562,0.111513,7.02281e-08
262,-486.838,1,13.3592,2.37521,27.9919,36.2362,0.155343,0.239725,2.38869,0.11482,6.6726e-08
263,-495.749,1,13.4515,2.61508,27.9617,36.2362,0.150935,0.241371,2.10387,0.117506,6.49263e-08
264,-497.362,1,13.6124,2.83594,28.397,36.2362,0.154939,0.230909,2.05188,0.114703,5.7736e-08
265,-490.474,1,13.5629,2.902,28.7234,36.2362,0.161381,0.233566,2.11515,0.103773,6.03027e-08
266,-484.549,1,13.6968,2.43402,28.9012,36.2362,0.1613,0.240984,2.3195,0.112679,5.99827e-08
267,-485.379,1,13.7217,2.58798,28.997,36.2362,0.166765,0.234895,2.18139,0.104793,5.60374e-08
268,-487.804,1,13.6597,2.68861,29.0123,36.2362,0.164117,0.240746,2.12455,0.105036,5.68661e-08
269,-477.264,1,13.4853,2.58546,28.8649,36.2362,0.166463,0.237534,2.40702,0.112587,6.19342e-08
270,-477.738,1,13.6079,2.78798,29.4527,36.2362,0.164915,0.248413,2.24964,0.106171,6.99537e-08
271,-475.327,1,13.691,2.58391,29.0581,36.2362,0.160849,0.25693,2.27977,0.139424,6.39746e-08
272,-480.865,1,13.6789,2.79294,29.3958,36.2362,0.158422,0.26578,2.16739,0.144214,5.72852e-08
273,-484.171,1,13.7113,2.97758,28.8577,36.2362,0.159588,0.26209,2.08899,0.132963,5.60285e-08
274,-493.83,1,13.7461,3.15585,28.8243,36.2362,0.154282,0.243117,2.02426,0.130773,5.6262e-08
275,-488.909,1,13.6995,2.92919,28.6163,36.2362,0.161373,0.243955,2.02719,0.129465,5.08875e-08
276,-486.696,1,13.7063,2.92428,28.3987,36.2362,0.156711,0.249948,2.1649,0.143838,5.37319e-08
277,-492.686,1,13.5979,3.03733,28.3015,36.2362,0.150807,0.259223,2.12575,0.143333,5.46009e-08
278,-489.412,1,13.5874,3.11793,28.0171,36.2362,0.149791,0.24957,2.32703,0.139736,6.17223e-08
279,-479.65,1,13.6684,2.86469,28.4972,36.2362,0.154648,0.249204,2.57599,0.144451,6.17595e-08
280,-476.86,1,13.7565,2.59719,28.8628,36.2362,0.161203,0.234581,2.52899,0.136869,6.0338e-08
281,-494.11,1,13.6589,2.58189,28.5328,36.2362,0.161208,0.233641,2.54603,0.103409,4.48075e-08
282,-493.667,1,13.7741,2.41918,29.3803,36.2362,0.161735,0.230883,2.66196,0.0992725,4.49588e-08
283,-500.876,1,13.6826,2.18488,28.9964,36.2362,0.157183,0.238269,2.51395,0.103563,4.12713e-08
284,-493.224,1,13.6622,2.55547,28.6863,36.2362,0.164974,0.241749,2.48532,0.0989142,4.15891e-08
285,-495.629,1,13.6162,2.68264,28.7838,36.2362,0.166115,0.236876,2.34694,0.0978119,4.02532e-08
286,-509.943,1,13.7982,3.20148,28.9241,36.2362,0.161997,0.224162,2.22893,0.0963514,3.28005e-08
287,-507.068,1,13.7903,3.2781,29.0731,36.2362,0.16447,0.234008,2.36607,0.086052,3.33068e-08
288,-507.407,1,13.7567,2.97094,29.2003,36.2362,0.165852,0.243869,2.15185,0.0831915,3.41807e-08
289,-501.935,1,13.7699,3.32434,28.916,36.2362,0.170895,0.236015,1.9688,0.0966329,3.33216e-08
290,-499.354,1,13.7231,3.22234,28.9093,36.2362,0.174924,0.242893,1.88086,0.095713,3.24267e-08
291,-495.62,1,13.5738,2.88377,28.3554,36.2362,0.174879,0.240536,2.00074,0.101476,3.29327e-08
292,-505.564,1,13.6152,2.80749,28.1626,36.2362,0.16672,0.246643,2.00168,0.100628,3.09553e-08
293,-510.693,1,13.6524,3.04653,28.2032,36.2362,0.162358,0.241403,1.99063,0.0958715,3.29854e-08
294,-511.69,1,13.7675,2.91108,28.0734,36.2362,0.160282,0.234957,2.03404,0.107458,3.09218e-08
295,-505.704,1,13.7076,2.93272,28.6997,36.2362,0.158889,0.234873,2.10392,0.115574,3.57713e-08
296,-508.089,1,13.8269,3.10721,28.9515,36.2362,0.157497,0.226598,2.1402,0.127008,3.22939e-08
297,-494.965,1,13.7412,2.89642,28.9101,36.2362,0.161718,0.239614,2.24617,0.12638,3.8645e-08
298,-494.491,1,13.7969,2.97382,28.8363,36.2362,0.160844,0.256456,2.16747,0.122577,4.04886e-08
299,-490.804,1,13.6651,3.12927,28.4855,36.2362,0.161176,0.256678,2.09951,0.128662,4.44381e-08
300,-492.003,1,13.7216,3.02605,28.6132,36.2362,0.162665,0.24342,2.10479,0.1229,4.44925e-08
301,-492.235,1,13.7556,2.79915,28.5204,36.2362,0.16186,0.252771,2.27045,0.141446,3.52802e-08
302,-495.502,1,13.6905,3.91055,28.6087,36.2362,0.160208,0.242684,2.06851,0.133736,4.06865e-08
303,-506.363,1,13.721,3.46462,28.3106,36.2362,0.152341,0.244226,2.19561,0.122972,3.90148e-08
304,-498.018,1,13.5732,3.03738,27.962,36.2362,0.160993,0.239377,2.36747,0.106845,4.02814e-08
305,-494.691,1,13.6542,2.95276,28.465,36.2362,0.167617,0.236923,2.6612,0.0921483,3.6827e-08
306,-491.154,1,13.5923,2.71566,28.4617,36.2362,0.166933,0.238792,2.81183,0.0837761,4.38607e-08
307,-492.157,1,13.4953,2.41589,28.3511,36.2362,0.162115,0.249143,2.75935,0.090621,4.56562e-08
308,-501.568,1,13.675,2.49108,28.3931,36.2362,0.160826,0.235918,2.49255,0.0850659,4.35908e-08
309,-505.302,1,13.6062,2.50772,28.4457,36.2362,0.158873,0.246491,2.27147,0.0833348,4.44016e-08
310,-510.934,1,13.5018,2.53526,28.625,36.2362,0.158187,0.240436,2.30874,0.0855995,3.70878e-08
311,-508.145,1,13.5982,2.94987,28.6951,36.2362,0.15851,0.254338,2.16239,0.0860388,4.03737e-08
312,-502.487,1,13.563,2.6859,28.8632,36.2362,0.165486,0.256361,2.06212,0.0756731,4.45368e-08
313,-496.768,1,13.7559,2.78994,29.0146,36.2362,0.166934,0.243193,2.12696,0.0787187,5.02468e-08
314,-498.582,1,13.6163,2.88112,28.9815,36.2362,0.164497,0.235867,2.18586,0.0806454,5.05927e-08
315,-506.278,1,13.7177,3.21599,28.7623,36.2362,0.161107,0.234275,2.22054,0.0797734,4.44408e-08
316,-500.847,1,13.6499,2.95922,28.4532,36.2362,0.161811,0.242229,2.30761,0.0925374,4.16266e-08
317,-499.124,1,13.5674,3.02967,28.3573,36.2362,0.162547,0.235375,2.36411,0.0994174,4.01152e-08
318,-501.33,1,13.6217,2.80811,28.7502,36.2362,0.16372,0.233424,2.29624,0.0912314,4.03846e-08
319,-500.51,1,13.6265,2.73493,28.985,36.2362,0.162681,0.23794,2.2616,0.0910941,4.30139e-08
320,-507.102,1,13.5942,2.70949,29.2388,36.2362,0.158302,0.245609,2.26536,0.0858425,4.17413e-08
321,-501.081,1,13.8033,2.72081,29.2047,36.2362,0.164457,0.243483,2.36395,0.084918,3.96578e-08
322,-502.962,1,13.8032,2.37213,29.2832,36.2362,0.164703,0.244153,2.50854,0.0851163,3.4609e-08
323,-498.349,1,13.7861,2.59269,29.199,36.2362,0.168066,0.25165,2.42897,0.0855941,3.56236e-08
324,-487.954,1,13.838,2.54594,29.0604,36.2362,0.174156,0.247788,2.36454,0.0905738,4.01162e-08
325,-483.382,1,13.7393,2.45574,28.7481,36.2362,0.178186,0.236808,2.72937,0.0788579,4.24034e-08
326,-497.364,1,13.7022,2.56242,28.7253,36.2362,0.166705,0.223141,2.52135,0.0830769,4.32676e-08
327,-488.62,1,13.7073,3.10243,28.6804,36.2362,0.172263,0.236858,2.49587,0.0890761,4.22196e-08
328,-499.854,1,13.571,1.98716,28.6471,36.2362,0.168907,0.223734,2.59984,0.0751086,3.93773e-08
329,-500.195,1,13.6177,2.32825,28.5956,36.2362,0.170125,0.23047,2.445,0.0706223,4.09372e-08
330,-507.997,1,13.5959,2.56784,28.6642,36.2362,0.162432,0.240396,2.30715,0.0749299,3.98964e-08
331,-505.83,1,13.7502,2.4873,28.6645,36.2362,0.160882,0.242301,2.30563,0.0782968,4.31572e-08
332,-512.659,1,13.6283,3.02524,28.6255,36.2362,0.159107,0.247106,2.01656,0.080389,4.01144e-08
333,-508.695,1,13.6702,3.70694,28.607,36.2362,0.168698,0.238842,2.10737,0.072804,3.52247e-08
334,-521.116,1,13.721,2.85474,28.7691,36.2362,0.160527,0.244706,2.41506,0.0640474,3.03627e-08
335,-518.935,1,13.6843,3.04911,28.668,36.2362,0.164209,0.234553,2.1839,0.0626916,3.35896e-08
336,-519.001,1,13.6646,2.82707,28.4349,36.2362,0.162262,0.239792,2.35594,0.0704108,2.90652e-08
337,-515.481,1,13.7049,2.97703,28.4986,36.2362,0.166243,0.246393,2.40271,0.0676983,2.80486e-08
338,-509.189,1,13.7112,3.01666,28.4611,36.2362,0.169136,0.249669,2.51738,0.0694887,2.86238e-08
339,-508.885,1,13.8288,2.82325,28.8579,36.2362,0.166242,0.230656,2.6151,0.0823988,2.81798e-08
340,-507.593,1,13.697,2.45161,29.3524,36.2362,0.163836,0.25046,2.50103,0.0891222,2.85865e-08
341,-507.551,1,13.6565,1.90149,28.9604,36.2362,0.16403,0.24214,2.62606,0.101801,2.45136e-08
342,-510.002,1,13.733,1.81471,29.5233,36.2362,0.169984,0.230449,2.64145,0.0862761,2.24824e-08
343,-509.862,1,13.6834,1.63618,29.5974,36.2362,0.176049,0.226275,2.58352,0.0749982,2.19241e-08
344,-518.96,1,13.5345,1.82427,29.7631,36.2362,0.176504,0.228249,2.60423,0.0655727,1.79295e-08
345,-513.711,1,13.7235,2.09526,29.7977,36.2362,0.184769,0.221062,2.5259,0.0648741,1.74633e-08
346,-522.476,1,13.6529,1.83219,29.5113,36.2362,0.176244,0.226578,2.55848,0.0617747,1.75111e-08
347,-519.627,1,13.6072,2.13077,29.6415,36.2362,0.17323,0.236171,2.58521,0.0605953,2.06706e-08
348,-514.131,1,13.8539,1.95648,29.7939,36.2362,0.172295,0.251231,2.73895,0.0694794,1.98456e-08
349,-525.035,1,13.7334,2.25742,29.9706,36.2362,0.164092,0.23623,2.47821,0.0714422,2.11357e-08
350,-519.486,1,13.9147,2.4626,29.8257,36.2362,0.166942,0.239573,2.43186,0.0847103,1.94351e-08
351,-521.748,1,14.0456,2.52809,30.0823,36.2362,0.162167,0.231702,2.4114,0.0849886,2.22958e-08
352,-524.818,1,13.8044,2.11319,29.7052,36.2362,0.158568,0.246555,2.85367,0.0756358,2.05485e-08
353,-519.823,1,13.7346,1.83,29.823,36.2362,0.159921,0.243649,2.85549,0.078154,2.25732e-08
354,-516.469,1,13.6271,2.1961,29.5114,36.2362,0.166393,0.248215,2.62186,0.0802419,2.07167e-08
355,-526.112,1,13.7928,2.61109,29.2,36.2362,0.161663,0.241118,2.4814,0.0905016,1.7224e-08
356,-525.039,1,13.6936,2.37268,29.1983,36.2362,0.165706,0.245911,2.33474,0.088242,1.64507e-08
357,-535.224,1,13.7161,2.82754,29.2653,36.2362,0.158904,0.243782,2.20512,0.0789859,1.79751e-08
358,-524.654,1,13.774,2.6922,29.1327,36.2362,0.166181,0.241163,2.14652,0.0845658,1.89568e-08
359,-520.286,1,13.6714,2.61408,29.3194,36.2362,0.16458,0.253275,2.06985,0.0924695,2.0986e-08
360,-512.553,1,13.7828,2.84721,29.2906,36.2362,0.164629,0.242707,2.17971,0.0982036,2.52936e-08
361,-514.44,1,13.8867,3.31077,29.3355,36.2362,0.164077,0.245939,2.00155,0.0946056,2.7036e-08
362,-519.247,1,13.8666,3.63009,29.2575,36.2362,0.159842,0.242973,2.17213,0.0954094,2.49224e-08
363,-513.231,1,13.8524,3.42774,28.9395,36.2362,0.159463,0.249699,2.21293,0.101972,2.76082e-08
364,-516.07,1,13.8436,3.50504,29.0986,36.2362,0.161008,0.25155,2.24171,0.0974994,2.42911e-08
365,-516.256,1,13.7215,3.12481,29.2931,36.2362,0.16431,0.23636,2.25577,0.0889602,2.47747e-08
366,-519.288,1,13.8266,2.94634,29.1423,36.2362,0.159729,0.226844,2.28925,0.0966193,2.50831e-08
367,-523.551,1,13.8311,2.96793,29.1123,36.2362,0.166245,0.22919,2.18156,0.0846501,2.02938e-08
368,-522.386,1,13.9194,2.57759,28.8957,36.2362,0.16921,0.229689,2.25117,0.087146,1.78222e-08
369,-537.811,1,13.7868,2.59175,28.7483,36.2362,0.160154,0.222083,2.20089,0.0884117,1.54589e-08
370,-528.452,1,13.8756,2.79211,28.7794,36.2362,0.167622,0.225334,2.23374,0.0943471,1.49012e-08
371,-469.109,1,13.6286,2.90495,28.9968,36.2362,0.169873,0.238623,2.12016,0.0875436,1.04601e-07
372,-472.616,1,13.6392,2.70137,29.1824,36.2362,0.162432,0.243256,2.08131,0.095369,1.1168e-07
373,-471.145,1,13.8029,2.569,29.5468,36.2362,0.166764,0.2316,1.98488,0.0871065,1.20775e-07
374,-465.386,1,13.8106,2.94173,29.066,36.2362,0.166328,0.236317,2.26495,0.0937597,1.18607e-07
375,-450.824,1,13.7358,2.50788,29.1197,36.2362,0.172639,0.229353,2.59621,0.0989147,1.31322e-07
376,-456.893,1,13.693,2.35604,28.7925,36.2362,0.166351,0.240315,2.56576,0.0972044,1.31702e-07
377,-460.884,1,13.6775,2.39814,28.8008,36.2362,0.161412,0.234074,2.3856,0.104878,1.41383e-07
378,-456.729,1,13.847,2.26399,29.2045,36.2362,0.167979,0.231322,2.3655,0.0938017,1.45852e-07
379,-446.408,1,13.6637,2.59844,28.6958,36.2362,0.167629,0.248473,2.50003,0.117618,1.46359e-07
380,-452.935,1,13.7874,3.2529,28.7423,36.2362,0.168714,0.248673,2.13512,0.105087,1.48323e-07
381,-453.242,1,13.9092,2.725,29.1082,36.2362,0.171728,0.244307,2.22004,0.100811,1.34716e-07
382,-451.184,1,13.7817,2.74851,29.2795,36.2362,0.178906,0.239384,2.31029,0.0802635,1.39008e-07
383,-458.431,1,13.7593,2.47513,28.734,36.2362,0.175209,0.248359,2.21915,0.0760404,1.31074e-07
384,-466.407,1,13.7569,3.01527,29.028,36.2362,0.167279,0.236927,2.31145,0.075099,1.3518e-07
385,-465.177,1,13.8072,3.06566,29.0125,36.2362,0.163215,0.229175,2.38307,0.0810715,1.51624e-07
386,-455.492,1,13.7499,3.20515,29.1933,36.2362,0.164372,0.245881,2.48395,0.0866729,1.67876e-07
387,-452.535,1,13.6662,2.30045,29.0745,36.2362,0.163341,0.241585,2.40693,0.102212,1.71353e-07
388,-457.631,1,13.632,2.96517,28.8635,36.2362,0.159736,0.237358,2.14611,0.112511,1.71427e-07
389,-453.516,1,13.6467,2.45105,29.0821,36.2362,0.159752,0.24036,2.28831,0.117699,1.73979e-07
390,-448.256,1,13.6514,2.35558,28.972,36.2362,0.164428,0.236579,2.25438,0.119673,1.76854e-07
391,-446.254,1,13.6719,2.24466,29.4193,36.2362,0.164077,0.225251,2.41774,0.126376,1.77586e-07
392,-449.991,1,13.6512,2.63049,30.1481,36.2362,0.163422,0.233717,2.51863,0.115771,1.62189e-07
393,-449.49,1,13.816,2.14705,29.7454,36.2362,0.168107,0.237652,2.60298,0.0930307,1.64833e-07
394,-448.422,1,13.8036,1.96506,29.3992,36.2362,0.166583,0.22827,2.65617,0.0961878,1.78009e-07
395,-450.855,1,13.7232,2.29785,28.8412,36.2362,0.16094,0.234847,2.59877,0.107412,1.79578e-07
396,-452.481,1,13.7166,2.44117,28.5154,36.2362,0.159925,0.240407,2.66856,0.100988,1.78775e-07
397,-448.037,1,13.8475,2.71376,29.133,36.2362,0.161604,0.234099,2.53762,0.107084,1.98322e-07
398,-451.659,1,13.8607,2.78404,29.4214,36.2362,0.163636,0.237603,2.47841,0.092326,1.90795e-07
399,-457.962,1,13.7835,3.3901,29.043,36.2362,0.159352,0.252201,2.37793,0.0934396,1.75926e-07
400,-457.953,1,13.8211,2.83912,29.0229,36.2362,0.161082,0.247923,2.32839,0.0985365,1.62488e-07
401,-458.063,1,13.7603,2.902,28.9804,36.2362,0.161937,0.242919,2.52166,0.0932398,1.56196e-07
402,-453.783,1,13.6772,3.40126,28.9874,36.2362,0.162483,0.236431,2.40017,0.0982023,1.80938e-07
403,-443.615,1,13.7521,2.65959,28.7085,36.2362,0.16699,0.248411,2.60424,0.0971943,1.90986e-07
404,-451.231,1,13.6917,3.07662,28.9144,36.2362,0.166312,0.245963,2.32521,0.0905563,1.84328e-07
405,-451.962,1,13.5726,2.86074,28.9112,36.2362,0.165731,0.25202,2.34838,0.085987,1.8696e-07
406,-452.177,1,13.9217,3.23719,29.0853,36.2362,0.172394,0.229,2.10441,0.0816421,1.89531e-07
407,-449.963,1,13.9705,3.26365,29.2122,36.2362,0.172464,0.228098,2.31819,0.0840717,1.80148e-07
408,-451.45,1,13.6204,3.10514,29.0699,36.2362,0.17061,0.241198,2.38198,0.0804135,1.76015e-07
409,-459.962,1,13.7387,2.99016,28.9354,36.2362,0.168186,0.234648,2.09943,0.0726319,1.86468e-07
410,-458.226,1,13.5327,2.50947,28.8193,36.2362,0.170487,0.232895,2.13426,0.0726619,1.80412e-07
411,-462.638,1,13.4647,2.54408,28.5168,36.2362,0.167167,0.233706,2.27946,0.0691848,1.71726e-07
412,-460.649,1,13.479,2.51237,28.1917,36.2362,0.166374,0.226709,2.34725,0.0756911,1.72772e-07
413,-458.197,1,13.4807,2.28636,28.3765,36.2362,0.165723,0.226144,2.54374,0.0798693,1.68271e-07
414,-458.215,1,13.5323,2.42644,28.0183,36.2362,0.16179,0.225673,2.6653,0.0817129,1.81582e-07
415,-459.546,1,13.4331,2.50486,27.7036,36.2362,0.158161,0.240433,2.66239,0.0795323,1.92141e-07
416,-454.18,1,13.4725,1.88458,27.8145,36.2362,0.163694,0.251499,2.74623,0.0793616,1.7363e-07
417,-455.051,1,13.3903,2.24826,27.5364,36.2362,0.163458,0.246907,2.68147,0.072278,1.94867e-07
418,-465.469,1,13.5796,3.29718,27.8319,36.2362,0.163216,0.23968,2.40443,0.0599689,1.9237e-07
419,-459.035,1,13.4774,2.85518,27.6157,36.2362,0.168316,0.232806,2.36284,0.0717906,1.73442e-07
420,-456.999,1,13.6176,2.97257,27.9402,36.2362,0.164309,0.240841,2.49036,0.0737802,1.91424e-07
421,-455.826,1,13.4621,2.35239,27.9941,36.2362,0.165819,0.245018,2.42569,0.0842948,1.66427e-07
422,-453.283,1,13.5961,2.91339,28.1332,36.2362,0.165144,0.24748,2.42017,0.0916653,1.694e-07
423,-452.826,1,13.7447,2.5553,28.1326,36.2362,0.166552,0.232825,2.64648,0.0922256,1.57921e-07
424,-460.027,1,13.7942,2.94186,28.3225,36.2362,0.164259,0.229578,2.3645,0.101461,1.39289e-07
425,-471.781,1,13.7656,3.45811,28.6778,36.2362,0.159001,0.234043,2.11897,0.0969682,1.31055e-07
426,-469.172,1,13.601,2.72719,28.2434,36.2362,0.163982,0.232591,2.24939,0.0837902,1.3033e-07
427,-464.352,1,13.6317,3.2803,27.8215,36.2362,0.16743,0.231771,2.08285,0.0950931,1.28998e-07
428,-464.238,1,13.5407,3.23906,27.8198,36.2362,0.167708,0.235021,2.179,0.0880635,1.30499e-07
429,-469.428,1,13.7224,3.36353,28.6584,36.2362,0.164825,0.239793,2.34446,0.0863629,1.1314e-07
430,-473.07,1,13.7359,2.77434,28.5788,36.2362,0.162098,0.233446,2.17125,0.0955204,1.11065e-07
431,-475.667,1,13.7066,2.93939,28.4567,36.2362,0.162851,0.238121,1.94979,0.0952134,1.08498e-07
432,-466.13,1,13.6145,2.97714,28.3649,36.2362,0.171979,0.2395,2.0029,0.0946832,1.04622e-07
433,-464.095,1,13.4184,3.11194,28.1903,36.2362,0.176591,0.235292,2.07753,0.0767579,1.15629e-07
434,-456.553,1,13.3471,2.82077,28.0639,36.2362,0.181264,0.229712,2.03123,0.07891,1.29536e-07
435,-450.985,1,13.4353,2.78938,27.8546,36.2362,0.17717,0.238796,2.41127,0.0766756,1.49168e-07
436,-453.727,1,13.5333,2.63783,27.9625,36.2362,0.170655,0.239734,2.64882,0.0819055,1.44689e-07
437,-454.507,1,13.5579,2.79632,28.3248,36.2362,0.167136,0.239062,2.60935,0.0874797,1.52263e-07
438,-462.82,1,13.5955,3.05106,27.9438,36.2362,0.158448,0.242305,2.37816,0.0967976,1.55534e-07
439,-459.787,1,13.5745,3.49249,27.8842,36.2362,0.16015,0.251774,2.15945,0.10408,1.59091e-07
440,-457.547,1,13.4368,3.45206,28.0858,36.2362,0.164226,0.25197,2.09036,0.0985597,1.60706e-07
441,-468.535,1,13.6516,3.51279,28.6235,36.2362,0.159243,0.242421,1.95934,0.10051,1.45762e-07
442,-458.955,1,13.4416,3.00528,28.5512,36.2362,0.165365,0.239183,1.92641,0.115339,1.43701e-07
443,-464.552,1,13.6287,2.75564,28.4317,36.2362,0.15897,0.236953,1.89022,0.122247,1.46638e-07
444,-456.205,1,13.7748,2.77724,28.3428,36.2362,0.161408,0.238105,2.07136,0.126123,1.55603e-07
445,-458.405,1,13.7717,2.63247,28.6693,36.2362,0.158375,0.241351,2.18986,0.117373,1.62475e-07
446,-456.035,1,13.7775,2.91638,29.2091,36.2362,0.160479,0.246121,2.19127,0.120192,1.55458e-07
447,-454.946,1,13.8047,3.05745,28.885,36.2362,0.160725,0.250224,2.15393,0.131591,1.45987e-07
448,-456.535,1,13.6943,2.97307,28.7539,36.2362,0.15863,0.24862,2.18658,0.131507,1.48607e-07
449,-464.955,1,13.6049,3.00347,28.7018,36.2362,0.157439,0.244878,2.09172,0.12743,1.28619e-07
450,-463.029,1,13.617,3.03173,28.1149,36.2362,0.155207,0.246237,1.96593,0.141518,1.42365e-07
451,-456.624,1,13.5838,3.23713,28.477,36.2362,0.157858,0.241686,2.20355,0.135327,1.51344e-07
452,-458.901,1,13.4415,3.05859,28.1248,36.2362,0.158925,0.241392,2.28796,0.154897,1.13497e-07
453,-461.941,1,13.541,2.65068,28.1226,36.2362,0.159871,0.23913,2.21776,0.168605,9.46893e-08
454,-458.456,1,13.3961,2.57908,28.0042,36.2362,0.158184,0.251839,2.15896,0.176028,1.05896e-07
455,-455.15,1,13.4312,2.78102,27.4034,36.2362,0.16305,0.241068,2.31687,0.176027,9.59676e-08
456,-445.323,1,13.5383,2.37047,27.7924,36.2362,0.164033,0.240466,2.45422,0.188127,1.13738e-07
457,-454.154,1,13.4322,2.32769,28.2552,36.2362,0.15844,0.251539,2.10426,0.195297,1.12067e-07
458,-456.677,1,13.4057,2.53541,28.3102,36.2362,0.157458,0.254572,2.08139,0.184136,1.13309e-07
459,-460.952,1,13.6595,3.02412,28.4044,36.2362,0.155497,0.244069,2.0933,0.164457,1.23008e-07
460,-457.255,1,13.6151,2.35124,28.7606,36.2362,0.161321,0.248982,2.38672,0.138919,1.13581e-07
461,-460.319,1,13.6798,2.95813,28.6838,36.2362,0.162467,0.257596,2.19198,0.152273,9.43711e-08
462,-471.842,1,13.5762,2.95754,28.8952,36.2362,0.160007,0.250427,2.15908,0.13844,8.09054e-08
463,-468.291,1,13.6348,2.74437,28.5797,36.2362,0.161974,0.243196,2.27522,0.14223,8.04963e-08
464,-460.83,1,13.6531,2.89306,28.523,36.2362,0.166323,0.236796,2.39693,0.144722,8.43626e-08
465,-477.523,1,13.3874,2.91413,28.4989,36.2362,0.164916,0.231764,2.00388,0.121551,7.40498e-08
466,-478.809,1,13.5516,3.12577,28.5616,36.2362,0.1626,0.232462,2.02693,0.135058,6.85049e-08
467,-473.756,1,13.6253,2.93443,28.0561,36.2362,0.160407,0.238971,2.24973,0.143899,7.23498e-08
468,-474.699,1,13.6519,3.02443,28.4318,36.2362,0.156384,0.250572,2.31049,0.142388,7.66302e-08
469,-468.888,1,13.5215,2.94085,28.2134,36.2362,0.162659,0.244454,2.10419,0.152619,7.713e-08
470,-469.403,1,13.5644,2.90481,27.7195,36.2362,0.157832,0.242567,2.28974,0.152203,8.4358e-08
471,-476.44,1,13.4833,2.6464,28.0706,36.2362,0.157293,0.239056,2.43797,0.130504,7.56929e-08
472,-479.943,1,13.4694,2.21839,28.2177,36.2362,0.156776,0.237631,2.37242,0.124826,7.42449e-08
473,-474.799,1,13.5618,2.19859,28.4716,36.2362,0.156343,0.252933,2.48751,0.132552,7.56106e-08
474,-477.53,1,13.7926,3.15947,28.6865,36.2362,0.160202,0.247472,2.3657,0.133776,6.3505e-08
475,-480.973,1,13.662,3.23839,28.9375,36.2362,0.15918,0.244376,2.56353,0.121476,6.05501e-08
476,-486.386,1,13.6825,2.76508,28.7443,36.2362,0.154924,0.238828,2.45076,0.127498,6.06539e-08
477,-489.731,1,13.6883,2.63103,28.4133,36.2362,0.155804,0.245552,2.27499,0.133541,5.24599e-08
478,-482.219,1,13.6475,2.63654,28.4948,36.2362,0.159081,0.240409,2.19463,0.144863,5.80515e-08
479,-486.677,1,13.6244,2.85936,29.1167,36.2362,0.157966,0.23967,2.01527,0.148245,5.57126e-08
480,-485.655,1,13.5613,3.04565,28.9551,36.2362,0.157967,0.241293,1.95777,0.160068,5.4581e-08
481,-489.605,1,13.4614,2.91267,28.6252,36.2362,0.154816,0.245927,1.89979,0.161045,5.42642e-08
482,-485.731,1,13.4764,3.08396,28.6581,36.2362,0.157346,0.245826,1.95695,0.157981,5.54634e-08
483,-494.08,1,13.496,2.87478,28.1148,36.2362,0.152192,0.25166,1.93398,0.159303,5.0263e-08
484,-499.909,1,13.5991,2.83547,28.2691,36.2362,0.149857,0.242692,2.184,0.132163,5.02612e-08
485,-493.113,1,13.648,2.80312,27.7416,36.2362,0.160778,0.242377,2.26145,0.125238,4.21798e-08
486,-495.69,1,13.4324,3.0081,28.3366,36.2362,0.160199,0.241185,2.21648,0.124068,4.09401e-08
